ticker,earnings_date,announce_timing,pre_close_date,day0_date,dt_m10,dt_m5,dt_m1,dt_p1,dt_p5,dt_p10,path_start,path_end,pre_bdays,post_bdays,tr__tr_lm_constr_prop__all__all,tr__tr_lm_constr_prop__prepared__all,tr__tr_lm_constr_prop__qa__all,tr__tr_lm_lit_prop__all__all,tr__tr_lm_lit_prop__prepared__all,tr__tr_lm_lit_prop__qa__all,tr__tr_lm_neg_prop__all__all,tr__tr_lm_neg_prop__prepared__all,tr__tr_lm_neg_prop__qa__all,tr__tr_lm_pos_prop__all__all,tr__tr_lm_pos_prop__prepared__all,tr__tr_lm_pos_prop__qa__all,tr__tr_lm_tone__all__all,tr__tr_lm_tone__prepared__all,tr__tr_lm_tone__qa__all,tr__tr_lm_unc_prop__all__all,tr__tr_lm_unc_prop__prepared__all,tr__tr_lm_unc_prop__qa__all,tr__tr_n_tokens__all__all,tr__tr_n_tokens__prepared__all,tr__tr_n_tokens__qa__all,news__nw_lm_constr_prop__all,news__nw_lm_constr_prop__post,news__nw_lm_constr_prop__pre,news__nw_lm_lit_prop__all,news__nw_lm_lit_prop__post,news__nw_lm_lit_prop__pre,news__nw_lm_neg_prop__all,news__nw_lm_neg_prop__post,news__nw_lm_neg_prop__pre,news__nw_lm_pos_prop__all,news__nw_lm_pos_prop__post,news__nw_lm_pos_prop__pre,news__nw_lm_tone__all,news__nw_lm_tone__post,news__nw_lm_tone__pre,news__nw_lm_unc_prop__all,news__nw_lm_unc_prop__post,news__nw_lm_unc_prop__pre,news__nw_n_tokens__all,news__nw_n_tokens__post,news__nw_n_tokens__pre,news__nw_lm_pos_prop__post_minus_pre,news__nw_lm_neg_prop__post_minus_pre,news__nw_lm_unc_prop__post_minus_pre,news__nw_lm_lit_prop__post_minus_pre,news__nw_lm_constr_prop__post_minus_pre,news__nw_lm_tone__post_minus_pre,car_simple_m10_p10_pct,car_mm_1y_m10_p10_pct,car_mm_1q_m10_p10_pct,car_simple_m5_p5_pct,car_mm_1y_m5_p5_pct,car_mm_1q_m5_p5_pct,car_simple_m1_p1_pct,car_mm_1y_m1_p1_pct,car_mm_1q_m1_p1_pct,car_simple_p0_p1_pct,car_mm_1y_p0_p1_pct,car_mm_1q_p0_p1_pct,car_simple_p0_p5_pct,car_mm_1y_p0_p5_pct,car_mm_1q_p0_p5_pct,car_simple_p0_p10_pct,car_mm_1y_p0_p10_pct,car_mm_1q_p0_p10_pct,px_-10,px_-5,px_-1,px_+0,px_+1,px_+5,px_+10,pct_m10_p10,logpct_m10_p10,pct_m5_p5,logpct_m5_p5,pct_m1_p1,logpct_m1_p1,pct_p0_p1,logpct_p0_p1,pct_p0_p5,logpct_p0_p5,pct_p0_p10,logpct_p0_p10,event_seq
NVDA,2021-02-24,amc,2021-02-24,2021-02-25,2021-02-10,2021-02-18,2021-02-24,2021-02-26,2021-03-04,2021-03-11,2021-02-10,2021-03-11,10,10,0.003399708596406,0.003032140691328,0.0036452004860267,0.0024283632831471,0.0048514251061249,0.0008100445524503,0.0080135988343856,0.007883565797453,0.0081004455245038,0.0284118504128217,0.0351728320194057,0.0238963142972863,0.0203982515784361,0.0272892662219527,0.0157958687727825,0.0116561437591063,0.010915706488781,0.0121506682867557,8236.0,3298.0,4938.0,0.0,0.0,0.0,0.0009803921568627,0.0017605633802816,0.0,0.0245098039215686,0.0334507042253521,0.0132743362831858,0.0313725490196078,0.0387323943661971,0.0221238938053097,0.0068627450980392,0.005281690140845,0.0088495575221238,0.0107843137254901,0.0105633802816901,0.0110619469026548,1020.0,568.0,452.0,0.0166085005608874,0.0201763679421662,-0.0004985666209647,0.0017605633802816,0.0,-0.0035678673812788,-12.088739020292389,-17.039406972549678,-12.600455185413656,-13.690369755762411,-14.915907586578207,-13.902726047395369,-2.2365064936121044,-1.822267423511422,-2.2560278015590343,3.5334355809666844,3.442651741352657,3.513305771695452,-5.487623437318554,-6.190009429724447,-5.59692089452172,-4.358446108652162,-7.582503679050498,-4.640365095131161,14.722846031188965,14.78741455078125,14.458341598510742,13.270180702209473,13.676037788391112,12.33555793762207,12.96153450012207,-11.96311859361785,-12.741435241994049,-16.580698436087616,-18.129046977996673,-5.410743720429256,-5.562628636321361,3.0584141639764084,3.0125769290943327,-7.043029673528023,-7.303348456800331,-2.32586284251588,-2.3533378897246275,1
NVDA,2021-05-26,amc,2021-05-26,2021-05-27,2021-05-13,2021-05-20,2021-05-26,2021-05-28,2021-06-04,2021-06-11,2021-05-13,2021-06-11,10,10,0.0035407182599898,0.0045506257110352,0.0027322404371584,0.0017703591299949,0.0017064846416382,0.0018214936247723,0.0083459787556904,0.0022753128555176,0.0132058287795992,0.0285786545270612,0.030716723549488,0.0268670309653916,0.0202326757713707,0.0284414106939704,0.0136612021857923,0.0144157814871016,0.0108077360637087,0.0173041894353369,7908.0,3516.0,4392.0,0.0007662835249042,0.0,0.0015873015873015,0.0084291187739463,0.0133333333333333,0.0031746031746031,0.0130268199233716,0.0133333333333333,0.0126984126984126,0.025287356321839,0.034074074074074,0.0158730158730158,0.0122605363984674,0.0207407407407407,0.0031746031746031,0.0160919540229885,0.0118518518518518,0.0206349206349206,1305.0,675.0,630.0,0.0182010582010582,0.0006349206349206,-0.0087830687830687,0.0101587301587301,-0.0015873015873015,0.0175661375661375,23.899099220962626,20.66602378993219,20.50720142530355,17.14134088027005,15.488190380400232,15.36764510573806,3.3407133823177433,3.0901230853101658,3.1559379382355908,4.807567994690419,4.6931362156949366,4.738248527758144,12.200536304094884,11.459331316977766,11.494971305151925,13.236027261290973,11.905635980464227,12.147707418960293,13.631630897521973,14.576552391052246,15.661375999450684,15.449896812438965,16.204540252685547,17.535005569458008,17.785472869873047,30.472083667598284,26.598909963493117,20.295973279812006,18.47849641115665,3.4681770826133995,3.409391163858019,4.884456183804442,4.768914096867888,13.495939696764104,12.659687669668356,15.117098099669324,14.077966866098034,2
NVDA,2021-08-18,amc,2021-08-18,2021-08-19,2021-08-05,2021-08-12,2021-08-18,2021-08-20,2021-08-26,2021-09-02,2021-08-05,2021-09-02,10,10,0.0038526366482061,0.0036764705882352,0.003938417472252,0.0021671081146159,0.0044117647058823,0.0010741138560687,0.0117986997351312,0.0080882352941176,0.0136054421768707,0.0296171442330845,0.0235294117647058,0.0325814536340852,0.0178184444979532,0.0154411764705882,0.0189760114572144,0.0204671321935949,0.0125,0.0243465807375581,8306.0,2720.0,5586.0,0.0005564830272676,0.0007751937984496,0.0,0.003338898163606,0.0046511627906976,0.0,0.0255982192543127,0.0310077519379844,0.0118343195266272,0.0333889816360601,0.0325581395348837,0.0355029585798816,0.0077907623817473,0.0015503875968992,0.0236686390532544,0.0155815247634947,0.0147286821705426,0.0177514792899408,1797.0,1290.0,507.0,-0.0029448190449979,0.0191734324113572,-0.0030227971193981,0.0046511627906976,0.0007751937984496,-0.0221182514563552,6.291858597464294,4.058835870954241,-1.5998153771173695,10.537490019203826,10.087806657368304,6.524005850212948,8.18320383471421,7.491444990739921,7.441559586751004,4.327775150711047,3.750465148916364,3.9804307847867855,9.695505867912695,8.567089956370712,7.780427975725311,9.738667132249452,7.457423186959315,5.910987865452008,20.5909481048584,19.860580444335938,18.99751091003418,19.753820419311523,20.769548416137695,22.01875877380371,22.349964141845703,8.54266655439857,8.197314982649157,10.866642772685251,10.315787658262634,9.32773516749268,8.917992968069036,5.141931916284848,5.014098393750652,11.465824364171915,10.854784998427482,13.142489237151134,12.347780507388835,3
NVDA,2021-11-17,amc,2021-11-17,2021-11-18,2021-11-04,2021-11-11,2021-11-17,2021-11-19,2021-11-26,2021-12-03,2021-11-04,2021-12-03,10,10,0.002016129032258,0.0019556714471968,0.0020542317173377,0.0022681451612903,0.0045632333767926,0.000821692686935,0.0148689516129032,0.0117340286831812,0.0168447000821692,0.026461693548387,0.0241199478487614,0.0279375513557929,0.0115927419354838,0.0123859191655801,0.0110928512736236,0.0209173387096774,0.014341590612777,0.0250616269515201,7936.0,3068.0,4868.0,0.0,0.0,0.0,0.0090579710144927,0.008,0.009933774834437,0.0295893719806763,0.0293333333333333,0.0298013245033112,0.03743961352657,0.0373333333333333,0.0375275938189845,0.0078502415458937,0.008,0.0077262693156732,0.0120772946859903,0.016,0.0088300220750551,1656.0,750.0,906.0,-0.0001942604856512,-0.0004679911699779,0.0071699779249448,-0.001933774834437,0.0,0.0002737306843267,7.15687133793948,6.084869542700043,2.2365475422080485,5.372047098067865,4.593471778058297,2.4872688048459666,12.18703002429539,11.728687336445454,11.080337349243582,4.275617143629224,4.21524345176344,4.017744046257089,2.035292269885933,2.8891945176706244,2.7690551354619064,1.0179755247913924,1.9113911650008828,1.0599475773060556,29.739742279052734,30.327531814575195,29.20085334777832,31.609891891479492,32.917198181152344,31.438249588012695,30.63365936279297,3.0057996984387714,2.961510840815518,3.662407413265645,3.5969350633309363,12.726836401364183,11.979732917207004,4.135750587698905,4.052515611000262,-0.5430018680736559,-0.544481481868419,-3.088376676636684,-3.137072254750971,4
NVDA,2022-02-16,amc,2022-02-16,2022-02-17,2022-02-03,2022-02-10,2022-02-16,2022-02-18,2022-02-25,2022-03-04,2022-02-03,2022-03-04,10,10,0.0040606388738494,0.0021111893033075,0.0052793664760228,0.0027070925825663,0.004222378606615,0.0017597888253409,0.0081212777476989,0.0077410274454609,0.0083589969203695,0.0330265295073091,0.0302603800140745,0.0347558293004839,0.0249052517596101,0.0225193525686136,0.0263968323801143,0.0170546832701678,0.0133708655876143,0.0193576770787505,7388.0,2842.0,4546.0,0.0,0.0,0.0,0.0019762845849802,0.0036188178528347,0.0,0.0296442687747035,0.0434258142340168,0.0130624092888243,0.033596837944664,0.031363088057901,0.0362844702467343,0.0039525691699604,-0.0120627261761158,0.02322206095791,0.0158102766798418,0.0156815440289505,0.0159651669085631,1518.0,829.0,689.0,-0.0049213821888333,0.0303634049451925,-0.0002836228796125,0.0036188178528347,0.0,-0.0352847871340258,0.7226278882107751,2.0362811852145133,4.926669654112313,-2.7596784129535323,-0.8200376427013212,1.025801385421473,-8.254793200398627,-4.818781055877448,-3.4976444803764086,-2.8129928673286195,-2.0153672888005074,-1.6422495730079805,-1.242808768309579,-2.1748329182831396,-1.8458919849417343,-4.963937926952181,-4.978886565894262,-3.743499244909934,23.90169906616211,25.77406883239746,26.459741592407227,24.459619522094727,23.596290588378903,24.11029815673828,22.89555931091309,-4.209490515565162,-4.300657184310907,-6.455211579042008,-6.672984384216043,-10.821915981409314,-11.453487144890309,-3.529609006942913,-3.5934053812317854,-1.4281553522976886,-1.4384516397361635,-6.39445846558978,-6.608059982959833,5
NVDA,2022-05-25,amc,2022-05-25,2022-05-26,2022-05-12,2022-05-19,2022-05-25,2022-05-27,2022-06-03,2022-06-10,2022-05-12,2022-06-10,10,10,0.0054685558041262,0.0036127167630057,0.0064418340280409,0.0007457121551081,0.0014450867052023,0.0003789314134141,0.0146656723837931,0.0122832369942196,0.0159151193633952,0.031071339796172,0.0339595375722543,0.0295566502463054,0.0164056674123788,0.0216763005780346,0.0136415308829101,0.01590852597564,0.0130057803468208,0.0174308450170519,8046.0,2768.0,5278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202501488981536,0.0288957688338493,0.0084507042253521,0.0226325193567599,0.022703818369453,0.0225352112676056,0.0023823704586063,-0.0061919504643962,0.0140845070422535,0.0256104824300178,0.0216718266253869,0.0309859154929577,1679.0,969.0,710.0,0.0001686071018474,0.0204450646084972,-0.0093140888675707,0.0,0.0,-0.0202764575066498,7.237188299683436,5.267215340134449,11.56651916679719,4.4987181087032715,-3.964046790493108,-0.5676896087682306,6.075822301952348,-0.2365001394620154,0.5951857441971298,2.9036234444372573,-0.5823678548322726,-0.1556432295010019,3.9392864509083094,1.5301855067687398,3.168243775434274,-0.4750513017211258,3.4104717123330826,6.399436816763121,16.14647674560547,17.093807220458984,16.945070266723633,17.81952476501465,18.77783203125,18.68699073791504,16.947650909423828,4.961913217608993,4.8427367105668475,9.32023800730144,8.911135223096315,10.815899466203494,10.270007501778036,5.377849739948237,5.238227376372688,4.86806457714013,4.753284623965046,-4.89280082992215,-5.016551824958349,6
NVDA,2022-08-24,amc,2022-08-24,2022-08-25,2022-08-11,2022-08-18,2022-08-24,2022-08-26,2022-09-01,2022-09-09,2022-08-11,2022-09-09,10,10,0.0027027027027027,0.019108280254777,0.0019757267852102,0.0013513513513513,0.0127388535031847,0.0008467400508044,0.0291891891891891,0.0127388535031847,0.0299181484617555,0.024054054054054,0.0063694267515923,0.0248377081569291,-0.0051351351351351,-0.0063694267515923,-0.0050804403048264,0.0213513513513513,0.0509554140127388,0.0200395145357042,7400.0,314.0,7086.0,0.0165172251061821,0.0224184782608695,0.0030911901081916,0.0023596035865974,0.0020380434782608,0.0030911901081916,0.0325625294950448,0.0292119565217391,0.0401854714064915,0.0122699386503067,0.0101902173913043,0.017001545595054,-0.020292590844738,-0.0190217391304347,-0.0231839258114374,0.0117980179329872,0.0129076086956521,0.0092735703245749,2119.0,1472.0,647.0,-0.0068113282037497,-0.0109735148847523,0.0036340383710772,-0.0010531466299307,0.0193272881526779,0.0041621866810026,-17.381172182398217,-13.744155385479717,-13.5377771713548,-21.042242354072528,-11.303094707301964,-12.652926892588892,-3.2559907879400702,-0.7174218068451831,-1.0957579063377254,-5.859121378066046,-1.4182716014537369,-2.1892553034797064,-18.621116587138868,-11.317213197588712,-12.438700909181662,-17.844915713506808,-14.069493549709756,-14.325295337092298,17.914148330688477,18.74386215209961,17.195268630981445,17.88519287109375,16.234760284423828,13.915367126464844,14.368936538696287,-19.79001025641245,-22.052211847876453,-25.760406187653796,-29.7872568802778,-5.5858874157221905,-5.747962629549881,-9.22792725001792,-9.681851652263443,-22.19615842692412,-25.097937847681383,-19.66015327729832,-21.89044649166084,7
NVDA,2022-11-16,amc,2022-11-16,2022-11-17,2022-11-03,2022-11-10,2022-11-16,2022-11-18,2022-11-25,2022-12-02,2022-11-03,2022-12-02,10,10,0.0021697857336588,0.00390625,0.0012463647694225,0.0013561160835367,0.00234375,0.0008309098462816,0.0138323840520748,0.01015625,0.0157872870793518,0.02251152698671,0.0234375,0.0220191109264644,0.0086791429346352,0.01328125,0.0062318238471125,0.0184431787360998,0.015625,0.0199418363107602,7374.0,2560.0,4814.0,0.0036630036630036,0.0026455026455026,0.0049261083743842,0.0014652014652014,0.0026455026455026,0.0,0.0227106227106227,0.0291005291005291,0.0147783251231527,0.0183150183150183,0.0211640211640211,0.0147783251231527,-0.0043956043956043,-0.0079365079365079,0.0,0.0124542124542124,0.0145502645502645,0.0098522167487684,1365.0,756.0,609.0,0.0063856960408684,0.0143222039773763,0.004698047801496,0.0026455026455026,-0.0022806057288815,-0.0079365079365079,15.672542105327814,5.181856973028103,5.695184662744262,1.85966848513984,0.1431487816527125,-0.2789729715591521,-3.3409004487041005,-3.453329037671956,-3.5821633430789936,-2.185359541451123,-2.722591632294124,-2.694482759948738,1.8837319824628944,-0.3480813662579157,-0.2949327973312821,4.767275894825858,1.313382733760522,1.225452898752,13.404149055480955,15.730224609375,15.890022277832031,15.65731716156006,15.389655113220217,16.249570846557617,16.85912322998047,25.77540849627285,22.932765821763105,3.3015818278468334,3.2482502971342067,-3.148939352400215,-3.1995844748488502,-1.7095013505696532,-1.72428201755981,3.7826000386042224,3.712814100637698,7.675683234998498,7.395359027672491,8
NVDA,2023-02-22,amc,2023-02-22,2023-02-23,2023-02-08,2023-02-15,2023-02-22,2023-02-24,2023-03-02,2023-03-09,2023-02-08,2023-03-09,10,10,0.0013616557734204,0.0021929824561403,0.0008680555555555,0.002995642701525,0.0021929824561403,0.0034722222222222,0.0111655773420479,0.0116959064327485,0.0108506944444444,0.0245098039215686,0.023391812865497,0.0251736111111111,0.0133442265795206,0.0116959064327485,0.0143229166666666,0.0177015250544662,0.0153508771929824,0.0190972222222222,7344.0,2736.0,4608.0,0.0005050505050505,0.0006934812760055,0.0,0.0035353535353535,0.0020804438280166,0.0074349442379182,0.0146464646464646,0.0090152565880721,0.0297397769516728,0.0333333333333333,0.0381414701803051,0.020446096654275,0.0186868686868686,0.029126213592233,-0.0092936802973977,0.0191919191919191,0.0180305131761442,0.0223048327137546,1980.0,1442.0,538.0,0.01769537352603,-0.0207245203636007,-0.0042743195376104,-0.0053545004099015,0.0006934812760055,0.0384198938896307,11.89134508298054,16.071943524669333,8.828455648158187,7.579889001944881,11.551942148840649,8.326752646845854,12.944843183922734,13.402181072680865,12.686109606848442,-0.5435945455748072,0.6107416551834565,0.4477778984361934,-0.639744827764567,-0.1237433795259836,-2.046126236580264,1.6192289665697277,3.5721700360870092,-0.0785202928263738,22.182790756225582,22.741235733032227,20.733245849609375,23.64033317565918,23.262714385986328,23.290681838989254,23.41653823852539,5.561732497312399,5.41257379537324,2.416078494621754,2.38735308405485,12.200060495711584,11.511334627782432,-1.597349694130623,-1.61024482898598,-1.4790457227140008,-1.4900926655116735,-0.9466657490437402,-0.951175110866784,9
NVDA,2023-05-24,amc,2023-05-24,2023-05-25,2023-05-11,2023-05-18,2023-05-24,2023-05-26,2023-06-02,2023-06-09,2023-05-11,2023-06-09,10,10,0.0028776978417266,0.0042583392476933,0.0021731256791017,0.0009592326139088,0.0014194464158978,0.0007243752263672,0.0127098321342925,0.0078069552874378,0.0152118797537124,0.0244604316546762,0.0326472675656493,0.0202825063382832,0.0117505995203836,0.0248403122782115,0.0050706265845708,0.0127098321342925,0.0127750177430802,0.012676566461427,8340.0,2818.0,5522.0,0.0011033873993158,0.0010636681355417,0.0012087026591458,0.0011033873993158,0.0007597629539583,0.0020145044319097,0.0152267461105594,0.0159550220331256,0.0132957292506043,0.0323292507999558,0.032973712201793,0.0306204673650282,0.0171025046893964,0.0170186901686673,0.0173247381144238,0.0210746993269336,0.0217292204832092,0.0193392425463336,9063.0,6581.0,2482.0,0.0023532448367648,0.0026592927825213,0.0023899779368756,-0.0012547414779513,-0.0001450345236041,-0.0003060479457564,29.72276522466175,20.4700167620253,20.383585182360846,22.561154728694763,17.93141584330715,17.889872897853287,24.732406126907716,21.940073831475367,22.859697441356634,1.2385474679829078,-0.3832125398557682,0.1887604004990127,0.7266216411473437,-3.8181532627753327,-2.730256581759853,-0.9805193673672238,-7.181910370803385,-6.442056668579639,28.55426788330078,31.651695251464844,30.51264190673828,37.948455810546875,38.91365814208984,39.294342041015625,38.74181365966797,35.67783918678269,30.51130601237221,24.146089897655894,21.62888304854584,27.53290344713255,24.320421156904207,2.543456145782641,2.5116485141587024,3.5466165927486637,3.485172717916571,2.0906195843167774,2.0690660175462283,10
