target,feature,corr,n
car_mm_1y_m1_p1_pct,news__nw_lm_constr_prop__all,-0.06897481833461355,400
car_mm_1y_m1_p1_pct,tr__tr_lm_unc_prop__prepared__all,-0.06859089517500865,400
car_mm_1y_m1_p1_pct,tr__tr_lm_lit_prop__all__all,0.06773509864140116,400
car_mm_1y_m1_p1_pct,tr__tr_lm_lit_prop__qa__all,0.0646096537155195,400
car_mm_1y_m1_p1_pct,news__nw_lm_constr_prop__post,-0.0569401897135918,400
car_mm_1y_m1_p1_pct,tr__tr_lm_lit_prop__prepared__all,0.049946672756156746,400
car_mm_1y_m1_p1_pct,news__nw_lm_neg_prop__pre,-0.04891281005530238,400
car_mm_1y_m1_p1_pct,news__nw_lm_unc_prop__post_minus_pre,-0.04439578168946803,400
car_mm_1y_m1_p1_pct,news__nw_lm_constr_prop__pre,-0.04359462426668162,400
car_mm_1y_m1_p1_pct,tr__tr_lm_unc_prop__qa__all,-0.043566982046892556,400
car_mm_1y_m1_p1_pct,news__nw_lm_unc_prop__post,-0.04124490516507586,400
car_mm_1y_m1_p1_pct,tr__tr_lm_constr_prop__qa__all,-0.04022555666254244,400
car_mm_1y_m1_p1_pct,tr__tr_lm_neg_prop__prepared__all,0.03976548403942915,400
car_mm_1y_m1_p1_pct,news__nw_lm_lit_prop__all,-0.03678165467638373,400
car_mm_1y_m1_p1_pct,tr__tr_lm_tone__prepared__all,-0.036770328656458254,400
car_mm_1y_m1_p1_pct,news__nw_lm_lit_prop__post,-0.03666153433602222,400
car_mm_1y_m1_p1_pct,tr__tr_lm_pos_prop__qa__all,0.03592260887343425,400
car_mm_1y_m1_p1_pct,news__nw_lm_lit_prop__pre,-0.028050096632107897,400
car_mm_1y_m1_p1_pct,news__nw_lm_unc_prop__all,-0.027169527433980083,400
car_mm_1y_m1_p1_pct,tr__tr_lm_neg_prop__qa__all,0.02311907736581748,400
car_mm_1y_m1_p1_pct,tr__tr_lm_neg_prop__all__all,0.022484665138898744,400
car_mm_1y_m1_p1_pct,tr__tr_lm_constr_prop__prepared__all,0.020886785512495138,400
car_mm_1y_m1_p1_pct,tr__tr_lm_constr_prop__all__all,-0.02026329449070133,400
car_mm_1y_m1_p1_pct,tr__tr_lm_pos_prop__prepared__all,-0.020257541038700786,400
car_mm_1y_m1_p1_pct,news__nw_lm_constr_prop__post_minus_pre,-0.01524958454637228,400
car_mm_1y_m1_p1_pct,tr__tr_lm_tone__qa__all,0.014316703062833632,400
car_mm_1y_m1_p1_pct,news__nw_lm_unc_prop__pre,0.012889015999320205,400
car_mm_1y_m1_p1_pct,tr__tr_lm_tone__all__all,-0.008004270426986647,400
car_mm_1y_m1_p1_pct,news__nw_lm_lit_prop__post_minus_pre,-0.005187020225240823,400
car_mm_1y_m1_p1_pct,tr__tr_lm_pos_prop__all__all,0.0040368286658045305,400
car_mm_1q_m1_p1_pct,news__nw_lm_tone__post,0.26539451736544745,400
car_mm_1q_m1_p1_pct,news__nw_lm_neg_prop__post,-0.2565907646783278,400
car_mm_1q_m1_p1_pct,news__nw_lm_neg_prop__post_minus_pre,-0.2182018079519618,400
car_mm_1q_m1_p1_pct,news__nw_lm_tone__post_minus_pre,0.20904174213316207,400
car_mm_1q_m1_p1_pct,news__nw_lm_tone__all,0.19855203283890047,400
car_mm_1q_m1_p1_pct,news__nw_lm_neg_prop__all,-0.1697903173845117,400
car_mm_1q_m1_p1_pct,news__nw_lm_pos_prop__all,0.1617954829045826,400
car_mm_1q_m1_p1_pct,news__nw_lm_pos_prop__post,0.1535439232737212,400
car_mm_1q_m1_p1_pct,news__nw_lm_pos_prop__pre,0.08342257908491554,400
car_mm_1q_m1_p1_pct,news__nw_lm_tone__pre,0.07575036208999118,400
car_mm_1q_m1_p1_pct,tr__tr_lm_unc_prop__all__all,-0.07225136457029595,400
car_mm_1q_m1_p1_pct,tr__tr_lm_unc_prop__prepared__all,-0.06835951653536274,400
car_mm_1q_m1_p1_pct,news__nw_lm_pos_prop__post_minus_pre,0.0677605223831959,400
car_mm_1q_m1_p1_pct,news__nw_lm_constr_prop__all,-0.06507300488203406,400
car_mm_1q_m1_p1_pct,tr__tr_lm_lit_prop__all__all,0.06476418122689082,400
car_mm_1q_m1_p1_pct,tr__tr_lm_lit_prop__qa__all,0.0594613389772172,400
car_mm_1q_m1_p1_pct,tr__tr_lm_lit_prop__prepared__all,0.05189591382058499,400
car_mm_1q_m1_p1_pct,news__nw_lm_constr_prop__post,-0.05162338106936934,400
car_mm_1q_m1_p1_pct,news__nw_lm_neg_prop__pre,-0.04862170512421626,400
car_mm_1q_m1_p1_pct,tr__tr_lm_neg_prop__prepared__all,0.044600144559856454,400
car_mm_1q_m1_p1_pct,news__nw_lm_unc_prop__post_minus_pre,-0.043819876344734714,400
car_mm_1q_m1_p1_pct,tr__tr_lm_unc_prop__qa__all,-0.04320109374199391,400
car_mm_1q_m1_p1_pct,news__nw_lm_lit_prop__all,-0.04072800975456305,400
car_mm_1q_m1_p1_pct,news__nw_lm_constr_prop__pre,-0.04069158005873741,400
car_mm_1q_m1_p1_pct,news__nw_lm_lit_prop__post,-0.03855841799031024,400
car_mm_1q_m1_p1_pct,tr__tr_lm_constr_prop__qa__all,-0.038157083623608326,400
car_mm_1q_m1_p1_pct,tr__tr_lm_tone__prepared__all,-0.03797444358939464,400
car_mm_1q_m1_p1_pct,news__nw_lm_unc_prop__post,-0.03560580699421367,400
car_mm_1q_m1_p1_pct,news__nw_lm_lit_prop__pre,-0.03163724470763582,400
car_mm_1q_m1_p1_pct,tr__tr_lm_pos_prop__qa__all,0.027922002903009807,400
car_mm_1q_m1_p1_pct,tr__tr_lm_constr_prop__prepared__all,0.024961320589614568,400
car_mm_1q_m1_p1_pct,tr__tr_lm_neg_prop__all__all,0.022705195005215305,400
car_mm_1q_m1_p1_pct,tr__tr_lm_neg_prop__qa__all,0.02134504169779312,400
car_mm_1q_m1_p1_pct,news__nw_lm_unc_prop__all,-0.02021606158769744,400
car_mm_1q_m1_p1_pct,tr__tr_lm_pos_prop__prepared__all,-0.01889133609777246,400
car_mm_1q_m1_p1_pct,news__nw_lm_unc_prop__pre,0.01712188230058785,400
car_mm_1q_m1_p1_pct,tr__tr_lm_constr_prop__all__all,-0.01645789479774923,400
car_mm_1q_m1_p1_pct,news__nw_lm_constr_prop__post_minus_pre,-0.012979417173038585,400
car_mm_1q_m1_p1_pct,tr__tr_lm_tone__all__all,-0.010805520651623282,400
car_mm_1q_m1_p1_pct,tr__tr_lm_tone__qa__all,0.009417842634448373,400
car_mm_1q_m1_p1_pct,news__nw_lm_lit_prop__post_minus_pre,-0.003062452004363025,400
car_mm_1q_m1_p1_pct,tr__tr_lm_pos_prop__all__all,0.00045647950694358854,400
car_simple_p0_p1_pct,news__nw_lm_constr_prop__post,-0.1186264936752511,400
car_simple_p0_p1_pct,news__nw_lm_constr_prop__all,-0.11476345938521071,400
car_simple_p0_p1_pct,tr__tr_lm_tone__all__all,-0.11294716426326455,400
car_simple_p0_p1_pct,tr__tr_lm_tone__qa__all,-0.1107693452862863,400
car_simple_p0_p1_pct,tr__tr_lm_unc_prop__qa__all,0.10829074815574324,400
car_simple_p0_p1_pct,tr__tr_lm_unc_prop__all__all,0.10747112977020869,400
car_simple_p0_p1_pct,tr__tr_lm_neg_prop__qa__all,0.09998357010353735,400
car_simple_p0_p1_pct,tr__tr_lm_neg_prop__all__all,0.0931852137567809,400
car_simple_p0_p1_pct,tr__tr_lm_pos_prop__all__all,-0.08933138625845038,400
car_simple_p0_p1_pct,tr__tr_lm_pos_prop__qa__all,-0.08293739593310277,400
car_simple_p0_p1_pct,news__nw_lm_pos_prop__all,0.07772133357687956,400
car_simple_p0_p1_pct,tr__tr_lm_neg_prop__prepared__all,0.07703579748496027,400
car_simple_p0_p1_pct,tr__tr_lm_lit_prop__all__all,0.07523513185117771,400
car_simple_p0_p1_pct,news__nw_lm_pos_prop__post,0.07137420769967125,400
car_simple_p0_p1_pct,news__nw_lm_tone__post_minus_pre,0.06593499136368083,400
car_simple_p0_p1_pct,news__nw_lm_constr_prop__post_minus_pre,-0.06463092677507462,400
car_simple_p0_p1_pct,tr__tr_lm_lit_prop__qa__all,0.06449967002227693,400
car_simple_p0_p1_pct,tr__tr_lm_tone__prepared__all,-0.06236103784842908,400
car_simple_p0_p1_pct,news__nw_lm_neg_prop__post_minus_pre,-0.06132921987353504,400
car_simple_p0_p1_pct,news__nw_lm_neg_prop__pre,0.059749027228801696,400
car_simple_p0_p1_pct,news__nw_lm_neg_prop__all,0.04964947508004592,400
car_simple_p0_p1_pct,news__nw_lm_constr_prop__pre,-0.045482359012379736,400
car_simple_p0_p1_pct,tr__tr_lm_constr_prop__qa__all,0.04166642103394673,400
car_simple_p0_p1_pct,tr__tr_lm_constr_prop__prepared__all,-0.04155170058726596,400
car_simple_p0_p1_pct,news__nw_lm_pos_prop__pre,0.03954935228179043,400
car_simple_p0_p1_pct,tr__tr_lm_constr_prop__all__all,0.03723164121476223,400
car_simple_p0_p1_pct,news__nw_lm_unc_prop__post_minus_pre,0.03368993133522445,400
car_simple_p0_p1_pct,news__nw_lm_pos_prop__post_minus_pre,0.030857981654280872,400
car_simple_p0_p1_pct,news__nw_lm_tone__pre,-0.029643923089916813,400
car_simple_p0_p1_pct,news__nw_lm_tone__post,0.029197672454731958,400
car_simple_p0_p1_pct,tr__tr_lm_pos_prop__prepared__all,-0.02884313540720426,400
car_simple_p0_p1_pct,news__nw_lm_unc_prop__pre,-0.02583711813144317,400
car_simple_p0_p1_pct,news__nw_lm_unc_prop__all,-0.025319491286951275,400
car_simple_p0_p1_pct,news__nw_lm_lit_prop__pre,0.02361838481245074,400
car_simple_p0_p1_pct,news__nw_lm_lit_prop__post_minus_pre,-0.022513104424881417,400
car_simple_p0_p1_pct,news__nw_lm_lit_prop__all,0.02130476036553716,400
car_simple_p0_p1_pct,news__nw_lm_unc_prop__post,0.012673672742915785,400
car_simple_p0_p1_pct,tr__tr_lm_lit_prop__prepared__all,-0.01228989382679697,400
car_simple_p0_p1_pct,news__nw_lm_neg_prop__post,0.007653847845109608,400
car_simple_p0_p1_pct,tr__tr_lm_unc_prop__prepared__all,-0.005815715416607879,400
car_simple_p0_p1_pct,news__nw_lm_tone__all,-0.005171830854967355,400
car_simple_p0_p1_pct,news__nw_lm_lit_prop__post,0.003953731019792169,400
car_mm_1y_p0_p1_pct,tr__tr_lm_neg_prop__qa__all,0.11537929334471138,400
car_mm_1y_p0_p1_pct,tr__tr_lm_tone__all__all,-0.1109099623024622,400
car_mm_1y_p0_p1_pct,tr__tr_lm_tone__qa__all,-0.10991425344241924,400
car_mm_1y_p0_p1_pct,tr__tr_lm_unc_prop__qa__all,0.10759751321383236,400
car_mm_1y_p0_p1_pct,tr__tr_lm_unc_prop__all__all,0.1031198041531838,400
car_mm_1y_p0_p1_pct,tr__tr_lm_neg_prop__all__all,0.0995707344911073,400
car_mm_1y_p0_p1_pct,tr__tr_lm_pos_prop__all__all,-0.08245422613983766,400
car_mm_1y_p0_p1_pct,news__nw_lm_pos_prop__all,0.08083826582243565,400
car_mm_1y_p0_p1_pct,news__nw_lm_constr_prop__post,-0.07715328529792513,400
car_mm_1y_p0_p1_pct,news__nw_lm_constr_prop__all,-0.07232944424619348,400
car_mm_1y_p0_p1_pct,tr__tr_lm_pos_prop__qa__all,-0.07099157210955642,400
car_mm_1y_p0_p1_pct,tr__tr_lm_lit_prop__all__all,0.07045659766801815,400
car_mm_1y_p0_p1_pct,news__nw_lm_neg_prop__post_minus_pre,-0.06994406539775673,400
car_mm_1y_p0_p1_pct,tr__tr_lm_lit_prop__qa__all,0.0671019575517444,400
car_mm_1y_p0_p1_pct,news__nw_lm_unc_prop__all,-0.06058218099780473,400
car_mm_1y_p0_p1_pct,news__nw_lm_pos_prop__post,0.06040288484160881,400
car_mm_1y_p0_p1_pct,news__nw_lm_tone__post_minus_pre,0.059522287113828246,400
car_mm_1y_p0_p1_pct,news__nw_lm_neg_prop__pre,0.05662277008118603,400
car_mm_1y_p0_p1_pct,news__nw_lm_unc_prop__pre,-0.05513530201790152,400
car_mm_1y_p0_p1_pct,tr__tr_lm_constr_prop__prepared__all,-0.054912089615788535,400
car_mm_1y_p0_p1_pct,news__nw_lm_pos_prop__pre,0.05358617339747657,400
car_mm_1y_p0_p1_pct,news__nw_lm_unc_prop__post_minus_pre,0.04162336329438969,400
car_mm_1y_p0_p1_pct,news__nw_lm_constr_prop__post_minus_pre,-0.04000750132973213,400
car_mm_1y_p0_p1_pct,tr__tr_lm_neg_prop__prepared__all,0.03966675065023437,400
car_mm_1y_p0_p1_pct,news__nw_lm_neg_prop__all,0.03808040147707495,400
car_mm_1y_p0_p1_pct,tr__tr_lm_unc_prop__prepared__all,-0.037015308605430695,400
car_mm_1y_p0_p1_pct,tr__tr_lm_tone__prepared__all,-0.034010427728597276,400
car_mm_1y_p0_p1_pct,news__nw_lm_constr_prop__pre,-0.03237898015053275,400
car_mm_1y_p0_p1_pct,news__nw_lm_tone__post,0.032325301950375925,400
car_mm_1y_p0_p1_pct,news__nw_lm_tone__pre,-0.020900221277825308,400
car_mm_1y_p0_p1_pct,news__nw_lm_lit_prop__all,0.018545949160168943,400
car_mm_1y_p0_p1_pct,tr__tr_lm_constr_prop__qa__all,0.017564564575157135,400
car_mm_1y_p0_p1_pct,tr__tr_lm_pos_prop__prepared__all,-0.017078915673703846,400
car_mm_1y_p0_p1_pct,news__nw_lm_lit_prop__post,0.014444529985234843,400
car_mm_1y_p0_p1_pct,news__nw_lm_lit_prop__pre,0.01430046367990911,400
car_mm_1y_p0_p1_pct,news__nw_lm_unc_prop__post,-0.011270039327131422,400
car_mm_1y_p0_p1_pct,news__nw_lm_pos_prop__post_minus_pre,0.009405634148172184,400
car_mm_1y_p0_p1_pct,tr__tr_lm_lit_prop__prepared__all,-0.009343568050074967,400
car_mm_1y_p0_p1_pct,tr__tr_lm_constr_prop__all__all,0.005882060764385165,400
car_mm_1y_p0_p1_pct,news__nw_lm_tone__all,0.0050122217615351326,400
car_mm_1y_p0_p1_pct,news__nw_lm_neg_prop__post,-0.0037877516219381115,400
car_mm_1y_p0_p1_pct,news__nw_lm_lit_prop__post_minus_pre,-0.0015962545916049537,400
car_mm_1q_p0_p1_pct,tr__tr_lm_tone__qa__all,-0.1165919741290464,400
car_mm_1q_p0_p1_pct,tr__tr_lm_neg_prop__qa__all,0.11428110130453636,400
car_mm_1q_p0_p1_pct,tr__tr_lm_tone__all__all,-0.11174804459653244,400
car_mm_1q_p0_p1_pct,tr__tr_lm_unc_prop__qa__all,0.10813737467367894,400
car_mm_1q_p0_p1_pct,tr__tr_lm_unc_prop__all__all,0.10312914665872688,400
car_mm_1q_p0_p1_pct,tr__tr_lm_neg_prop__all__all,0.10054173005137002,400
car_mm_1q_p0_p1_pct,tr__tr_lm_pos_prop__all__all,-0.08293457808754859,400
car_mm_1q_p0_p1_pct,tr__tr_lm_pos_prop__qa__all,-0.08097427252052733,400
car_mm_1q_p0_p1_pct,news__nw_lm_constr_prop__post,-0.07562165353484183,400
car_mm_1q_p0_p1_pct,news__nw_lm_neg_prop__post_minus_pre,-0.07447578992122074,400
car_mm_1q_p0_p1_pct,news__nw_lm_pos_prop__all,0.07258583442082273,400
car_mm_1q_p0_p1_pct,news__nw_lm_constr_prop__all,-0.07255751463083551,400
car_mm_1q_p0_p1_pct,tr__tr_lm_lit_prop__all__all,0.07108607983380924,400
car_mm_1q_p0_p1_pct,tr__tr_lm_lit_prop__qa__all,0.06523225189832324,400
car_mm_1q_p0_p1_pct,news__nw_lm_neg_prop__pre,0.06234459579511803,400
car_mm_1q_p0_p1_pct,news__nw_lm_tone__post_minus_pre,0.0585659138647025,400
car_mm_1q_p0_p1_pct,tr__tr_lm_constr_prop__prepared__all,-0.05768527985744339,400
car_mm_1q_p0_p1_pct,news__nw_lm_pos_prop__pre,0.050345544436762465,400
car_mm_1q_p0_p1_pct,news__nw_lm_unc_prop__all,-0.049697369278104135,400
car_mm_1q_p0_p1_pct,news__nw_lm_pos_prop__post,0.04919940613224371,400
car_mm_1q_p0_p1_pct,tr__tr_lm_neg_prop__prepared__all,0.04695710720273207,400
car_mm_1q_p0_p1_pct,news__nw_lm_unc_prop__pre,-0.046396296993560696,400
car_mm_1q_p0_p1_pct,news__nw_lm_constr_prop__post_minus_pre,-0.04168310591302922,400
car_mm_1q_p0_p1_pct,news__nw_lm_neg_prop__all,0.04098376242477102,400
car_mm_1q_p0_p1_pct,tr__tr_lm_unc_prop__prepared__all,-0.039751554514124786,400
car_mm_1q_p0_p1_pct,news__nw_lm_unc_prop__post_minus_pre,0.03846769317869353,400
car_mm_1q_p0_p1_pct,tr__tr_lm_tone__prepared__all,-0.0306168967569415,400
car_mm_1q_p0_p1_pct,news__nw_lm_constr_prop__pre,-0.02832837348328479,400
car_mm_1q_p0_p1_pct,news__nw_lm_tone__pre,-0.026877613173170622,400
car_mm_1q_p0_p1_pct,news__nw_lm_tone__post,0.025377723676594723,400
car_mm_1q_p0_p1_pct,tr__tr_lm_constr_prop__qa__all,0.021431815622763552,400
car_mm_1q_p0_p1_pct,news__nw_lm_lit_prop__post,0.013246544655522012,400
car_mm_1q_p0_p1_pct,news__nw_lm_lit_prop__all,0.01286812208245166,400
car_mm_1q_p0_p1_pct,tr__tr_lm_constr_prop__all__all,0.009506604549493772,400
car_mm_1q_p0_p1_pct,tr__tr_lm_pos_prop__prepared__all,-0.00891210220043518,400
car_mm_1q_p0_p1_pct,news__nw_lm_lit_prop__pre,0.008171130218383706,400
car_mm_1q_p0_p1_pct,tr__tr_lm_lit_prop__prepared__all,-0.006162880554504183,400
car_mm_1q_p0_p1_pct,news__nw_lm_unc_prop__post,-0.005127252887955988,400
car_mm_1q_p0_p1_pct,news__nw_lm_lit_prop__post_minus_pre,0.004074533360302188,400
car_mm_1q_p0_p1_pct,news__nw_lm_pos_prop__post_minus_pre,0.0020971489908947444,400
car_mm_1q_p0_p1_pct,news__nw_lm_neg_prop__post,-0.0018021524358349948,400
car_mm_1q_p0_p1_pct,news__nw_lm_tone__all,-0.0007034002180799034,400
car_simple_p0_p5_pct,news__nw_lm_constr_prop__all,-0.1518613271521693,400
car_simple_p0_p5_pct,news__nw_lm_pos_prop__post,0.13509983877351572,400
car_simple_p0_p5_pct,tr__tr_lm_constr_prop__prepared__all,-0.12121281882112396,400
car_simple_p0_p5_pct,tr__tr_lm_unc_prop__qa__all,0.12043552040598796,400
car_simple_p0_p5_pct,news__nw_lm_tone__post_minus_pre,0.11793057421897399,400
car_simple_p0_p5_pct,news__nw_lm_constr_prop__post,-0.11227529496952568,400
car_simple_p0_p5_pct,news__nw_lm_pos_prop__all,0.10698136750829242,400
car_simple_p0_p5_pct,news__nw_lm_pos_prop__post_minus_pre,0.10540132492275187,400
car_simple_p0_p5_pct,news__nw_lm_constr_prop__pre,-0.10194582696877884,400
car_simple_p0_p5_pct,news__nw_lm_tone__post,0.09678279428150593,400
car_simple_p0_p5_pct,tr__tr_lm_lit_prop__qa__all,0.0941991068174189,400
car_simple_p0_p5_pct,tr__tr_lm_unc_prop__all__all,0.08541006298583198,400
car_simple_p0_p5_pct,tr__tr_lm_lit_prop__prepared__all,-0.07734368058098601,400
car_simple_p0_p5_pct,tr__tr_lm_unc_prop__prepared__all,-0.07608468894394924,400
car_simple_p0_p5_pct,news__nw_lm_neg_prop__post_minus_pre,-0.07001889967325928,400
car_simple_p0_p5_pct,tr__tr_lm_lit_prop__all__all,0.06846867670637548,400
car_simple_p0_p5_pct,tr__tr_lm_constr_prop__qa__all,0.06144946333811469,400
car_simple_p0_p5_pct,tr__tr_lm_neg_prop__qa__all,0.06065830940583446,400
car_simple_p0_p5_pct,tr__tr_lm_tone__prepared__all,0.05489578261796469,400
car_simple_p0_p5_pct,tr__tr_lm_pos_prop__prepared__all,0.05361689468808113,400
car_simple_p0_p5_pct,news__nw_lm_neg_prop__post,-0.04147123363415619,400
car_simple_p0_p5_pct,news__nw_lm_tone__all,0.03998865959432667,400
car_simple_p0_p5_pct,tr__tr_lm_constr_prop__all__all,0.028343341807449043,400
car_simple_p0_p5_pct,tr__tr_lm_tone__qa__all,-0.025682731575662143,400
car_simple_p0_p5_pct,news__nw_lm_neg_prop__pre,0.022006999280760404,400
car_simple_p0_p5_pct,tr__tr_lm_neg_prop__prepared__all,-0.018685675896958583,400
car_simple_p0_p5_pct,news__nw_lm_constr_prop__post_minus_pre,-0.018483814385744046,400
car_simple_p0_p5_pct,news__nw_lm_pos_prop__pre,0.018286091735509897,400
car_simple_p0_p5_pct,tr__tr_lm_neg_prop__all__all,0.017625491282404093,400
car_simple_p0_p5_pct,news__nw_lm_lit_prop__all,0.010714998331619305,400
car_simple_p0_p5_pct,news__nw_lm_tone__pre,-0.009257696778560073,400
car_simple_p0_p5_pct,tr__tr_lm_tone__all__all,-0.0075252543850235455,400
car_simple_p0_p5_pct,tr__tr_lm_pos_prop__qa__all,0.006976630452328908,400
car_simple_p0_p5_pct,news__nw_lm_lit_prop__post_minus_pre,0.006968201210963649,400
car_simple_p0_p5_pct,news__nw_lm_neg_prop__all,0.006868773055255135,400
car_simple_p0_p5_pct,news__nw_lm_unc_prop__all,-0.00489032008598037,400
car_simple_p0_p5_pct,news__nw_lm_unc_prop__post,0.0047749276964528615,400
car_simple_p0_p5_pct,news__nw_lm_lit_prop__pre,-0.0041797966423237085,400
car_simple_p0_p5_pct,news__nw_lm_unc_prop__pre,0.004124609736681354,400
car_simple_p0_p5_pct,news__nw_lm_lit_prop__post,0.0022881860811512773,400
car_simple_p0_p5_pct,tr__tr_lm_pos_prop__all__all,0.001501475330833574,400
car_simple_p0_p5_pct,news__nw_lm_unc_prop__post_minus_pre,-7.5940652748994345e-06,400
car_mm_1y_p0_p5_pct,news__nw_lm_tone__post_minus_pre,0.13504595222481955,400
car_mm_1y_p0_p5_pct,news__nw_lm_pos_prop__post,0.13338315925210723,400
car_mm_1y_p0_p5_pct,news__nw_lm_constr_prop__all,-0.12458328662617527,400
car_mm_1y_p0_p5_pct,tr__tr_lm_unc_prop__qa__all,0.11763568496655964,400
car_mm_1y_p0_p5_pct,news__nw_lm_pos_prop__post_minus_pre,0.10964929313299487,400
car_mm_1y_p0_p5_pct,tr__tr_lm_constr_prop__prepared__all,-0.10927235800487206,400
car_mm_1y_p0_p5_pct,news__nw_lm_pos_prop__all,0.09994594372216264,400
car_mm_1y_p0_p5_pct,tr__tr_lm_unc_prop__all__all,0.08979947067601263,400
car_mm_1y_p0_p5_pct,news__nw_lm_constr_prop__pre,-0.08952605023387576,400
car_mm_1y_p0_p5_pct,news__nw_lm_constr_prop__post,-0.08933076893396241,400
car_mm_1y_p0_p5_pct,news__nw_lm_neg_prop__post_minus_pre,-0.08891144835339351,400
car_mm_1y_p0_p5_pct,tr__tr_lm_lit_prop__qa__all,0.08516897517967466,400
car_mm_1y_p0_p5_pct,news__nw_lm_tone__post,0.08504415046733987,400
car_mm_1y_p0_p5_pct,tr__tr_lm_neg_prop__qa__all,0.07923126602336338,400
car_mm_1y_p0_p5_pct,tr__tr_lm_lit_prop__prepared__all,-0.07139753523761538,400
car_mm_1y_p0_p5_pct,tr__tr_lm_pos_prop__prepared__all,0.058939098806037045,400
car_mm_1y_p0_p5_pct,tr__tr_lm_tone__prepared__all,0.055622290559897994,400
car_mm_1y_p0_p5_pct,tr__tr_lm_lit_prop__all__all,0.05404974578026118,400
car_mm_1y_p0_p5_pct,tr__tr_lm_unc_prop__prepared__all,-0.051887574222196406,400
car_mm_1y_p0_p5_pct,news__nw_lm_neg_prop__pre,0.051763538078444526,400
car_mm_1y_p0_p5_pct,news__nw_lm_lit_prop__all,0.03991378714286248,400
car_mm_1y_p0_p5_pct,news__nw_lm_unc_prop__all,-0.03635808501928832,400
car_mm_1y_p0_p5_pct,news__nw_lm_tone__pre,-0.03592486537193612,400
car_mm_1y_p0_p5_pct,tr__tr_lm_neg_prop__all__all,0.03563672402266957,400
car_mm_1y_p0_p5_pct,news__nw_lm_lit_prop__post,0.030739631723146588,400
car_mm_1y_p0_p5_pct,news__nw_lm_neg_prop__all,0.02953911033006178,400
car_mm_1y_p0_p5_pct,news__nw_lm_unc_prop__post,-0.026974495823756585,400
car_mm_1y_p0_p5_pct,news__nw_lm_neg_prop__post,-0.026779673849246653,400
car_mm_1y_p0_p5_pct,tr__tr_lm_tone__qa__all,-0.025098614985262845,400
car_mm_1y_p0_p5_pct,news__nw_lm_lit_prop__pre,0.022061832320669425,400
car_mm_1y_p0_p5_pct,tr__tr_lm_constr_prop__all__all,-0.021818978141470977,400
car_mm_1y_p0_p5_pct,tr__tr_lm_pos_prop__qa__all,0.020770291603650307,400
car_mm_1y_p0_p5_pct,news__nw_lm_tone__all,0.01963999275438232,400
car_mm_1y_p0_p5_pct,tr__tr_lm_pos_prop__all__all,0.014623156192965357,400
car_mm_1y_p0_p5_pct,tr__tr_lm_constr_prop__qa__all,0.014505651840034169,400
car_mm_1y_p0_p5_pct,news__nw_lm_unc_prop__pre,-0.013749637317280636,400
car_mm_1y_p0_p5_pct,news__nw_lm_pos_prop__pre,0.01132714343769311,400
car_mm_1y_p0_p5_pct,tr__tr_lm_neg_prop__prepared__all,-0.010904735103818045,400
car_mm_1y_p0_p5_pct,news__nw_lm_unc_prop__post_minus_pre,-0.008709865374887575,400
car_mm_1y_p0_p5_pct,news__nw_lm_constr_prop__post_minus_pre,-0.008608541896502817,400
car_mm_1y_p0_p5_pct,tr__tr_lm_tone__all__all,-0.006499766017713664,400
car_mm_1y_p0_p5_pct,news__nw_lm_lit_prop__post_minus_pre,0.005981970194073783,400
car_mm_1q_p0_p5_pct,news__nw_lm_tone__post_minus_pre,0.13578044015641205,400
car_mm_1q_p0_p5_pct,news__nw_lm_constr_prop__all,-0.12391186372277892,400
car_mm_1q_p0_p5_pct,news__nw_lm_pos_prop__post,0.11386675325889048,400
car_mm_1q_p0_p5_pct,tr__tr_lm_unc_prop__qa__all,0.10879214694160338,400
car_mm_1q_p0_p5_pct,news__nw_lm_pos_prop__post_minus_pre,0.10735722139485288,400
car_mm_1q_p0_p5_pct,tr__tr_lm_constr_prop__prepared__all,-0.10443930233344684,400
car_mm_1q_p0_p5_pct,news__nw_lm_constr_prop__pre,-0.09327130538725835,400
car_mm_1q_p0_p5_pct,news__nw_lm_neg_prop__post_minus_pre,-0.0916773798175187,400
car_mm_1q_p0_p5_pct,tr__tr_lm_unc_prop__all__all,0.08182120318189066,400
car_mm_1q_p0_p5_pct,news__nw_lm_constr_prop__post,-0.08014359098431056,400
car_mm_1q_p0_p5_pct,news__nw_lm_pos_prop__all,0.0770349354023741,400
car_mm_1q_p0_p5_pct,tr__tr_lm_neg_prop__qa__all,0.07609357133204495,400
car_mm_1q_p0_p5_pct,tr__tr_lm_pos_prop__prepared__all,0.07273619427772836,400
car_mm_1q_p0_p5_pct,tr__tr_lm_lit_prop__qa__all,0.07225628983085355,400
car_mm_1q_p0_p5_pct,news__nw_lm_tone__post,0.06703104124858078,400
car_mm_1q_p0_p5_pct,tr__tr_lm_tone__prepared__all,0.06554066489591984,400
car_mm_1q_p0_p5_pct,news__nw_lm_neg_prop__pre,0.0646553675364449,400
car_mm_1q_p0_p5_pct,tr__tr_lm_lit_prop__prepared__all,-0.0565191093119407,400
car_mm_1q_p0_p5_pct,news__nw_lm_tone__pre,-0.05426541204457486,400
car_mm_1q_p0_p5_pct,tr__tr_lm_unc_prop__prepared__all,-0.04774656527062492,400
car_mm_1q_p0_p5_pct,tr__tr_lm_lit_prop__all__all,0.04731231659548075,400
car_mm_1q_p0_p5_pct,news__nw_lm_neg_prop__all,0.0413764144488668,400
