ticker,earnings_date,date,offset,ret,ret_pct,alpha_1y,beta_1y,alpha_1q,beta_1q,mkt_ret,abn_simple,abn_mm_1y,abn_mm_1q
ABBV,2021-02-03,2021-01-27,-5,,,0.0007235287763469,0.7209218931881136,0.0010267133787415,0.950077430101618,-0.025677883699462,,,
ABBV,2021-02-03,2021-01-28,-4,0.0138146905292546,1.3814690529254658,0.0007235287763469,0.7209218931881136,0.0010267133787415,0.950077430101618,0.009760625975629766,0.004054064553624833,0.0060545127958556095,0.003514626707403672
ABBV,2021-02-03,2021-01-29,-3,-0.0166012465140918,-1.6601246514091894,0.0007235287763469,0.7209218931881136,0.0010267133787415,0.950077430101618,-0.019311475173124593,0.002710228659032792,-0.003402710048374464,0.0007194368111201124
ABBV,2021-02-03,2021-02-01,-2,-0.0017562190862125,-0.1756219086212596,0.0007235287763469,0.7209218931881136,0.0010267133787415,0.950077430101618,0.016051767614439383,-0.01780798670065188,-0.01405181856017669,-0.01803335458866895
ABBV,2021-02-03,2021-02-02,-1,0.0114369521857573,1.1436952185757354,0.0007235287763469,0.7209218931881136,0.0010267133787415,0.950077430101618,0.013898223484416938,-0.002461271298659638,0.0006938898230730416,-0.002794149644037
ABBV,2021-02-03,2021-02-03,0,0.033632801074541,3.363280107454103,0.0007235287763469,0.7209218931881136,0.0010267133787415,0.950077430101618,0.0010087690809532646,0.03262403199358774,0.03218202858256364,0.03164767895980145
ABBV,2021-02-03,2021-02-04,1,0.0147732394553552,1.4773239455355247,0.0007235287763469,0.7209218931881136,0.0010267133787415,0.950077430101618,0.010853322230420792,0.003919917224934408,0.006225313069272704,0.003435029583870753
ABBV,2021-02-03,2021-02-05,2,0.0018429450894124,0.1842945089412406,0.0007235287763469,0.7209218931881136,0.0010267133787415,0.950077430101618,0.003897495164625342,-0.0020545500752129423,-0.00169037327970772,-0.002886690479169828
ABBV,2021-02-03,2021-02-08,3,-0.017382523506344,-1.738252350634406,0.0007235287763469,0.7209218931881136,0.0010267133787415,0.950077430101618,0.007399348360373592,-0.02478187186671759,-0.023440404511009795,-0.02543919075973586
ABBV,2021-02-03,2021-02-09,4,-0.0134780410178616,-1.3478041017861653,0.0007235287763469,0.7209218931881136,0.0010267133787415,0.950077430101618,-0.0011135249921484514,-0.01236451602571315,-0.01339880524875656,-0.013446819433708776
ABBV,2021-02-03,2021-02-10,5,-0.0128084858990958,-1.280848589909589,0.0007235287763469,0.7209218931881136,0.0010267133787415,0.950077430101618,-0.00034518493235935477,-0.012463300966736444,-0.013283163300506183,-0.013507246864391522
ABBV,2021-02-03,2021-02-11,6,-0.002883132154226,-0.2883132154226087,0.0007235287763469,0.7209218931881136,0.0010267133787415,0.950077430101618,0.0016624551635393559,-0.004545587317765356,-0.0048051612544120475,-0.005489306662402136
ABBV,2021-02-03,2021-02-12,7,0.0066506539039457,0.6650653903945702,0.0007235287763469,0.7209218931881136,0.0010267133787415,0.950077430101618,0.0047110331133788375,0.0019396207905668624,0.0025308382166298353,0.0011480942917216092
ABBV,2021-02-03,2021-02-16,8,-0.0022982108593868,-0.2298210859386862,0.0007235287763469,0.7209218931881136,0.0010267133787415,0.950077430101618,-0.0005692724183511411,-0.0017289384410356591,-0.00261133868615622,-0.002784071361873515
ABBV,2021-02-03,2021-02-17,9,0.0200578332018539,2.0057833201853947,0.0007235287763469,0.7209218931881136,0.0010267133787415,0.950077430101618,-0.0003204020092266724,0.02037823521108057,0.019565289248579965,0.01933552654063787
ABBV,2021-02-03,2021-02-18,10,-0.0021639947875694,-0.2163994787569456,0.0007235287763469,0.7209218931881136,0.0010267133787415,0.950077430101618,-0.004415835627354592,0.0022518408397851917,0.00029594901656369334,0.0010046775982773164
ABBV,2021-04-30,2021-04-23,-5,,,0.0005910791484894,0.5614943505724886,0.0003225479160043,0.5477422941280916,0.010928696540176919,,,
ABBV,2021-04-30,2021-04-26,-4,8.989490327038219e-05,0.0089894903270382,0.0005910791484894,0.5614943505724886,0.0003225479160043,0.5477422941280916,0.001782270924804541,-0.0016923760215341588,-0.0015019193006863723,-0.0012088781778441524
ABBV,2021-04-30,2021-04-27,-3,0.0004489424819382,0.0448942481938274,0.0005910791484894,0.5614943505724886,0.0003225479160043,0.5477422941280916,-0.00021489588801437698,0.000663838369952577,-2.1473839469869204e-05,0.0002441021326335883
ABBV,2021-04-30,2021-04-28,-2,0.0043967447233619,0.4396744723361934,0.0005910791484894,0.5614943505724886,0.0003225479160043,0.5477422941280916,-0.0008455399168898481,0.005242284640251748,0.004280431461389681,0.004537334781211722
ABBV,2021-04-30,2021-04-29,-1,-0.0092915519825745,-0.9291551982574586,0.0005910791484894,0.5614943505724886,0.0003225479160043,0.5477422941280916,0.006762806734045723,-0.016054358716620223,-0.013679908906244155,-0.013318375173829911
ABBV,2021-04-30,2021-04-30,0,0.0055012357759014,0.5501235775901447,0.0005910791484894,0.5614943505724886,0.0003225479160043,0.5477422941280916,-0.007194706699326425,0.012695942475227824,0.008949943793109824,0.009119533012964906
ABBV,2021-04-30,2021-05-03,1,0.0285199539729292,2.851995397292928,0.0005910791484894,0.5614943505724886,0.0003225479160043,0.5477422941280916,0.002748090747253684,0.025771863225675515,0.026385837394996326,0.026692160526551986
ABBV,2021-04-30,2021-05-04,2,-0.0068014373924019,-0.680143739240191,0.0005910791484894,0.5614943505724886,0.0003225479160043,0.5477422941280916,-0.006678337608227225,-0.00012309978417467463,-0.003642667702655927,-0.003465977345913907
ABBV,2021-04-30,2021-05-05,3,0.0165057340435583,1.650573404355837,0.0005910791484894,0.5614943505724886,0.0003225479160043,0.5477422941280916,0.0007034637617677753,0.015802270281790525,0.015519663967003824,0.01579786927284734
ABBV,2021-04-30,2021-05-06,4,0.0025910473119186,0.2591047311918615,0.0005910791484894,0.5614943505724886,0.0003225479160043,0.5477422941280916,0.008165456466051824,-0.005574409154133224,-0.002584889512104497,-0.002204066461403985
ABBV,2021-04-30,2021-05-07,5,-0.0028428806032605,-0.2842880603260544,0.0005910791484894,0.5614943505724886,0.0003225479160043,0.5477422941280916,0.007373341616968343,-0.010216222220228843,-0.007574049414518643,-0.007204119571933173
ABBV,2021-04-30,2021-05-10,6,0.0040606595368368,0.4060659536836875,0.0005910791484894,0.5614943505724886,0.0003225479160043,0.5477422941280916,-0.010435647322188157,0.014496306859024958,0.009329137404322969,0.009454157025799518
ABBV,2021-04-30,2021-05-11,7,-0.011443973409515,-1.1443973409515085,0.0005910791484894,0.5614943505724886,0.0003225479160043,0.5477422941280916,-0.00867391280271812,-0.0027700606067968796,-0.007164699521919794,-0.007015452427891452
