ticker,earnings_date,date,offset,ret,ret_pct
ABBV,2021-02-03,2021-01-27,-5,,
ABBV,2021-02-03,2021-01-28,-4,0.013814689287675153,1.3814689287675153
ABBV,2021-02-03,2021-01-29,-3,-0.016601156393215577,-1.6601156393215577
ABBV,2021-02-03,2021-02-01,-2,-0.0017563089152937694,-0.17563089152937694
ABBV,2021-02-03,2021-02-02,-1,0.011436951152951291,1.1436951152951291
ABBV,2021-02-03,2021-02-03,0,0.033632976638071854,3.3632976638071854
ABBV,2021-02-03,2021-02-04,1,0.01477314924906814,1.477314924906814
ABBV,2021-02-03,2021-02-05,2,0.001842689414052412,0.1842689414052412
ABBV,2021-02-03,2021-02-08,3,-0.017382694911184604,-1.7382694911184604
ABBV,2021-02-03,2021-02-09,4,-0.013477871580067746,-1.3477871580067746
ABBV,2021-02-03,2021-02-10,5,-0.012808311725101218,-1.2808311725101218
ABBV,2021-02-03,2021-02-11,6,-0.002883220683756793,-0.2883220683756793
ABBV,2021-02-03,2021-02-12,7,0.0066506539039457024,0.6650653903945702
ABBV,2021-02-03,2021-02-16,8,-0.0022980339514614423,-0.22980339514614423
ABBV,2021-02-03,2021-02-17,9,0.020057652329888986,2.0057652329888986
ABBV,2021-02-03,2021-02-18,10,-0.0021639078731672257,-0.21639078731672257
ABBV,2021-04-30,2021-04-23,-5,,
ABBV,2021-04-30,2021-04-26,-4,8.964906488406754e-05,0.008964906488406754
ABBV,2021-04-30,2021-04-27,-3,0.00044902453107886764,0.044902453107886764
ABBV,2021-04-30,2021-04-28,-2,0.004397154953601046,0.43971549536010457
ABBV,2021-04-30,2021-04-29,-1,-0.009291794339922554,-0.9291794339922554
ABBV,2021-04-30,2021-04-30,0,0.005501153467662556,0.5501153467662556
ABBV,2021-04-30,2021-05-03,1,0.028520120023365347,2.8520120023365347
ABBV,2021-04-30,2021-05-04,2,-0.006801596027218193,-0.6801596027218193
ABBV,2021-04-30,2021-05-05,3,0.01650573536621347,1.650573536621347
ABBV,2021-04-30,2021-05-06,4,0.0025911263480951074,0.25911263480951074
ABBV,2021-04-30,2021-05-07,5,-0.0028427233468937274,-0.28427233468937274
ABBV,2021-04-30,2021-05-10,6,0.004060343487096496,0.4060343487096496
ABBV,2021-04-30,2021-05-11,7,-0.011443739606586734,-1.1443739606586734
ABBV,2021-04-30,2021-05-12,8,0.0006092451945378663,0.06092451945378663
ABBV,2021-04-30,2021-05-13,9,0.014265711480149434,1.4265711480149434
ABBV,2021-04-30,2021-05-14,10,-0.0014578407393531778,-0.14578407393531778
ABBV,2021-07-30,2021-07-23,-5,,
ABBV,2021-07-30,2021-07-26,-4,-0.00338424207320398,-0.338424207320398
ABBV,2021-07-30,2021-07-27,-3,0.0014432176281451436,0.14432176281451436
ABBV,2021-07-30,2021-07-28,-2,0.005001550717175229,0.5001550717175229
ABBV,2021-07-30,2021-07-29,-1,0.0026995072451321267,0.26995072451321267
ABBV,2021-07-30,2021-07-30,0,-0.021620382836551544,-2.1620382836551544
ABBV,2021-07-30,2021-08-02,1,-0.0073086942470198535,-0.7308694247019853
ABBV,2021-07-30,2021-08-03,2,0.006929356250161778,0.6929356250161778
ABBV,2021-07-30,2021-08-04,3,-0.010064444372663406,-1.0064444372663406
ABBV,2021-07-30,2021-08-05,4,0.0003475542993782721,0.03475542993782721
ABBV,2021-07-30,2021-08-06,5,-0.005820119593668238,-0.5820119593668238
ABBV,2021-07-30,2021-08-09,6,-0.0034074460472592882,-0.3407446047259288
ABBV,2021-07-30,2021-08-10,7,0.006663217814185662,0.6663217814185662
ABBV,2021-07-30,2021-08-11,8,-0.00958036785971128,-0.9580367859711281
