ticker,earnings_date,car_simple_m10_p10_pct,car_mm_1y_m10_p10_pct,car_mm_1q_m10_p10_pct,car_simple_m5_p5_pct,car_mm_1y_m5_p5_pct,car_mm_1q_m5_p5_pct,car_simple_m1_p1_pct,car_mm_1y_m1_p1_pct,car_mm_1q_m1_p1_pct,car_simple_p0_p1_pct,car_mm_1y_p0_p1_pct,car_mm_1q_p0_p1_pct,car_simple_p0_p5_pct,car_mm_1y_p0_p5_pct,car_mm_1q_p0_p5_pct,car_simple_p0_p10_pct,car_mm_1y_p0_p10_pct,car_mm_1q_p0_p10_pct
ABBV,2021-02-03,-7.362770974299096,-8.337550160306073,-9.331718619328383,-2.862525869174928,-2.4111460706110055,-3.679058099803788,3.654422933489665,3.8407640987163574,3.50830211749176,0.3919741916678907,0.6225153643459165,0.3434887599953744,-4.774432059080002,-4.558739552814139,-5.184486662720652,-2.9449331272170216,-3.061198913524246,-3.86301458176234
ABBV,2021-04-30,7.900664833566939,6.632963491292852,7.167328563980509,2.651606175878059,2.613129264939699,2.8989877364259735,3.846789042430944,3.5335857273775826,3.5811741200227813,2.5772195326575216,2.6386170776312943,2.6692495648547983,2.5660729207712096,2.810422638473826,2.9616202191719547,4.516231723694173,3.874466063447344,4.141400319075513
ABBV,2021-07-30,-4.033827457802275,-3.4565619369462612,-4.19812490487448,-3.746954771729677,-3.829172819878161,-4.396896879326473,-2.1680226737013606,-2.4794826368827527,-2.7496976760841747,-0.5465966246305837,-0.6396600176501405,-0.7414880645772375,-2.5325295256806415,-2.3428036299683335,-2.504079372800046,-1.4584629050307385,-1.160851813717481,-1.5268653005053743
ABBV,2021-10-29,2.275993049785295,2.66706242510467,5.9761509082949,3.9275147872930285,4.466666749870182,6.067556849254763,4.306295244628791,4.3144317864825865,4.65017650929142,-0.05790946298066266,-0.05642373956077458,0.11185187389562297,0.19578414930084856,0.578889928540171,1.3616078603922843,0.33337452336206247,0.3064450484198129,1.9957259714575541
ABBV,2022-02-02,8.777941186197465,6.1252641324878985,1.8523985058214003,1.1081760055545626,2.9647725617002254,1.8231924011441765,4.20148477515471,3.195892413508931,2.5372112640833553,3.9612591025687904,2.555892584047506,1.9444461946189442,3.275236471764906,2.7580682952650584,1.7354857343573311,7.565048629148658,5.235569655531961,2.7855970091373234
ABBV,2022-04-29,3.0863405348625155,-5.823061039467837,-8.801729451956602,2.100659928298845,-1.7355336907903245,-3.0948313947201456,-2.2979476155690097,-4.727541617566197,-5.348898912195534,0.10648628602993462,0.34232668775742964,0.3366336957650239,4.085407064006001,3.236929682897976,2.7821603092328164,6.893045129289195,3.638994238507578,2.4020876856333673
ABBV,2022-07-29,-17.64665967503897,-13.161529290179825,-9.968876482735212,-11.740631488263233,-9.903739598357522,-8.29368239449818,-7.597918293530857,-7.084204884161971,-6.767146436492018,-2.010179819128443,-2.3247141295642266,-2.146845068032505,-4.217474931338451,-4.591369722648024,-3.7425993406993796,-4.1907182377353696,-3.014637536797889,-1.3822138959371717
ABBV,2022-10-28,-6.03062852011476,-2.737065531610252,-5.925531525783648,-1.647150111429474,-3.145443435189116,-3.5123144936823203,-6.374064407498977,-5.669694016782718,-6.13488944712652,-0.07430798665299804,-0.7276799716622238,-0.5678601191520779,1.7805440017265355,-1.2514116236402801,-0.5439835019435545,-0.7951455389123951,-1.0519109063925818,-1.9032868645817553
ABBV,2023-02-09,5.810524371407815,3.656743282682204,5.50919225228514,5.389644667339956,3.640666170711763,4.517938546587291,5.744636615897167,5.24075833112779,5.404990067551504,2.033353595609981,2.135694412639795,2.2436145689735856,0.36586227560094325,0.3230340174508804,0.8222449549325689,5.446363527755559,3.308097861317964,4.157016168539609
ABBV,2023-04-27,-9.678397943447207,-10.725638756615066,-13.067053622245151,-7.266166586205494,-8.7049297185138,-10.036285126731013,-9.261901805073128,-7.61899282076286,-7.546347501457258,0.686051746409447,1.156049995536796,1.1306765587253254,0.829729415908302,-0.4987177007540016,-1.2713133148518878,-1.4045181373568651,-1.882329700079379,-3.044995657160652
ABBV,2023-07-27,13.68011526471283,13.432399231819822,15.91262137988747,5.568778061378183,5.262991570919972,6.3544211125044034,5.896159198077024,6.164747511065525,6.652518902840618,0.35586970065306556,1.0414226886372675,1.7358261404035082,0.9216755000013361,0.48816152092122705,0.8045382456890666,3.2649727871284133,2.426603592548726,3.082778493346532
ABBV,2023-10-27,-8.408851792437858,-6.796912730906743,-7.2305975464068615,-6.382309275520198,-3.8409578340932002,-4.363613255444967,-2.908608977208708,-2.33208719171299,-2.448645712662547,0.9295602376164995,1.9011369201745572,1.7224421709594124,-3.9102938541605554,0.7194007246136219,-0.13386105741429855,-7.201294874316055,-1.5281423987710807,-2.602691041067809
ABBV,2024-02-02,4.10611159399353,5.716388709065818,2.1258789749875002,2.9985019971431437,4.668196123016277,2.779345101904739,1.430157689557527,1.9237166514712138,1.5286660878845904,1.854178715740169,1.5351995042497835,1.3989228450845532,1.8136856964188677,2.6342546410240297,1.6913748691253845,4.169034858210538,4.365948580022084,2.6365396892509745
ABBV,2024-04-26,-2.7522145746013136,-1.413384475220993,-2.167174376468392,-4.658356594857621,-2.338500502135514,-3.4601104944099426,-4.7332686573603455,-3.7563749250890446,-4.212138763157899,0.8724921883736182,1.1011168275148489,0.9904723714088021,2.0387226061095998,2.428356612067976,2.2151251089699096,-1.6643265428842429,0.054081467289771167,-0.7961420154594674
ABBV,2024-07-25,17.305094154463806,12.189532189299406,8.885355940861455,12.187877741751084,10.087771892281374,8.79030195949999,4.428860610773763,4.6931414605674115,4.963861870778597,0.5322739696092142,1.256621617206935,1.8508388566510219,3.2453605562830115,3.4809717453452125,3.8284016344282663,5.93112013712951,4.0870732296767445,2.9880041982114403
ABBV,2024-10-30,-12.51011941258251,-12.829279311333423,-11.26180757594564,4.774168850419255,5.434274761138672,6.1478410545980875,9.728190000690622,7.812216356986777,8.130249127653054,3.037647894442699,1.4883955212443047,1.69802745823853,-2.151083149041521,-1.1486420832202267,-0.8494190210648119,-18.861147887310413,-17.684846456221955,-17.01546931088551
ABBV,2025-01-31,7.77293467294959,9.485591382685083,12.320553390869375,12.730635358903871,11.331988431922428,12.44927074266247,9.355544555206025,8.223439978883649,8.333422062566665,4.15401385935045,3.481275182477931,3.5220633571095887,3.878471392280167,3.492224104988442,4.092544235631994,3.5998647225090283,4.241496257878627,5.630395261449976
ABBV,2025-04-25,-0.20062743710285158,3.864992561588522,-0.005574662227716097,6.480250876256674,11.071941567013212,8.668250513518196,5.7284848783852995,6.180440528843212,5.785074421890456,3.311169789225116,3.3110788168252996,3.154778039386783,3.6615902630667314,5.390139890809402,4.292138805349379,-2.993309971960087,-1.7919852666567209,-3.575064088163006
ABBV,2025-07-31,4.160257567514171,5.526164972047126,8.66704454128739,4.554895390838181,4.2779705648053685,6.805536532638406,5.095581299115947,3.967145383082382,5.542632673035692,4.879288876359747,3.9680136012529905,5.101819415003218,5.112639232259898,5.090566240696178,6.238293536901103,6.003780113929752,7.0773838693047955,8.258293746462368
ABBV,2025-10-31,0.3964994378501948,-0.44336773084617054,-3.504046768031774,-2.8668037916628246,-4.1148548761490416,-5.988631097452757,-7.674578355356679,-7.575359393320916,-7.805448279242247,-2.960546560586718,-2.936403084538182,-3.062008783330821,2.2031311152379094,0.9113410772702845,-0.30248217430157165,8.053373359240295,6.453353368066628,4.433608681237967
