ticker,earnings_date,announce_timing,day0_date,date,offset,open,high,low,close,adj_close,volume
ABBV,2021-02-03,bmo,2021-02-03,2021-01-20,-10,112.91000366210938,113.0999984741211,111.47000122070312,112.62000274658205,93.00824737548828,6554600.0
ABBV,2021-02-03,bmo,2021-02-03,2021-01-21,-9,112.62999725341795,112.75,110.76000213623048,111.26000213623048,91.88506317138672,5417000.0
ABBV,2021-02-03,bmo,2021-02-03,2021-01-22,-8,110.6500015258789,111.5999984741211,109.4800033569336,110.86000061035156,91.5547332763672,5185500.0
ABBV,2021-02-03,bmo,2021-02-03,2021-01-25,-7,109.7300033569336,111.2300033569336,109.20999908447266,110.5,91.25740051269533,6928200.0
ABBV,2021-02-03,bmo,2021-02-03,2021-01-26,-6,111.3000030517578,111.3000030517578,108.55999755859376,108.8000030517578,89.85345458984375,5554600.0
ABBV,2021-02-03,bmo,2021-02-03,2021-01-27,-5,106.27999877929688,106.6999969482422,102.58999633789062,102.79000091552734,84.89004516601562,11887900.0
ABBV,2021-02-03,bmo,2021-02-03,2021-01-28,-4,104.0,105.13999938964844,103.11000061035156,104.20999908447266,86.06275939941406,8534300.0
ABBV,2021-02-03,bmo,2021-02-03,2021-01-29,-3,104.0,104.48999786376952,101.80999755859376,102.4800033569336,84.634033203125,9380400.0
ABBV,2021-02-03,bmo,2021-02-03,2021-02-01,-2,103.0,103.88999938964844,101.86000061035156,102.3000030517578,84.48539733886719,7518200.0
ABBV,2021-02-03,bmo,2021-02-03,2021-02-02,-1,102.87999725341795,104.30999755859376,102.5,103.47000122070312,85.45160675048828,10481300.0
ABBV,2021-02-03,bmo,2021-02-03,2021-02-03,0,106.1999969482422,107.56999969482422,104.01000213623048,106.9499969482422,88.32562255859375,12101900.0
ABBV,2021-02-03,bmo,2021-02-03,2021-02-04,1,106.87000274658205,108.87999725341795,105.25,108.52999877929688,89.63046264648438,9077800.0
