earnings_date,fiscalYear,period,transcript_dir,symbol,fiscal_period_end,calendarYear,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
2021-02-16,2020,Q4,data/PLTR/transcripts/2021-02-16,PLTR,2020-12-31,2020,0.18264159754107118,-0.08411785024739941,-0.01037020449447861,-0.013069928007066791,1.1405200576579286,0.8633614858414483,0.8633614858414483,0.8633614858414483,0.26008867538727604,41530752863.1,39976285863.1,-69.99108967578518,128.94105350071874,-2270.9291810531495,-1801.8461912924638,27.277102796689764,27.277102796689764,124.11488015219301,-265.5190713481094,-2185.9298919017933,-1734.4043499978306,-0.0035718832376815035,-0.0005549863272639827,0.3000597681521132,0.16980312982251652,10.324636853326602,3.7385608034142455,-86.31312017640573,0.12328185354212871,0,0,0.5166583356877404,0.2922466011158337,0,-0.2603346456692913,0.014781536894852697,1.3362335110861634,0.7506822606033698,,-0.0703993038992776,-0.055135766384290824,0.5449732990540009,1653606000,1522550000,1089475000,1900222000,159600500,19289500,0,43.8505888087528,20.881664610016596,0,2.0524239798129127,4.310001222643355,0,-0.09743062625201143,0.0026997235125881813
2021-05-11,2021,Q1,data/PLTR/transcripts/2021-05-11,PLTR,2021-03-31,2021,0.18737199078827865,-0.06779971864055727,0.0641794945853133,0.06379073095250384,1.284587608543575,0.9916454256028308,0.9916454256028308,0.9916454256028308,0.24960162709660558,42414769820.0,40528056820.0,-85.87793750101235,124.29819367354953,362.88849188490855,365.10006473104767,23.486217350159997,23.486217350159997,118.76910513020391,-351.516169998699,346.7463216433809,348.85951830459743,-0.0029111085719432063,0.0027389751375055324,0.2506856528694427,0.15019781466631943,16.36422221258511,3.878965169121634,-61.96413043478261,-0.9466041433824125,0,0,0.42952636607137623,0.28857323713346267,0,0.006057443040357286,0.002074822555782835,0.21872103799814643,0.5677365092575769,,-0.04793184760048582,-0.040964307101256224,0.6834909436742995,1922072000,1805943000,1381456000,2162781000,154166000,16796000,0,39.931542577820494,20.928876954838014,0,2.2538573315719947,4.30027851920622,0,-0.06837092865057202,0.00038876363280945423
2021-08-12,2021,Q2,data/PLTR/transcripts/2021-08-12,PLTR,2021-06-30,2021,0.19826919158917475,-0.07314449547821553,0.012007773647924687,0.011639887132205852,1.2356954427464075,1.0920281050519212,1.0920281050519212,1.0920281050519212,0.13215518160504083,49941814160.0,47850450160.0,-90.09563818732862,132.9505597350669,2195.2445784615384,2264.626770053961,24.138572879263666,24.138572879263666,127.38312052432902,-344.5229655336276,2103.3164905494505,2169.7932326667574,-0.0027748291152585557,0.0004415738669273844,0.12073294689175205,0.08121552781379525,15.057808753752997,3.9006835768679697,-247.7084745762712,-0.16416510318949343,0,0,0.4205094212042317,0.29422695012804745,0,0.030637362637362636,0.0018554900676708143,0.14636707265854684,0.6195846044904457,,-0.0578722322741289,-0.04505687870082207,0.8005355730954088,1979966000,2068963000,1655847000,2214033000,197199000,24074000,0,58.21984762087307,30.599168554648834,0,1.5458645750170783,2.9412563886912078,0,-0.06698041482617137,0.00036788651571883547
2021-11-09,2021,Q3,data/PLTR/transcripts/2021-11-09,PLTR,2021-09-30,2021,0.1996268571239491,-0.05199412541774948,0.05130994530122506,0.048572206709953956,1.2640762168504807,1.1444012024058299,1.1444012024058299,1.1444012024058299,0.1343090366245078,47224055800.0,45152214800.0,-115.5899815933501,120.42467805358208,468.52515353248737,494.9332473929676,21.00661896322867,21.00661896322867,115.1413371550392,-465.3332385192514,447.96974789915964,473.2192506419326,-0.0021628171970777656,0.0020204744887668035,0.11709094435369938,0.08163781154951096,21.352141561546706,4.125389393243523,-150.9704433497537,-0.9868412034815982,0,0,0.3812967619203052,0.2405124621952028,0,0.05335687994205947,0.01371427988555283,1.7586657946370177,0.4713423061818812,,-0.03554787950351048,-0.03167699802160265,0.8336804715955803,2129981000,2248056000,1835219000,2379605000,208701500,24284000,0,40.027056249458106,18.30399520759412,0,2.2484791147042804,4.916959329330464,0,-0.04543347674613088,0.0027377385912711037
2022-02-17,2021,Q4,data/PLTR/transcripts/2022-02-17,PLTR,2021-12-31,2021,0.2151678825150465,-0.0776373371826914,0.04644033793228231,0.04353542463231273,1.2550314052741773,1.1388164814560753,1.1388164814560753,1.1388164814560753,0.12957484078649384,36634222440.0,34603621440.0,-58.63802347171358,84.63158993409061,392.11600971881796,418.2800593722526,15.9902849111535,15.9902849111535,79.94053933425279,-291.42100403398996,370.38138268380663,395.09518331182994,-0.004263445204980307,0.002390742703586641,0.11351793734695748,0.08008529769511463,17.101093977648834,4.33785665264271,-98.0748752079867,-0.5981701539170743,0,0,0.3638022764498102,0.19446157826768962,0,0.06255151080522761,0.013500682657721657,1.521875,0.38558494872559007,,-0.02243468239069834,-0.04809558268795516,0.8507952473550575,2203189000,2291030000,1906830000,2451391000,182664000,46280500,0,39.69595741879146,76.99176592853145,0,2.2672333872817836,1.1689561723203439,0,-0.06817370353072635,0.002904913299969579
2022-05-09,2022,Q1,data/PLTR/transcripts/2022-05-09,PLTR,2022-03-31,2022,0.21919926612244617,-0.049785715022341914,0.017422225627078826,0.009950366030269503,1.2385038208875185,1.161291494848272,1.161291494848272,1.161291494848272,0.13173652106484926,27958495110.0,25956746110.0,-68.94547961116209,62.637071021626184,788.0738255771345,1379.8487370447142,11.823043620752504,11.823043620752504,58.152434284664515,-274.8199694017999,731.6499735039603,1281.0554787286546,-0.0036260535340380128,0.0007247171180094321,0.11318847774771582,0.08064102598865563,21.19374272101641,4.375065759582965,-66.39562289562289,-0.3499442685368765,0,0,0.3188187930288984,0.19849806320949376,0,0.4288694083490712,0.034087064838234864,3.5285250463821893,0.3345371529963684,,-0.014660684281742078,-0.030543396424236233,0.8642883906994377,2258270000,2364746000,1972941000,2525024000,223738500,51180500,0,51.729579686215295,26.173532620785355,0,1.7398169586130015,3.438588183871203,0,-0.0428709891041152,0.0074718595968093215
2022-08-08,2022,Q2,data/PLTR/transcripts/2022-08-08,PLTR,2022-06-30,2022,0.230197698169018,-0.08727325641096768,0.030383020431682124,0.02772679955557697,1.1960308526527412,1.1430918547264233,1.1430918547264233,1.1430918547264233,0.1253835533305204,18637026930.0,16535601930.0,-25.98161330571185,39.40091526606203,298.5219991670805,327.12033647517245,7.934620444103093,7.934620444103093,34.95825020612672,-96.60000192784035,264.86203857058194,290.2357595703228,-0.009622189240459501,0.0030569790028199526,0.1094028330773187,0.07828809830066251,12.276399728933963,4.35970541140562,-62.30597014925373,-0.3481366650123516,0,0,0.3287139806769413,0.18640409293672439,0,0.08742451666639971,0.011538868100040168,1.1150153217568948,0.30817318872751104,,-0.015708342975836356,-0.054634531848944255,0.8387479748627481,2236697000,2348824000,1968925000,2495751000,261190000,42126000,0,50.57893067799835,50.0060651119111,0,1.7793970491975954,1.7997816824536075,0,-0.07634841946437877,0.0026562208761051567
2022-11-07,2022,Q3,data/PLTR/transcripts/2022-11-07,PLTR,2022-09-30,2022,0.23049634272512198,-0.059748753777254714,0.02270139128379633,0.015738460833516217,1.1906977641546064,1.1511384217647045,1.1511384217647045,1.1511384217647045,0.11875857644825914,16855644450.000002,14689490450.000002,-34.01744591321898,35.27170932033147,358.1278300684146,516.5689380937788,7.06257374985073,7.06257374985073,30.73886843977568,-126.90156321541188,312.1040761908809,450.1835871897028,-0.007349170206304392,0.0019358500410229047,0.10271283805724844,0.07386206304320643,18.713265085741437,4.280685697682864,-57.47781885397412,-0.3799475277497477,0,0,0.3111220390056081,0.21106344689043274,0,0.3067182254706157,0.030208420523980917,2.4294850218781554,0.2936050891437181,,-0.023286247368685124,-0.03732484441076462,0.8652343043460435,2258260000,2386615000,2014390000,2515441000,304545000,58152500,0,64.64752657570938,49.76842516099655,0,1.3921646313041858,1.8083754852370308,0,-0.05190405658223048,0.0069629304502801135
2023-02-13,2022,Q4,data/PLTR/transcripts/2023-02-13,PLTR,2022-12-31,2022,0.24334830704839513,0.014773406337570278,0.03768371667096469,0.035330727087177834,1.2600670683366928,1.2642591982132971,1.2642591982132971,1.2273658716993914,0.1201450452058196,13418486940.0,11069350940.0,108.64115988729839,26.381938209758093,170.36536114673132,181.71151655494617,5.230714123663036,5.230714123663036,21.76332799867879,235.84929773724804,140.53998628797785,149.89980283025255,0.0023011536351355572,0.005503228518251999,0.09722117189004438,0.07205627811312654,-50.05190267183705,5.173269086523988,-10.412383177570094,2.3519065961957657,0,0,0.29464201453332917,0.16130579760294442,0,0.06244048601500705,0.00966922520368681,0.6670283466702834,0.2544079713108308,0.6387318935346257,-0.005404522159268856,0.008921082883903713,0.9610189813248795,2453636000,2642437000,2222775000,2723046000,300805000,52147500,0,45.713808235553174,38.64328786034071,0,1.9687705635078538,2.3289943734929,0,0.012036676820022095,0.002352989583786859
2023-05-08,2023,Q1,data/PLTR/transcripts/2023-05-08,PLTR,2023-03-31,2023,0.24916547267741415,0.007971420167190124,0.08889732325005456,0.08664139521202402,1.3780067179686684,1.3299267475732761,1.3299267475732761,1.2922283160481645,0.12371452428621584,17810741000.0,16805491000.0,265.00923997143195,33.91320598797378,95.05348070190418,97.52843867901282,6.539092120997175,6.539092120997175,31.999122215748326,1351.46690792119,89.68859939373239,92.02386910596262,0.0009433633333952811,0.01025341955171882,0.09526924995952246,0.07045296700802414,-80.84036992360274,5.414161316765684,3.227450980392157,9.784136598611038,0,0,0.25939952702471125,0.17155826697589044,0,0.025376782512168048,0.009053935177251489,0.5715144230769231,0.21842547211844945,0.48142510770743,0.0012067623100386067,0.004561870882926461,1.0509259742477868,2654734000,2803193000,2376202000,2927868000,256193500,24659000,0,43.53446207629297,3.7874494867388178,0,2.067327714817687,23.76269315673289,0,0.006168739740642713,0.0022559280380305344
