ticker,earnings_date,car_simple_m10_p10_pct,car_mm_1y_m10_p10_pct,car_mm_1q_m10_p10_pct,car_simple_m5_p5_pct,car_mm_1y_m5_p5_pct,car_mm_1q_m5_p5_pct,car_simple_m1_p1_pct,car_mm_1y_m1_p1_pct,car_mm_1q_m1_p1_pct,car_simple_p0_p1_pct,car_mm_1y_p0_p1_pct,car_mm_1q_p0_p1_pct,car_simple_p0_p5_pct,car_mm_1y_p0_p5_pct,car_mm_1q_p0_p5_pct,car_simple_p0_p10_pct,car_mm_1y_p0_p10_pct,car_mm_1q_p0_p10_pct
JPM,2021-02-23,9.110323330945777,9.2479599116394,3.3426770728321604,5.270579298025179,5.631311363516509,2.46788021556594,1.3018645540617473,0.9466899794311503,0.6225704660269631,0.624352444948666,0.3089835506394382,0.24641532194980084,-0.0962844325663694,-0.06468486946222549,-1.5389767915831247,0.9707547252520533,0.9254394501236489,-1.9447865941483746
JPM,2021-04-14,-6.3103472622072765,-7.490834210026046,-6.000426799522725,-5.0975170173500155,-5.645201770466249,-5.188076888705127,-1.9347929247407938,-2.065115732428425,-1.832991854963693,-0.474523733007057,-0.6044524269176607,-0.04998246333429218,-1.599925231410021,-1.8778158513377967,-1.6218509611965333,-0.6835469694286345,-1.158611297311887,-1.1930520987436322
JPM,2021-07-13,-3.6729431401304016,-5.50928002328339,-2.5455454723763755,-1.823016835762959,-3.111596212834702,-1.0609861345935205,-1.5926600717481365,-1.882075658305065,-1.423280720679821,-0.45697676049528924,-0.5517255217636855,-0.39903701904024,-2.7581282446512345,-3.5769246212369556,-2.2836754871776805,-3.377560698742975,-4.408681646925311,-2.753382868692309
JPM,2021-10-13,-2.4578132252534863,-4.995626159853854,-5.980569837611633,-2.727990813992599,-3.9828077990927717,-4.875063952346158,-3.1110431361271633,-3.3519607836470504,-3.815456774586451,-0.17213169386736585,-0.28684265351445837,-0.6816843582385904,2.0829162736357536,1.4714041866185203,0.5742209543264326,-0.0030248388145154986,-1.255127492826853,-2.2244018769514136
JPM,2022-02-22,-10.172704947791342,-11.390340035656642,-12.19446889292366,-8.740112683611786,-9.049386321446589,-9.323470273660716,0.5841574957581492,0.009142835938852518,-0.26492212237536045,-0.2526533633715345,-0.6271569533576292,-0.8013586841157053,-10.555060226666543,-10.469453867095236,-10.503851670466403,-13.440855286656811,-13.949253672850936,-14.308413901507787
JPM,2022-04-13,-5.124971007427829,-4.207470558475346,-0.4639073349481597,1.3312269619513455,1.8634978729335863,3.7729640403433256,-4.053350692948322,-3.933114165609493,-3.5441565047243815,0.28746773481256405,0.2915282114873182,0.4572734583115039,3.7410346513460278,3.997205540481431,4.946831078634599,0.49416119012718146,0.9503427923785686,2.820807803444227
JPM,2022-07-14,-5.812669436064315,-3.694784985438726,-3.4628515663954578,-1.7790593886343065,-0.8177135414896866,-0.7401600482678372,-0.5308283721018409,-0.1977158102304446,-0.12677018869410445,2.663197797660862,2.969721424960261,3.06028435333004,1.2753918486057954,2.2811360960098583,2.5265770520283106,-1.0129969815685609,0.550921018091791,0.8656424766138328
JPM,2022-10-14,11.622933648200618,13.87355925118648,10.355336371143029,11.55859716455685,12.573547065134141,10.95480498438989,5.582360590281879,5.7516755309432055,5.470758026926989,1.5519995936469106,1.872185784916563,1.4321606444268677,5.037100672883383,5.835841646932659,4.656012555935083,4.222594241113383,5.747695169028677,3.4800976101476304
JPM,2023-02-21,0.7798637636485344,0.08271565336808416,-1.9905035179193535,4.676898299768587,4.025309898857376,2.4130628409286556,-0.43977831947864343,-0.727332644055294,-1.3484850899791543,-0.6089970935049366,-0.644785762309191,-0.7502158451869909,3.321227499166863,3.1554187185250964,2.6532200827197427,-0.4010810801312714,-0.60277350087923,-1.3603515029471795
JPM,2023-04-14,5.298378483345742,5.090297681290348,8.827334077339504,9.341027857078934,9.140329523035733,11.0755296431779,8.220222318896752,8.177930927852053,8.566455373318552,0.4622960034871259,0.47488329095441323,0.6458739613759858,1.4035202942248028,1.2467837601259908,2.253284072898064,-1.0957417483142429,-1.2838204527242243,0.6426736964324028
