ticker,earnings_date,day0_date,section,speaker_type,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
JPM,2021-02-23,2021-02-23,all,all,12940.0,28184.0,348.0,206.0,260.0,34.0,44.0,210.0,128.0,16.0,0.02689335394126739,0.015919629057187017,0.02009273570324575,0.0026275115919629057,0.0034003091190108192,0.01097372488408037
JPM,2021-02-23,2021-02-23,prepared,all,4616.0,8776.0,90.0,52.0,84.0,6.0,24.0,52.0,36.0,2.0,0.01949740034662045,0.011265164644714038,0.018197573656845753,0.0012998266897746968,0.005199306759098787,0.008232235701906412
JPM,2021-02-23,2021-02-23,qa,all,8324.0,19408.0,258.0,154.0,176.0,28.0,20.0,158.0,92.0,14.0,0.03099471407976934,0.01850072080730418,0.02114368092263335,0.003363767419509851,0.002402691013935608,0.012493993272465162
JPM,2021-04-14,2021-04-14,all,all,8934.0,19048.0,174.0,194.0,226.0,10.0,60.0,102.0,118.0,10.0,0.019476158495634655,0.021714797403178866,0.025296619655249607,0.0011193194537721066,0.006715916722632639,-0.0022386389075442132
JPM,2021-04-14,2021-04-14,prepared,all,2986.0,5464.0,74.0,46.0,46.0,6.0,8.0,12.0,14.0,6.0,0.02478231748158071,0.015405224380442064,0.015405224380442064,0.0020093770931011385,0.0026791694574681848,0.009377093101138647
JPM,2021-04-14,2021-04-14,qa,all,5948.0,13584.0,100.0,148.0,180.0,4.0,52.0,90.0,104.0,4.0,0.016812373907195696,0.02488231338264963,0.03026227303295225,0.0006724949562878278,0.008742434431741762,-0.008069939475453935
JPM,2021-07-13,2021-07-13,all,all,10572.0,22948.0,236.0,196.0,246.0,10.0,42.0,74.0,112.0,32.0,0.022323117669315173,0.018539538403329548,0.023269012485811577,0.0009458948164964056,0.003972758229284903,0.0037835792659856224
JPM,2021-07-13,2021-07-13,prepared,all,2480.0,4542.0,76.0,28.0,24.0,2.0,4.0,16.0,2.0,6.0,0.03064516129032258,0.01129032258064516,0.00967741935483871,0.0008064516129032258,0.0016129032258064516,0.01935483870967742
JPM,2021-07-13,2021-07-13,qa,all,8092.0,18406.0,160.0,168.0,222.0,8.0,38.0,58.0,110.0,26.0,0.019772614928324272,0.020761245674740483,0.027434503213049927,0.0009886307464162135,0.0046959960454770145,-0.0009886307464162135
JPM,2021-10-13,2021-10-13,all,all,9374.0,19920.0,204.0,174.0,178.0,22.0,20.0,80.0,84.0,24.0,0.02176232131427352,0.018561979944527417,0.01898869212716023,0.002346917004480478,0.002133560913164071,0.0032003413697461063
