ticker,earnings_date,date,offset,ret,ret_pct,alpha_1y,beta_1y,alpha_1q,beta_1q,mkt_ret,abn_simple,abn_mm_1y,abn_mm_1q
JPM,2021-02-23,2021-02-16,-5,,,0.0042655791683476,0.8863757415673449,0.0042655791683476,0.8863757415673449,-0.0005692724183511411,,,
JPM,2021-02-23,2021-02-17,-4,0.0031109287686494,0.311092876864949,0.0042655791683476,0.8863757415673449,0.0042655791683476,0.8863757415673449,-0.0003204020092266724,0.0034313307778760724,-0.000870653831170241,-0.000870653831170241
JPM,2021-02-23,2021-02-18,-3,0.0033770113530129,0.3377011353012937,0.0042655791683476,0.8863757415673449,0.0042655791683476,0.8863757415673449,-0.004415835627354592,0.007792846980367491,0.0030255217635012277,0.0030255217635012277
JPM,2021-02-23,2021-02-19,-2,0.0166909454441588,1.6690945444158831,0.0042655791683476,0.8863757415673449,0.0042655791683476,0.8863757415673449,-0.0018548966445751658,0.018545842088733965,0.01406950166467729,0.01406950166467729
JPM,2021-02-23,2021-02-22,-1,0.009390301176076,0.9390301176076088,0.0042655791683476,0.8863757415673449,0.0042655791683476,0.8863757415673449,-0.0077328394581538396,0.017123140634229837,0.011978923316870733,0.011978923316870733
JPM,2021-02-23,2021-02-23,0,0.0080315561121122,0.8031556112112259,0.0042655791683476,0.8863757415673449,0.0042655791683476,0.8863757415673449,0.0012563181187927874,0.006775237993319413,0.002652407039575151,0.002652407039575151
JPM,2021-02-23,2021-02-24,1,0.0175951382154657,1.7595138215465769,0.0042655791683476,0.8863757415673449,0.0042655791683476,0.8863757415673449,0.01135161376597904,0.00624352444948666,0.0032677639773123473,0.0032677639773123473
JPM,2021-02-23,2021-02-25,2,-0.0135717625756128,-1.3571762575612878,0.0042655791683476,0.8863757415673449,0.0042655791683476,0.8863757415673449,-0.02447880752512621,0.010907044949513412,0.0038600794288076463,0.0038600794288076463
JPM,2021-02-23,2021-02-26,3,-0.0265246596194183,-2.65246596194183,0.0042655791683476,0.8863757415673449,0.0042655791683476,0.8863757415673449,-0.004750214169902844,-0.021774445449515456,-0.026579764180314557,-0.026579764180314557
JPM,2021-02-23,2021-03-01,4,0.0226266058442929,2.262660584429299,0.0042655791683476,0.8863757415673449,0.0042655791683476,0.8863757415673449,0.023790763506800205,-0.001164157662507305,-0.002726528969848055,-0.002726528969848055
JPM,2021-02-23,2021-03-02,5,-0.0032557865362708,-0.3255786536270899,0.0042655791683476,0.8863757415673449,0.0042655791683476,0.8863757415673449,-0.008080851690870694,0.0048250651545998936,-0.00035869479462715586,-0.00035869479462715586
JPM,2021-02-23,2021-03-03,6,0.0193323998060868,1.9332399806086809,0.0042655791683476,0.8863757415673449,0.0042655791683476,0.8863757415673449,-0.01306622187199813,0.03239862167808493,0.026648402739015004,0.026648402739015004
JPM,2021-02-23,2021-03-04,7,-0.0153687476182333,-1.536874761823337,0.0042655791683476,0.8863757415673449,0.0042655791683476,0.8863757415673449,-0.013417213930100202,-0.0019515336881330975,-0.007741633839520623,-0.007741633839520623
JPM,2021-02-23,2021-03-05,8,0.0023247169196809,0.2324716919680947,0.0042655791683476,0.8863757415673449,0.0042655791683476,0.8863757415673449,0.01949596819778221,-0.01717125127810131,-0.01922161551754928,-0.01922161551754928
JPM,2021-02-23,2021-03-08,9,0.0132531061160143,1.325310611601438,0.0042655791683476,0.8863757415673449,0.0042655791683476,0.8863757415673449,-0.005359231030161227,0.018612337146175526,0.013737819326256583,0.013737819326256583
JPM,2021-02-23,2021-03-09,10,-0.0070630039670898,-0.7063003967089809,0.0042655791683476,0.8863757415673449,0.0042655791683476,0.8863757415673449,0.01415464230382213,-0.021217646270911928,-0.02387491470410825,-0.02387491470410825
JPM,2021-04-14,2021-04-07,-5,,,0.0023214965901674,0.5637406583686584,0.0012153457714959,0.5077846374734996,0.001475232784985625,,,
JPM,2021-04-14,2021-04-08,-4,0.0012262484546812,0.1226248454681222,0.0023214965901674,0.5637406583686584,0.0012153457714959,0.5077846374734996,0.0042206328286402695,-0.0029943843739590695,-0.0034745904650362383,-0.0021322698276145507
JPM,2021-04-14,2021-04-09,-3,0.0074778503981287,0.747785039812876,0.0023214965901674,0.5637406583686584,0.0012153457714959,0.5077846374734996,0.007719934348738189,-0.00024208395060948927,0.0008043129356408128,0.002342440562039562
JPM,2021-04-14,2021-04-12,-2,-0.0021113331136943,-0.211133311369438,0.0023214965901674,0.5637406583686584,0.0012153457714959,0.5077846374734996,-0.00019607884876882142,-0.0019152542649254786,-0.004322292084564596,-0.003227113058051903
