date_x,symbol,date_y,revenueLow,revenueHigh,revenueAvg,ebitdaLow,ebitdaHigh,ebitdaAvg,ebitLow,ebitHigh,ebitAvg,netIncomeLow,netIncomeHigh,netIncomeAvg,sgaExpenseLow,sgaExpenseHigh,sgaExpenseAvg,epsAvg,epsHigh,epsLow,numAnalystsRevenue,numAnalystsEps
2020-12-31,XOM,2020-12-29,39758304844,49445028112,46546477000,16181025599,24271538399,20226281999,-32050799999,-21367199999,-26708999999,-24083999999,-16055999999,-20069999999,2188799999,3283199999,2735999999,0.007804,0.00843576,0.00632446,4,3
2021-03-31,XOM,2021-03-29,48158298722,59891598585,56380651857,6315444067,9473166101,7894305084,1892189830,2838284745,2365237287,1961898305,2942847457,2452372881,1744867796,2617301694,2181084745,0.59892,0.6474,0.48537,4,3
2021-06-30,XOM,2021-06-29,55211560359,68663318639,64638158857,8420925490,12631388235,10526156862,3630243136,5445364705,4537803921,3457725490,5186588235,4322156862,1728862745,2593294117,2161078431,1.00948,1.01036,1.0086,6,7
2021-09-30,XOM,2021-09-29,60758905270,75562220042,71132635000,11544471794,17316707692,14430589743,6374810256,9562215384,7968512820,5330769230,7996153846,6663461538,1806143589,2709215384,2257679486,1.55793,1.68405,1.26257,4,7
2021-12-31,XOM,2021-12-29,72610773373,90301680233,85008043125,13132230927,19698346391,16415288659,6331422680,9497134020,7914278350,6693649484,10040474226,8367061855,1897162886,2845744329,2371453607,1.9423,1.96768,1.91692,6,13
2022-03-31,XOM,2022-03-29,70757702612,87997126851,82838586557,7989036744,11983555117,9986295930,2393620134,3590430202,2992025168,2481801355,3722702033,3102251694,2207257761,3310886642,2759072201,2.22982,2.41033,1.80707,3,10
2022-06-30,XOM,2022-06-29,95070090886,118232991444,111301973667,9263018039,13894527057,11578772548,3993267450,5989901175,4991584312,3803498039,5705247058,4754372548,1901749019,2852623528,2377186273,3.83527,4.14575,3.10815,5,8
2022-09-30,XOM,2022-09-29,89340294115,111107185564,104593894571,12698918973,19048378461,15873648717,7012291281,10518436922,8765364101,5863846153,8795769230,7329807691,1986757947,2980136922,2483447434,3.86209,4.17474,3.12989,3,8
2022-12-31,XOM,2022-12-29,83148716943,103407090992,97345192556,14445454018,21668181030,18056817524,6964564948,10446847422,8705706185,7363014432,11044521648,9203768040,2086879174,3130318761,2608598967,3.28905,3.55531,2.66549,5,14
2023-03-31,XOM,2023-03-29,73157601842,90981738126,85648234875,10106131481,15159197223,12632664352,3027929469,4541894205,3784911837,3139478714,4709218071,3924348392,2792181067,4188271601,3490226334,2.59969,2.81014,2.10682,4,9
2023-06-30,XOM,2023-06-29,69872859006,86896699730,81802668333,10189319842,15283979763,12736649802,4392594195,6588891292,5490742743,4183847842,6275771763,5229809802,2091923920,3137885880,2614904900,2.03458,2.19929,1.64885,6,7
2023-09-30,XOM,2023-09-29,65822205209,102611091530,93592428571,13968810870,20953216307,17461013588,7713520409,11570280614,9641900511,6450230768,9675346153,8062788460,2185433741,3278150614,2731792177,2.36536,2.47096,2.21752,8,16
2023-12-31,XOM,2023-12-30,59032915691,101246012405,88273250000,15889999420,23834999133,19862499276,7661021442,11491532164,9576276803,8099315875,12148973812,10124144843,2295567091,3443350637,2869458864,2.1882,2.68691,1.93376,8,16
2024-03-31,XOM,2024-03-31,76103760479,88100035976,82226063500,11116744629,16675116945,13895930787,3330722415,4996083625,4163403020,3453426585,5180139878,4316783231,3071399173,4607098762,3839248967,2.18899,2.30257,1.98248,6,12
2024-06-30,XOM,2024-06-30,90999619787,95580102865,93450126536,17990837907,18896410136,18475308829,8468755152,8895031544,8696808210,8081823621,9254308702,8542451842,3503315363,3679655404,3597655295,2.01568,2.18365,1.90699,7,13
2024-09-30,XOM,2024-09-30,85665423065,93977970856,89966012027,16936254725,18579664887,17786491232,7972335429,8745931320,8372563859,7493801121,8576228702,7951759401,3297958754,3617976315,3463523395,1.8763,2.02365,1.76824,7,13
2024-12-31,XOM,2024-12-31,82746420639,90743589675,86333750492,16359161110,17940220154,17068384622,7700682461,8444928059,8034532407,6367467861,6791945941,6579706901,3185582613,3493458682,3323688111,1.55255,1.60263,1.50247,7,12
2025-03-31,XOM,2025-03-31,79988193923,92163641140,86351703669,15813853230,18220967654,17071934007,7443991864,8577083207,8036203195,6840640561,8088307761,7399929421,3079396038,3548128010,3324379275,1.74609,1.90852,1.61412,7,13
2025-06-30,XOM,2025-06-30,73319414662,87338528873,80697411038,14495419955,17267031660,15954067114,6823371043,8128040733,7509994185,5980114661,7239097321,6644590681,2822660494,3362370202,3106699572,1.56786,1.70814,1.41107,7,13
2025-09-30,XOM,2025-09-30,84383072670,89465189706,86465744162,16682731049,17687477487,17094480079,7852995244,8325955515,8046816218,7552327901,7936333081,7722992161,3248590659,3444242671,3328769621,1.82232,1.87266,1.78205,6,13
