earnings_date,fiscalYear,period,transcript_dir,symbol,fiscal_period_end,calendarYear,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
2021-02-02,2020,Q4,data/XOM/transcripts/2021-02-02,XOM,2020-12-31,2020,0.7964977023934141,0.46205844259531964,0.0774266806238135,40.497835497835496,27.21715972534172,67.71499522317721,25.26647628826285,42.44851893491436,-0.36280554462372644,-0.5839564475928112,-0.581857536402991,-0.43880362062180245,0.2258294818321873,-0.06031555221637866,-0.12771237671014954,-0.09663623831801062,0.7541427122083192,0.9964057059418173,-0.5839564475928112,0.20327573253193087,0.43041679923639836,0.2245326964451375,0.3009030650829663,-85.33226837060703,0.05921052631578947,2.117403754374801,2.222340994120791,3.562032116120921,3.306737400530504,0.20099932762916772,0.13745454545454547,0.9378923766722681,0.08805181863390082,1.0219631290381468,-0.18510214250124565,0.08756395120031484,0.09388264669163546,0.05921052631578947,0.19576693713950533,1.1036098098649765,0.5453431372549019,-0.18510214250124565,1.1200647166052815,1.1200647166052815,3.84840111536403,-2.1925531915112106,468.13343142159573,43.94960554669663,43.94960554669663,-0.0007228197334652343,3.84840111536403,0.021105775588238354,59.95844906402405,1.1200647166052815
2021-04-30,2021,Q1,data/XOM/transcripts/2021-04-30,XOM,2021-03-31,2021,0.8012468827930175,0.49605985037406486,0.05843724023275145,38.71194745621351,36.177765125802004,74.88971258201552,80.8358333150853,-5.946120733069776,0.2065088963024743,0.04574993049763692,0.06241312204614957,0.047435362802335276,0.22160356347438753,0.008179285136471223,0.0173914151388128,0.009622834588114904,0.7600222717149221,1.36422331940752,0.04574993049763692,0.18971747011415047,0.4033916444761553,0.22332777533137732,0.2874405345535098,10.205426356589147,0.1462998641862228,2.1262756889675996,2.3248636639062816,1.1133676280566593,2.487715857710955,0.2561954407254241,0.17243011654732301,2.17178021978022,1.6091428571428572,0.8240293040293041,1.3626373626373627,0.1609674728940784,0.7409326424870466,0.1462998641862228,0.5094308496013198,3.86,1.5137254901960784,1.3626373626373627,1.5171292299998724,1.5171292299998724,4.137994226959966,21.80859375,34.69549005681818,25.707021130181346,25.707021130181346,-0.19194829705056182,4.137994226959966,0.015620417554861404,33.65222992432799,1.5171292299998724
2021-07-30,2021,Q2,data/XOM/transcripts/2021-07-30,XOM,2021-06-30,2021,0.8490311385327292,0.5393328834474116,0.05567338282078473,38.95182202811519,34.180918978562424,73.1327410066776,81.18300756620428,-8.050266559526676,0.23036561879198703,0.07467054880730328,0.09564320701211652,0.07112202963165158,0.24195338512763595,0.013904989489725428,0.029576656513486073,0.01790213451323573,0.7436182019977803,1.2808692120227458,0.07467054880730328,0.17970345905143661,0.38223887091586733,0.22227181323262543,0.2765360452224853,19.385826771653544,0.15920939747904705,2.1270534965409817,2.3105466012613873,1.108606378331149,2.633047989623865,0.2956926084694994,0.19550889593197526,2.263326225819759,1.6190405115889943,0.8126865670948669,0.7933901918976546,0.14633850446597818,0.7153367875647668,0.15920939747904705,0.6310076505590794,3.512923188933382,1.491960420531849,0.7933901918976546,1.6960868118452932,1.6960868118452932,4.078525117770195,14.336363637586354,38.961347507043314,27.8704851648829,27.8704851648829,0.1994624506098971,4.078525117770195,0.013835276014790534,28.324257955452097,1.6960868118452932
2021-10-29,2021,Q3,data/XOM/transcripts/2021-10-29,XOM,2021-09-30,2021,0.8981343766166581,0.5811562338334195,0.07708225556130367,36.95042563845769,33.01212257267931,69.962548211137,79.56616904254125,-9.603620831404243,0.25646803538641294,0.11227953040672119,0.13361709230512436,0.09389083625438158,0.2773266708307308,0.020048234567314548,0.04203276687693429,0.029370670082086513,0.7026858213616489,1.1900396432111,0.11227953040672119,0.1681230100270874,0.35248366949168375,0.2136778502458037,0.2606195382929547,37.7196261682243,0.21360303860083033,2.0965819576683336,2.435695893752541,1.131134011892418,2.7262712296628755,0.32858154893850405,0.21352706363161147,2.827642656688494,2.1634705332086064,1.1150608044901777,0.5511111111111111,0.16818282980025595,0.7651145480109172,0.21360303860083033,0.9325158105815209,4.257394366197183,1.8431402439024391,0.5511111111111111,1.5661989301882444,1.5661989301882444,3.498502197741056,9.315345185185185,27.187798075883688,20.801779836241835,20.801779836241835,0.2134766604938272,3.498502197741056,0.014790410343236122,20.482871033085754,1.5661989301882444
2022-02-01,2021,Q4,data/XOM/transcripts/2022-02-01,XOM,2021-12-31,2021,1.0443302791165723,0.7127800434299031,0.12008544745158271,35.84613492405141,27.29078197406875,63.13691689812016,38.68809842894741,24.44881846917275,0.23826332943853393,0.10319168562819014,0.14425927064756164,0.10909538158784822,0.22593571489470543,0.026171136216780803,0.05261690503449462,0.029722261584242595,0.756245204194731,1.397973778307509,0.10319168562819014,0.14075173416970815,0.28298047776387053,0.1977986418771979,0.2205649132378711,37.963800904977376,0.3589636089216837,2.010493720970239,2.51073093907297,2.3262968110280586,3.2978168264110757,0.3754525471942074,0.23989224691154037,4.015549041641208,3.0566854565401274,1.5950574971527385,0.42423900789177,0.21061435336080192,0.7612123335669236,0.3589636089216837,4.00467726847521,4.187820983125459,2.180845644421803,0.42423900789177,1.5478982784225013,1.5478982784225013,3.209397307442716,7.354567307824971,20.018415656434982,15.238264896147511,15.238264896147511,0.23240432692726914,3.209397307442716,0.014420937022372352,17.139404240624042,1.5478982784225013
2022-04-29,2022,Q1,data/XOM/transcripts/2022-04-29,XOM,2022-03-31,2022,1.0721075785120526,0.7643458832345716,0.153679623641738,43.23044657715367,27.910420628705673,71.14086720585934,79.91791587425887,-8.77704866839953,0.1848998107917113,0.06936877379351221,0.09752205530353113,0.062461531447329424,0.3279569892473118,0.015446583852682435,0.032384835859705106,0.02152720790061971,0.6404862085086489,1.4058494906342425,0.06936877379351221,0.13399347748265783,0.28092663179978133,0.20131120613972983,0.21931516202849338,32.37234042553192,0.3110839977280855,2.096569453062672,2.0818660718523088,1.1261554936142737,3.2246020652026877,0.4123361516733796,0.24729755250570087,3.4664791373652135,2.549695264885138,2.5958743553680264,0.6861313868613139,0.1685549501903481,0.7355288071409251,0.3110839977280855,3.0266066311911586,3.7811301457427766,1.927779950462782,0.6861313868613139,2.0821377537452355,2.0821377537452355,4.015876855039095,16.073400547445257,32.392106279304954,23.82532729239924,23.82532729239924,-0.41790841423357666,4.015876855039095,0.010671845463503509,22.05661428490384,2.0821377537452355
2022-07-29,2022,Q2,data/XOM/transcripts/2022-07-29,XOM,2022-06-30,2022,1.1629384596180252,0.8685307701909873,0.2354387716889277,38.877185098638385,26.28668730650155,65.16387240513994,75.74266253869969,-10.57879013355975,0.2742551566080978,0.1872197007145104,0.22408664000359502,0.16042780748663102,0.2550435166245538,0.048535241751727964,0.10066773444020845,0.07241434451304299,0.7159186620141981,1.19691805482214,0.1872197007145104,0.12747774448438443,0.26440366351598277,0.18224247343565525,0.20911333235206223,107.37628865979381,0.42580466267090417,2.0741162670035416,2.314982418908516,1.188233909179199,3.4237863048547807,0.531963721379429,0.30253634025243764,4.716040633120718,3.809591306402079,4.455705173635719,0.20879551820728293,0.17941850537006246,0.8077944196764013,0.42580466267090417,2.709786887471155,5.20276257492833,2.6392120571126387,0.20879551820728293,2.044452390083241,2.044452390083241,3.258114591291062,5.077228571428571,22.480101699119434,18.159300706306666,18.159300706306666,0.022104940719144803,3.258114591291062,0.010280978848492854,13.203601325309352,2.044452390083241
2022-10-28,2022,Q3,data/XOM/transcripts/2022-10-28,XOM,2022-09-30,2022,1.3407105337780358,1.0153395357629933,0.4105891407969537,35.836243803515096,28.10721136398984,63.943455167504936,72.96256934003836,-9.019114172533435,0.2756121375995193,0.18990348505332733,0.2386773321315908,0.1845801412047469,0.2054913067421918,0.05311331561088418,0.10564212788823213,0.06831253482834901,0.7733459208559516,1.2568349236169476,0.18990348505332733,0.12272796040545506,0.24410531972058033,0.1741588490587807,0.19620952973290487,96.77990430622009,0.5376639957735317,1.9889951638903816,2.5114239230388344,1.2335091926458832,3.2020252324037184,0.5244261504071845,0.2877520586137587,5.836320191158901,4.6712066905615295,7.265710872162485,0.18743641912512715,0.22931688448249962,0.8003684749232344,0.5376639957735317,3.9509867356842445,5.009228876127974,2.853054549702138,0.18743641912512715,1.9634193981730252,1.9634193981730252,3.4305275461919784,4.646393056968464,18.69110184664177,14.959768679631525,14.959768679631525,0.4084953895918106,3.4305275461919784,0.010085049673316915,12.164274294119528,1.9634193981730252
2023-01-31,2022,Q4,data/XOM/transcripts/2023-01-31,XOM,2022-12-31,2022,1.414019842131943,1.0601202114562966,0.4292852487508147,40.33113649048989,33.22480737271491,73.5559438632048,45.10061942891676,28.455324434288045,0.28953243742218027,0.18122880082435275,0.20224550255463483,0.13685543772272551,0.3071330007430209,0.03454657284449707,0.06536818953186123,0.05627587310263914,0.6766797579874748,1.1159677801468846,0.18122880082435275,0.11161388040653865,0.21119308481458504,0.16038982562018692,0.17436780928031426,81.56521739130434,0.42776685359162964,1.8921758122317982,2.2315265036288294,1.9955380023515934,2.708819316554123,0.45514236022902704,0.2524311303909588,4.3167564919157275,2.9000489955903967,7.261146496815287,0.29545098039215684,0.18913958181271737,0.6718120424493502,0.42776685359162964,27.793375394321767,3.047034411205257,1.845130890052356,0.29545098039215684,2.3083666155683957,2.3083666155683957,4.8328173972779185,8.828325490196079,38.03384017570536,25.551591850632768,25.551591850632768,-0.26261474559444026,4.8328173972779185,0.00836656341908376,19.15139551279393,2.3083666155683957
2023-04-28,2023,Q1,data/XOM/transcripts/2023-04-28,XOM,2023-03-31,2023,1.4583745837458375,1.103741037410374,0.489769897698977,41.75697001578117,35.65135800814302,77.40832802392418,90.38000770738736,-12.97167968346318,0.28646406197694996,0.16987470709196117,0.20088709291760318,0.13665056668738942,0.2951853835624591,0.030944497537705992,0.05752824823212623,0.046940090186815546,0.6802356722013926,1.1825603490745302,0.16987470709196117,0.11220696806192149,0.2086015552256084,0.1646099186410747,0.17259745722126674,89.36477987421384,0.3942720648554746,1.8590784407479175,2.1553287981859413,0.9957954450654876,2.524448016242281,0.4059935055794741,0.22644982957514262,3.98366650414432,2.664310092637738,7.959775719161384,0.3270341207349081,0.195363684185357,0.6688085184505232,0.3942720648554746,7.1171602787456445,3.0194013303769403,1.7859016393442624,0.3270341207349081,2.2640124820696075,2.2640124820696075,5.377855195829946,9.838699037620296,41.158872723945464,27.527404687595617,27.527404687595617,-0.9302042726477365,5.377855195829946,0.008309892382225171,21.626913137791192,2.2640124820696075
