ticker,event_date,window_start,window_end,symbol,symbols,publishedDate,publishedDateET,date_et,title,text,site,url,image
AMD,2021-04-27,2021-04-13,2021-05-11,AMD,,2021-04-13 05:01:02,2021-04-13T05:01:02-04:00,2021-04-13,7 Hot Stocks Cooling Off From the Chip Shortage,The chip shortage is slowing growth in several key sectors. These seven stocks have seen the shortage interrupt big rallies.,investorplace.com,https://investorplace.com/2021/04/7-hot-stocks-cooling-off-from-chip-shortage/,https://images.financialmodelingprep.com/news/7-hot-stocks-cooling-off-from-the-chip-shortage-20210413.jpg
AMD,2021-04-27,2021-04-13,2021-05-11,AMD,,2021-04-13 09:00:14,2021-04-13T09:00:14-04:00,2021-04-13,Microsoft's latest MacBook Air competitor lets you pick between Intel or AMD,"It shows Microsoft is taking a different path to its devices than Apple, which has ditched using processors from Intel in its new computers.",cnbc.com,https://www.cnbc.com/2021/04/13/microsoft-surface-laptop-4-price-release-date-intel-amd.html,https://images.financialmodelingprep.com/news/microsofts-latest-macbook-air-competitor-lets-you-pick-between-20210413.jpeg
AMD,2021-04-27,2021-04-13,2021-05-11,AMD,,2021-04-13 11:13:55,2021-04-13T11:13:55-04:00,2021-04-13,Intel Vs. AMD: Intel Has A Fistful Of Dollars,It takes money to make money: Intel capex reviewed. It takes money to make money: Intel free cash flow reviewed.,seekingalpha.com,https://seekingalpha.com/article/4418851-intel-vs-amd-intel-fistful-of-dollars,https://images.financialmodelingprep.com/news/intel-vs-amd-intel-has-a-fistful-of-dollars-20210413.jpg
AMD,2021-04-27,2021-04-13,2021-05-11,AMD,,2021-04-14 16:38:20,2021-04-14T16:38:20-04:00,2021-04-14,"Bay Rivers Group Buys Advanced Micro Devices Inc, ARK Innovation ETF, Costco Wholesale Corp,.","Investment company Bay Rivers Group (Current Portfolio) buys Advanced Micro Devices Inc, ARK Innovation ETF, Costco Wholesale Corp, Shopify Inc, Netflix Inc, sells Arbor Realty Trust Inc, Leidos Holdings Inc, Vanguard Growth ETF, Big Lots Inc, Quidel Corp during the 3-months ended 2021Q1, according to the most recent filings of the investment company, Bay Rivers Group. As of 2021Q1, Bay Rivers Group owns 67 stocks with a total value of $122 million.",gurufocus.com,https://www.gurufocus.com/news/1397863/bay-rivers-group-buys-advanced-micro-devices-inc-ark-innovation-etf-costco-wholesale-corp-sells-arbor-realty-trust-inc-leidos-holdings-inc-vanguard-growth-etf,https://images.financialmodelingprep.com/news/bay-rivers-group-buys-advanced-micro-devices-inc-ark-20210414.jpg
AMD,2021-04-27,2021-04-13,2021-05-11,AMD,,2021-04-15 12:11:18,2021-04-15T12:11:18-04:00,2021-04-15,"AMD, Boston Scientific, Intel, Nvidia and More Thursday Afternoon Analyst Calls","With the trading day about halfway over, the broad markets were pushing much higher with solid gains across the board.",247wallst.com,https://247wallst.com/investing/2021/04/15/amd-boston-scientific-intel-nvidia-and-more-thursday-afternoon-analyst-calls/,https://images.financialmodelingprep.com/news/amd-boston-scientific-intel-nvidia-and-more-thursday-afternoon-analyst-20210415.jpg
AMD,2021-04-27,2021-04-13,2021-05-11,AMD,,2021-04-15 12:29:45,2021-04-15T12:29:45-04:00,2021-04-15,Midday Market Update: The 10 Most Active Stocks Today,It's time for the midday market update for Thursday as several companies are on the move with various increases and decreases. The post Midday Market Update: The 10 Most Active Stocks Today appeared first on InvestorPlace.,investorplace.com,https://investorplace.com/2021/04/midday-market-update-the-10-most-active-stocks-today/,https://images.financialmodelingprep.com/news/midday-market-update-the-10-most-active-stocks-today-20210415.jpg
AMD,2021-04-27,2021-04-13,2021-05-11,AMD,,2021-04-15 13:03:03,2021-04-15T13:03:03-04:00,2021-04-15,"AMD could rise 19% due to its durable technical advantage over Intel, Raymond James says","Raymond James initiated coverage on Advanced Micro Devices (AMD) with an ""outperform"" rating and a $100 price target on Thursday. The price target represents a potential 19% jump from Thursday's intraday highs.",businessinsider.com,https://www.businessinsider.com/amd-stock-price-rise-technical-advantage-intel-raymond-james-2021-4,https://images.financialmodelingprep.com/news/amd-could-rise-19-due-to-its-durable-technical-20210415.jpg
AMD,2021-04-27,2021-04-13,2021-05-11,AMD,,2021-04-15 15:31:54,2021-04-15T15:31:54-04:00,2021-04-15,AMD Stock: Over 6% Increase Intraday Explanation,"The stock price of Advanced Micro Devices, Inc. (NASDAQ: AMD) increased by over 6% during intraday trading. This is why it happened.",pulse2.com,https://pulse2.com/amd-stock-nasdaq-advanced-micro-devices-over-6-increase-intraday-explanation/,https://images.financialmodelingprep.com/news/amd-stock-over-6-increase-intraday-explanation-20210415.jpg
AMD,2021-04-27,2021-04-13,2021-05-11,AMD,,2021-04-15 16:29:40,2021-04-15T16:29:40-04:00,2021-04-15,"Semiconductor ETFs Strengthen on Nvidia, AMD Outlook","Semiconductor sector-related exchange traded funds received a boost Thursday from Nvidia Corp. (NasdaqGS: NVDA) and AMD (NasdaqGS: AMD) after analysts upgraded their outlooks on the two chipmakers. On Thursday, the iShares PHLX Semiconductor ETF (NasdaqGS: SOXX) advanced 1.5% and the VanEck Vectors Semiconductor ETF (SMH) increased 1.1%.",etftrends.com,https://www.etftrends.com/equity-etf-channel/semiconductor-etfs-strengthen-on-nvidia-amd-outlook/,https://images.financialmodelingprep.com/news/semiconductor-etfs-strengthen-on-nvidia-amd-outlook-20210415.jpg
AMD,2021-04-27,2021-04-13,2021-05-11,AMD,,2021-04-16 13:51:00,2021-04-16T13:51:00-04:00,2021-04-16,"Raymond James Analyst Says Forget Intel, Buy NVIDIA and AMD Instead",There are better opportunities ahead for Intel's competitors.,fool.com,https://www.fool.com/investing/2021/04/16/raymond-james-analyst-says-forget-intel-buy-nvidia/,https://images.financialmodelingprep.com/news/raymond-james-analyst-says-forget-intel-buy-nvidia-and-20210416.jpg
