ticker,earnings_date,date,offset,ret,ret_pct
MA,2021-01-28,2021-01-13,-10,,
MA,2021-01-28,2021-01-14,-9,-0.05601601794375277,-5.601601794375277
MA,2021-01-28,2021-01-15,-8,-0.011225470576602059,-1.122547057660206
MA,2021-01-28,2021-01-19,-7,0.008290582955807979,0.8290582955807979
MA,2021-01-28,2021-01-20,-6,0.02752009239486153,2.752009239486153
MA,2021-01-28,2021-01-21,-5,-0.0014033161841913167,-0.14033161841913167
MA,2021-01-28,2021-01-22,-4,-0.01629578524318709,-1.6295785243187089
MA,2021-01-28,2021-01-25,-3,0.0006080027672239474,0.06080027672239474
MA,2021-01-28,2021-01-26,-2,-0.004526343623226903,-0.4526343623226903
MA,2021-01-28,2021-01-27,-1,-0.03725965650122243,-3.7259656501222427
MA,2021-01-28,2021-01-28,0,0.027861326689365917,2.7861326689365917
MA,2021-01-28,2021-01-29,1,-0.024638876289686085,-2.4638876289686085
MA,2021-01-28,2021-02-01,2,0.016661623225562527,1.6661623225562527
MA,2021-01-28,2021-02-02,3,0.03983716511762525,3.983716511762525
MA,2021-01-28,2021-02-03,4,-0.004635782175430259,-0.46357821754302586
MA,2021-01-28,2021-02-04,5,0.02406713379716785,2.406713379716785
MA,2021-01-28,2021-02-05,6,-0.006102831044725643,-0.6102831044725643
MA,2021-01-28,2021-02-08,7,-0.005077430961205165,-0.5077430961205165
MA,2021-01-28,2021-02-09,8,-0.010651856220531775,-1.0651856220531775
MA,2021-01-28,2021-02-10,9,0.002309147151532409,0.2309147151532409
MA,2021-01-28,2021-02-11,10,0.025911761724127125,2.5911761724127125
MA,2021-04-29,2021-04-15,-10,,
MA,2021-04-29,2021-04-16,-9,-0.0008278241088415239,-0.08278241088415239
MA,2021-04-29,2021-04-19,-8,-0.01038419195506346,-1.038419195506346
MA,2021-04-29,2021-04-20,-7,-0.01447030311187636,-1.447030311187636
MA,2021-04-29,2021-04-21,-6,0.017178708551047306,1.7178708551047306
MA,2021-04-29,2021-04-22,-5,0.0006786151175703914,0.06786151175703914
MA,2021-04-29,2021-04-23,-4,0.009651414958073312,0.9651414958073312
MA,2021-04-29,2021-04-26,-3,0.001059085204822674,0.1059085204822674
MA,2021-04-29,2021-04-27,-2,0.004129705018872887,0.4129705018872887
MA,2021-04-29,2021-04-28,-1,0.016912070502309362,1.6912070502309362
MA,2021-04-29,2021-04-29,0,-0.01693418482534692,-1.693418482534692
MA,2021-04-29,2021-04-30,1,-0.017714476941561585,-1.7714476941561585
MA,2021-04-29,2021-05-03,2,-0.006962241925634105,-0.6962241925634105
MA,2021-04-29,2021-05-04,3,-0.009198774764270778,-0.9198774764270778
MA,2021-04-29,2021-05-05,4,-0.018009422680396847,-1.8009422680396847
MA,2021-04-29,2021-05-06,5,0.01717517363542065,1.7175173635420649
MA,2021-04-29,2021-05-07,6,-0.00021350474300452227,-0.021350474300452227
MA,2021-04-29,2021-05-10,7,-0.02413411228520168,-2.413411228520168
MA,2021-04-29,2021-05-11,8,0.003466803513497929,0.3466803513497929
MA,2021-04-29,2021-05-12,9,-0.029895812581239745,-2.9895812581239745
MA,2021-04-29,2021-05-13,10,0.009533957092619838,0.9533957092619838
MA,2021-07-29,2021-07-15,-10,,
MA,2021-07-29,2021-07-16,-9,-0.007969930087501575,-0.7969930087501575
MA,2021-07-29,2021-07-19,-8,-0.055977389222704343,-5.597738922270434
MA,2021-07-29,2021-07-20,-7,0.02446294066879262,2.446294066879262
MA,2021-07-29,2021-07-21,-6,0.01514458530368068,1.514458530368068
MA,2021-07-29,2021-07-22,-5,0.005525501713247394,0.5525501713247394
MA,2021-07-29,2021-07-23,-4,0.02904541491839674,2.904541491839674
MA,2021-07-29,2021-07-26,-3,-0.0011697332866310584,-0.11697332866310584
MA,2021-07-29,2021-07-27,-2,-0.0064409079000414815,-0.6440907900041482
MA,2021-07-29,2021-07-28,-1,-0.017500619087811753,-1.7500619087811753
MA,2021-07-29,2021-07-29,0,0.01400469369455859,1.400469369455859
MA,2021-07-29,2021-07-30,1,-0.007381454230197759,-0.7381454230197759
