ticker,earnings_date,day0_date,est_end_date,alpha_1y,beta_1y,r2_1y,resid_vol_1y,n_1y,alpha_1q,beta_1q,r2_1q,resid_vol_1q,n_1q
MA,2021-01-28,2021-01-28,2021-01-27,-0.0005159806428609364,1.2334179223582449,0.745265004955149,0.015726832575289944,252,-0.0025924978906370854,1.7220396250216885,0.5178978684060438,0.016563240337385616,63
MA,2021-04-29,2021-04-29,2021-04-28,-0.00027554782413085157,1.3347470451848855,0.5658857476654711,0.013313415823428374,252,0.0015106634320240986,1.2701890537733311,0.45494825991756227,0.012739820740719459,63
MA,2021-07-29,2021-07-29,2021-07-28,-0.0006667349930861565,1.3567583971479256,0.4868823635511099,0.013211681971524166,252,-0.0014659660147323748,1.31765000157986,0.42032286844429,0.011177421696583836,63
MA,2021-10-28,2021-10-28,2021-10-27,-0.0013122275847682321,1.432739316198637,0.4308046375316452,0.01384092384815831,252,-0.0027656103086883574,1.1879558731041564,0.26984078435596737,0.013737680558954008,63
MA,2022-01-27,2022-01-27,2022-01-26,-0.0002528793431164294,1.2495885186720133,0.3495290830870471,0.014205061513328275,252,0.0006586492661362016,1.2629938556765736,0.2830095871604199,0.019337281423909766,63
MA,2022-04-28,2022-04-28,2022-04-27,-0.00021269520815660845,1.2188205954163824,0.3908575434416268,0.015039184372747491,252,0.00168588031533253,1.2187721712080204,0.5322616926605057,0.01614598869833204,63
MA,2022-07-28,2022-07-28,2022-07-27,4.814560530548405e-05,1.1529493051173516,0.4932039328332233,0.014929082481898365,252,0.0007199832147882883,1.1005027685860327,0.7275119840018605,0.012012821579392504,63
MA,2022-10-27,2022-10-27,2022-10-26,0.0004683162017365558,1.1020902746189407,0.5536001643145421,0.014278477158367968,252,-0.0005978274117199123,0.9339821576264562,0.7495873039532988,0.008182028852909438,63
MA,2023-01-26,2023-01-26,2023-01-25,0.0008763729328751691,1.1178298293265132,0.6900862819510704,0.011408942143547348,252,0.00257731204965597,1.2080831419231706,0.7772435883610931,0.008914017601300674,63
MA,2023-04-27,2023-04-27,2023-04-26,0.0004453912129473051,1.0426491375645006,0.718443078896202,0.009412707601899334,252,-0.0007263144483142884,0.6722307005392026,0.43860196916837646,0.007301952158876476,63
MA,2023-07-27,2023-07-27,2023-07-26,0.00012624208645549797,0.9905027962777411,0.658862292507726,0.008502644153243625,252,-0.00041606724854009107,1.0270911664687044,0.42235926853104155,0.008534470872016463,63
MA,2023-10-26,2023-10-26,2023-10-25,0.0006028222648736412,0.9938791422035185,0.5879442072485301,0.008248556954034435,252,0.0006776019860345226,0.7637458787547778,0.4813006717005166,0.00611687722133246,63
MA,2024-01-31,2024-01-31,2024-01-30,9.703585352583398e-05,0.8496252629343846,0.4461436809677557,0.0075110628494539505,252,0.0010039917076575728,0.7833753402230085,0.4516584245312548,0.0055103824561385205,63
MA,2024-05-01,2024-05-01,2024-04-30,0.00010620648450721405,0.8375603630917442,0.3681871139359668,0.008081724536892146,252,4.024650326844213e-05,0.6458175842572267,0.24030736420106635,0.009042166216881387,63
MA,2024-07-31,2024-07-31,2024-07-30,7.890334604852432e-05,0.7198967121060951,0.2894439465894675,0.008213657070703963,252,-0.0007168225095112702,0.4527379279345397,0.10356198631705837,0.009061144438333184,63
MA,2024-10-31,2024-10-31,2024-10-30,0.0005076161323516286,0.6196762520150076,0.24650538810738853,0.008260650695440344,252,0.001125607510751453,0.5700034328375335,0.28114545508656885,0.008270784851137155,63
MA,2025-01-30,2025-01-30,2025-01-29,0.00044152904776665486,0.6029612002161899,0.22638041437199818,0.009103841959879391,252,0.000916900297628236,0.6282755799383004,0.24830877742452317,0.009536450220931409,63
MA,2025-05-01,2025-05-01,2025-04-30,0.00046714931871195704,0.7520645516850072,0.48105063516336877,0.009537555537212623,252,0.001114035376837776,0.8413602837085485,0.7251366515159414,0.010214490340131534,63
MA,2025-07-31,2025-07-31,2025-07-30,0.0005450922574729536,0.7970719377935198,0.48594631507842434,0.01009070187149297,252,-0.001628140700984803,1.063610816830781,0.32072067333549226,0.011296260102908453,63
MA,2025-10-30,2025-10-30,2025-10-29,-0.00012669112497463596,0.8045991964333752,0.4608152356867793,0.010356632150642364,252,-0.001097596450636917,0.6224655297288036,0.16242615915428427,0.009880593596881941,63
