ticker,earnings_date,day0_date,section,speaker_type,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
MA,2021-01-28,2021-01-28,all,all,9548.0,19624.0,266.0,132.0,120.0,28.0,22.0,144.0,60.0,24.0,0.02785923753665689,0.013824884792626729,0.012568077084206116,0.002932551319648094,0.002304147465437788,0.014034352744030164
MA,2021-01-28,2021-01-28,prepared,all,4822.0,9062.0,158.0,42.0,46.0,14.0,18.0,84.0,8.0,22.0,0.032766486934881794,0.008710078805474907,0.00953961012028204,0.002903359601824969,0.0037328909166321027,0.024056408129406886
MA,2021-01-28,2021-01-28,qa,all,4726.0,10562.0,108.0,90.0,74.0,14.0,4.0,60.0,52.0,2.0,0.022852306390181973,0.019043588658484975,0.015658061785865426,0.0029623360135421074,0.0008463817181548879,0.003808717731696995
MA,2021-04-29,2021-04-29,all,all,9544.0,19492.0,312.0,102.0,102.0,12.0,24.0,114.0,52.0,20.0,0.03269069572506287,0.01068734283319363,0.01068734283319363,0.0012573344509639564,0.002514668901927913,0.02200335289186924
MA,2021-04-29,2021-04-29,prepared,all,4176.0,7536.0,192.0,28.0,30.0,0.0,14.0,50.0,6.0,10.0,0.04597701149425287,0.006704980842911878,0.007183908045977011,0.0,0.003352490421455939,0.039272030651340994
MA,2021-04-29,2021-04-29,qa,all,5368.0,11956.0,120.0,74.0,72.0,12.0,10.0,64.0,46.0,10.0,0.022354694485842028,0.013785394932935917,0.013412816691505217,0.0022354694485842027,0.0018628912071535022,0.00856929955290611
MA,2021-07-29,2021-07-29,all,all,9142.0,19088.0,304.0,88.0,96.0,30.0,10.0,108.0,40.0,30.0,0.03325311747976373,0.009625902428352658,0.01050098446729381,0.003281557646029315,0.0010938525486764385,0.02362721505141107
MA,2021-07-29,2021-07-29,prepared,all,3960.0,7420.0,158.0,30.0,36.0,0.0,8.0,38.0,12.0,26.0,0.0398989898989899,0.007575757575757576,0.00909090909090909,0.0,0.00202020202020202,0.03232323232323232
MA,2021-07-29,2021-07-29,qa,all,5182.0,11668.0,146.0,58.0,60.0,30.0,2.0,70.0,28.0,4.0,0.028174450019297567,0.011192589733693555,0.011578541103820918,0.005789270551910459,0.00038595137012736397,0.016981860285604014
MA,2021-10-28,2021-10-28,all,all,9298.0,19450.0,324.0,90.0,90.0,2.0,24.0,132.0,52.0,18.0,0.03484620348462035,0.009679500967950097,0.009679500967950097,0.00021510002151000216,0.002581200258120026,0.02516670251667025
MA,2021-10-28,2021-10-28,prepared,all,3788.0,6906.0,180.0,24.0,20.0,0.0,8.0,48.0,6.0,16.0,0.04751847940865892,0.006335797254487857,0.005279831045406547,0.0,0.0021119324181626186,0.04118268215417107
MA,2021-10-28,2021-10-28,qa,all,5510.0,12544.0,144.0,66.0,70.0,2.0,16.0,84.0,46.0,2.0,0.026134301270417423,0.011978221415607986,0.012704174228675136,0.0003629764065335753,0.0029038112522686023,0.014156079854809437
MA,2022-01-27,2022-01-27,all,all,9214.0,19256.0,248.0,102.0,156.0,22.0,14.0,100.0,62.0,18.0,0.02691556327327979,0.01107011070110701,0.016930757542869546,0.002387670935532885,0.001519426958975472,0.01584545257217278
MA,2022-01-27,2022-01-27,prepared,all,4372.0,8100.0,144.0,32.0,46.0,0.0,10.0,56.0,8.0,12.0,0.03293687099725526,0.007319304666056725,0.010521500457456541,0.0,0.0022872827081427266,0.025617566331198535
MA,2022-01-27,2022-01-27,qa,all,4842.0,11156.0,104.0,70.0,110.0,22.0,4.0,44.0,54.0,6.0,0.0214787277984304,0.014456836018174308,0.02271788517141677,0.004543577034283354,0.0008261049153242462,0.007021891780256092
MA,2022-04-28,2022-04-28,all,all,9854.0,19698.0,290.0,150.0,132.0,4.0,30.0,82.0,34.0,20.0,0.029429673229145525,0.01522224477369596,0.013395575400852447,0.00040592652729855896,0.003044448954739192,0.014207428455449563
MA,2022-04-28,2022-04-28,prepared,all,4906.0,8784.0,166.0,60.0,32.0,2.0,18.0,48.0,6.0,20.0,0.03383611903791276,0.01222992254382389,0.006522625356706074,0.00040766408479412964,0.0036689767631471666,0.02160619649408887
MA,2022-04-28,2022-04-28,qa,all,4948.0,10914.0,124.0,90.0,100.0,2.0,12.0,34.0,28.0,0.0,0.025060630557801132,0.01818916734033953,0.02021018593371059,0.0004042037186742118,0.002425222312045271,0.0068714632174616
MA,2022-07-28,2022-07-28,all,all,9428.0,19310.0,286.0,106.0,144.0,16.0,26.0,78.0,62.0,20.0,0.030335171828595672,0.011243105642766229,0.015273652948663556,0.0016970725498515061,0.0027577428935086977,0.019092066185829443
MA,2022-07-28,2022-07-28,prepared,all,4458.0,8040.0,164.0,38.0,38.0,4.0,22.0,42.0,8.0,16.0,0.036787797218483624,0.008524001794526694,0.008524001794526694,0.0008972633467922835,0.00493494840735756,0.02826379542395693
MA,2022-07-28,2022-07-28,qa,all,4970.0,11270.0,122.0,68.0,106.0,12.0,4.0,36.0,54.0,4.0,0.02454728370221328,0.013682092555331992,0.021327967806841045,0.002414486921529175,0.0008048289738430583,0.010865191146881288
MA,2022-10-27,2022-10-27,all,all,9130.0,18824.0,270.0,116.0,108.0,4.0,24.0,90.0,56.0,22.0,0.029572836801752465,0.012705366922234392,0.011829134720700987,0.0004381161007667032,0.002628696604600219,0.016867469879518072
MA,2022-10-27,2022-10-27,prepared,all,4366.0,7816.0,138.0,36.0,36.0,4.0,16.0,50.0,12.0,12.0,0.03160787906550618,0.008245533669262483,0.008245533669262483,0.0009161704076958314,0.0036646816307833257,0.0233623453962437
MA,2022-10-27,2022-10-27,qa,all,4764.0,11008.0,132.0,80.0,72.0,0.0,8.0,40.0,44.0,10.0,0.027707808564231738,0.016792611251049538,0.015113350125944584,0.0,0.0016792611251049538,0.0109151973131822
MA,2023-01-26,2023-01-26,all,all,9146.0,18754.0,298.0,128.0,130.0,0.0,8.0,80.0,42.0,22.0,0.03258254974852395,0.013995189153728407,0.014213863984255412,0.0,0.0008746993221080254,0.01858736059479554
MA,2023-01-26,2023-01-26,prepared,all,4058.0,7394.0,122.0,32.0,28.0,0.0,2.0,32.0,8.0,22.0,0.030064070970921637,0.007885657959586003,0.006899950714637753,0.0,0.0004928536224741252,0.022178413011335635
MA,2023-01-26,2023-01-26,qa,all,5088.0,11360.0,176.0,96.0,102.0,0.0,6.0,48.0,34.0,0.0,0.03459119496855346,0.018867924528301886,0.020047169811320754,0.0,0.0011792452830188679,0.015723270440251572
MA,2023-04-27,2023-04-27,all,all,9038.0,18740.0,318.0,132.0,106.0,4.0,14.0,82.0,52.0,14.0,0.035184775392786014,0.014605001106439478,0.011728258464262006,0.0004425757911042266,0.001549015268864793,0.020579774286346535
MA,2023-04-27,2023-04-27,prepared,all,2620.0,4688.0,108.0,18.0,20.0,0.0,4.0,26.0,10.0,4.0,0.04122137404580153,0.006870229007633588,0.007633587786259542,0.0,0.0015267175572519084,0.03435114503816794
