ticker,earnings_date,announce_timing,pre_date,react_date,d5,d10,d20,pre_adj_close,react_adj_close,adj_close_p5,adj_close_p10,adj_close_p20
MA,2021-01-28,bmo,2021-01-27,2021-01-28,2021-02-04,2021-02-11,2021-02-26,306.6103820800781,315.1529235839844,331.2371520996094,333.21978759765625,343.8907470703125
MA,2021-04-29,bmo,2021-04-28,2021-04-29,2021-05-06,2021-05-13,2021-05-27,384.970703125,378.4515075683594,365.3450622558594,350.3023681640625,352.22894287109375
MA,2021-07-29,bmo,2021-07-28,2021-07-29,2021-08-05,2021-08-12,2021-08-26,373.52972412109375,378.7609558105469,362.3269958496094,352.6243591308594,343.7402038574219
MA,2021-10-28,bmo,2021-10-27,2021-10-28,2021-11-04,2021-11-11,2021-11-26,327.4562683105469,324.8325500488281,327.1734924316406,345.61798095703125,316.1906433105469
MA,2022-01-27,bmo,2022-01-26,2022-01-27,2022-02-03,2022-02-10,2022-02-25,336.6174621582031,342.3504638671875,380.9678649902344,365.6536865234375,360.4773254394531
MA,2022-04-28,bmo,2022-04-27,2022-04-28,2022-05-05,2022-05-12,2022-05-26,353.6229248046875,370.5036010742187,345.6031494140625,314.17938232421875,342.1996765136719
MA,2022-07-28,bmo,2022-07-27,2022-07-28,2022-08-04,2022-08-11,2022-08-25,336.23974609375,345.2317199707031,348.7776184082031,343.39996337890625,337.61114501953125
MA,2022-10-27,bmo,2022-10-26,2022-10-27,2022-11-03,2022-11-10,2022-11-25,313.47125244140625,313.3338928222656,303.32672119140625,330.8956298828125,344.6506652832031
MA,2023-01-26,bmo,2023-01-25,2023-01-26,2023-02-02,2023-02-09,2023-02-24,375.7717895507813,370.7109069824219,368.45068359375,364.0089111328125,347.00836181640625
MA,2023-04-27,bmo,2023-04-26,2023-04-27,2023-05-04,2023-05-11,2023-05-25,360.9776611328125,367.7787780761719,370.1900939941406,377.3455200195313,364.2059631347656
MA,2023-07-27,bmo,2023-07-26,2023-07-27,2023-08-03,2023-08-10,2023-08-24,396.6383666992187,388.8418884277344,387.3732604980469,391.4440002441406,391.9663391113281
MA,2023-10-26,bmo,2023-10-25,2023-10-26,2023-11-02,2023-11-09,2023-11-24,381.3212890625,359.8817443847656,377.748046875,382.949951171875,407.1730651855469
MA,2024-01-31,bmo,2024-01-30,2024-01-31,2024-02-07,2024-02-14,2024-02-29,440.133544921875,444.1276550292969,456.6636047363281,459.9063415527344,469.36767578125
MA,2024-05-01,bmo,2024-04-30,2024-05-01,2024-05-08,2024-05-15,2024-05-30,446.693115234375,437.654296875,450.2274475097656,453.4251708984375,437.68402099609375
MA,2024-07-31,bmo,2024-07-30,2024-07-31,2024-08-07,2024-08-14,2024-08-28,443.63671875,459.7581481933594,446.00634765625,456.2384338378906,467.7792053222656
MA,2024-10-31,bmo,2024-10-30,2024-10-31,2024-11-07,2024-11-14,2024-11-29,509.9894104003906,495.9909362792969,514.1492309570312,516.651123046875,529.1007080078125
MA,2025-01-30,bmo,2025-01-29,2025-01-30,2025-02-06,2025-02-13,2025-02-28,545.6494750976562,562.7606811523438,563.9041137695312,563.0590209960938,573.0015258789062
MA,2025-05-01,bmo,2025-04-30,2025-05-01,2025-05-08,2025-05-15,2025-05-30,545.778076171875,544.35400390625,564.7586669921875,579.77587890625,583.1616821289062
MA,2025-07-31,bmo,2025-07-30,2025-07-31,2025-08-07,2025-08-14,2025-08-28,557.5353393554688,564.8746337890625,559.639404296875,582.115966796875,588.8170166015625
MA,2025-10-30,bmo,2025-10-29,2025-10-30,2025-11-06,2025-11-13,2025-11-28,553.7482299804688,552.8495483398438,552.4501953125,554.7367553710938,549.704345703125
