ticker,earnings_date,day0_date,phase,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
MA,2021-01-28,2021-01-28,post,1390.0,2406.0,35.0,11.0,24.0,4.0,5.0,18.0,10.0,10.0,0.025179856115107913,0.007913669064748202,0.017266187050359712,0.0028776978417266188,0.0035971223021582736,0.017266187050359712
MA,2021-01-28,2021-01-28,pre,1048.0,1820.0,35.0,10.0,7.0,0.0,16.0,11.0,2.0,13.0,0.033396946564885496,0.009541984732824428,0.006679389312977099,0.0,0.015267175572519083,0.02385496183206107
MA,2021-04-29,2021-04-29,post,1572.0,2753.0,29.0,3.0,21.0,3.0,4.0,10.0,13.0,10.0,0.018447837150127225,0.0019083969465648854,0.013358778625954198,0.0019083969465648854,0.002544529262086514,0.01653944020356234
MA,2021-04-29,2021-04-29,pre,928.0,1708.0,18.0,7.0,9.0,2.0,7.0,13.0,3.0,8.0,0.01939655172413793,0.007543103448275862,0.009698275862068966,0.0021551724137931034,0.007543103448275862,0.011853448275862068
MA,2021-07-29,2021-07-29,post,1514.0,2835.0,50.0,10.0,9.0,1.0,2.0,14.0,1.0,12.0,0.03302509907529723,0.0066050198150594455,0.0059445178335535,0.0006605019815059445,0.001321003963011889,0.026420079260237782
MA,2021-07-29,2021-07-29,pre,1100.0,1889.0,41.0,3.0,6.0,1.0,0.0,15.0,2.0,10.0,0.03727272727272727,0.0027272727272727275,0.005454545454545455,0.0009090909090909091,0.0,0.034545454545454546
MA,2021-10-28,2021-10-28,post,2183.0,4002.0,78.0,14.0,11.0,1.0,12.0,28.0,3.0,17.0,0.03573064590013743,0.00641319285387082,0.005038937242327073,0.0004580852038479157,0.005497022446174988,0.029317453046266605
MA,2021-10-28,2021-10-28,pre,1331.0,2361.0,47.0,12.0,9.0,0.0,10.0,13.0,4.0,17.0,0.035311795642374154,0.009015777610818933,0.0067618332081141996,0.0,0.007513148009015778,0.02629601803155522
MA,2022-01-27,2022-01-27,post,845.0,1534.0,22.0,5.0,14.0,1.0,1.0,11.0,10.0,6.0,0.02603550295857988,0.005917159763313609,0.016568047337278107,0.001183431952662722,0.001183431952662722,0.020118343195266272
MA,2022-01-27,2022-01-27,pre,1591.0,2656.0,71.0,19.0,9.0,1.0,6.0,19.0,2.0,23.0,0.044626021370207415,0.011942174732872407,0.0056568196103079825,0.0006285355122564425,0.003771213073538655,0.03268384663733501
