ticker,earnings_date,day0_date,nw_lm_constr_prop__all,nw_lm_constr_prop__post,nw_lm_constr_prop__pre,nw_lm_lit_prop__all,nw_lm_lit_prop__post,nw_lm_lit_prop__pre,nw_lm_neg_prop__all,nw_lm_neg_prop__post,nw_lm_neg_prop__pre,nw_lm_pos_prop__all,nw_lm_pos_prop__post,nw_lm_pos_prop__pre,nw_lm_tone__all,nw_lm_tone__post,nw_lm_tone__pre,nw_lm_unc_prop__all,nw_lm_unc_prop__post,nw_lm_unc_prop__pre,nw_n_tokens__all,nw_n_tokens__post,nw_n_tokens__pre,nw_lm_pos_prop__post_minus_pre,nw_lm_neg_prop__post_minus_pre,nw_lm_unc_prop__post_minus_pre,nw_lm_lit_prop__post_minus_pre,nw_lm_constr_prop__post_minus_pre,nw_lm_tone__post_minus_pre
LLY,2021-01-29,2021-01-29,0.0,0.0,0.0,0.005405405405405406,0.0069124423963133645,0.0032679738562091504,0.022972972972972974,0.03917050691244239,0.0,0.02702702702702703,0.03225806451612903,0.0196078431372549,0.004054054054054054,-0.0069124423963133645,0.0196078431372549,0.008108108108108109,0.002304147465437788,0.016339869281045753,740.0,434.0,306.0,0.01265022137887413,0.03917050691244239,-0.014035721815607964,0.003644468540104214,0.0,-0.026520285533568267
LLY,2021-04-27,2021-04-27,0.011842105263157895,0.01782178217821782,0.0,0.0013157894736842105,0.0019801980198019802,0.0,0.017105263157894738,0.011881188118811881,0.027450980392156862,0.02763157894736842,0.023762376237623763,0.03529411764705882,0.010526315789473684,0.011881188118811881,0.00784313725490196,0.014473684210526316,0.02178217821782178,0.0,760.0,505.0,255.0,-0.01153174140943506,-0.015569792273344981,0.02178217821782178,0.0019801980198019802,0.01782178217821782,0.004038050863909921
LLY,2021-08-03,2021-08-03,0.0035046728971962616,0.0,0.006622516556291391,0.0035046728971962616,0.0,0.006622516556291391,0.017523364485981307,0.017369727047146403,0.017660044150110375,0.02453271028037383,0.02729528535980149,0.02207505518763797,0.007009345794392523,0.009925558312655087,0.004415011037527594,0.0011682242990654205,0.0024813895781637717,0.0,856.0,403.0,453.0,0.005220230172163519,-0.0002903171029639724,0.0024813895781637717,-0.006622516556291391,-0.006622516556291391,0.005510547275127493
LLY,2021-10-26,2021-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0224,0.03110047846889952,0.004830917874396135,0.0256,0.01674641148325359,0.043478260869565216,0.0032,-0.014354066985645933,0.03864734299516908,0.0128,0.014354066985645933,0.00966183574879227,625.0,418.0,207.0,-0.026731849386311627,0.026269560594503385,0.004692231236853663,0.0,0.0,-0.05300140998081501
LLY,2022-02-03,2022-02-03,0.0027378507871321013,0.0,0.004555808656036446,0.009582477754962354,0.0,0.015945330296127564,0.02806297056810404,0.03430531732418525,0.023917995444191344,0.026009582477754964,0.018867924528301886,0.030751708428246014,-0.002053388090349076,-0.015437392795883362,0.00683371298405467,0.02327173169062286,0.02058319039451115,0.025056947608200455,1461.0,583.0,878.0,-0.011883783899944128,0.010387321879993906,-0.004473757213689304,-0.015945330296127564,-0.004555808656036446,-0.02227110577993803
LLY,2022-04-28,2022-04-28,0.0049504950495049506,0.005805515239477504,0.0,0.0024752475247524753,0.002902757619738752,0.0,0.019801980198019802,0.015965166908563134,0.04201680672268908,0.038366336633663366,0.03773584905660377,0.04201680672268908,0.018564356435643563,0.02177068214804064,0.0,0.008663366336633664,0.010159651669085631,0.0,808.0,689.0,119.0,-0.004280957666085307,-0.026051639814125945,0.010159651669085631,0.002902757619738752,0.005805515239477504,0.02177068214804064
LLY,2022-08-04,2022-08-04,0.0,0.0,0.0,0.0022026431718061676,0.003205128205128205,0.0,0.01762114537444934,0.016025641025641024,0.02112676056338028,0.00881057268722467,0.00641025641025641,0.014084507042253521,-0.00881057268722467,-0.009615384615384616,-0.007042253521126761,0.01762114537444934,0.019230769230769232,0.014084507042253521,454.0,312.0,142.0,-0.007674250631997111,-0.005101119537739257,0.00514626218851571,0.003205128205128205,0.0,-0.002573131094257855
LLY,2022-11-01,2022-11-01,0.0012746972594008922,0.001076426264800861,0.0015625,0.0038240917782026767,0.001076426264800861,0.0078125,0.020395156150414276,0.024757804090419805,0.0140625,0.023581899298916506,0.015069967707212056,0.0359375,0.0031867431485022306,-0.00968783638320775,0.021875,0.011472275334608031,0.013993541442411194,0.0078125,1569.0,929.0,640.0,-0.02086753229278794,0.010695304090419805,0.0061810414424111945,-0.006736073735199139,-0.00048607373519913904,-0.03156283638320775
LLY,2023-02-02,2023-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.00718132854578097,0.008771929824561403,0.004651162790697674,0.026929982046678635,0.029239766081871343,0.023255813953488372,0.019748653500897665,0.02046783625730994,0.018604651162790697,0.01436265709156194,0.017543859649122806,0.009302325581395349,557.0,342.0,215.0,0.005983952128382972,0.004120767033863729,0.008241534067727457,0.0,0.0,0.001863185094519243
LLY,2023-04-27,2023-04-27,0.0012461059190031153,0.0018744142455482662,0.0,0.003738317757009346,0.0,0.011152416356877323,0.03177570093457944,0.031865042174320526,0.031598513011152414,0.032398753894081,0.033739456419868794,0.02973977695167286,0.0006230529595015577,0.0018744142455482662,-0.0018587360594795538,0.021806853582554516,0.02717900656044986,0.011152416356877323,1605.0,1067.0,538.0,0.0039996794681959325,0.0002665291631681124,0.016026590203572534,-0.011152416356877323,0.0018744142455482662,0.00373315030502782
LLY,2023-08-08,2023-08-08,0.0007518796992481203,0.001201923076923077,0.0,0.012781954887218045,0.016826923076923076,0.006024096385542169,0.01804511278195489,0.015625,0.02208835341365462,0.04285714285714286,0.042067307692307696,0.04417670682730924,0.02481203007518797,0.026442307692307692,0.02208835341365462,0.012030075187969926,0.016826923076923076,0.004016064257028112,1330.0,832.0,498.0,-0.0021093991350015426,-0.006463353413654619,0.012810858819894964,0.010802826691380907,0.001201923076923077,0.004353954278653073
LLY,2023-11-02,2023-11-02,0.0005414185165132648,0.0,0.0016233766233766235,0.011911207363291824,0.016246953696181964,0.003246753246753247,0.025446670276123445,0.024370430544272948,0.027597402597402596,0.024363833243096916,0.02761982128350934,0.017857142857142856,-0.0010828370330265296,0.003249390739236393,-0.00974025974025974,0.014076881429344884,0.01462225832656377,0.012987012987012988,1847.0,1231.0,616.0,0.009762678426366484,-0.003226972053129648,0.001635245339550782,0.013000200449428716,-0.0016233766233766235,0.012989650479496132
LLY,2024-02-06,2024-02-06,0.0,0.0,0.0,0.0155195681511471,0.017718715393133997,0.012089810017271158,0.03508771929824561,0.03765227021040975,0.031088082901554404,0.033063427800269905,0.031007751937984496,0.03626943005181347,-0.0020242914979757085,-0.006644518272425249,0.0051813471502590676,0.01417004048582996,0.016611295681063124,0.010362694300518135,1482.0,903.0,579.0,-0.005261678113828973,0.006564187308855343,0.006248601380544989,0.005628905375862839,0.0,-0.011825865422684316
LLY,2024-04-30,2024-04-30,0.00176522506619594,0.0028169014084507044,0.0,0.01147396293027361,0.008450704225352112,0.016548463356973995,0.03000882612533098,0.030985915492957747,0.028368794326241134,0.03089143865842895,0.028169014084507043,0.03546099290780142,0.00088261253309797,-0.0028169014084507044,0.0070921985815602835,0.0176522506619594,0.023943661971830985,0.0070921985815602835,1133.0,710.0,423.0,-0.007291978823294378,0.0026171211667166128,0.0168514633902707,-0.008097759131621883,0.0028169014084507044,-0.009909099990010987
LLY,2024-08-08,2024-08-08,0.0,0.0,0.0,0.00604001510003775,0.00746775288526816,0.004251700680272109,0.05285013212533032,0.03937542430414121,0.06972789115646258,0.04077010192525481,0.03937542430414121,0.04251700680272109,-0.0120800302000755,0.0,-0.027210884353741496,0.01963004907512269,0.025118805159538356,0.012755102040816327,2649.0,1473.0,1176.0,-0.0031415824985798757,-0.030352466852321368,0.012363703118722029,0.003216052204996051,0.0,0.027210884353741496
LLY,2024-10-30,2024-10-30,0.002008838891120932,0.0006211180124223603,0.004550625711035267,0.0036159100040176776,0.002484472049689441,0.005688282138794084,0.03656086781840096,0.02857142857142857,0.051194539249146756,0.026114905584572117,0.02857142857142857,0.02161547212741752,-0.010445962233828847,0.0,-0.02957906712172924,0.016070711128967456,0.02236024844720497,0.004550625711035267,2489.0,1610.0,879.0,0.006955956444011049,-0.022623110677718185,0.017809622736169702,-0.003203810089104643,-0.003929507698612907,0.02957906712172924
LLY,2025-02-06,2025-02-06,0.0007513148009015778,0.001422475106685633,0.0,0.002253944402704733,0.0,0.004777070063694267,0.037565740045078885,0.03840682788051209,0.03662420382165605,0.027047332832456798,0.02844950213371266,0.025477707006369428,-0.010518407212622089,-0.00995732574679943,-0.011146496815286623,0.007513148009015778,0.00995732574679943,0.004777070063694267,1331.0,703.0,628.0,0.0029717951273432325,0.0017826240588560416,0.0051802556831051635,-0.004777070063694267,0.001422475106685633,0.0011891710684871926
LLY,2025-05-01,2025-05-01,0.001639344262295082,0.0010482180293501049,0.002840909090909091,0.010772833723653397,0.011879804332634521,0.008522727272727272,0.03325526932084309,0.031446540880503145,0.036931818181818184,0.03372365339578454,0.031446540880503145,0.03835227272727273,0.000468384074941452,0.0,0.0014204545454545455,0.02107728337236534,0.02410901467505241,0.014914772727272728,4270.0,2862.0,1408.0,-0.006905731846769583,-0.005485277301315039,0.009194241947779683,0.0033570770599072493,-0.0017926910615589861,-0.0014204545454545455
LLY,2025-08-07,2025-08-07,0.0021240441801189465,0.0015479876160990713,0.002824858757062147,0.0118946474086661,0.01393188854489164,0.009416195856873822,0.052676295666949875,0.06578947368421052,0.03672316384180791,0.02888700084961767,0.037925696594427245,0.017890772128060263,-0.0237892948173322,-0.02786377708978328,-0.018832391713747645,0.014443500424808835,0.013157894736842105,0.0160075329566855,2354.0,1292.0,1062.0,0.020034924466366982,0.02906630984240261,-0.002849638219843395,0.004515692688017818,-0.0012768711409630756,-0.009031385376035636
LLY,2025-10-30,2025-10-30,0.0006088280060882801,0.0011918951132300357,0.0,0.009741248097412482,0.013706793802145411,0.005600497822028625,0.026788432267884323,0.025029797377830752,0.02862476664592408,0.027092846270928464,0.03098927294398093,0.023024268823895456,0.00030441400304414006,0.0059594755661501785,-0.005600497822028625,0.007914764079147641,0.010131108462455305,0.005600497822028625,3285.0,1678.0,1607.0,0.007965004120085474,-0.0035949692680933287,0.00453061064042668,0.008106295980116786,0.0011918951132300357,0.011559973388178803
