ticker,earnings_date,day0_date,tr_lm_constr_prop__all__all,tr_lm_constr_prop__prepared__all,tr_lm_constr_prop__qa__all,tr_lm_lit_prop__all__all,tr_lm_lit_prop__prepared__all,tr_lm_lit_prop__qa__all,tr_lm_neg_prop__all__all,tr_lm_neg_prop__prepared__all,tr_lm_neg_prop__qa__all,tr_lm_pos_prop__all__all,tr_lm_pos_prop__prepared__all,tr_lm_pos_prop__qa__all,tr_lm_tone__all__all,tr_lm_tone__prepared__all,tr_lm_tone__qa__all,tr_lm_unc_prop__all__all,tr_lm_unc_prop__prepared__all,tr_lm_unc_prop__qa__all,tr_n_tokens__all__all,tr_n_tokens__prepared__all,tr_n_tokens__qa__all
LLY,2021-01-29,2021-01-29,0.0026459693067560418,0.002286236854138089,0.002871912693854107,0.005644734521079556,0.0013717421124828531,0.00832854681217691,0.018521785147292292,0.012345679012345678,0.022400919012062034,0.03139883577350503,0.037951531778692274,0.027283170591614014,0.012877050626212735,0.025605852766346592,0.004882251579551982,0.025401305344858,0.015089163237311385,0.03187823090178059,11338.0,4374.0,6964.0
LLY,2021-04-27,2021-04-27,0.0016992353440951572,0.002095808383233533,0.0011787819253438114,0.003738317757009346,0.0038922155688622755,0.003536345776031434,0.01954120645709431,0.01586826347305389,0.0243614931237721,0.044519966015293115,0.045209580838323354,0.04361493123772102,0.02497875955819881,0.029341317365269463,0.01925343811394892,0.02344944774851317,0.020059880239520957,0.027897838899803535,11770.0,6680.0,5090.0
LLY,2021-08-03,2021-08-03,0.003708281829419036,0.0022486347574686796,0.00506103006847276,0.003708281829419036,0.004497269514937359,0.002977076510866329,0.020550061804697158,0.01638291037584324,0.0244120273891039,0.033992583436341164,0.03951172502409252,0.028877642155403394,0.013442521631644005,0.023128814648249278,0.004465614766299494,0.02796662546353523,0.02055894635399936,0.034831795177136055,12944.0,6226.0,6718.0
LLY,2021-10-26,2021-10-26,0.0021691973969631237,0.0015860428231562252,0.0025929127052722557,0.003504088102786584,0.0031720856463124504,0.003745318352059925,0.022192557984315034,0.01586042823156225,0.02679343128781331,0.03253796095444685,0.03925455987311657,0.027657735522904063,0.01034540297013182,0.023394131641554322,0.000864304235090752,0.020857667278491573,0.01387787470261697,0.02592912705272256,11986.0,5044.0,6942.0
LLY,2022-02-03,2022-02-03,0.0020695364238410598,0.0011976047904191617,0.002530044275774826,0.0018625827814569536,0.0029940119760479044,0.001265022137887413,0.026490066225165563,0.015568862275449102,0.03225806451612903,0.03125,0.029341317365269463,0.03225806451612903,0.004759933774834437,0.013772455089820359,0.0,0.02462748344370861,0.015568862275449102,0.029411764705882353,9664.0,3340.0,6324.0
LLY,2022-04-28,2022-04-28,0.0028229823978744603,0.001430615164520744,0.0040297582145071295,0.0036532713384257723,0.002861230329041488,0.0043397396156230625,0.03138492195283959,0.022889842632331903,0.03874767513949163,0.032049153105280635,0.02467811158798283,0.038437693738375696,0.0006642311524410495,0.00178826895565093,-0.00030998140111593303,0.024908668216539354,0.018240343347639486,0.03068815871047737,12044.0,5592.0,6452.0
LLY,2022-08-04,2022-08-04,0.0035466981928728254,0.0,0.003926701570680628,0.004053369363283229,0.0034904013961605585,0.004113687359760658,0.021617969937510556,0.012216404886561954,0.02262528047868362,0.028711366323256205,0.029668411867364748,0.02860882572924458,0.007093396385745651,0.017452006980802792,0.005983545250560957,0.023137983448741767,0.027923211169284468,0.02262528047868362,11842.0,1146.0,10696.0
LLY,2022-11-01,2022-11-01,0.0037798609011188387,0.0014820303816228233,0.0053639846743295016,0.0021167221046265497,0.001852537977028529,0.0022988505747126436,0.022830359842757785,0.01593182660244535,0.027586206896551724,0.030994859389174477,0.0322341608002964,0.030140485312899108,0.008164499546416692,0.016302334197851057,0.002554278416347382,0.026912609615966133,0.020007410151908114,0.03167305236270754,13228.0,5398.0,7830.0
LLY,2023-02-02,2023-02-02,0.0011824990145841545,0.001466992665036675,0.0009904258831297458,0.0027591643673630273,0.00293398533007335,0.002641135688345989,0.024241229798975167,0.013202933985330073,0.03169362826015187,0.027000394166338194,0.02787286063569682,0.02641135688345989,0.0027591643673630273,0.014669926650366748,-0.005282271376691978,0.022467481277098935,0.01613691931540342,0.026741498844503137,10148.0,4090.0,6058.0
LLY,2023-04-27,2023-04-27,0.002397639247510144,0.001568627450980392,0.0031337047353760445,0.0025820730357801547,0.002352941176470588,0.002785515320334262,0.022869789745481373,0.017254901960784313,0.027855153203342618,0.033382515676872004,0.029019607843137254,0.03725626740947075,0.01051272593139063,0.011764705882352941,0.009401114206128134,0.020472150497971228,0.011764705882352941,0.028203342618384402,10844.0,5100.0,5744.0
