ticker,earnings_date,announce_timing,pre_date,react_date,d5,d10,d20,pre_adj_close,react_adj_close,adj_close_p5,adj_close_p10,adj_close_p20,delta_react_vs_pre,delta_p5_vs_pre,delta_p10_vs_pre,delta_p20_vs_pre,delta_drift_5_vs_react,delta_drift_10_vs_react,delta_drift_20_vs_react,retpct_react_vs_pre,retpct_p5_vs_pre,retpct_p10_vs_pre,retpct_p20_vs_pre,retpct_drift_5_vs_react,retpct_drift_10_vs_react,retpct_drift_20_vs_react
LLY,2021-01-29,bmo,2021-01-28,2021-01-29,2021-02-05,2021-02-12,2021-03-01,199.3994598388672,197.3591461181641,191.47547912597656,197.5352783203125,196.75390625,-2.0403137207030966,-7.923980712890625,-1.8641815185546875,-2.6455535888671875,-5.883666992187528,0.17613220214840908,-0.6052398681640909,-1.0232293118305646,-3.9739228578121066,-0.9348979781896638,-1.3267606597355042,-2.9811980381516334,0.0892445096225547,-0.30666927784624987
LLY,2021-04-27,bmo,2021-04-26,2021-04-27,2021-05-04,2021-05-11,2021-05-25,178.40977478027344,173.6355438232422,179.34365844726562,185.58541870117188,190.6840057373047,-4.77423095703125,0.9338836669921875,7.1756439208984375,12.27423095703125,5.7081146240234375,11.949874877929688,17.0484619140625,-2.675991807573952,0.5234487113401354,4.022001557782273,6.879797349751704,3.287411378072558,6.88215938672927,9.81853227667344
LLY,2021-08-03,bmo,2021-08-02,2021-08-03,2021-08-10,2021-08-17,2021-08-31,236.0339202880859,245.02162170410156,257.9049377441406,261.8680114746094,248.02133178710935,8.987701416015653,21.871017456054716,25.834091186523466,11.987411499023438,12.883316040039062,16.846389770507812,2.999710083007784,3.807800762299718,9.266048468525433,10.945075671747627,5.0786816930348255,5.258032311775929,6.8754706843187074,1.2242634189362889
LLY,2021-10-26,bmo,2021-10-25,2021-10-26,2021-11-02,2021-11-09,2021-11-23,235.3076629638672,238.5628662109375,246.6385498046875,251.60299682617188,252.3621063232422,3.2552032470703125,11.330886840820312,16.295333862304688,17.054443359375,8.07568359375,13.040130615234375,13.799240112304688,1.3833817420430439,4.815349699240445,6.925118229068006,7.247721193845602,3.385138568300672,5.466119192122831,5.784320221950789
LLY,2022-02-03,bmo,2022-02-02,2022-02-03,2022-02-10,2022-02-17,2022-03-04,241.63992309570312,235.84051513671875,230.8599090576172,233.11024475097656,254.2959747314453,-5.799407958984375,-10.780014038085938,-8.529678344726562,12.656051635742188,-4.9806060791015625,-2.7302703857421875,18.455459594726562,-2.400020611117093,-4.461189152843936,-3.5299127045940737,5.237566488849477,-2.1118534600444994,-1.1576765697613234,7.825398271381734
LLY,2022-04-28,bmo,2022-04-27,2022-04-28,2022-05-05,2022-05-12,2022-05-26,275.79119873046875,287.573974609375,282.8337097167969,282.2823181152344,304.2576904296875,11.78277587890625,7.042510986328125,6.491119384765625,28.46649169921875,-4.740264892578125,-5.291656494140625,16.6837158203125,4.272353843467491,2.5535662554666105,2.353635436752799,10.321754947313998,-1.6483636598259799,-1.8401027079479326,5.8015388363897635
LLY,2022-08-04,bmo,2022-08-03,2022-08-04,2022-08-11,2022-08-18,2022-09-01,304.6168212890625,296.8128967285156,292.3284912109375,308.4255676269531,301.03436279296875,-7.803924560546875,-12.288330078125,3.808746337890625,-3.58245849609375,-4.484405517578125,11.6126708984375,4.221466064453125,-2.5618823437007276,-4.034028727016404,1.250340122969229,-1.1760540606174263,-1.5108526506110165,3.912454959482159,1.4222650400242953
LLY,2022-11-01,bmo,2022-10-31,2022-11-01,2022-11-08,2022-11-15,2022-11-30,352.60748291015625,343.346435546875,357.0577697753906,341.73602294921875,362.3699951171875,-9.26104736328125,4.450286865234375,-10.8714599609375,9.76251220703125,13.711334228515625,-1.61041259765625,19.0235595703125,-2.626446633193247,1.2621078907642858,-3.0831620109739832,2.7686627993424473,3.9934400969319883,-0.46903431372200544,5.540631152908926
LLY,2023-02-02,bmo,2023-02-01,2023-02-02,2023-02-09,2023-02-16,2023-03-03,334.5291442871094,322.9378356933594,333.7675476074219,319.44671630859375,311.9618225097656,-11.59130859375,-0.7615966796875,-15.082427978515625,-22.56732177734375,10.8297119140625,-3.491119384765625,-10.97601318359375,-3.4649622586550355,-0.22766228075896677,-4.508554257852982,-6.74599572645167,3.353497397048799,-1.0810499727509693,-3.398800626760823
LLY,2023-04-27,bmo,2023-04-26,2023-04-27,2023-05-04,2023-05-11,2023-05-25,368.6269836425781,382.4210205078125,419.7373046875,426.7028503417969,419.7191467285156,13.794036865234375,51.110321044921875,58.07586669921875,51.0921630859375,37.3162841796875,44.281829833984375,37.298126220703125,3.742004106408303,13.865051478292912,15.754643386477984,13.8601256427491,9.757906124024164,11.57933990531772,9.753157964793724
LLY,2023-08-08,bmo,2023-08-07,2023-08-08,2023-08-15,2023-08-22,2023-09-06,446.0135803222656,512.3341064453125,538.0606079101562,544.9904174804688,551.181884765625,66.32052612304688,92.04702758789062,98.97683715820312,105.16830444335938,25.72650146484375,32.65631103515625,38.8477783203125,14.869620354413238,20.637718591748346,22.191440244193394,23.579619339700454,5.0214305745404975,6.37402636762423,7.5825087245990686
LLY,2023-11-02,bmo,2023-11-01,2023-11-02,2023-11-09,2023-11-16,2023-12-01,545.7778930664062,571.2034301757812,582.0606689453125,580.6016845703125,575.9569702148438,25.425537109375,36.28277587890625,34.82379150390625,30.1790771484375,10.85723876953125,9.39825439453125,4.7535400390625,4.658586841347456,6.647901342257478,6.3805793430459,5.5295528697358876,1.9007656810096751,1.6453427794785869,0.8321973902712054
LLY,2024-02-06,bmo,2024-02-05,2024-02-06,2024-02-13,2024-02-21,2024-03-06,696.42626953125,695.2725219726562,732.6873168945312,736.8759155273438,770.325927734375,-1.15374755859375,36.26104736328125,40.44964599609375,73.899658203125,37.414794921875,41.6033935546875,75.05340576171875,-0.16566686368254535,5.206731702939327,5.80817349456384,10.611268046058253,5.381313620121242,5.9837534549256555,10.794818346736058
