ticker,earnings_date,date,offset,ret,ret_pct
LLY,2021-01-29,2021-01-22,-5,,
LLY,2021-01-29,2021-01-25,-4,0.030125156831169786,3.0125156831169786
LLY,2021-01-29,2021-01-26,-3,0.0017425471901060252,0.17425471901060252
LLY,2021-01-29,2021-01-27,-2,-0.02421028634249034,-2.421028634249034
LLY,2021-01-29,2021-01-28,-1,0.012285143421566502,1.2285143421566502
LLY,2021-01-29,2021-01-29,0,-0.010232446165752251,-1.0232446165752251
LLY,2021-01-29,2021-02-01,1,-0.02322445109747251,-2.322445109747251
LLY,2021-01-29,2021-02-02,2,-0.027468748562875955,-2.7468748562875955
LLY,2021-01-29,2021-02-03,3,-0.0030371036793750417,-0.30371036793750417
LLY,2021-01-29,2021-02-04,4,0.023659463859016627,2.3659463859016627
LLY,2021-01-29,2021-02-05,5,0.0007440663697630967,0.07440663697630967
LLY,2021-01-29,2021-02-08,6,0.019824706216678534,1.9824706216678534
LLY,2021-01-29,2021-02-09,7,-0.01973056045784638,-1.973056045784638
LLY,2021-01-29,2021-02-10,8,0.01328621476599845,1.328621476599845
LLY,2021-01-29,2021-02-11,9,-0.004716445291972349,-0.4716445291972349
LLY,2021-01-29,2021-02-12,10,0.02325007882447716,2.325007882447716
LLY,2021-04-27,2021-04-20,-5,,
LLY,2021-04-27,2021-04-21,-4,0.001783858062861965,0.1783858062861965
LLY,2021-04-27,2021-04-22,-3,-0.020424212271667574,-2.0424212271667574
LLY,2021-04-27,2021-04-23,-2,0.008928108247759026,0.8928108247759026
LLY,2021-04-27,2021-04-26,-1,-0.00794836831441803,-0.7948368314418031
LLY,2021-04-27,2021-04-27,0,-0.026760005891075633,-2.6760005891075633
LLY,2021-04-27,2021-04-28,1,-0.009110164818337596,-0.9110164818337596
LLY,2021-04-27,2021-04-29,2,0.009138671457378011,0.9138671457378011
LLY,2021-04-27,2021-04-30,3,0.0031284620442624256,0.31284620442624256
LLY,2021-04-27,2021-05-03,4,0.017234705921107096,1.7234705921107096
LLY,2021-04-27,2021-05-04,5,0.012263291727940828,1.2263291727940828
LLY,2021-04-27,2021-05-05,6,0.02449541475641448,2.449541475641448
LLY,2021-04-27,2021-05-06,7,0.005601438573730411,0.5601438573730411
LLY,2021-04-27,2021-05-07,8,0.00789085972043524,0.7890859720435239
LLY,2021-04-27,2021-05-10,9,-0.0033774789995288934,-0.33774789995288934
LLY,2021-04-27,2021-05-11,10,-5.122028843018711e-05,-0.005122028843018711
LLY,2021-08-03,2021-07-27,-5,,
LLY,2021-08-03,2021-07-28,-4,0.012029034612295986,1.2029034612295986
LLY,2021-08-03,2021-07-29,-3,-0.0047870811732413365,-0.47870811732413365
LLY,2021-08-03,2021-07-30,-2,-0.007459393375277901,-0.7459393375277901
LLY,2021-08-03,2021-08-02,-1,0.01273102592204145,1.273102592204145
LLY,2021-08-03,2021-08-03,0,0.03807801254622478,3.807801254622478
LLY,2021-08-03,2021-08-04,1,0.025313532699350105,2.5313532699350105
LLY,2021-08-03,2021-08-05,2,0.0065530007416692015,0.6553000741669202
LLY,2021-08-03,2021-08-06,3,-0.002838625852132348,-0.2838625852132348
LLY,2021-08-03,2021-08-09,4,0.014120674047738868,1.4120674047738868
LLY,2021-08-03,2021-08-10,5,0.008571698286817808,0.8571698286817808
LLY,2021-08-03,2021-08-11,6,-0.019855219963206827,-1.9855219963206827
LLY,2021-08-03,2021-08-12,7,0.0008353021707716568,0.08353021707716568
LLY,2021-08-03,2021-08-13,8,0.002808694994504757,0.2808694994504757
LLY,2021-08-03,2021-08-16,9,0.02168736900343271,2.168736900343271
LLY,2021-08-03,2021-08-17,10,0.010261687150403986,1.0261687150403986
LLY,2021-10-26,2021-10-19,-5,,
LLY,2021-10-26,2021-10-20,-4,0.005818925321594781,0.5818925321594781
LLY,2021-10-26,2021-10-21,-3,-0.010462644213437788,-1.0462644213437788
LLY,2021-10-26,2021-10-22,-2,0.01069786537521722,1.069786537521722
LLY,2021-10-26,2021-10-25,-1,0.005333354542452096,0.5333354542452096
LLY,2021-10-26,2021-10-26,0,0.013833751677244877,1.3833751677244877
LLY,2021-10-26,2021-10-27,1,0.006963529783191813,0.6963529783191813
LLY,2021-10-26,2021-10-28,2,0.012711353832642658,1.2711353832642658
LLY,2021-10-26,2021-10-29,3,0.0055654844002985815,0.5565484400298581
LLY,2021-10-26,2021-11-01,4,-0.021392787593002893,-2.1392787593002893
LLY,2021-10-26,2021-11-02,5,0.030243468025086706,3.0243468025086706
LLY,2021-10-26,2021-11-03,6,0.03663647102625389,3.663647102625389
LLY,2021-10-26,2021-11-04,7,0.01780168792059489,1.7801687920594889
LLY,2021-10-26,2021-11-05,8,-0.022139986206302864,-2.2139986206302864
LLY,2021-10-26,2021-11-08,9,-0.01686807978155247,-1.686807978155247
LLY,2021-10-26,2021-11-09,10,0.005719327233409066,0.5719327233409066
LLY,2022-02-03,2022-01-27,-5,,
LLY,2022-02-03,2022-01-28,-4,0.03540053406817378,3.5400534068173783
