ticker,earnings_date,announce_timing,pre_close_date,day0_date,dt_m5,dt_m1,dt_p1,dt_p5,dt_p10,path_start,path_end,pre_bdays,post_bdays,event_date_dt,sur_period_end,sur_quarter_rank,sur_actual_revenue,sur_actual_ebitda,sur_actual_ebit,sur_actual_netIncome,sur_actual_eps,sur_est_revenue,sur_est_ebitda,sur_est_ebit,sur_est_netIncome,sur_est_eps,sur_surprise_revenue,sur_surprise_revenue_pct,sur_surprise_ebitda,sur_surprise_ebitda_pct,sur_surprise_ebit,sur_surprise_ebit_pct,sur_surprise_netIncome,sur_surprise_netIncome_pct,sur_surprise_eps,sur_surprise_eps_pct,sur_period_end_dt,gro_symbol,gro_date,gro_fiscalYear,gro_period,gro_reportedCurrency,gro_growthRevenue,gro_growthCostOfRevenue,gro_growthGrossProfit,gro_growthGrossProfitRatio,gro_growthResearchAndDevelopmentExpenses,gro_growthGeneralAndAdministrativeExpenses,gro_growthSellingAndMarketingExpenses,gro_growthOtherExpenses,gro_growthOperatingExpenses,gro_growthCostAndExpenses,gro_growthInterestIncome,gro_growthInterestExpense,gro_growthDepreciationAndAmortization,gro_growthEBITDA,gro_growthOperatingIncome,gro_growthIncomeBeforeTax,gro_growthIncomeTaxExpense,gro_growthNetIncome,gro_growthEPS,gro_growthEPSDiluted,gro_growthWeightedAverageShsOut,gro_growthWeightedAverageShsOutDil,gro_growthEBIT,gro_growthNonOperatingIncomeExcludingInterest,gro_growthNetInterestIncome,gro_growthTotalOtherIncomeExpensesNet,gro_growthNetIncomeFromContinuingOperations,gro_growthOtherAdjustmentsToNetIncome,gro_growthNetIncomeDeductions,gro_period_end_dt,gro_period_end,est_date_x,est_symbol,est_estimate_date_raw,est_revenueLow,est_revenueHigh,est_revenueAvg,est_ebitdaLow,est_ebitdaHigh,est_ebitdaAvg,est_ebitLow,est_ebitHigh,est_ebitAvg,est_netIncomeLow,est_netIncomeHigh,est_netIncomeAvg,est_sgaExpenseLow,est_sgaExpenseHigh,est_sgaExpenseAvg,est_epsAvg,est_epsHigh,est_epsLow,est_numAnalystsRevenue,est_numAnalystsEps,est_period_end_dt,est_period_end
XOM,2021-02-02,bmo,2021-02-01,2021-02-02,2021-01-26,2021-02-01,2021-02-03,2021-02-09,2021-02-17,2021-01-26,2021-02-17,5,10,2021-02-02,2020-12-31,1,45738000000,3991000000,-26300000000,-20070000000,-4.7,46546477000,20226281999,-26708999999,-20069999999,0.007804,-808477000,-1.736924150027509,-16235281999,-80.26824702534397,408999999,1.531319027351504,-1,-4.982561036620955e-09,-4.707804,-60325.52537160431,2020-12-31,XOM,2020-12-31,2020,Q4,USD,0.0068904788112272,0.7297147297147297,-2.767387368196826,-2.7552925621098217,0,0.1194762684124386,0,-0.0213527851458885,0.0131209935897435,0.5742503259452412,0,0.1218637992831541,5.078868151715834,-0.1838445807770961,-43.8890756302521,-70.54032258064517,-18.833827893175073,-28.514705882352946,-30.333333333333332,-30.333333333333332,-0.0580413015483853,-0.0576470587542387,-281.7956989247312,0.1852589641434263,-0.1218637992831541,-0.5695067264573991,-28.059238363892806,0.0,0,2020-12-31,2020-12-31,2020-12-31,XOM,2020-12-29,39758304844,49445028112,46546477000,16181025599,24271538399,20226281999,-32050799999,-21367199999,-26708999999,-24083999999,-16055999999,-20069999999,2188799999,3283199999,2735999999,0.007804,0.00843576,0.00632446,4,3,2020-12-31,2020-12-31
XOM,2021-04-30,bmo,2021-04-29,2021-04-30,2021-04-23,2021-04-29,2021-05-03,2021-05-07,2021-05-14,2021-04-23,2021-05-14,5,10,2021-04-30,2021-03-31,2,57552000000,8854000000,3850000000,2730000000,0.64,56380651857,7894305084,2365237287,2452372881,0.59892,1171348143,2.0775711248797313,959694916,12.156800450302942,1484762713,62.77436607145793,277627119,11.32075473313799,0.04108,6.85901288986843,2021-03-31,XOM,2021-03-31,2021,Q1,USD,0.2582972582972583,-0.2673586600782904,1.7162227311076292,1.5691999457386463,0,-0.1125730994152046,0,-0.0752134435560374,-0.0853188334157192,-0.2419423854679973,0,-0.1757188498402556,-0.834802416559374,1.2184916061137558,1.09858100265828,1.1349716304061923,1.1324459234608986,1.1360239162929746,1.1361702127659574,1.1361702127659574,-0.0010743647334222,0.0,1.1463878326996195,-1.9755501222493888,0.1757188498402556,8.989583333333334,1.1357083919817503,0.0,0,2021-03-31,2021-03-31,2021-03-31,XOM,2021-03-29,48158298722,59891598585,56380651857,6315444067,9473166101,7894305084,1892189830,2838284745,2365237287,1961898305,2942847457,2452372881,1744867796,2617301694,2181084745,0.59892,0.6474,0.48537,4,3,2021-03-31,2021-03-31
XOM,2021-07-30,bmo,2021-07-29,2021-07-30,2021-07-23,2021-07-29,2021-08-02,2021-08-06,2021-08-13,2021-07-23,2021-08-13,5,10,2021-07-30,2021-06-30,3,65943000000,11513000000,6561000000,4690000000,1.1,64638158857,10526156862,4537803921,4322156862,1.00948,1304841143,2.0186855041566396,986843138,9.375151358066471,2023196079,44.585357018999325,367843138,8.510638316578525,0.0905200000000001,8.966992907239387,2021-06-30,XOM,2021-06-30,2021,Q2,USD,0.1457985821517931,0.1113495521930496,0.2781657551535549,0.1155239455899412,0,-0.0341845140032948,0,0.1609026963657678,0.1097060095114569,0.1110726706604271,0,-0.0155038759689922,-0.0103916866506794,0.300316241246894,0.870110140524117,0.7558463251670379,0.9170854271356784,0.717948717948718,0.7187500000000001,0.7187500000000001,-0.0004662003809523,0.0009363295880149,0.7041558441558442,-0.3451109285127362,0.0155038759689922,0.4421272158498436,0.7099427753934192,0.0,0,2021-06-30,2021-06-30,2021-06-30,XOM,2021-06-29,55211560359,68663318639,64638158857,8420925490,12631388235,10526156862,3630243136,5445364705,4537803921,3457725490,5186588235,4322156862,1728862745,2593294117,2161078431,1.00948,1.01036,1.0086,6,7,2021-06-30,2021-06-30
XOM,2021-10-29,bmo,2021-10-28,2021-10-29,2021-10-22,2021-10-28,2021-11-01,2021-11-05,2021-11-12,2021-10-22,2021-11-12,5,10,2021-10-29,2021-09-30,4,71892000000,14810000000,9820000000,6750000000,1.58,71132635000,14430589743,7968512820,6663461538,1.55793,759365000,1.0675339104195989,379410257,2.6292082566067307,1851487180,23.23504048776821,86538462,1.298701305717659,0.02207,1.4166233399446722,2021-09-30,XOM,2021-09-30,2021,Q3,USD,0.0902142759656066,0.0532392812105926,0.2137449805806069,0.1133086470801085,0,-0.0247334754797441,0,0.0198182277202726,0.0096425440732443,0.0459037349022435,0,-0.1574803149606299,0.0076736672051696,0.2863719273864327,0.6393176279447603,0.5230696052005708,0.745740498034076,0.4392324093816631,0.4363636363636363,0.4272727272727272,0.0028997866948486,0.0054637644995322,0.4967230605090687,-0.0678069639584606,0.1574803149606299,0.1091829356471438,0.4519974900648399,0.0,0,2021-09-30,2021-09-30,2021-09-30,XOM,2021-09-29,60758905270,75562220042,71132635000,11544471794,17316707692,14430589743,6374810256,9562215384,7968512820,5330769230,7996153846,6663461538,1806143589,2709215384,2257679486,1.55793,1.68405,1.26257,4,7,2021-09-30,2021-09-30
XOM,2022-02-01,bmo,2022-01-31,2022-02-01,2022-01-25,2022-01-31,2022-02-02,2022-02-08,2022-02-15,2022-01-25,2022-02-15,5,10,2022-02-01,2021-12-31,5,81305000000,17611000000,11950000000,8870000000,2.08,85008043125,16415288659,7914278350,8367061855,1.9423,-3703043125,-4.356109126703298,1195711341,7.2841322856934845,4035721650,50.992920283123475,502938145,6.01092897023886,0.1377000000000001,7.089533027853584,2021-12-31,XOM,2021-12-31,2021,Q4,USD,0.130932509875925,0.1586223668949002,0.0506562533897385,-0.07098235837307,0,0.0992566681241801,0,0.0481495234558732,0.0594250434111518,0.1425101848950172,0,0.0327102803738317,0.1344689378757515,0.1891289669142471,0.0393954410307234,0.2210077035186342,-0.0052552552552552,0.314074074074074,0.3164556962025316,0.3248407643312102,-0.0027074188493919,-0.0056666665915392,0.2169042769857433,-1.036613272311213,-0.0327102803738317,1.1766623207301177,0.3078363583981561,0.0,0,2021-12-31,2021-12-31,2021-12-31,XOM,2021-12-29,72610773373,90301680233,85008043125,13132230927,19698346391,16415288659,6331422680,9497134020,7914278350,6693649484,10040474226,8367061855,1897162886,2845744329,2371453607,1.9423,1.96768,1.91692,6,13,2021-12-31,2021-12-31
XOM,2022-04-29,bmo,2022-04-28,2022-04-29,2022-04-22,2022-04-28,2022-05-02,2022-05-06,2022-05-13,2022-04-22,2022-05-13,5,10,2022-04-29,2022-03-31,6,87734000000,17627000000,8744000000,5480000000,1.28,82838586557,9986295930,2992025168,3102251694,2.22982,4895413443,5.909581085900758,7640704070,76.511893133934,5751974832,192.2435310209931,2377748306,76.64588629603307,-0.94982,-42.5962633755191,2022-03-31,XOM,2022-03-31,2022,Q1,USD,0.0790726277596703,0.1546671402967723,-0.1626058228370844,-0.2239686599460403,0,-0.0417661097852028,0,-0.0875059045819556,-0.0770351484246949,0.1197695947335939,0,-0.1493212669683258,0.5691573926868044,0.0009085230821645,-0.2746126340882002,-0.2705260465512831,0.0588679245283018,-0.3821871476888387,-0.3846153846153846,-0.3846153846153846,0.0003697857767689,-0.0021052631578947,-0.2682845188284519,0.2533707865168539,0.1493212669683258,-0.2602575621443546,-0.3666703381429673,0.0,0,2022-03-31,2022-03-31,2022-03-31,XOM,2022-03-29,70757702612,87997126851,82838586557,7989036744,11983555117,9986295930,2393620134,3590430202,2992025168,2481801355,3722702033,3102251694,2207257761,3310886642,2759072201,2.22982,2.41033,1.80707,3,10,2022-03-31,2022-03-31
XOM,2022-07-29,bmo,2022-07-28,2022-07-29,2022-07-22,2022-07-28,2022-08-01,2022-08-05,2022-08-12,2022-07-22,2022-08-12,5,10,2022-07-29,2022-06-30,7,111265000000,29578000000,25127000000,17850000000,4.22,111301973667,11578772548,4991584312,4754372548,3.83527,-36973667,-0.0332192375227954,17999227452,155.45022045630392,20135415688,403.38727004156834,13095627452,275.4438639333991,0.3847299999999998,10.031366761662143,2022-06-30,XOM,2022-06-30,2022,Q2,USD,0.2682084482640709,0.1291811164559794,0.8810874121563309,0.4832635869846979,0,0.0502283105022831,0,-0.074155558431474,-0.0445935280189423,0.1076082696453066,0,0.0319148936170212,-0.4989305414837329,0.677993986497986,2.422773578705225,1.914095371669004,1.266215253029223,2.2572992700729926,2.2968749999999996,2.2890624999999996,-0.0077355836849507,-0.006116974214721,1.8736276303751145,-0.6162528216704289,-0.0319148936170212,0.6607287449392713,2.2302608695652175,0.0,0,2022-06-30,2022-06-30,2022-06-30,XOM,2022-06-29,95070090886,118232991444,111301973667,9263018039,13894527057,11578772548,3993267450,5989901175,4991584312,3803498039,5705247058,4754372548,1901749019,2852623528,2377186273,3.83527,4.14575,3.10815,5,8,2022-06-30,2022-06-30
XOM,2022-10-28,bmo,2022-10-27,2022-10-28,2022-10-21,2022-10-27,2022-10-31,2022-11-04,2022-11-11,2022-10-21,2022-11-11,5,10,2022-10-28,2022-09-30,8,106512000000,31273000000,25631000000,19660000000,4.7,104593894571,15873648717,8765364101,7329807691,3.86209,1918105429,1.833859841310297,15399351283,97.01204529307716,16865635899,192.4122683857009,12330192309,168.2198609949861,0.8379100000000004,21.6957657641329,2022-09-30,XOM,2022-09-30,2022,Q3,USD,-0.0427178357974205,-0.0445077399380804,-0.0379813206619695,0.0049478777968034,0,-0.0814229249011857,0,-0.048783897120492,-0.0573110285006195,-0.045878762412367,0,0.0773195876288659,0.2675803190294316,0.0573061058895124,-0.0289952474677163,0.0196125616652629,-0.1784871835194213,0.1014005602240896,0.1137440758293839,0.1116389548693586,-0.0113394755492558,-0.0092101797352823,0.0200581048274764,-0.2579143389199255,-0.0773195876288659,0.2664553876157972,0.0874340475934101,0.0,0,2022-09-30,2022-09-30,2022-09-30,XOM,2022-09-29,89340294115,111107185564,104593894571,12698918973,19048378461,15873648717,7012291281,10518436922,8765364101,5863846153,8795769230,7329807691,1986757947,2980136922,2483447434,3.86209,4.17474,3.12989,3,8,2022-09-30,2022-09-30
XOM,2023-01-31,bmo,2023-01-30,2023-01-31,2023-01-24,2023-01-30,2023-02-01,2023-02-07,2023-02-14,2023-01-24,2023-02-14,5,10,2023-01-31,2022-12-31,9,93164000000,24113000000,19049000000,12750000000,3.12,97345192556,18056817524,8705706185,9203768040,3.28905,-4181192556,-4.295222441102754,6056182476,33.53958950933905,10343293815,118.8105088226108,3546231960,38.530218760272014,-0.1690499999999999,-5.139782003922103,2022-12-31,XOM,2022-12-31,2022,Q4,USD,-0.125319212858645,-0.1421276375136088,-0.0811418449380024,0.0505068460381188,0,0.2185886402753872,0,0.0665686994856723,0.1052689232117428,-0.1159529466303529,0,-0.0095693779904306,-0.1024459411556185,-0.2289514917021072,-0.1652741385277104,-0.2588309338368342,0.107771822358346,-0.3514750762970498,-0.3361702127659574,-0.3418803418803418,-0.0246117084826762,-0.0149623601561457,-0.2567984081775974,0.5993708364174686,0.0095693779904306,-0.6230991337824832,-0.3536488761263491,0.0,0,2022-12-31,2022-12-31,2022-12-31,XOM,2022-12-29,83148716943,103407090992,97345192556,14445454018,21668181030,18056817524,6964564948,10446847422,8705706185,7363014432,11044521648,9203768040,2086879174,3130318761,2608598967,3.28905,3.55531,2.66549,5,14,2022-12-31,2022-12-31
XOM,2023-04-28,bmo,2023-04-27,2023-04-28,2023-04-21,2023-04-27,2023-05-01,2023-05-05,2023-05-12,2023-04-21,2023-05-12,5,10,2023-04-28,2023-03-31,10,83644000000,21206000000,16962000000,11430000000,2.79,85648234875,12632664352,3784911837,3924348392,2.59969,-2004234875,-2.340077268288245,8573335648,67.8664089309289,13177088163,348.1478230004014,7505651608,191.25854430510512,0.1903100000000002,7.320488212056062,2023-03-31,XOM,2023-03-31,2023,Q1,USD,-0.102185393499635,-0.0983079014956942,-0.1117001557054941,-0.0105976913245161,0,-0.1560734463276836,0,0.0143290162579222,-0.0334985133795837,-0.0897351861562663,0,-0.2318840579710145,-0.1619273301737756,-0.1205573756894621,-0.1584340203743189,-0.1082156883558008,-0.1429065146016934,-0.1035294117647058,-0.1057692307692307,-0.0941558441558441,0.0048995590396864,-0.0086998550024166,-0.1095595569321224,-0.2715935334872979,0.2318840579710145,0.3248212461695607,-0.0928379931060896,0.0,0,2023-03-31,2023-03-31,2023-03-31,XOM,2023-03-29,73157601842,90981738126,85648234875,10106131481,15159197223,12632664352,3027929469,4541894205,3784911837,3139478714,4709218071,3924348392,2792181067,4188271601,3490226334,2.59969,2.81014,2.10682,4,9,2023-03-31,2023-03-31
