ticker,earnings_date,date,offset,ret,ret_pct,alpha_1y,beta_1y,alpha_1q,beta_1q,mkt_ret,abn_simple,abn_mm_1y,abn_mm_1q
XOM,2021-02-02,2021-01-26,-5,,,-0.0013484700595945,1.0863475158385836,0.0028365866322939,1.365614658647032,-0.0014888337468982327,,,
XOM,2021-02-02,2021-01-27,-4,-0.0113365355478985,-1.1336535547898596,-0.0013484700595945,1.0863475158385836,0.0028365866322939,1.365614658647032,-0.025677883699462,0.014341348151563502,0.017907039680598605,0.020892972202826585
XOM,2021-02-02,2021-01-28,-3,0.0156562600699909,1.565626006999099,-0.0013484700595945,1.0863475158385836,0.0028365866322939,1.365614658647032,0.009760625975629766,0.005895634094361134,0.006401298347930453,-0.0005095804721939948
XOM,2021-02-02,2021-01-29,-2,-0.0264873322577889,-2.6487332257788987,-0.0013484700595945,1.0863475158385836,0.0028365866322939,1.365614658647032,-0.019311475173124593,-0.007175857084664308,-0.004159889116692017,-0.0029518853135656296
XOM,2021-02-02,2021-02-01,-1,0.0017840969924225,0.1784096992422545,-0.0013484700595945,1.0863475158385836,0.0028365866322939,1.365614658647032,0.016051767614439383,-0.014267670622016882,-0.014305230820747448,-0.022973018791345518
XOM,2021-02-02,2021-02-02,0,0.015805817830206,1.580581783020607,-0.0013484700595945,1.0863475158385836,0.0028365866322939,1.365614658647032,0.013898223484416938,0.0019075943457890626,0.0020559873329346976,-0.0060103865215601
XOM,2021-02-02,2021-02-03,1,0.0392287108903517,3.9228710890351737,-0.0013484700595945,1.0863475158385836,0.0028365866322939,1.365614658647032,0.0010087690809532646,0.03821994180939844,0.03948130716479785,0.03501453441391813
XOM,2021-02-02,2021-02-04,2,0.0191902970450223,1.91902970450224,-0.0013484700595945,1.0863475158385836,0.0028365866322939,1.365614658647032,0.010853322230420792,0.008336974814601508,0.008748287461003498,0.0015322544798460694
XOM,2021-02-02,2021-02-05,3,0.0335194780800678,3.3519478080067833,-0.0013484700595945,1.0863475158385836,0.0028365866322939,1.365614658647032,0.003897495164625342,0.029621982915442456,0.030633913949578668,0.025360414918955604
XOM,2021-02-02,2021-02-08,4,0.0430430611887533,4.304306118875334,-0.0013484700595945,1.0863475158385836,0.0028365866322939,1.365614658647032,0.007399348360373592,0.035643712828379706,0.03635326753823165,0.03010181597109734
XOM,2021-02-02,2021-02-09,5,-0.0117118106587922,-1.1711810658792232,-0.0013484700595945,1.0863475158385836,0.0028365866322939,1.365614658647032,-0.0011135249921484514,-0.010598285666643748,-0.009153665490153052,-0.013027751239038352
XOM,2021-02-02,2021-02-10,6,0.009678073765365,0.9678073765365004,-0.0013484700595945,1.0863475158385836,0.0028365866322939,1.365614658647032,-0.00034518493235935477,0.010023258697724354,0.011401534618732993,0.0073128767366451184
XOM,2021-02-02,2021-02-11,7,-0.0250390286544704,-2.5039028654470497,-0.0013484700595945,1.0863475158385836,0.0028365866322939,1.365614658647032,0.0016624551635393559,-0.026701483818009755,-0.025496562631979906,-0.030145888427437092
XOM,2021-02-02,2021-02-12,8,0.0136435490778714,1.3643549077871464,-0.0013484700595945,1.0863475158385836,0.0028365866322939,1.365614658647032,0.0047110331133788375,0.008932515964492562,0.009874200017713492,0.004373506568575795
