ticker,earnings_date,announce_timing,pre_date,react_date,d5,d10,d20,pre_adj_close,react_adj_close,adj_close_p5,adj_close_p10,adj_close_p20,delta_react_vs_pre,delta_p5_vs_pre,delta_p10_vs_pre,delta_p20_vs_pre,delta_drift_5_vs_react,delta_drift_10_vs_react,delta_drift_20_vs_react,retpct_react_vs_pre,retpct_p5_vs_pre,retpct_p10_vs_pre,retpct_p20_vs_pre,retpct_drift_5_vs_react,retpct_drift_10_vs_react,retpct_drift_20_vs_react
COST,2021-03-04,amc,2021-03-04,2021-03-05,2021-03-12,2021-03-19,2021-04-05,302.4638366699219,300.83319091796875,313.93511962890625,311.8210144042969,342.0730895996094,-1.630645751953125,11.471282958984375,9.357177734375,39.6092529296875,13.1019287109375,10.987823486328125,41.239898681640625,-0.5391208978588247,3.7926130559214455,3.0936517361533244,13.095533458075192,4.35521382163917,3.6524638298053747,13.70856006805643
COST,2021-05-27,amc,2021-05-27,2021-05-28,2021-06-07,2021-06-14,2021-06-28,368.1537780761719,359.3846130371094,361.4082946777344,364.60052490234375,376.7425231933594,-8.7691650390625,-6.7454833984375,-3.553253173828125,8.5887451171875,2.023681640625,5.215911865234375,17.35791015625,-2.3819299328902033,-1.832246142817484,-0.9651546134867961,2.3329232588808146,0.5630963505986353,1.4513453486935335,4.829897977423325
COST,2021-09-23,amc,2021-09-23,2021-09-24,2021-10-01,2021-10-08,2021-10-22,430.9809875488281,445.2302856445313,426.7452392578125,430.09576416015625,458.7846984863281,14.249298095703182,-4.235748291015625,-0.885223388671875,27.8037109375,-18.485046386718807,-15.134521484375057,13.554412841796818,3.306247492898695,-0.9828155796630655,-0.20539731780432335,6.451261596394664,-4.151794471923487,-3.3992569625998836,3.0443600264467463
COST,2021-12-09,amc,2021-12-09,2021-12-10,2021-12-17,2021-12-27,2022-01-10,499.8935241699219,532.7762451171875,522.0885620117188,537.2095336914062,494.6214599609375,32.882720947265625,22.195037841796875,37.316009521484375,-5.272064208984375,-10.68768310546875,4.43328857421875,-38.15478515625,6.5779449737557005,4.439953063735302,7.46479154404891,-1.0546374285881566,-2.0060359678982898,0.8321107809984296,-7.16150269572503
COST,2022-03-03,amc,2022-03-03,2022-03-04,2022-03-11,2022-03-18,2022-04-01,508.9775695800781,501.7684631347656,503.6017456054687,535.99951171875,549.5773315429688,-7.2091064453125,-5.375823974609432,27.021942138671875,40.599761962890625,1.8332824707030682,34.231048583984375,47.808868408203125,-1.4163898128674357,-1.0562005667645868,5.309063454596985,7.97672911134113,0.3653642278053315,6.822080520989338,9.528073587869667
COST,2022-05-26,amc,2022-05-26,2022-05-27,2022-06-06,2022-06-13,2022-06-28,444.71343994140625,450.23187255859375,451.8673400878906,432.5290222167969,448.1755981445313,5.5184326171875,7.153900146484375,-12.184417724609375,3.462158203125057,1.635467529296875,-17.702850341796875,-2.056274414062443,1.2408962989548078,1.6086539114776865,-2.739835730220963,0.7785144077456341,0.36325005602175775,-3.9319407222759395,-0.4567145374175685
COST,2022-09-22,amc,2022-09-22,2022-09-23,2022-09-30,2022-10-07,2022-10-21,466.73052978515625,446.8319091796875,452.4555969238281,448.5084228515625,458.11767578125,-19.89862060546875,-14.274932861328125,-18.22210693359375,-8.61285400390625,5.623687744140625,1.676513671875,11.2857666015625,-4.263406684501314,-3.058495630851299,-3.904202911684751,-1.8453590357311533,1.258568967123419,0.3752000780232523,2.5257297810895807
COST,2022-12-08,amc,2022-12-08,2022-12-09,2022-12-16,2022-12-23,2023-01-10,462.0542907714844,463.5899353027344,442.88763427734375,444.0393676757813,462.03509521484375,1.53564453125,-19.166656494140625,-18.014923095703068,-0.019195556640625,-20.702301025390625,-19.550567626953068,-1.554840087890625,0.33235153572233056,-4.148139488573599,-3.8988758367818344,-0.00415439419653163,-4.465649370034653,-4.217211405632892,-0.33539125194236297
COST,2023-03-02,amc,2023-03-02,2023-03-03,2023-03-10,2023-03-17,2023-03-31,466.9640808105469,456.9362487792969,452.9750671386719,468.2716369628906,477.7130432128906,-10.02783203125,-13.989013671875,1.30755615234375,10.74896240234375,-3.961181640625,11.33538818359375,20.77679443359375,-2.1474525436397385,-2.995736555923778,0.280012147845321,2.3018820598976086,-0.866900284494232,2.4807373487825135,4.546978815775482
COST,2023-05-25,amc,2023-05-25,2023-05-26,2023-06-05,2023-06-12,2023-06-27,468.7666015625,488.7196960449219,499.3079833984375,501.9284973144531,510.9465026855469,19.953094482421875,30.5413818359375,33.161895751953125,42.179901123046875,10.588287353515625,13.20880126953125,22.226806640625,4.256509404875253,6.5152640427318165,7.0742872127445455,8.998060224950377,2.1665358362275677,2.7027356123410895,4.54796621059077
COST,2023-09-26,amc,2023-09-26,2023-09-27,2023-10-04,2023-10-11,2023-10-25,533.7559814453125,543.958740234375,551.941650390625,545.8796997070312,530.8890991210938,10.2027587890625,18.1856689453125,12.12371826171875,-2.86688232421875,7.98291015625,1.92095947265625,-13.06964111328125,1.9115024737400343,3.40711290879947,2.2713971708363756,-0.5371147910053886,1.4675580270684607,0.353144334408273,-2.4026897899737665
COST,2023-12-14,amc,2023-12-14,2023-12-15,2023-12-22,2024-01-02,2024-01-17,609.9906616210938,637.1065673828125,649.46533203125,643.51416015625,676.6862182617188,27.11590576171875,39.47467041015625,33.52349853515625,66.695556640625,12.3587646484375,6.4075927734375,39.57965087890625,4.445298505006012,6.471356513106197,5.49573963084371,10.933865194489512,1.9398269114076827,1.0057332794040086,6.212406668714254
COST,2024-03-07,amc,2024-03-07,2024-03-08,2024-03-15,2024-03-22,2024-04-08,778.116455078125,718.6575927734375,718.726806640625,727.8096313476562,705.0383911132812,-59.4588623046875,-59.3896484375,-50.30682373046875,-73.07806396484375,0.0692138671875,9.15203857421875,-13.61920166015625,-7.641383486578201,-7.6324884340785655,-6.4652049705616115,-9.391661555018327,0.009630993658671372,1.2734908343345008,-1.8950890934856912
COST,2024-05-30,amc,2024-05-30,2024-05-31,2024-06-07,2024-06-14,2024-07-01,808.8797607421875,803.4728393554688,838.880126953125,848.8900146484375,838.9693603515625,-5.40692138671875,30.0003662109375,40.01025390625,30.089599609375,35.40728759765625,45.41717529296875,35.49652099609375,-0.6684456267959549,3.7088783360595734,4.946378417175201,3.719910062005538,4.406780897044293,5.652608659354508,4.417886860316078
COST,2024-09-26,amc,2024-09-26,2024-09-27,2024-10-04,2024-10-11,2024-10-25,895.5706176757812,879.8536376953125,877.35986328125,883.241455078125,885.4170532226562,-15.71697998046875,-18.21075439453125,-12.32916259765625,-10.153564453125,-2.4937744140625,3.3878173828125,5.56341552734375,-1.7549682482056017,-2.033424727777744,-1.3766823469101075,-1.1337536373709933,-0.28343059654725167,0.3850432887549937,0.6323114764765325
COST,2024-12-12,amc,2024-12-12,2024-12-13,2024-12-20,2024-12-30,2025-01-15,983.2592163085938,984.2142333984376,949.117431640625,917.4227905273438,918.7060546875,0.9550170898438637,-34.14178466796875,-65.83642578125,-64.55316162109375,-35.096801757812614,-66.79144287109386,-65.50817871093761,0.09712770284822092,-3.472307617532,-6.6957344197003055,-6.565223142625887,-3.565971773911991,-6.7862707736370265,-6.6558861361658455
COST,2025-03-06,amc,2025-03-06,2025-03-07,2025-03-14,2025-03-21,2025-04-04,1022.4192504882812,960.3641967773438,900.22119140625,905.5394897460938,912.7298583984376,-62.0550537109375,-122.19805908203125,-116.8797607421875,-109.68939208984364,-60.14300537109375,-54.82470703125,-47.634338378906136,-6.069433227250132,-11.951854293008724,-11.431686236968709,-10.72841615975626,-6.262520570103847,-5.708741247874826,-4.960028553620677
COST,2025-05-29,amc,2025-05-29,2025-05-30,2025-06-06,2025-06-13,2025-06-30,1005.9212646484376,1037.2735595703125,1012.10400390625,987.443115234375,987.173828125,31.352294921874886,6.182739257812386,-18.478149414062614,-18.747436523437614,-25.1695556640625,-49.8304443359375,-50.0997314453125,3.1167742470214366,0.6146345121726071,-1.8369379456870893,-1.8637081432004265,-2.4265108689831894,-4.803982891126579,-4.829943941313431
COST,2025-09-25,amc,2025-09-25,2025-09-26,2025-10-03,2025-10-10,2025-10-24,941.9773559570312,914.656005859375,914.0867919921876,928.6961669921876,930.8231201171876,-27.32135009765625,-27.890563964843636,-13.281188964843636,-11.154235839843636,-0.5692138671873863,14.040161132812614,16.167114257812614,-2.900425357879044,-2.960852911003087,-1.4099265636115188,-1.1841299336236344,-0.06223256213712114,1.5350209305870166,1.7675622479100817
COST,2025-12-11,amc,2025-12-11,2025-12-12,2025-12-19,2025-12-29,2025-12-31,884.47998046875,884.469970703125,855.6199951171875,867.8400268554688,862.3400268554688,-0.010009765625,-28.8599853515625,-16.63995361328125,-22.13995361328125,-28.8499755859375,-16.62994384765625,-22.12994384765625,-0.001131711948942904,-3.262932569289756,-1.8813262007877807,-2.503160512637914,-3.261837771948628,-1.880215767465343,-2.502057116768319
