ticker,earnings_date,px_-5,px_-1,px_+0,px_+1,px_+5,px_+10,pct_m5_p5,logpct_m5_p5,pct_m1_p1,logpct_m1_p1,pct_p0_p1,logpct_p0_p1,pct_p0_p5,logpct_p0_p5,pct_p0_p10,logpct_p0_p10,car_simple_m5_p5_pct,car_mm_1y_m5_p5_pct,car_mm_1q_m5_p5_pct,car_simple_m1_p1_pct,car_mm_1y_m1_p1_pct,car_mm_1q_m1_p1_pct,car_simple_p0_p1_pct,car_mm_1y_p0_p1_pct,car_mm_1q_p0_p1_pct,car_simple_p0_p5_pct,car_mm_1y_p0_p5_pct,car_mm_1q_p0_p5_pct,car_simple_p0_p10_pct,car_mm_1y_p0_p10_pct,car_mm_1q_p0_p10_pct,announce_timing,pre_close_date,day0_date,dt_m5,dt_m1,dt_p1,dt_p5,dt_p10,path_start,path_end,pre_bdays,post_bdays,event_date_dt,sur_period_end,sur_quarter_rank,sur_actual_revenue,sur_actual_ebitda,sur_actual_ebit,sur_actual_netIncome,sur_actual_eps,sur_est_revenue,sur_est_ebitda,sur_est_ebit,sur_est_netIncome,sur_est_eps,sur_surprise_revenue,sur_surprise_revenue_pct,sur_surprise_ebitda,sur_surprise_ebitda_pct,sur_surprise_ebit,sur_surprise_ebit_pct,sur_surprise_netIncome,sur_surprise_netIncome_pct,sur_surprise_eps,sur_surprise_eps_pct,sur_period_end_dt,gro_symbol,gro_date,gro_fiscalYear,gro_period,gro_reportedCurrency,gro_growthRevenue,gro_growthCostOfRevenue,gro_growthGrossProfit,gro_growthGrossProfitRatio,gro_growthResearchAndDevelopmentExpenses,gro_growthGeneralAndAdministrativeExpenses,gro_growthSellingAndMarketingExpenses,gro_growthOtherExpenses,gro_growthOperatingExpenses,gro_growthCostAndExpenses,gro_growthInterestIncome,gro_growthInterestExpense,gro_growthDepreciationAndAmortization,gro_growthEBITDA,gro_growthOperatingIncome,gro_growthIncomeBeforeTax,gro_growthIncomeTaxExpense,gro_growthNetIncome,gro_growthEPS,gro_growthEPSDiluted,gro_growthWeightedAverageShsOut,gro_growthWeightedAverageShsOutDil,gro_growthEBIT,gro_growthNonOperatingIncomeExcludingInterest,gro_growthNetInterestIncome,gro_growthTotalOtherIncomeExpensesNet,gro_growthNetIncomeFromContinuingOperations,gro_growthOtherAdjustmentsToNetIncome,gro_growthNetIncomeDeductions,gro_period_end_dt,gro_period_end,est_date_x,est_symbol,est_estimate_date_raw,est_revenueLow,est_revenueHigh,est_revenueAvg,est_ebitdaLow,est_ebitdaHigh,est_ebitdaAvg,est_ebitLow,est_ebitHigh,est_ebitAvg,est_netIncomeLow,est_netIncomeHigh,est_netIncomeAvg,est_sgaExpenseLow,est_sgaExpenseHigh,est_sgaExpenseAvg,est_epsAvg,est_epsHigh,est_epsLow,est_numAnalystsRevenue,est_numAnalystsEps,est_period_end_dt,est_period_end
COST,2021-03-04,313.3742980957031,302.0511169433594,300.42279052734375,294.8369140625,313.5068054199219,311.39556884765625,0.0422840434024074,0.0422751062200211,-2.3884046362298905,-2.417389466913356,-1.8593384526648715,-1.876841449583228,4.355200505797585,4.263028343557567,3.652445375749136,3.587324524201533,-3.3545472623292287,2.699817456879479,2.699817456879479,,,,,,,1.710606515255351,5.144872789849112,5.144872789849112,1.8325656017634755,7.129945134099125,7.129945134099125,amc,2021-03-04,2021-03-05,2021-02-26,2021-03-04,2021-03-08,2021-03-12,2021-03-19,2021-02-26,2021-03-19,5,10,2021-03-04,2021-02-14,1,44769000000,1775000000,1359000000,951000000,2.15,43748386406.0,1977061224.0,1509551020.0,1071330611.0,2.45177,1020613594.0,2.3329171149956403,-202061224.0,-10.22028157485122,-150551020.0,-9.97323164340613,-120330611.0,-11.231883954821487,-0.3017699999999998,-12.308250773930666,2021-02-14,COST,2021-02-14,2021,Q2,USD,0.0361275689687095,0.0432484382508409,-0.0102608695652173,-0.0447709716338284,0,0,0,-0.1818181818181818,0.0071759259259259,0.039518406816985,-0.0476190476190476,0.0256410256410256,0.0297029702970297,-0.0472356414385399,-0.0629370629370629,-0.0711267605633802,0.4560669456066946,-0.1843910806174957,-0.182509505703422,-0.1832061068702289,0.0004108797341472,0.0002430319587025,-0.0685400959561343,0.3448275862068966,-0.1111111111111111,-1.1,-0.1778154106689246,0,0,2021-02-14,2021-02-14,2021-02-14,COST,2021-02-22,42571665307.0,44326808296.0,43748386406.0,1581648979.0,2372473469.0,1977061224.0,1207640816.0,1811461224.0,1509551020.0,857064489.0,1285596734.0,1071330611.0,3913116734.0,5869675102.0,4891395918.0,2.45177,2.49391,2.36604,7.0,6.0,2021-02-14,2021-02-14
COST,2021-05-27,361.21875,367.6515502929687,358.8942565917969,358.8563232421875,360.9151916503906,364.10308837890625,-0.0840372626308538,-0.0840725937339877,-2.392272531904893,-2.4213520825186152,-0.0105695058955856,-0.010570064507222,0.5631004178738852,0.5615209340833454,1.451355571018187,1.4409242156198854,-1.7190358910130032,-0.6022241501320299,-2.7189502022648764,,,,,,,0.052407452163454,0.5253077466696527,-0.5014956001984989,0.2602532168054595,1.2445638141504531,-0.823256730502819,amc,2021-05-27,2021-05-28,2021-05-21,2021-05-27,2021-06-01,2021-06-07,2021-06-14,2021-05-21,2021-06-14,5,10,2021-05-27,2021-05-09,2,45277000000,2092000000,1690000000,1220000000,2.75,43649496995.0,1714730769.0,1371619657.0,1006239315.0,2.32315,1627503005.0,3.7285721876392497,377269231.0,22.00165984191306,318380343.0,23.211999140954276,213760685.0,21.243523465389544,0.4268499999999999,18.373759765835175,2021-05-09,COST,2021-05-09,2021,Q3,USD,0.0113471375282003,0.0086237780848559,0.0300474433315761,0.0184904914294149,0,0,0,0.4444444444444444,-0.0349344978165938,0.0042598263832922,0.05,0.0,-0.0336538461538461,0.1785915492957746,0.2410447761194029,0.2509476876421531,0.1982758620689655,0.2828601472134595,0.2790697674418605,0.2850467289719625,-0.0002053554906642,-0.0008256579391397,0.2435614422369389,-0.4210526315789473,0.05,0.3809523809523809,0.2698249227600412,0,0,2021-05-09,2021-05-09,2021-05-09,COST,2021-05-22,42475435772.0,44226611413.0,43649496995.0,1371784615.0,2057676923.0,1714730769.0,1097295726.0,1645943589.0,1371619657.0,804991452.0,1207487179.0,1006239315.0,2764023931.0,4146035896.0,3455029914.0,2.32315,2.36308,2.24192,11.0,10.0,2021-05-09,2021-05-09
COST,2021-09-23,436.7903137207031,430.3930358886719,444.6228332519531,437.7882995605469,426.1630554199219,429.5090942382813,-2.4330343340847604,-2.4631216399524996,1.7182582094074306,1.7036631035495096,-1.5371531060199397,-1.5490897857275148,-4.151783590828472,-4.240432481593018,-3.399226913995967,-3.4583441840938303,-0.6656779013949199,-1.553961604238987,-3.6021476050391708,,,,,,,-1.980988380351565,-2.870997185973336,-4.188932023606209,-1.969363429811387,-2.769492976370218,-4.759582320760751,amc,2021-09-23,2021-09-24,2021-09-17,2021-09-23,2021-09-27,2021-10-01,2021-10-08,2021-09-17,2021-10-08,5,10,2021-09-23,2021-08-31,3,62675000000,2902000000,2343000000,1670000000,3.77,61405786462.0,2594253520.0,2050704225.0,1505352112.0,3.57531,1269213538.0,2.0669282345002338,307746480.0,11.86262166081594,292295775.0,14.253434085551758,164647888.0,10.937500049822232,0.19469,5.44540193717468,2021-08-31,COST,2021-08-31,2021,Q4,USD,0.3842569074806193,0.3886337688697197,0.3548277038553394,-0.0212599288871343,0,0,0,0.0,0.3496070492974518,0.3848764158297794,0.1904761904761904,0.3,0.390547263681592,0.387189292543021,0.3680096211665664,0.3884848484848485,0.4316546762589928,0.3688524590163934,0.3709090909090909,0.3672727272727272,0.0004153095749171,0.00056065044458,0.3863905325443787,-1.5185185185185186,-0.4210526315789473,2.230769230769231,0.3738848337388483,0,0,2021-08-31,2021-08-31,2021-08-31,COST,2021-08-22,59754125899.0,62217666716.0,61405786462.0,2075402816.0,3113104225.0,2594253520.0,1640563380.0,2460845070.0,2050704225.0,1204281690.0,1806422535.0,1505352112.0,4061385915.0,6092078873.0,5076732394.0,3.57531,3.63676,3.45029,7.0,6.0,2021-08-31,2021-08-31
COST,2021-12-09,503.59136962890625,499.211669921875,532.0494384765625,530.5259399414062,521.3765258789062,536.4764404296875,3.5316642267133824,3.47073144865154,6.272743989424723,6.083865998557013,-0.286345295188839,-0.2867560476301422,-2.0060001619805146,-2.0263935334574543,0.8320659008307585,0.8286233157159347,1.985514291257517,1.788177919649242,0.9663623446280104,,,,,,,0.0229466678398473,-0.8952208424319451,-1.0627037401360568,-0.7525504969167502,-0.9859605110434944,-1.797060735615008,amc,2021-12-09,2021-12-10,2021-12-03,2021-12-09,2021-12-13,2021-12-17,2021-12-27,2021-12-03,2021-12-27,5,10,2021-12-09,2021-11-21,4,50363000000,2167000000,1735000000,1324000000,2.99,49651758591.0,1869621211.0,1474962120.0,1153484848.0,2.62388,711241409.0,1.432459653360438,297378789.0,15.905830937858353,260037880.0,17.63013954554982,170515152.0,14.782608743899164,0.36612,13.95338201442139,2021-11-21,COST,2021-11-21,2022,Q1,USD,-0.196441962504986,-0.1969744030109805,-0.1927726013598589,0.0045663922260575,0,0,0,-0.3846153846153846,-0.1674607376036703,-0.194205298013245,-0.36,-0.25,-0.2271914132379248,-0.2532736044107512,-0.2558241758241758,-0.2597119161938018,-0.4120603015075377,-0.2071856287425149,-0.2068965517241378,-0.2074468085106382,0.000338427036259,0.0005130790141681,-0.2594963721724285,0.3823529411764705,0.1481481481481481,-0.8125,-0.2060212514757969,0,0,2021-11-21,2021-11-21,2021-11-21,COST,2021-11-22,48316251691.0,50308232267.0,49651758591.0,1495696969.0,2243545454.0,1869621211.0,1179969696.0,1769954545.0,1474962120.0,922787878.0,1384181818.0,1153484848.0,3288303030.0,4932454545.0,4110378787.0,2.62388,2.66898,2.53213,8.0,9.0,2021-11-21,2021-11-21
COST,2022-03-03,493.4461669921875,508.2831726074219,501.0838623046875,503.963623046875,502.9147338867187,535.2682495117188,1.918865223383337,1.9006871780286891,-0.8498313132005109,-0.8534629694439754,0.5747063433538369,0.5730612065758357,0.3653822682714747,0.3647163688210521,6.822089031126133,6.599454528656672,6.019372512908809,3.7128784057159,4.735593370365808,,,,,,,3.214771217756042,1.9300325322408396,2.451752227633171,3.4860640079100156,2.3885798475332023,3.316018645276687,amc,2022-03-03,2022-03-04,2022-02-25,2022-03-03,2022-03-07,2022-03-11,2022-03-18,2022-02-25,2022-03-18,5,10,2022-03-03,2022-02-13,5,51904000000,2273000000,1837000000,1299000000,2.93,51534264670.0,2104058393.0,1692963503.0,1213664233.0,2.76081,369735330.0,0.7174553326172453,168941607.0,8.029321218558024,144036497.0,8.507950510732304,85335767.0,7.031250050853233,0.1691899999999999,6.12827394858755,2022-02-13,COST,2022-02-13,2022,Q2,USD,0.0305978595397414,0.0356070258463778,-0.0037435657463734,-0.0333218481969106,0,0,0,-0.125,-0.0303094531581178,0.0292171769056913,-0.1875,-0.0769230769230769,0.0092592592592592,0.0489155514536225,0.0702894270525694,0.0619103773584905,0.3703703703703703,-0.0188821752265861,-0.020066889632107,-0.0201342281879194,0.0005548325691228,0.0007017480724419,0.0587896253602305,0.4047619047619047,0.0,-4.666666666666667,-0.0185873605947955,0,0,2022-02-13,2022-02-13,2022-02-13,COST,2022-02-22,50148123111.0,52215628012.0,51534264670.0,1683246715.0,2524870072.0,2104058393.0,1354370802.0,2031556204.0,1692963503.0,970931386.0,1456397080.0,1213664233.0,3419562043.0,5129343065.0,4274452554.0,2.76081,2.80826,2.66427,14.0,10.0,2022-02-13,2022-02-13
COST,2022-05-26,397.72760009765625,444.1067810058594,449.61767578125,445.281494140625,451.2508544921875,431.9388732910156,13.457264313914695,12.625605416110956,0.2645114159493422,0.2641622001783421,-0.9644152964161212,-0.9690958986761792,0.3632372121713745,0.3625790990029922,-3.931963408581729,-4.011353104583799,7.527731350521863,6.752939223906516,7.377482760112841,,,,,,,1.4863817097464098,0.9740287436211742,1.634891212275575,6.460649642546952,5.147145557634284,7.274527070005624,amc,2022-05-26,2022-05-27,2022-05-20,2022-05-26,2022-05-31,2022-06-06,2022-06-13,2022-05-20,2022-06-13,5,10,2022-05-26,2022-05-08,6,52596000000,2293000000,1862000000,1353000000,3.05,51555139075.0,2169134422.0,1735098866.0,1272892733.0,3.04223,1040860925.0,2.0189275864153995,123865578.0,5.710368926135644,126901134.0,7.313769635072771,80107267.0,6.2933242466708315,0.0077699999999998,0.255404752434886,2022-05-08,COST,2022-05-08,2022,Q3,USD,0.0133323057953144,0.0184107036931256,-0.0228589322060435,-0.0357150741305776,0,0,0,0.2857142857142857,-0.0273224043715847,0.0142338097899864,0.1538461538461538,-0.0277777777777777,-0.0114678899082568,0.0087989441267047,-0.0115894039735099,0.0144364242087729,-0.054054054054054,0.0415704387990762,0.0409556313993172,0.0410958904109589,0.0001735708022352,-6.742845840563163e-05,0.0136091453456722,-1.84,0.1304347826086956,4.2727272727272725,0.0393939393939393,0,0,2022-05-08,2022-05-08,2022-05-08,COST,2022-05-22,50168436047.0,52236778410.0,51555139075.0,1735307537.0,2602961307.0,2169134422.0,1388079093.0,2082118640.0,1735098866.0,1018314186.0,1527471281.0,1272892733.0,3496490272.0,5244735409.0,4370612840.0,3.04223,3.09452,2.93585,10.0,10.0,2022-05-08,2022-05-08
COST,2022-09-22,482.3296203613281,466.0937805175781,446.2223205566406,459.52099609375,451.83837890625,447.8966064453125,-6.321660575652843,-6.530319289814628,-1.4101849667526811,-1.4202225523731835,2.9802802155929564,2.936732969430201,1.2585785360543111,1.2507242691506333,0.3752133883807795,0.3745112188213779,1.301394210433468,-0.093234397041002,-0.2508248448401596,,,,,,,4.243157966812505,3.5925582377421224,3.5796921261922416,1.8220397139145337,0.7526599034304651,1.0540988834128755,amc,2022-09-22,2022-09-23,2022-09-16,2022-09-22,2022-09-26,2022-09-30,2022-10-07,2022-09-16,2022-10-07,5,10,2022-09-22,2022-08-31,7,72091000000,3158000000,2564000000,1868000000,4.21,70800000000.0,2853678872.0,2255774647.0,1655887323.0,4.16857,1291000000.0,1.8234463276836157,304321128.0,10.664168662632898,308225353.0,13.66383620854659,212112677.0,12.809608120902318,0.04143,0.9938660020102836,2022-08-31,COST,2022-08-31,2022,Q4,USD,0.3706555631606966,0.3711142271599612,0.3672488383271911,-0.0024854707110581,0,0,0,0.6666666666666666,0.3564044943820225,0.3698258045467966,2.6666666666666665,0.3714285714285714,0.3781902552204176,0.3772350632359355,0.3941931881630374,0.3771209633278599,0.4021978021978022,0.3806356245380635,0.380327868852459,0.3815789473684211,0.0003132747351814,-0.000519234140881,0.3770139634801289,0.056338028169014,1.35,-0.4722222222222222,0.3688046647230321,0,0,2022-08-31,2022-08-31,2022-08-31,COST,2022-08-22,68895658820.0,71736086407.0,70800000000.0,2282943097.0,3424414647.0,2853678872.0,1804619718.0,2706929577.0,2255774647.0,1324709859.0,1987064788.0,1655887323.0,4467524506.0,6701286760.0,5584405633.0,4.16857,4.24022,4.02281,7.0,10.0,2022-08-31,2022-08-31
COST,2022-12-08,473.9894409179687,461.4239807128906,462.9574890136719,467.4240112304687,442.2835083007813,443.4336242675781,-6.689164331547759,-6.923394695274686,1.300329148109758,1.2919474502232589,0.9647802061292232,0.960155920900471,-4.465632634421002,-4.568413553585986,-4.217204648247341,-4.308710636949254,-1.3557067738861126,-2.1266580084683486,-0.7893341330531248,,,,,,,-2.418841827205123,-2.7552729930353927,-2.0507989769627137,-1.9779586602465755,-2.513198252939502,-1.0037586021518652,amc,2022-12-08,2022-12-09,2022-12-02,2022-12-08,2022-12-12,2022-12-16,2022-12-23,2022-12-02,2022-12-23,5,10,2022-12-08,2022-11-20,8,54437000000,2251000000,1804000000,1364000000,3.07,58360000000.0,2056583332.0,1622458332.0,1268833332.0,3.11649,-3923000000.0,-6.722069910897875,194416668.0,9.453381488360716,181541668.0,11.189296169856892,95166668.0,7.500328498621125,-0.0464900000000003,-1.491742312665863,2022-11-20,COST,2022-11-20,2023,Q1,USD,-0.2448849370933958,-0.2484187671103559,-0.2185632251259814,0.0348578825078336,0,0,0,-1.0,-0.1853876739562624,-0.2429519786188464,0.1272727272727272,-0.2916666666666667,-0.2474747474747475,-0.2872070930968968,-0.2987585102122547,-0.2965023847376788,-0.3636363636363636,-0.2698072805139186,-0.2707838479809976,-0.2690476190476191,-4.506138487154126e-06,-0.0002788678863388,-0.296411856474259,0.208955223880597,3.0,0.0,-0.2736954206602769,0,0,2022-11-20,2022-11-20,2022-11-20,COST,2022-11-22,56790263400.0,59131610208.0,58360000000.0,1645266665.0,2467899999.0,2056583332.0,1297966665.0,1946949999.0,1622458332.0,1015066665.0,1522599998.0,1268833332.0,3617133333.0,5425699999.0,4521416666.0,3.11649,3.17006,3.00752,7.0,10.0,2022-11-20,2022-11-20
COST,2023-03-02,469.1305847167969,466.3269958496094,456.3128356933594,463.8210144042969,452.3570861816406,467.6327819824219,-3.575443401389411,-3.640928031131488,-0.5373871698649557,-0.538836288633789,1.6454016025056584,1.6320115507733934,-0.8668942011477831,-0.8706735869644407,2.480742465169117,2.4504716550422163,-0.8470357090579882,-1.103402279725162,0.6757086307338173,,,,,,,3.784574611079832,3.4957359358830207,4.7595534474526575,5.678357621245518,5.399751495921796,7.230671570486223,amc,2023-03-02,2023-03-03,2023-02-24,2023-03-02,2023-03-06,2023-03-10,2023-03-17,2023-02-24,2023-03-17,5,10,2023-03-02,2023-02-12,9,55266000000,2487000000,2017000000,1466000000,3.3,55572780170.0,2314464232.0,1862259853.0,1335030656.0,3.21469,-306780170.0,-0.5520331519523473,172535768.0,7.45467420124728,154740147.0,8.309267192262238,130969344.0,9.81021247799721,0.0853099999999997,2.6537551054689494,2023-02-12,COST,2023-02-12,2023,Q2,USD,0.0152286128919668,0.0136908873955912,0.02624475104979,0.0108508934069731,0,0,0,0.0,0.0046776489729509,0.0128497133963481,0.7903225806451613,0.0,0.0514541387024608,0.1048422923145268,0.0868075385494003,0.1203389830508474,0.2733990147783251,0.0747800586510264,0.0749185667752442,0.0749185667752442,9.01231758505938e-05,-0.0001259754662779,0.1180709534368071,-1.150943396226415,1.75,3.210526315789474,0.0747800586510264,0,0,2023-02-12,2023-02-12,2023-02-12,COST,2023-02-22,54078012744.0,56307538985.0,55572780170.0,1851571386.0,2777357079.0,2314464232.0,1489807882.0,2234711824.0,1862259853.0,1068024524.0,1602036788.0,1335030656.0,3761518247.0,5642277371.0,4701897809.0,3.21469,3.26994,3.10228,15.0,9.0,2023-02-12,2023-02-12
COST,2023-05-25,477.7195129394531,468.12701416015625,488.0528259277344,488.7937927246094,498.6266784667969,501.24371337890625,4.376452073037584,4.283390916316294,4.414780164210419,4.320105189413562,0.1518210237726913,0.1517058921709809,2.166538533807838,2.14340265640535,2.7027581340395734,2.6668786808190466,2.427480907259151,2.3597728190571736,3.728533855705339,,,,,,,0.522850923335823,0.575451673545383,1.476416066829553,-0.4492866246910438,-0.3587743946318219,1.4063552864588602,amc,2023-05-25,2023-05-26,2023-05-19,2023-05-25,2023-05-30,2023-06-05,2023-06-12,2023-05-19,2023-06-12,5,10,2023-05-25,2023-05-07,10,53648000000,2279000000,1807000000,1302000000,2.93,,,,,,,,,,,,,,,,2023-05-07,COST,2023-05-07,2023,Q3,USD,-0.0292765895849165,-0.0257728765256179,-0.0540698524039164,-0.0255410167469596,0,0,0,0.0,-0.0295546558704453,-0.0261229690984389,0.072072072072072,0.0588235294117647,0.0042553191489361,-0.0836349014877362,-0.117708880714661,-0.1069087241553202,-0.09284332688588,-0.111869031377899,-0.112121212121212,-0.112121212121212,-0.0001419312106732,-0.0002587322121604,-0.1041150223103619,-0.1228070175438596,0.0779220779220779,0.15,-0.111869031377899,0,0,2023-05-07,2023-05-07,2023-05-07,,,,,,,,,,,,,,,,,,,,,,,2023-05-07,2023-05-07
