ticker,earnings_date,date,offset,ret,ret_pct
COST,2021-03-04,2021-02-26,-5,,
COST,2021-03-04,2021-03-01,-4,0.0023262066898965816,0.23262066898965816
COST,2021-03-04,2021-03-02,-3,-0.009976841470362596,-0.9976841470362596
COST,2021-03-04,2021-03-03,-2,-0.013821892748361653,-1.3821892748361653
COST,2021-03-04,2021-03-04,-1,-0.015065669181608565,-1.5065669181608565
COST,2021-03-04,2021-03-05,0,-0.005390896853796345,-0.5390896853796345
COST,2021-03-04,2021-03-08,1,-0.018593384526648715,-1.8593384526648715
COST,2021-03-04,2021-03-09,2,0.023633670958189912,2.363367095818991
COST,2021-03-04,2021-03-10,3,0.01584187990025021,1.584187990025021
COST,2021-03-04,2021-03-11,4,0.01488401353146429,1.488401353146429
COST,2021-03-04,2021-03-12,5,0.007576495405974937,0.7576495405974937
COST,2021-03-04,2021-03-15,6,-0.0019023670905581325,-0.19023670905581325
COST,2021-03-04,2021-03-16,7,-0.009863511279327719,-0.9863511279327719
COST,2021-03-04,2021-03-17,8,0.005928008720771372,0.5928008720771372
COST,2021-03-04,2021-03-18,9,-0.018864634071827258,-1.8864634071827258
COST,2021-03-04,2021-03-19,10,0.01836047098950977,1.836047098950977
COST,2021-05-27,2021-05-21,-5,,
COST,2021-05-27,2021-05-24,-4,0.007170498231897193,0.7170498231897193
COST,2021-05-27,2021-05-25,-3,0.00503343220686947,0.503343220686947
COST,2021-05-27,2021-05-26,-2,0.0006228876446900955,0.06228876446900955
COST,2021-05-27,2021-05-27,-1,0.004875317766470655,0.4875317766470655
COST,2021-05-27,2021-05-28,0,-0.023819547868609403,-2.3819547868609403
COST,2021-05-27,2021-06-01,1,-0.00010569505895585696,-0.010569505895585696
COST,2021-05-27,2021-06-02,2,0.006239474023480129,0.6239474023480129
COST,2021-05-27,2021-06-03,3,0.00861830432337607,0.8618304323376069
COST,2021-05-27,2021-06-04,4,0.009508436530555553,0.9508436530555553
COST,2021-05-27,2021-06-07,5,-0.018373190316659627,-1.8373190316659627
COST,2021-05-27,2021-06-08,6,-0.0018401942287253892,-0.18401942287253892
COST,2021-05-27,2021-06-09,7,0.0006847269216192498,0.06847269216192498
COST,2021-05-27,2021-06-10,8,0.008027062872281832,0.8027062872281832
COST,2021-05-27,2021-06-11,9,-0.003080718710075425,-0.3080718710075425
COST,2021-05-27,2021-06-14,10,0.0050546178912564965,0.5054617891256497
COST,2021-09-23,2021-09-17,-5,,
COST,2021-09-23,2021-09-20,-4,-0.01821516417710234,-1.8215164177102339
COST,2021-09-23,2021-09-21,-3,0.0021502933809733893,0.21502933809733893
COST,2021-09-23,2021-09-22,-2,0.00048649889236473953,0.04864988923647395
