period_end,quarter_rank,actual_revenue,actual_ebitda,actual_ebit,actual_netIncome,actual_eps,est_revenue,est_ebitda,est_ebit,est_netIncome,est_eps,surprise_revenue,surprise_revenue_pct,surprise_ebitda,surprise_ebitda_pct,surprise_ebit,surprise_ebit_pct,surprise_netIncome,surprise_netIncome_pct,surprise_eps,surprise_eps_pct
2020-12-31,1,22475000000,3674000000,1734000000,1738000000,0.66,21663516783,6694905880,4750658822,4387411763,1.82125,811483217,3.7458517244845253,-3020905880,-45.12245480589191,-3016658822,-63.499799396876156,-2649411763,-60.386667723851836,-1.16125,-63.761153054221
2021-04-04,2,22321000000,9386000000,7492000000,6197000000,2.35,21984386276,8023235000,5466010000,5419260000,2.33717,336613724,1.5311490608563214,1362765000,16.98523101965728,2025990000,37.06524503248256,777740000,14.351405911508214,0.012830000000000119,0.5489545048071008
2021-07-04,3,23312000000,8541000000,6702000000,6278000000,2.38,22489879570,5570128666,3956927333,3536558666,2.2906,822120430,3.655512816069739,2970871334,53.335775744897305,2745072667,69.3738458148228,2741441334,77.51720225528418,0.08939999999999992,3.902907535143627
2021-10-03,4,23338000000,5683000000,3869000000,3667000000,1.39,23641575741,6123822221,5709244443,3475022221,2.35131,-303575741,-1.2840757499658915,-440822221,-7.1984816849894635,-1840244443,-32.23271417737754,191977779,5.524505076251137,-0.9613099999999999,-40.884017845371304
2021-12-31,5,24804000000,6739000000,4896000000,4736000000,1.8,25275614293,7364396468,5225724703,4826152939,2.11652,-471614293,-1.8658865716692472,-625396468,-8.49216185898589,-329724703,-6.309645489183742,-90152939,-1.8680083316771159,-0.3165199999999999,-14.954737021147919
2022-04-03,6,23426000000,7641000000,5872000000,5149000000,1.96,23624077068,8825558500,6012611000,5961186000,2.58531,-198077068,-0.8384542068240429,-1184558500,-13.421909786219194,-140611000,-2.3386013164663404,-812186000,-13.62457068106917,-0.6253100000000003,-24.187041399290614
2022-07-03,7,24020000000,7622000000,5878000000,4814000000,1.83,23771477198,6127141532,4352620066,3890214532,2.53696,248522802,1.0454663794343808,1494858468,24.397322310784837,1525379934,35.045097225814246,923785468,23.74638880198394,-0.70696,-27.866422805247225
2022-10-02,8,19996000000,6908000000,5223000000,4458000000,1.7,23357438093,6736204442,6280168887,3822524442,2.47728,-3361438093,-14.391296167054342,171795558,2.5503317109685786,-1057168887,-16.833446775425866,635475558,16.624499532761916,-0.77728,-31.376348252922558
2022-12-31,9,23706000000,6150000000,4378000000,3520000000,1.35,23879587094,8100836114,5748297173,5308768232,2.23664,-173587094,-0.7269266981740049,-1950836114,-24.081910639181213,-1370297173,-23.83831475234692,-1788768232,-33.69460021286535,-0.8866399999999999,-39.64160526504041
2023-04-02,10,20894000000,805000000,-1075000000,-68000000,-0.03,23598793647,9708114350,6613872100,6557304600,2.50257,-2704793647,-11.461575907054247,-8903114350,-91.70796746950143,-7688872100,-116.25371618540976,-6625304600,-101.03701145742107,-2.5325699999999998,-101.19876766683848
2023-07-02,11,21519000000,8457000000,6523000000,5144000000,1.98,24634153866,6739855685,4787882072,4279235985,2.61674,-3115153866,-12.645670246866192,1717144315,25.477464136533662,1735117928,36.239779967579786,864764015,20.20837406563359,-0.6367400000000001,-24.333330785634036
2023-10-01,12,21351000000,7238000000,5409000000,26028000000,10.32,21035511433,7409824886,6908185775,4204776886,2.51642,315488567,1.499790333146211,-171824886,-2.3188791724976268,-1499185775,-21.701584523470636,21823223114,519.0102520459869,7.80358,310.10642102669664
2023-12-31,13,21395000000,6820000000,4977000000,4049000000,1.68,21021604833,8910919725,6323126890,5839645055,2.28096,373395167,1.7762448203471086,-2090919725,-23.464690397039796,-1346126890,-21.288943167167723,-1790645055,-30.66359407352713,-0.6009599999999999,-26.346801346801346
2024-03-31,14,21383000000,5684000000,3869000000,3255000000,1.35,21400951140,10678925785,7275259310,7213035060,2.65571,-17951140,-0.08388010365786014,-4994925785,-46.77367261055462,-3406259310,-46.81976497137392,-3958035060,-54.87336505473744,-1.30571,-49.16613636278057
2024-06-30,15,22447000000,7800000000,6018000000,4686000000,1.95,22330379614,6765818979,4804848014,6612641192,2.71121,116620386,0.5222499035658356,1034181021,15.285378225606234,1213151986,25.248498651054312,-1926641192,-29.135728615229546,-0.7612099999999999,-28.076393934811396
2024-09-29,16,22471000000,5377000000,3531000000,2694000000,1.12,22171805511,6717773057,4770727481,5381677892,2.20651,299194489,1.3494367378045147,-1340773057,-19.95859409991379,-1239727481,-25.986130751281955,-2687677892,-49.94126266819687,-1.08651,-49.24110926304435
2024-12-29,17,22520000000,5920000000,4024000000,3431000000,1.43,22431222793,6796373170,4826546532,4857561181,1.99162,88777207,0.39577515599240654,-876373170,-12.894718228075167,-802546532,-16.627759137493385,-1426561181,-29.367847935295,-0.56162,-28.199154457175567
2025-03-30,18,21893000000,15607000000,13835000000,10999000000,4.57,21558624324,6531987012,4638788729,6294644372,2.58083,334375676,1.551006552991224,9075012988,138.93188965820315,9196211271,198.24596049198516,4704355628,74.73584447321657,1.98917,77.07481701623121
2025-06-29,19,23743000000,8742000000,6799000000,5537000000,2.29,22853974217,6924461436,4917510339,6540983372,2.68183,889025783,3.890027067321601,1817538564,26.248085584688063,1881489661,38.261020949528096,-1003983372,-15.349119771466682,-0.3918300000000001,-14.61054578403553
2025-09-28,20,23993000000,9288000000,7511000000,5152000000,2.14,23755362271,7197570470,5111462823,6725371772,2.75743,237637729,1.0003540518096103,2090429530,29.04354377234739,2399537177,46.94423612361662,-1573371772,-23.394569480165835,-0.6174299999999997,-22.39150223215094
