date_x,symbol,date_y,revenueLow,revenueHigh,revenueAvg,ebitdaLow,ebitdaHigh,ebitdaAvg,ebitLow,ebitHigh,ebitAvg,netIncomeLow,netIncomeHigh,netIncomeAvg,sgaExpenseLow,sgaExpenseHigh,sgaExpenseAvg,epsAvg,epsHigh,epsLow,numAnalystsRevenue,numAnalystsEps
2020-12-31,JNJ,2020-12-27,21299845751,21917752635,21663516783,5355924704,8033887057,6694905880,3800527057,5700790587,4750658822,3509929410,5264894116,4387411763,5285901175,7928851763,6607376469,1.82125,1.84904,1.7815,8,7
2021-04-04,JNJ,2021-03-27,21615328725,22242387746,21984386276,6418588000,9627882000,8023235000,4372808000,6559212000,5466010000,4335408000,6503112000,5419260000,3891844000,5837766000,4864805000,2.33717,2.37283,2.28616,6,5
2021-07-04,JNJ,2021-06-27,22112336173,22753813342,22489879570,4456102932,6684154400,5570128666,3165541866,4748312800,3956927333,2829246932,4243870400,3536558666,3895871466,5843807200,4869839333,2.2906,2.32555,2.24061,4,7
2021-10-03,JNJ,2021-09-27,23244698524,23919025437,23641575741,4899057776,7348586666,6123822221,4567395554,6851093332,5709244443,2780017776,4170026665,3475022221,4248248888,6372373332,5310311110,2.35131,2.38718,2.3,4,7
2021-12-31,JNJ,2021-12-27,24851306051,25572240524,25275614293,5891517174,8837275762,7364396468,4180579762,6270869645,5225724703,3860922351,5791383527,4826152939,5814491292,8721736939,7268114115,2.11652,2.14881,2.07033,4,7
2022-04-03,JNJ,2022-03-27,23227493606,23901321406,23624077068,7060446800,10590670200,8825558500,4810088800,7215133200,6012611000,4768948800,7153423200,5961186000,4281028400,6421542600,5351285500,2.58531,2.62475,2.52889,3,8
2022-07-03,JNJ,2022-06-27,23372419292,24050451375,23771477198,4901713225,7352569839,6127141532,3482096052,5223144080,4352620066,3112171625,4668257440,3890214532,4285458612,6428187920,5356823266,2.53696,2.57566,2.48159,3,8
2022-10-02,JNJ,2022-09-27,22965330768,23631553244,23357438093,5388963553,8083445331,6736204442,5024135109,7536202665,6280168887,3058019552,4587029332,3822524442,4673073776,7009610665,5841342220,2.47728,2.51507,2.42322,3,8
2022-12-31,JNJ,2022-12-27,23478714320,24159830013,23879587094,6480668890,9721003338,8100836114,4598637738,6897956609,5748297173,4247014586,6370521879,5308768232,6395940421,9593910632,7994925526,2.23664,2.27076,2.18783,3,8
2023-04-02,JNJ,2023-03-27,23202634624,23875741267,23598793647,7766491480,11649737220,9708114350,5291097680,7936646520,6613872100,5245843680,7868765520,6557304600,4709131240,7063696860,5886414050,2.50257,2.54075,2.44796,4,7
2023-07-02,JNJ,2023-06-27,24220613985,24923252130,24634153866,5391884547,8087826824,6739855685,3830305657,5745458487,4787882072,3423388787,5135083184,4279235985,4714004473,7071006712,5892505592,2.61674,2.65666,2.55963,4,7
2023-10-01,JNJ,2023-09-27,20682382889,21282377222,21035511433,5927859908,8891789865,7409824886,5526548619,8289822930,6908185775,3363821508,5045732265,4204776886,5140381153,7710571731,6425476442,2.51642,2.55481,2.4615,4,7
2023-12-31,JNJ,2023-12-28,20231919796,21291740664,21021604833,7128735780,10693103671,8910919725,5058501511,7587752269,6323126890,4671716044,7007574066,5839645055,7035534462,10553301695,8794418079,2.28096,2.32991,2.23201,13,15
2024-03-31,JNJ,2024-03-31,21230943584,21630961362,21400951140,8543140628,12814710942,10678925785,5820207448,8730311172,7275259310,5770428048,8655642072,7213035060,5180044364,7770066546,6475055455,2.65571,2.73619,2.59535,10,11
2024-06-30,JNJ,2024-06-30,22260441064,22460265490,22330379614,6744628494,6805172735,6765818979,4789799273,4832795676,4804848014,6539446802,6685835582,6612641192,5607531842,5657868752,5625149761,2.71121,2.74122,2.6812,10,11
2024-09-29,JNJ,2024-09-30,22011936701,22301698918,22171805511,6669334855,6757129095,6717773057,4736328364,4798676763,4770727481,5018047382,5793795722,5381677892,5544932178,5617924930,5585204041,2.20651,2.37548,2.05742,9,10
2024-12-31,JNJ,2024-12-31,22221957720,22849752938,22431222793,6732968534,6923182443,6796373170,4781518777,4916602043,4826546532,4711830931,5173314122,4857561181,5597837668,5755982858,5650552732,1.99162,2.12108,1.93187,11,13
2025-03-30,JNJ,2025-03-31,21320297753,21856532536,21558624324,6459777114,6622249384,6531987012,4587507785,4702889909,4638788729,6076744112,6464106092,6294644372,5370704389,5505784984,5430740209,2.58083,2.65031,2.49149,10,12
2025-06-29,JNJ,2025-06-30,22590819509,23096886254,22853974217,6844728931,6998060672,6924461436,4860887102,4969777942,4917510339,6346448732,6857102162,6540983372,5690756053,5818237147,5757046222,2.68183,2.81144,2.60207,10,12
2025-09-28,JNJ,2025-09-30,23625278147,23845420510,23755362271,7158156647,7224856963,7197570470,5083472505,5130840736,5111462823,6434008832,6895321292,6725371772,5951342074,6006797188,5984111005,2.75743,2.82711,2.63797,11,13
