ticker,date,open,high,low,close,adj_close,volume,dividends,stock_splits
V,2021-01-04,220.25,220.25,214.24000549316406,217.75999450683594,210.0050811767578,10318300,0.0,0.0
V,2021-01-05,216.30999755859375,218.4600067138672,213.63999938964844,214.50999450683594,206.870849609375,6869700,0.0,0.0
V,2021-01-06,213.8000030517578,216.1699981689453,212.07000732421875,212.6199951171875,205.04815673828125,7206200,0.0,0.0
V,2021-01-07,212.1999969482422,215.22000122070312,212.1999969482422,213.80999755859375,206.1957550048828,10967900,0.0,0.0
V,2021-01-08,214.1699981689453,216.1199951171875,212.75,215.4499969482422,207.77735900878906,6513000,0.0,0.0
V,2021-01-11,213.9600067138672,214.86000061035156,212.47999572753906,212.88999938964844,205.3085174560547,7353100,0.0,0.0
V,2021-01-12,212.33999633789062,212.7899932861328,207.47000122070312,208.86000061035156,201.42205810546875,9331600,0.0,0.0
V,2021-01-13,209.41000366210938,211.0,208.6300048828125,209.35000610351562,201.8945770263672,6688500,0.0,0.0
V,2021-01-14,210.57000732421875,211.2100067138672,201.72999572753906,201.86000061035156,194.6713409423828,12887500,0.0,0.0
V,2021-01-15,201.5399932861328,203.25999450683594,200.42999267578125,201.58999633789062,194.4109344482422,8755000,0.0,0.0
V,2021-01-19,203.0500030517578,204.1699981689453,200.07000732421875,201.66000366210938,194.4784393310547,9772000,0.0,0.0
V,2021-01-20,203.02999877929688,207.19000244140625,202.22999572753906,206.00999450683594,198.67349243164062,12675700,0.0,0.0
V,2021-01-21,206.0500030517578,207.1699981689453,204.75,205.13999938964844,197.83453369140625,6513500,0.0,0.0
V,2021-01-22,203.99000549316406,205.3300018310547,201.8000030517578,202.02000427246094,194.8256378173828,7316200,0.0,0.0
V,2021-01-25,200.33999633789062,201.63999938964844,195.75,200.97999572753906,193.82269287109375,19282400,0.0,0.0
V,2021-01-26,201.75999450683594,203.49000549316406,200.97000122070312,202.00999450683594,194.8159942626953,9605300,0.0,0.0
V,2021-01-27,197.63999938964844,199.6999969482422,193.9600067138672,194.97000122070312,188.02671813964844,13772400,0.0,0.0
V,2021-01-28,200.0,202.0,198.1699981689453,198.22000122070312,191.1609649658203,11041300,0.0,0.0
V,2021-01-29,197.82000732421875,203.0500030517578,192.80999755859375,193.25,186.3679656982422,21503000,0.0,0.0
V,2021-02-01,195.13999938964844,199.2100067138672,195.02000427246094,198.36000061035156,191.29595947265625,12970700,0.0,0.0
V,2021-02-02,200.85000610351562,204.35000610351562,200.0,202.61000061035156,195.3946533203125,11305100,0.0,0.0
V,2021-02-03,203.07000732421875,203.50999450683594,200.97999572753906,201.36000061035156,194.1891326904297,13458600,0.0,0.0
