date_x,symbol,date_y,revenueLow,revenueHigh,revenueAvg,ebitdaLow,ebitdaHigh,ebitdaAvg,ebitLow,ebitHigh,ebitAvg,netIncomeLow,netIncomeHigh,netIncomeAvg,sgaExpenseLow,sgaExpenseHigh,sgaExpenseAvg,epsAvg,epsHigh,epsLow,numAnalystsRevenue,numAnalystsEps
2020-12-31,BAC,2020-12-29,20069739942,21162881308,20576704287,5796567272,8694850909,7245709090,4618783599,4870355539,4735454697,4057745454,6086618181,5072181817,7555418181,11333127272,9444272726,0.54884,0.56917,0.53126,14,13
2021-03-31,BAC,2021-03-29,21361413343,22524908467,21901005533,6035757574,9053636363,7544696969,4916045045,5183807967,5040225008,4488484848,6732727272,5610606060,6611175757,9916763636,8263969696,0.65795,0.68232,0.63688,10,9
2021-06-30,BAC,2021-06-29,21260666529,22418674261,21797713840,5121194805,7681792206,6401493506,4892859507,5159359578,5016453799,4887522077,7331283116,6109402596,6046877922,9070316883,7558597402,0.77059,0.79913,0.74591,6,10
2021-09-30,BAC,2021-09-29,21141623760,22293147573,21675664035,6849633802,10274450704,8562042253,4865463397,5130471281,4988365661,4939571830,7409357746,6174464788,6953036619,10429554929,8691295774,0.7088,0.73505,0.6861,4,11
2021-12-31,BAC,2021-12-29,21633954346,22812293999,22180430958,6968315788,10452473684,8710394736,4978766731,5249945923,5104531052,5167473684,7751210526,6459342105,8071368421,12107052631,10089210526,0.7652,0.79354,0.74069,6,5
2022-03-31,BAC,2022-03-29,22561524179,23790385909,23131431330,7238933333,10858399999,9048666666,2922453333,4383680000,3653066666,5276693333,7915039999,6595866666,8638186666,12957279999,10797733332,0.74848,0.7762,0.72451,3,6
2022-06-30,BAC,2022-06-29,22137462028,23343226305,22696657312,13558348051,20337522077,16947935064,3617859740,5426789610,4522324675,10472353246,15708529870,13090441558,7971241558,11956862337,9964051947,0.74994,0.77771,0.72592,5,6
2022-09-30,BAC,2022-09-29,22935897037,24185149786,23515260897,7534597182,11301895773,9418246478,5278391517,5565890415,5411724401,5433529013,8150293520,6791911266,7648340280,11472510421,9560425350,0.77767,0.80647,0.75276,3,6
2022-12-31,BAC,2022-12-29,23577109648,24861287416,24172670626,7665147367,11497721052,9581434209,5425958068,5721494494,5563018502,5684221052,8526331578,7105276315,8878505263,13317757893,11098131578,0.77119,0.79975,0.74649,5,6
2023-03-31,BAC,2023-03-29,24541333629,25878029921,25161251035,7962826666,11944239998,9953533332,3214698666,4822048000,4018373333,5804362666,8706543998,7255453332,9502005332,14253007998,11877506665,0.80749,0.83739,0.78163,4,5
2023-06-30,BAC,2023-06-29,24361379116,25688273799,24976750846,14914182856,22371274284,18642728570,3979645714,5969468571,4974557142,11519588570,17279382857,14399485713,8768365713,13152548570,10960457141,0.83986,0.87096,0.81296,6,5
2023-09-30,BAC,2023-09-29,24511613930,25846691474,25130780612,8288056900,12432085351,10360071125,5641021794,5948272126,5783514767,5976881914,8965322872,7471102393,8413174308,12619761463,10516467885,0.82685,0.85747,0.80037,4,5
2023-12-31,BAC,2023-12-30,23314715493,24094771755,23703136864,8431662103,12647493157,10539577630,5365571544,5545091114,5454961555,6252643157,9378964735,7815803946,9766355789,14649533683,12207944736,0.53322,0.59247,0.48138,8,16
2024-03-31,BAC,2024-03-31,25003037990,26021306876,25486967758,8759109332,13138663997,10948886664,3536168532,5304252800,4420210666,6384798932,9577198397,7980998664,10452205865,15678308797,13065257331,0.76074,0.79038,0.72122,10,14
2024-06-30,BAC,2024-06-30,25032861120,25573570920,25223110865,6021903798,6151976920,6067670267,5671835536,5794347184,5714941486,5707569532,6468523459,6011936009,8711643869,8899815377,8777852363,0.79661,0.85711,0.75628,9,13
2024-09-30,BAC,2024-09-30,25043530380,25592730608,25253225013,6024470395,6156585974,6074914525,5674252930,5798688302,5721764618,5450446649,5892393113,5745077625,8715356861,8906483108,8788332337,0.76125,0.78077,0.72221,7,12
2024-12-31,BAC,2024-12-31,24906755967,25266564640,25116644360,5991567949,6078123505,6042058690,5643263186,5724787052,5690818774,5579272232,6031633418,5805452825,8667758227,8792974638,8740801134,0.76925,0.79922,0.73928,7,11
2025-03-31,BAC,2025-03-31,26542177860,27419521885,26975807666,6384984956,6596038790,6489298920,6013809883,6212594632,6112059816,5937749982,6539086974,6163251354,9236898648,9542221666,9387805427,0.81666,0.86646,0.78678,9,12
2025-06-30,BAC,2025-06-30,26127273593,27197738520,26721976331,6285175607,6542686595,6428237267,5919802699,6162343933,6054547829,6143403007,7120726557,6492447132,9092508512,9465039210,9299470011,0.86028,0.94353,0.81403,10,12
2025-09-30,BAC,2025-09-30,27020964591,28170792872,27515189028,6500161868,6776764501,6619052473,6122291274,6382814307,6234270472,6953109908,7717158065,7182309261,9403520412,9803670217,9575514627,0.95169,1.02256,0.92132,6,14
