date,ret_1d,logret_1d,ret_5d,ret_20d,sma_5,ema_5,sma_20,ema_20,sma_50,ema_50,macd_12_26,macd_signal_9,macd_hist,rsi_14,roc_10,mom_10,vol_20,vol_60,atr_14,bb_mid_20,bb_upper_20_2,bb_lower_20_2,bb_width_20_2,obv,cmf_20,mfi_14,hl_range,oc_gap
2021-02-26,-0.009850152211020369,-0.009898985904473094,-0.13541526660970937,-0.19143429628291042,234.20533447265626,235.82564572837938,264.7441665649414,256.55585101953403,258.48586608886717,248.89912146438073,-8.522327379756263,-1.8650100232218227,-6.65731735653444,33.70054107888892,-0.1677549875404546,-45.38667297363281,0.03913980189088275,0.03829550220630949,14.298807416643422,264.7441665649414,305.83158150904393,223.65675162083886,0.3103933542877429,14012857500.0,-0.0027807643865716343,13.96843030768541,0.06985934288178874,0.03626938405476683
2021-03-01,0.06355291148192554,0.061615106636751404,0.005500339526735898,-0.09464042769603653,234.467333984375,237.0426535894274,263.4924995422363,254.92926228543777,259.05373291015627,248.5296135368177,-8.683645013446807,-3.2287370212668196,-5.454907992179987,41.96314247405577,-0.11970055216352948,-32.56333923339844,0.04105116937683736,0.039198763412479215,14.726426260811948,263.4924995422363,306.1067857520766,220.8782133323961,0.32345729980074384,14094266100.0,0.0810572247934809,14.442513671347427,0.0472558169526435,-0.039419299042973636
2021-03-02,-0.044527636486599076,-0.04554943930628858,-0.017743680514447635,-0.1826246475376282,233.6406677246094,234.29954880408442,260.9363327026367,252.44203151857687,259.4781997680664,247.75642630923264,-9.561710572986982,-4.495331731610852,-5.06637884137613,38.147953622276916,-0.13787647843827522,-36.59333801269531,0.03929737059065642,0.03969678637244786,15.070236206054693,260.9363327026367,305.48659063763796,216.38607476763548,0.34146458236439425,14023069500.0,-0.00046510585186697805,14.277994200598599,0.05260474284604239,0.0463842145826173
2021-03-03,-0.048423758283395624,-0.04963546753524194,-0.11970024813577385,-0.25159542541565816,227.7193359375,228.77747833683753,257.27649993896483,249.13644160274515,259.4601998901367,246.57905027366837,-11.024563102477373,-5.801178005784156,-5.2233850966932165,34.62527568407954,-0.18160741442402695,-48.316650390625,0.038494748843589534,0.039688145056044816,15.059523446219318,257.27649993896483,303.4488035237091,211.10419635422053,0.3589313722450205,13932445500.0,-0.07789583667553136,14.70669489681616,0.07500000700801715,0.05326085829145109
2021-03-04,-0.04862218183112754,-0.04984401019282242,-0.0890914730895922,-0.2729059651262161,223.6673370361328,221.5672080513813,253.38899993896484,245.1374154958617,258.9697998046875,245.03268232099387,-12.889557264906017,-7.218853857608529,-5.670703407297488,31.620736334619835,-0.21074954574200933,-55.313323974609375,0.03928398929394801,0.039399557339287156,16.01904732840403,253.38899993896484,302.7519116702906,204.02608820763908,0.3896215837563278,13734687000.0,-0.0861469966636056,13.660569291527253,0.11014739424454129,0.05529096249702761
2021-03-05,-0.03779931353128296,-0.038532236280416896,-0.11480387351410615,-0.2965211057934499,218.4973358154297,214.15036058405892,249.18833389282227,240.77353455810479,258.62373321533204,243.23989735348096,-14.828461016694575,-8.74077528942574,-6.087685727268836,29.576555002694334,-0.23467294298407548,-61.116653442382784,0.039516113330163166,0.03863766199100154,17.360714503697,249.18833389282227,302.001318260496,196.3753495251485,0.42388007129088967,13466497500.0,-0.04416157936093641,12.424844262960448,0.14775481444207453,0.0470105953591895
2021-03-08,-0.0584496728285433,-0.06022747806878108,-0.21634674353682726,-0.3393801812169016,208.13533630371094,205.32246430701585,244.36783447265626,235.71573810046905,258.1081332397461,241.0605551730672,-17.107904084434296,-10.41420104842745,-6.693703036006845,26.800437523238557,-0.21203638455504759,-50.5,0.04031515664120466,0.03947806789832473,18.14119175502233,244.36783447265626,301.2180144370819,187.51765450823066,0.4652836580322269,13311136500.0,-0.10587592675907637,11.966347552163228,0.10895206027389538,0.06669624649247728
2021-03-09,0.1964120760817838,0.17932714140524914,-0.01873433989678641,-0.21986981235729675,207.2780029296875,211.72386699243768,241.2038345336914,234.65011279216546,258.29213348388674,240.41216761189912,-15.758431748824137,-11.483047188506788,-4.275384560317349,44.53819079105293,-0.036145604269456455,-8.419998168945312,0.059991301390454915,0.047109309518826144,19.980713980538514,241.2038345336914,294.8267878667949,187.5808812005879,0.4446277020161837,13513706400.0,-0.013059169012382313,22.040850012332754,0.12304401484785851,-0.09709315522427416
2021-03-10,-0.00819506910832657,-0.008228833280182691,0.022749494511741686,-0.21354741480398276,208.26866760253907,215.37813158382565,238.18050155639648,233.51073640877843,258.3340667724609,239.71704969639725,-14.668351137482091,-12.12010797830185,-2.5482431591802417,43.96545854324988,-0.09967387376205106,-24.65333557128909,0.05999093519998736,0.047004732259615316,20.954762050083712,238.18050155639648,288.56547396340665,187.79552914938634,0.4230822596960564,13331889300.0,-0.05387345318035946,30.158224544665828,0.09398860202276375,0.04825917074237312
2021-03-11,0.04721134236531421,0.046130766690605556,0.12577238043296024,-0.13073735996835778,213.47933349609374,221.3187533719645,236.4268341064453,233.48114217444163,258.573466796875,239.46147900039117,-12.80846798718315,-12.25777998007811,-0.5506880071050393,48.074183542759094,0.025475660696611113,5.7933349609375,0.060479280399233226,0.04745109401411412,21.312380109514518,236.4268341064453,284.8031767659693,188.05049144692134,0.40922886644706097,13440651000.0,0.01650965499035014,35.115613846048305,0.03619212071979347,-0.0002858732859626009
2021-03-12,-0.008390501992574073,-0.008425900400429927,0.1601806158844874,-0.14529486913980638,219.8646667480469,224.6269462177029,234.46133346557616,233.26801738727383,258.7583999633789,239.13919872230446,-11.361416371265221,-12.078507258315533,0.7170908870503112,47.377897558145506,0.02698738720496685,6.07666015625,0.060369741947888765,0.04746856391175665,20.416191101074226,234.46133346557616,280.1174188403809,188.80524809077144,0.38945513701522977,13339899600.0,0.06208029916811911,35.45412097386915,0.041428229527574925,-0.03420640758288335
2021-03-15,0.020483461206222575,0.02027649657712319,0.2574422166884043,-0.13255407912335904,229.52733154296874,228.41129605431496,232.65833282470703,233.52630103872767,258.8461331176758,239.01530840878425,-9.720358118340584,-11.606877430320544,1.88651931197996,49.292542852366225,-0.014601312077861528,-3.4966735839844034,0.06063179420531708,0.04717668317871601,18.836190359933045,232.65833282470703,274.77697331345473,190.53969233595933,0.36206431961739677,13427906400.0,0.05776834451987143,42.495511841502676,0.04116168025148087,-0.019563813817939982
2021-03-16,-0.04387377195940423,-0.04486533694757759,0.004899154444095499,-0.14988324502928996,229.74732971191406,227.4830851055459,230.66933212280273,232.7739545786591,258.6541998291016,238.4902634989499,-9.149762273666056,-11.115454398989648,1.9656921253235922,45.40383799790666,-0.013926967877253449,-3.186676025390625,0.061105717078104874,0.04755226865451167,18.505475725446434,230.66933212280273,269.9370294494722,191.40163479613324,0.34046742985118045,13331319300.0,0.04802988562830728,36.476033421577505,0.054544333142237784,0.039105900050917485
2021-03-17,0.03683074261011732,0.03616869761350537,0.05051941576236185,-0.12070411012894577,231.99732971191406,229.63427699256448,229.06366577148438,232.88468850132028,258.46779968261717,238.3116908427794,-7.935537663920201,-10.479471051975759,2.5439333880555584,48.88915464546376,0.07441820144572575,16.203323364257812,0.06187322957903008,0.04759186868691127,18.05976213727679,229.06366577148438,264.6980477657577,193.42928377721105,0.3111308105042066,13452436800.0,0.06348139755036815,43.156423756703255,0.0751200503702466,-0.06403440862347178
2021-03-18,-0.06932072763951169,-0.07184055905976201,-0.06638077156997046,-0.17046403905729213,228.90133056640624,225.66285173527737,226.82666625976563,231.44043256983292,257.9214663696289,237.504173602698,-8.187425267764553,-10.021061895133519,1.833636627368966,43.10602075708324,0.05104274120765817,10.573333740234375,0.06357552251515265,0.04862252192339941,18.122143336704802,226.82666625976563,259.09160380571115,194.56172871382012,0.28448980957992986,13352762400.0,0.021868761174463198,43.78145945636958,0.05699983277847465,0.04766058768063757
2021-03-19,0.0026180050626212203,0.002614584056873359,-0.056016052511015824,-0.16182002346178093,226.31066284179687,223.2052322522292,224.71949996948243,230.1880097809091,257.24739959716794,236.7506763353817,-8.245999661366,-9.666049448380015,1.4200497870140154,43.359632219379165,0.09519187758283931,18.97332763671872,0.06363142341800122,0.048431222600579395,17.862857273646764,224.71949996948243,253.002055876077,196.43694406288785,0.25171430080999146,13481444400.0,0.0754859895768744,38.24909591648633,0.049796121908983686,-0.01262839762158887
2021-03-22,0.023103830299388672,0.02284097771296026,-0.05359211674480446,-0.06228135698703996,223.7813293457031,223.24793091717626,223.97783279418945,229.53518296816256,256.27379943847654,236.2245058221146,-7.79560245535086,-9.291960049774184,1.4963575944233245,45.66742363705731,0.19005322661179358,35.666656494140625,0.061050053236956274,0.04721759762608763,18.06857190813337,223.97783279418945,251.54452795524872,196.41113763313018,0.24615556653224677,13599981000.0,0.07017725953668794,43.64565260124264,0.046074597852897026,0.021776159981711316
2021-03-23,-0.01170146456365928,-0.011770465503008509,-0.021746818029131476,-0.0524869889043208,222.79999694824218,222.40528768501858,223.3664993286133,228.6956418493569,254.82139953613282,235.61648603382395,-7.56235890909079,-8.946039821637505,1.3836809125467155,44.65217197817263,-0.01695420460522823,-3.806671142578125,0.06092442094043344,0.045813787380026075,17.385238647460934,223.3664993286133,250.63642332076972,196.09657533645685,0.24417201392440996,13508505300.0,-7.885208569201141e-05,43.634648196993936,0.030642153607446647,0.020553945474025562
2021-03-24,-0.04816058727810213,-0.049358942535190804,-0.10193641454300617,-0.15060241186836942,218.0306640625,218.30019056930928,221.50399932861328,226.92367561016962,253.61526611328125,234.61544722221873,-8.141415108124619,-8.785114878934928,0.6436997708103096,40.68961795442102,-0.056566766888266895,-12.596664428710909,0.05990293443340627,0.044947622333112704,16.658096313476555,221.50399932861328,246.90391823384758,196.10408042337897,0.22934049933384845,13407119700.0,-0.07786166158929905,45.76915418860445,0.06014885617547004,0.05972048576536298
2021-03-25,0.016056627401557888,0.015929083234572167,-0.019551111826907053,-0.061314513548421434,217.17933044433593,216.68790475616714,220.80683288574218,225.64173823109468,252.22159942626953,233.78595255193105,-8.233213866318408,-8.674734676411624,0.4415208100932162,42.435435107640195,-0.08463406550875663,-19.736663818359375,0.05735602214769632,0.04444728714014208,15.411667960030686,220.80683288574218,246.28987367488398,195.32379209660039,0.23081750194141998,13524794400.0,-0.014799752565830339,49.146665024698464,0.05621574358486448,-0.042770834451729016
2021-03-26,-0.03385438241576766,-0.03444071328935919,-0.055217049972483445,-0.084071091814786,214.76866455078124,213.2041577768979,219.86033248901367,223.79363590607227,250.65026580810547,232.70558828786943,-8.787796612075311,-8.697347063544361,-0.09044954853095,39.73691682703314,-0.10814006131273723,-25.00666809082034,0.05776874175468257,0.04459959956047068,14.997144426618297,219.86033248901367,246.05774043240496,193.6629245456224,0.23830954539923982,13423236000.0,-0.004943734187166074,50.35592359838952,0.07100260833035031,0.03743272935942398
2021-03-29,-0.011992667021112458,-0.012065159218404021,-0.08762683213935574,-0.14913074093002798,210.85466613769532,210.0572172451455,218.07466583251954,221.88598831326925,249.09219940185548,231.5705980091938,-9.31945542251114,-8.821768735337718,-0.497686687173422,38.8268833119024,-0.13652284146617044,-32.21665954589838,0.05564833002663983,0.044601913146118825,12.797144208635595,218.07466583251954,243.49941705791244,192.64991460712665,0.2331747351608371,13337325000.0,-0.019315638327547263,41.41985556972471,0.03347016295095476,0.007116083665559878
2021-03-30,0.0398010788512122,0.03902942452340498,-0.04008093684208047,-0.07403415595507212,209.08533325195313,210.66259042742774,217.22766571044923,220.9324024541,247.82193298339843,230.79815639283294,-8.982840989719023,-8.853983186213979,-0.12885780350504383,43.40381370002138,-0.06095612203127021,-13.753326416015625,0.055863924403352146,0.044997439699819855,12.41285814557756,217.22766571044923,242.27194049256346,192.183390928335,0.23058089493533174,13455622200.0,0.048411171869754875,38.40317294792886,0.0733929209177658,-0.05328659432029384
2021-03-31,0.05083220558444035,0.04958242699342918,0.059752152347053,0.02255046683203732,211.59599914550782,214.65616888683988,217.47316513061523,221.09534753520134,246.6444662475586,230.47835911490475,-7.757598752227494,-8.634706299416683,0.8771075471891887,48.8743692820432,-0.04827518236743933,-11.293334960937472,0.055988943624728414,0.04550428409573249,12.459047589983253,217.47316513061523,242.63429991830583,192.31203034292463,0.2313953059227213,13555634100.0,0.10967513987784192,37.80709402588034,0.04624733905538513,-0.0319045383185278
2021-04-01,-0.009252455923120073,-0.009295525767170772,0.03335465165277496,0.06486544500103264,213.0199981689453,216.63188867358338,218.1449981689453,221.04658379347458,245.38646606445312,230.09031868871517,-6.87357573604956,-8.282480186743259,1.408904450693699,47.92025689602841,0.013151419301457024,2.8633270263671875,0.05476736631538551,0.0454773856928978,12.44809504917689,218.1449981689453,242.8587369916506,193.43125934624,0.22658084329364647,13449738900.0,0.10686947553691478,45.07499649648395,0.04986777598930393,0.040226688310974104
2021-04-05,0.04427659122771899,0.043324388497766333,0.11692073484273302,0.15569867353032718,217.84266662597656,221.2045944835608,219.6966651916504,221.9326240134785,244.36019958496092,230.10050250890342,-5.323525558347001,-7.690689261064008,2.367163702717007,52.640756497389546,0.055247666811618856,12.060012817382784,0.05454723289713593,0.04598731505030094,12.85928562709263,219.6966651916504,243.3051155679797,196.0882148153211,0.21491860475656,13575267300.0,0.051944064445283544,46.48270166936233,0.03394830413816229,0.024108223662376898
2021-04-06,0.0008247761127986308,0.0008244361718844317,0.13141057467091466,0.2284546378573149,223.197998046875,224.31639408441816,221.84033126831054,222.752373468017,243.3267330932617,230.1177374413438,-4.033276150327396,-6.959206638916686,2.92593048858929,52.73051222065555,0.03226865016353431,7.2066650390625,0.052232336885894466,0.04598460535008141,12.341190883091514,221.84033126831054,240.46236752465992,203.21829501196115,0.16788684140420332,13660082700.0,0.12540580404186244,46.84506551763036,0.02194845886159781,-0.0019085069637836305
2021-04-07,-0.029857428208930892,-0.03031223705748461,0.055614950770709104,-0.003874864250287824,225.5546630859375,224.09648338538034,221.7968307495117,222.83849618413964,241.9278662109375,229.86436193334225,-3.525531376995474,-6.272471586532443,2.7469402095369695,49.09976618260312,0.013304914599312267,2.9366607666015625,0.03457469003727413,0.04569330210021744,11.652143205915172,221.7968307495117,240.39649625855995,203.19716524046348,0.16771804580069893,13581154500.0,0.02196531561055809,39.60620771817727,0.03508359472853707,0.023890806404857343
2021-04-08,0.01912159613436404,0.01894107600700144,0.023760014030419496,0.023560789702996132,226.61266479492187,225.37543370711555,222.05916442871094,223.32371886665834,240.5992660522461,229.78863536146946,-2.746389598231559,-5.567255188872267,2.8208655906407074,51.341502694571766,0.08493187835558613,17.843338012695256,0.03477556879704809,0.045810299251013264,10.908572605678005,222.05916442871094,240.85860112677867,203.25972773064322,0.16931916992872434,13652927400.0,0.08777708069873902,45.55425277026947,0.026177280395109238,-0.00938870742950156
2021-04-09,-0.009915155733034586,-0.00996463824588327,0.02307523255328925,-0.03227554546736422,227.63066711425782,225.47473575266037,221.68283157348634,223.547492293048,239.35166595458983,229.6272512235197,-2.284937457600222,-4.910791642617858,2.6258541850176362,50.08614220151721,0.05719955054968606,12.210006713867188,0.033183705141997547,0.04575385256170439,10.474287850516172,221.68283157348634,239.83337735113582,203.53228579583686,0.16375238126307226,13588616100.0,0.057960619705560226,47.562847152650924,0.01704534390355252,0.0011077958972605852
