ticker,earnings_date,day0_date,est_end_date,alpha_1y,beta_1y,r2_1y,resid_vol_1y,n_1y,alpha_1q,beta_1q,r2_1q,resid_vol_1q,n_1q
JNJ,2021-01-26,2021-01-26,2021-01-25,0.000154846249119676,0.6744013122868767,0.5857555122902285,0.012350835949683156,252,0.0013614672845721904,0.5263764184536465,0.22176040380984507,0.00955111199944511,63
JNJ,2021-04-20,2021-04-20,2021-04-19,-0.0003364878644412622,0.5002181145960397,0.29329049291314147,0.009098056569424485,252,-0.0003660664898017763,0.4647876106835073,0.17362417253662077,0.00984137413850217,63
JNJ,2021-07-21,2021-07-21,2021-07-20,2.990377156239423e-06,0.5291018247107336,0.24909826387586043,0.008750085992681723,252,-3.899162774002369e-05,0.48621072007049143,0.19643998465657908,0.007213930549440584,63
JNJ,2021-10-19,2021-10-19,2021-10-18,-7.019678501762048e-05,0.505079730701457,0.20541971577199725,0.008500452035919311,252,-0.0009789528702173205,0.4793256434614222,0.22056875546653143,0.006419144016658166,63
JNJ,2022-01-25,2022-01-25,2022-01-24,-0.00013930546311431206,0.3620927594918183,0.11499784003210634,0.008496159245117521,252,0.00013082353888615878,0.1324943323537698,0.01840274432620359,0.00922618653153245,63
JNJ,2022-04-19,2022-04-19,2022-04-18,0.0004274793552132,0.258939710072631,0.06677399046604537,0.00922040845786643,252,0.0012542271417896145,0.2053936976736274,0.05159343640887959,0.0119136751528412,63
JNJ,2022-07-19,2022-07-19,2022-07-18,0.00042477525827534513,0.3163543216795349,0.1443300503714331,0.009701587667837018,252,0.000463404169278155,0.3958817309144407,0.33369772314256785,0.009983935554922921,63
JNJ,2022-10-18,2022-10-18,2022-10-17,0.0004896289961960664,0.292423785329753,0.14064793921908592,0.010311378785795586,252,-1.4752525066272888e-05,0.31571952930548713,0.213080452749984,0.009167405116688298,63
JNJ,2023-01-24,2023-01-24,2023-01-23,0.0003341533578077476,0.30851641288226744,0.18119326632473143,0.010018977346719863,252,-5.37620394212073e-05,0.322812551504042,0.23628580799048626,0.008203764124154174,63
JNJ,2023-04-18,2023-04-18,2023-04-17,-0.0001209653049374884,0.3543759433020528,0.23023422307310992,0.009444030311715701,252,-0.0008662224515324983,0.4892049506169517,0.19329648578730885,0.009988768576566668,63
JNJ,2023-07-20,2023-07-20,2023-07-19,-0.0004556241777070512,0.31625609807887695,0.15571228390085456,0.008890974801711431,252,-0.00033780767149770263,0.16723919766453268,0.03260664785331191,0.006761287023752466,63
JNJ,2023-10-17,2023-10-17,2023-10-16,-0.000245557023595994,0.2989667344621064,0.08713623909597801,0.009869033761870158,252,2.25499813649053e-05,-0.02740343717192107,0.0002427838555177919,0.01265239801542186,63
JNJ,2024-01-23,2024-01-23,2024-01-22,-0.0002837105362888215,0.3180429078684016,0.06211199756725139,0.009955170105628502,252,0.00025621796316316683,0.46172909268026213,0.14503437046554646,0.008147946889946588,63
JNJ,2024-04-16,2024-04-16,2024-04-15,-0.0004945806502627981,0.23270896172283234,0.03260094294969085,0.00934774394736379,252,-0.0016072030800180002,0.26015011618573936,0.06385260942080606,0.00743355697231385,63
JNJ,2024-07-17,2024-07-17,2024-07-16,-0.00024315885461516677,0.20381350344360466,0.019738740836023894,0.010078568224936225,252,0.0006394107169224218,-0.051176109850064384,0.0007723944780778647,0.01061576260733998,63
JNJ,2024-10-15,2024-10-15,2024-10-14,0.00021319383715977345,0.07205339764771655,0.0035219344680811338,0.009551117227374093,252,0.001382241308796238,-0.2263236861317019,0.049007446675844,0.010224265572470203,63
JNJ,2025-01-22,2025-01-22,2025-01-21,-0.00010890795243189249,-0.057259322700823005,0.002264414161655015,0.00974481714586662,252,-0.0014735213255411576,-0.016571534912630206,0.00020418686360867966,0.009811742038175556,63
JNJ,2025-04-15,2025-04-15,2025-04-14,0.00034654957393835266,-0.012685508339681087,0.00015864615134697502,0.012027248644168884,252,0.0013681518330964492,0.05555584705681657,0.004258069694617395,0.01620421530158028,63
JNJ,2025-07-16,2025-07-16,2025-07-15,0.00033776539949871375,0.006237594748554603,4.269845154891705e-05,0.01191961829187435,252,0.00020139758605091062,0.13912041867705066,0.01659645217690231,0.010196024147330075,63
JNJ,2025-10-14,2025-10-14,2025-10-13,0.0008525996649143547,0.052827263709307674,0.002653433837300767,0.012161905772357253,252,0.0034398581649585096,0.03262407404504907,0.00036396284116690936,0.011362373813887142,63
