ticker,earnings_date,day0_date,section,speaker_type,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
JNJ,2022-10-18,2022-10-18,qa,all,8462.0,17162.0,314.0,176.0,154.0,12.0,18.0,66.0,54.0,54.0,0.037107066887260697,0.020798865516426377,0.01819900732687308,0.0014181044670290711,0.002127156700543607,0.01630820137083432
JNJ,2023-01-24,2023-01-24,all,all,8870.0,17930.0,324.0,198.0,194.0,12.0,26.0,114.0,60.0,56.0,0.03652762119503946,0.022322435174746337,0.021871476888387822,0.0013528748590755355,0.002931228861330327,0.014205186020293123
JNJ,2023-01-24,2023-01-24,prepared,all,5454.0,10026.0,196.0,106.0,96.0,10.0,24.0,62.0,14.0,52.0,0.03593692702603594,0.019435276861019434,0.0176017601760176,0.0018335166850018336,0.0044004400440044,0.0165016501650165
JNJ,2023-01-24,2023-01-24,qa,all,3416.0,7904.0,128.0,92.0,98.0,2.0,2.0,52.0,46.0,4.0,0.03747072599531616,0.026932084309133488,0.028688524590163935,0.000585480093676815,0.000585480093676815,0.01053864168618267
JNJ,2023-04-18,2023-04-18,all,all,8048.0,16102.0,312.0,158.0,190.0,52.0,24.0,56.0,96.0,58.0,0.03876739562624255,0.01963220675944334,0.02360834990059642,0.0064612326043737576,0.002982107355864811,0.019135188866799206
JNJ,2023-04-18,2023-04-18,prepared,all,1960.0,3432.0,64.0,40.0,28.0,6.0,4.0,16.0,6.0,38.0,0.0326530612244898,0.02040816326530612,0.014285714285714285,0.003061224489795918,0.0020408163265306124,0.012244897959183673
JNJ,2023-04-18,2023-04-18,qa,all,6088.0,12670.0,248.0,118.0,162.0,46.0,20.0,40.0,90.0,20.0,0.040735873850197106,0.01938239159001314,0.026609724047306178,0.0075558475689881735,0.0032851511169513796,0.021353482260183968
JNJ,2023-07-20,2023-07-20,all,all,9230.0,18862.0,374.0,200.0,142.0,114.0,18.0,76.0,54.0,54.0,0.04052004333694475,0.021668472372697724,0.015384615384615385,0.012351029252437704,0.0019501625135427952,0.01885157096424702
JNJ,2023-07-20,2023-07-20,prepared,all,5500.0,10156.0,204.0,104.0,82.0,56.0,10.0,44.0,18.0,44.0,0.03709090909090909,0.01890909090909091,0.014909090909090908,0.010181818181818183,0.0018181818181818182,0.01818181818181818
JNJ,2023-07-20,2023-07-20,qa,all,3730.0,8706.0,170.0,96.0,60.0,58.0,8.0,32.0,36.0,10.0,0.045576407506702415,0.025737265415549597,0.0160857908847185,0.015549597855227882,0.0021447721179624667,0.019839142091152815
JNJ,2023-10-17,2023-10-17,all,all,9420.0,19180.0,408.0,284.0,178.0,120.0,28.0,126.0,78.0,50.0,0.04331210191082802,0.030148619957537155,0.01889596602972399,0.012738853503184714,0.0029723991507431,0.013163481953290871
JNJ,2023-10-17,2023-10-17,prepared,all,2016.0,3622.0,80.0,70.0,28.0,4.0,2.0,18.0,6.0,32.0,0.03968253968253968,0.034722222222222224,0.013888888888888888,0.001984126984126984,0.000992063492063492,0.00496031746031746
JNJ,2023-10-17,2023-10-17,qa,all,7404.0,15558.0,328.0,214.0,150.0,116.0,26.0,108.0,72.0,18.0,0.04430037817396002,0.02890329551593733,0.02025931928687196,0.015667206915180983,0.0035116153430578066,0.01539708265802269
JNJ,2024-01-23,2024-01-23,all,all,8728.0,18148.0,428.0,130.0,150.0,18.0,8.0,68.0,66.0,34.0,0.04903758020164986,0.014894592117323557,0.017186067827681027,0.002062328139321723,0.0009165902841429881,0.03414298808432631
JNJ,2024-01-23,2024-01-23,prepared,all,2890.0,5472.0,140.0,54.0,34.0,4.0,0.0,22.0,6.0,22.0,0.04844290657439446,0.018685121107266434,0.011764705882352941,0.001384083044982699,0.0,0.02975778546712803
JNJ,2024-01-23,2024-01-23,qa,all,5838.0,12676.0,288.0,76.0,116.0,14.0,8.0,46.0,60.0,12.0,0.04933196300102775,0.01301815690304899,0.01986981843096951,0.002398081534772182,0.0013703323055841042,0.03631380609797876
JNJ,2024-04-16,2024-04-16,all,all,8528.0,17564.0,410.0,162.0,138.0,30.0,12.0,86.0,50.0,38.0,0.04807692307692308,0.01899624765478424,0.01618198874296435,0.003517823639774859,0.0014071294559099437,0.029080675422138838
JNJ,2024-04-16,2024-04-16,prepared,all,1894.0,3398.0,70.0,42.0,40.0,4.0,0.0,16.0,6.0,20.0,0.03695881731784583,0.022175290390707498,0.021119324181626188,0.0021119324181626186,0.0,0.014783526927138331
JNJ,2024-04-16,2024-04-16,qa,all,6634.0,14166.0,340.0,120.0,98.0,26.0,12.0,70.0,44.0,18.0,0.05125113053964426,0.01808863430810974,0.014772384684956286,0.003919204100090443,0.0018088634308109737,0.03316249623153452
JNJ,2024-07-17,2024-07-17,all,all,8334.0,16800.0,374.0,180.0,160.0,46.0,18.0,80.0,60.0,40.0,0.04487640988720902,0.02159827213822894,0.01919846412287017,0.005519558435325174,0.0021598272138228943,0.02327813774898008
JNJ,2024-07-17,2024-07-17,prepared,all,4456.0,8218.0,196.0,84.0,74.0,42.0,4.0,40.0,10.0,30.0,0.04398563734290844,0.018850987432675045,0.01660682226211849,0.009425493716337522,0.0008976660682226212,0.025134649910233394
JNJ,2024-07-17,2024-07-17,qa,all,3878.0,8582.0,178.0,96.0,86.0,4.0,14.0,40.0,50.0,10.0,0.04589994842702424,0.02475502836513667,0.0221763795771016,0.0010314595152140279,0.0036101083032490976,0.021144920061887573
JNJ,2024-10-15,2024-10-15,all,all,8428.0,16996.0,374.0,178.0,174.0,46.0,10.0,80.0,52.0,40.0,0.044375889890840056,0.021120075937351684,0.02064546748932131,0.005457997152349312,0.0011865211200759373,0.023255813953488372
JNJ,2024-10-15,2024-10-15,prepared,all,2494.0,4530.0,110.0,48.0,38.0,12.0,6.0,28.0,8.0,22.0,0.044105854049719326,0.019246190858059342,0.015236567762630313,0.0048115477145148355,0.0024057738572574178,0.024859663191659984
JNJ,2024-10-15,2024-10-15,qa,all,5934.0,12466.0,264.0,130.0,136.0,34.0,4.0,52.0,44.0,18.0,0.044489383215369056,0.021907650825749917,0.022918773171553757,0.005729693292888439,0.0006740815638692282,0.022581732389619143
JNJ,2025-01-22,2025-01-22,all,all,9720.0,19348.0,472.0,186.0,164.0,34.0,22.0,98.0,64.0,38.0,0.048559670781893,0.019135802469135803,0.016872427983539096,0.0034979423868312758,0.0022633744855967077,0.0294238683127572
JNJ,2025-01-22,2025-01-22,prepared,all,3522.0,6406.0,152.0,70.0,40.0,6.0,4.0,20.0,14.0,26.0,0.04315729699034639,0.019875070982396367,0.011357183418512209,0.0017035775127768314,0.001135718341851221,0.02328222600795003
JNJ,2025-01-22,2025-01-22,qa,all,6198.0,12942.0,320.0,116.0,124.0,28.0,18.0,78.0,50.0,12.0,0.05162955792191029,0.01871571474669248,0.020006453694740238,0.00451758631816715,0.002904162633107454,0.03291384317521781
JNJ,2025-04-15,2025-04-15,all,all,9502.0,19278.0,426.0,214.0,198.0,34.0,18.0,88.0,74.0,30.0,0.044832666806988004,0.02252157440538834,0.02083771837507893,0.003578194064407493,0.0018943380340980846,0.022311092401599664
JNJ,2025-04-15,2025-04-15,prepared,all,80.0,158.0,2.0,6.0,6.0,0.0,0.0,2.0,6.0,0.0,0.025,0.075,0.075,0.0,0.0,-0.05
JNJ,2025-04-15,2025-04-15,qa,all,9422.0,19120.0,424.0,208.0,192.0,34.0,18.0,86.0,68.0,30.0,0.04500106134578646,0.02207599235831034,0.020377839099978774,0.0036085756739545746,0.00191042241562301,0.022925068987476118
JNJ,2025-07-16,2025-07-16,all,all,9188.0,18402.0,470.0,120.0,138.0,20.0,18.0,94.0,48.0,38.0,0.05115367871136265,0.013060513713539399,0.015019590770570308,0.0021767522855899,0.00195907705703091,0.038093164997823246
JNJ,2025-07-16,2025-07-16,prepared,all,3338.0,6112.0,160.0,52.0,40.0,4.0,2.0,36.0,4.0,24.0,0.04793289394847214,0.015578190533253445,0.011983223487118035,0.0011983223487118035,0.0005991611743559018,0.03235470341521869
JNJ,2025-07-16,2025-07-16,qa,all,5850.0,12290.0,310.0,68.0,98.0,16.0,16.0,58.0,44.0,14.0,0.05299145299145299,0.011623931623931624,0.016752136752136753,0.002735042735042735,0.002735042735042735,0.041367521367521365
JNJ,2025-10-14,2025-10-14,all,all,10648.0,21650.0,600.0,146.0,180.0,36.0,30.0,140.0,78.0,30.0,0.056348610067618335,0.013711495116453793,0.0169045830202855,0.0033809166040570998,0.0028174305033809165,0.04263711495116454
JNJ,2025-10-14,2025-10-14,prepared,all,3538.0,6612.0,216.0,48.0,70.0,6.0,2.0,44.0,26.0,22.0,0.06105144149236857,0.013566986998304126,0.01978518937252685,0.0016958733747880158,0.0005652911249293386,0.047484454494064444
JNJ,2025-10-14,2025-10-14,qa,all,7110.0,15038.0,384.0,98.0,110.0,30.0,28.0,96.0,52.0,8.0,0.0540084388185654,0.013783403656821378,0.015471167369901548,0.004219409282700422,0.003938115330520394,0.04022503516174402
