ticker,earnings_date,day0_date,nw_lm_constr_prop__all,nw_lm_constr_prop__post,nw_lm_constr_prop__pre,nw_lm_lit_prop__all,nw_lm_lit_prop__post,nw_lm_lit_prop__pre,nw_lm_neg_prop__all,nw_lm_neg_prop__post,nw_lm_neg_prop__pre,nw_lm_pos_prop__all,nw_lm_pos_prop__post,nw_lm_pos_prop__pre,nw_lm_tone__all,nw_lm_tone__post,nw_lm_tone__pre,nw_lm_unc_prop__all,nw_lm_unc_prop__post,nw_lm_unc_prop__pre,nw_n_tokens__all,nw_n_tokens__post,nw_n_tokens__pre,nw_lm_pos_prop__post_minus_pre,nw_lm_neg_prop__post_minus_pre,nw_lm_unc_prop__post_minus_pre,nw_lm_lit_prop__post_minus_pre,nw_lm_constr_prop__post_minus_pre,nw_lm_tone__post_minus_pre
JNJ,2021-01-26,2021-01-26,0.0048216007714561235,0.006351446718419196,0.0015220700152207,0.0014464802314368371,0.002117148906139732,0.0,0.02507232401157184,0.029640084685956247,0.015220700152207,0.024108003857280617,0.019760056457304165,0.0334855403348554,-0.0009643201542912247,-0.009880028228652082,0.0182648401826484,0.018804243008678882,0.015525758645024701,0.0258751902587519,2074.0,1417.0,657.0,-0.013725483877551237,0.014419384533749247,-0.0103494316137272,0.002117148906139732,0.004829376703198496,-0.028144868411300483
JNJ,2021-04-20,2021-04-20,0.002261712439418417,0.0037397157816005983,0.0011376564277588168,0.010016155088852988,0.009723261032161555,0.010238907849829351,0.039418416801292405,0.030665669409124907,0.04607508532423208,0.009046849757673668,0.008227374719521317,0.009670079635949944,-0.03037156704361874,-0.02243829468960359,-0.03640500568828214,0.020355411954765753,0.030665669409124907,0.012514220705346985,3095.0,1337.0,1758.0,-0.001442704916428627,-0.015409415915107173,0.018151448703777922,-0.0005156468176677961,0.0026020593538417817,0.013966710998678546
JNJ,2021-07-21,2021-07-21,0.003076923076923077,0.0053404539385847796,0.0,0.027692307692307693,0.0267022696929239,0.029038112522686024,0.04230769230769231,0.04005340453938585,0.045372050816696916,0.016153846153846154,0.020026702269692925,0.010889292196007259,-0.026153846153846153,-0.020026702269692925,-0.034482758620689655,0.021538461538461538,0.020026702269692925,0.023593466424682397,1300.0,749.0,551.0,0.009137410073685666,-0.005318646277311066,-0.0035667641549894727,-0.0023358428297621248,0.0053404539385847796,0.01445605635099673
JNJ,2021-10-19,2021-10-19,0.001440922190201729,0.0014144271570014145,0.0014684287812041115,0.024495677233429394,0.02263083451202263,0.02643171806167401,0.032420749279538905,0.02263083451202263,0.042584434654919234,0.015129682997118156,0.018387553041018388,0.011747430249632892,-0.01729106628242075,-0.004243281471004243,-0.030837004405286344,0.006484149855907781,0.011315417256011316,0.0014684287812041115,1388.0,707.0,681.0,0.006640122791385495,-0.019953600142896603,0.009846988474807205,-0.003800883549651378,-5.4001624202697045e-05,0.0265937229342821
JNJ,2022-01-25,2022-01-25,0.0012836970474967907,0.0017574692442882249,0.0,0.024390243902439025,0.026362038664323375,0.01904761904761905,0.0410783055198973,0.040421792618629174,0.04285714285714286,0.023106546854942234,0.026362038664323375,0.014285714285714285,-0.01797175866495507,-0.014059753954305799,-0.02857142857142857,0.010269576379974325,0.012302284710017574,0.004761904761904762,779.0,569.0,210.0,0.01207632437860909,-0.002435350238513684,0.007540379948112812,0.007314419616704326,0.0017574692442882249,0.014511674617122772
JNJ,2022-04-19,2022-04-19,0.0028776978417266188,0.004210526315789474,0.0,0.011510791366906475,0.014736842105263158,0.004545454545454545,0.05467625899280575,0.05263157894736842,0.05909090909090909,0.02014388489208633,0.016842105263157894,0.02727272727272727,-0.034532374100719423,-0.035789473684210524,-0.031818181818181815,0.02302158273381295,0.02526315789473684,0.01818181818181818,695.0,475.0,220.0,-0.010430622009569377,-0.006459330143540672,0.007081339712918661,0.010191387559808612,0.004210526315789474,-0.003971291866028709
JNJ,2022-07-19,2022-07-19,0.0034629728289824187,0.0,0.0039767513000917715,0.013052743740010656,0.008247422680412371,0.013765677577240747,0.021310602024507193,0.008247422680412371,0.023248699908228816,0.025839104954714972,0.03505154639175258,0.024472315692872438,0.004528502930207778,0.026804123711340205,0.001223615784643622,0.02424080980287693,0.012371134020618556,0.026001835423676966,3754.0,485.0,3269.0,0.01057923069888014,-0.015001277227816445,-0.01363070140305841,-0.005518254896828376,-0.0039767513000917715,0.025580507926696583
JNJ,2022-10-18,2022-10-18,0.0024506049931076732,0.0032030749519538757,0.0017610801291458762,0.013172001837953745,0.011531069827033953,0.0146756677428823,0.02680349211211518,0.022101217168481742,0.031112415614910478,0.028488283044876703,0.03939782190903267,0.0184913413560317,0.0016847909327615256,0.01729660474055093,-0.012621074258878779,0.02619084086383826,0.02786675208199872,0.024655121808042267,6529.0,3122.0,3407.0,0.02090648055300097,-0.009011198446428736,0.0032116302739564513,-0.0031445979158483475,0.0014419948228079995,0.02991767899942971
JNJ,2023-01-24,2023-01-24,0.0019244647582391148,0.0011723329425556857,0.00211864406779661,0.01900408948761126,0.06096131301289566,0.008171912832929782,0.03319701707962473,0.06447831184056271,0.025121065375302662,0.01732018282415203,0.01406799531066823,0.018159806295399514,-0.015876834255472698,-0.05041031652989449,-0.0069612590799031475,0.020206879961510705,0.005861664712778429,0.02391041162227603,4157.0,853.0,3304.0,-0.004091810984731284,0.03935724646526005,-0.0180487469094976,0.052789400179965876,-0.0009463111252409244,-0.04344905744999135
JNJ,2023-04-18,2023-04-18,0.0008603383997705764,0.0006161429451632779,0.001072961373390558,0.019787783194723258,0.02279728897104128,0.017167381974248927,0.032692859191281905,0.03512014787430684,0.0305793991416309,0.02265557786062518,0.025261860751694395,0.0203862660944206,-0.010037281330656725,-0.009858287122612447,-0.0101931330472103,0.02265557786062518,0.025878003696857672,0.01984978540772532,3487.0,1623.0,1864.0,0.004875594657273795,0.004540748732675938,0.006028218289132352,0.005629906996792354,-0.00045681842822728003,0.0003348459245978534
JNJ,2023-07-20,2023-07-20,0.002440214738897023,0.002170767004341534,0.0029985007496251873,0.022938018545632016,0.02243125904486252,0.0239880059970015,0.032210834553440704,0.03328509406657019,0.029985007496251874,0.027330405075646658,0.030390738060781478,0.020989505247376312,-0.004880429477794046,-0.002894356005788712,-0.008995502248875561,0.011224987798926306,0.013024602026049204,0.0074962518740629685,2049.0,1382.0,667.0,0.009401232813405165,0.003300086570318314,0.005528350151986236,-0.00155674695213898,-0.0008277337452836531,0.006101146243086849
JNJ,2023-10-17,2023-10-17,0.0015220700152207,0.0020942408376963353,0.0,0.0045662100456621,0.0062827225130890054,0.0,0.02359208523592085,0.02617801047120419,0.016713091922005572,0.03424657534246575,0.0356020942408377,0.03064066852367688,0.0106544901065449,0.009424083769633508,0.013927576601671309,0.0213089802130898,0.023036649214659685,0.016713091922005572,1314.0,955.0,359.0,0.004961425717160819,0.009464918549198616,0.006323557292654113,0.0062827225130890054,0.0020942408376963353,-0.004503492832037801
JNJ,2024-01-23,2024-01-23,0.0007220216606498195,0.0,0.001694915254237288,0.009386281588447653,0.01509433962264151,0.001694915254237288,0.020938628158844765,0.02389937106918239,0.01694915254237288,0.036101083032490974,0.0389937106918239,0.03220338983050847,0.01516245487364621,0.01509433962264151,0.015254237288135594,0.01227436823104693,0.01509433962264151,0.00847457627118644,1385.0,795.0,590.0,0.006790320861315424,0.00695021852680951,0.006619763351455069,0.013399424368404222,-0.001694915254237288,-0.0001598976654940843
JNJ,2024-04-16,2024-04-16,0.0027533039647577094,0.004608294930875576,0.0,0.011563876651982379,0.013824884792626729,0.008207934336525308,0.031938325991189426,0.035944700460829496,0.025991792065663474,0.036894273127753306,0.04423963133640553,0.025991792065663474,0.004955947136563877,0.008294930875576038,0.0,0.01486784140969163,0.017511520737327188,0.01094391244870041,1816.0,1085.0,731.0,0.018247839270742056,0.009952908395166021,0.006567608288626778,0.005616950456101421,0.004608294930875576,0.008294930875576038
JNJ,2024-07-17,2024-07-17,0.00133422281521014,0.0020242914979757085,0.0,0.0066711140760507,0.008097165991902834,0.003913894324853229,0.02268178785857238,0.02631578947368421,0.015655577299412915,0.028685790527018012,0.02327935222672065,0.03913894324853229,0.00600400266844563,-0.003036437246963563,0.023483365949119372,0.01200800533689126,0.015182186234817813,0.005870841487279843,1499.0,988.0,511.0,-0.01585959102181164,0.010660212174271294,0.00931134474753797,0.004183271667049605,0.0020242914979757085,-0.026519803196082936
JNJ,2024-10-15,2024-10-15,0.0005672149744753262,0.0,0.0013831258644536654,0.010777084515031198,0.014423076923076924,0.005532503457814661,0.0238230289279637,0.025961538461538463,0.02074688796680498,0.028927963698241632,0.027884615384615386,0.030428769017980636,0.005104934770277935,0.0019230769230769232,0.009681881051175657,0.006806579693703914,0.006730769230769231,0.006915629322268326,1763.0,1040.0,723.0,-0.0025441536333652495,0.005214650494733485,-0.000184860091499095,0.008890573465262262,-0.0013831258644536654,-0.007758804128098734
JNJ,2025-01-22,2025-01-22,0.0,0.0,0.0,0.01722158438576349,0.02142857142857143,0.01236603462489695,0.06505931879066207,0.06,0.07089859851607584,0.03559127439724455,0.030714285714285715,0.041220115416323165,-0.029468044393417527,-0.029285714285714286,-0.02967848309975268,0.015690776884806735,0.010714285714285714,0.021434460016488046,2613.0,1400.0,1213.0,-0.01050582970203745,-0.010898598516075844,-0.010720174302202332,0.009062536803674479,0.0,0.0003927688140383939
