ticker,earnings_date,px_-10,px_-5,px_-1,px_+0,px_+1,px_+5,px_+10,pct_m10_p10,logpct_m10_p10,pct_m5_p5,logpct_m5_p5,pct_m1_p1,logpct_m1_p1,pct_p0_p1,logpct_p0_p1,pct_p0_p5,logpct_p0_p5,pct_p0_p10,logpct_p0_p10
V,2021-01-28,194.6713104248047,194.82565307617188,191.1609344482422,186.3679656982422,191.2959899902344,201.3352203369141,202.79725646972656,4.1741877769198465,4.089419457219918,3.341226967783939,3.2866209916234888,0.07065017880458768,0.07062523331442619,2.6442442903365837,2.6098884695221884,8.031023240821412,7.724825211693349,8.815512209907283,8.44837137295428
V,2021-04-27,214.40719604492188,219.69053649902344,222.0666656494141,225.48583984375,228.7795257568359,221.3905487060547,213.103271484375,-0.6081533570700071,-0.6100101414907148,0.7738213188981824,0.7708426781003694,3.0229030943436097,2.9781137662451167,1.4607063199038484,1.4501407686479721,-1.816207678731907,-1.8329031894460341,-5.49150597126431,-5.648047162574519
V,2021-07-27,237.94320678710935,235.6894073486328,242.7215576171875,238.86209106445312,239.81002807617188,228.9281005859375,227.3707275390625,-4.44327845741197,-4.545017196132871,-2.868735951588164,-2.9106884673031077,-1.1995347960017555,-1.2067872702862035,0.39685536013454037,0.39606996648233084,-4.158881149472604,-4.247837753918429,-4.810877889488907,-4.930451426439947
V,2021-10-26,215.47625732421875,224.15496826171875,224.5423889160156,209.00592041015625,203.25241088867188,201.5670623779297,209.160400390625,-2.9311150156513643,-2.974930504726074,-10.076915117676933,-10.621549346584429,-9.481496179906902,-9.961589408126123,-2.7527973897550906,-2.7913968836468617,-3.5591613948678824,-3.6240437097704596,0.0739117725304661,0.07388447123162746
V,2022-01-27,208.61703491210935,199.81629943847656,200.02976989746097,221.23110961914065,219.45541381835935,221.60952758789065,218.37405395507812,4.677000153453159,4.570923395956812,10.90663184667986,10.35185068208427,9.711376427047004,9.268288081170937,-0.8026429030882021,-0.805881422040097,0.17105097443188555,0.17090484886169227,-1.2914348569607048,-1.2998463749049574
V,2022-04-26,205.4575958251953,211.66798400878903,195.4471893310547,208.09146118164065,214.45733642578125,208.4899444580078,191.1903076171875,-6.944152223092548,-7.197035934086523,-1.5014266638686657,-1.5128121812084636,9.726487835302944,9.282060916894274,3.0591717737922464,3.0133120529920774,0.1914942949145404,0.1913111783242317,-8.121983222415995,-8.470839331978585
V,2022-07-26,198.79037475585935,207.76834106445312,206.91143798828125,204.94444274902344,205.80137634277344,203.0067138671875,206.5316925048828,3.89421155754186,3.8202998895665647,-2.2917963212636394,-2.318466241190113,-0.5364911946388773,-0.5379354765949094,0.41812970493637636,0.4172579718241949,-0.9454898390237831,-0.9499879695665882,0.7744780656497863,0.7714943797060011
V,2022-10-25,173.86802673339844,181.83761596679688,189.6121368408203,198.34259033203125,199.27902221679688,196.02096557617188,189.5959930419922,9.045922130760896,8.659891146939607,7.800008559265792,7.510755188629941,5.098241883161703,4.97253637164755,0.4721284940355064,0.47101746308449777,-1.1705124713622617,-1.1774168996042012,-4.409843229029631,-4.510033387850641
V,2023-01-26,218.6224365234375,219.2970428466797,219.68809509277344,226.2676696777344,223.98001098632812,224.98699951171875,222.5575256347656,1.7999475140358046,1.7839402548982024,2.594634469839696,2.5615449765516907,1.9536406338915402,1.934802038881794,-1.0110409033091239,-1.0161866348645636,-0.5659978590134673,-0.5676056966501124,-1.6397146124557005,-1.6533067184932002
V,2023-04-25,223.1550750732422,227.8178253173828,224.898681640625,223.4880828857422,224.3304901123047,221.3624267578125,226.5443572998047,1.5188013203150774,1.5073830022832235,-2.833579220843241,-2.874499944357193,-0.2526433344008039,-0.2529630162229463,0.37693608343007945,0.3762274595230338,-0.9511272818141348,-0.9556793845338045,1.3675335054106785,1.3582671507265618
V,2023-07-25,237.723388671875,236.947998046875,234.26858520507812,232.7080078125,230.0972900390625,233.15951538085935,235.3187561035156,-1.0115254463575196,-1.016676128075444,-1.59886671220838,-1.6117864843851657,-1.7805610437968356,-1.7966037506897279,-1.1218856617693396,-1.1282262664527327,0.19402321931403232,0.1938352373789951,1.1218987758767396,1.1156521685474485
V,2023-10-24,231.7492828369141,233.5094451904297,230.73646545410156,232.8997802734375,227.42269897460935,234.60093688964844,240.35267639160156,3.712371166534245,3.645121978420192,0.4674293574414623,0.4663402988216263,-1.4361693861308589,-1.4465821151835438,-2.351690195842071,-2.3797837528381383,0.730424311355593,0.7277696320930221,3.200044289184789,3.149909621804624
V,2024-01-25,260.1792297363281,266.9490051269531,268.6340637207031,264.0321960449219,269.66876220703125,273.1373596191406,272.9063415527344,4.8916709567109695,4.775792642112972,2.318178518494385,2.2917169311047054,0.38517024683955015,0.3844303655042472,2.134802590950069,2.112334878838825,3.4485050348441737,3.390376701005451,3.361008862079329,3.30576146610976
V,2024-04-23,270.9811706542969,269.2139587402344,270.6158447265625,271.5142517089844,271.6524963378906,263.91241455078125,273.6566162109375,0.9873178827077389,0.982475745141332,-1.9692679437059213,-1.9889164066178386,0.38307129147430174,0.3823394418110949,0.050916159294067675,0.050903201415930716,-2.7997930533499082,-2.8397345443202204,0.7890431122744124,0.7859464457989722
V,2024-07-23,260.1280212402344,269.7220764160156,261.8984375,251.3944549560547,250.96913146972656,262.76885986328125,253.71876525878903,-2.4638852634512043,-2.494746901388593,-2.577918962039216,-2.6117296331373607,-4.173108528100111,-4.262683610177597,-0.16918570713998493,-0.16932898778720992,4.5245249777744245,4.425154666420042,0.9245670526585981,0.9203190948881619
V,2024-10-29,284.9505310058594,281.22412109375,279.3609313964844,287.56689453125,287.25970458984375,304.6528625488281,307.2973937988281,7.842365730671075,7.5500398348776905,8.330985750424947,8.002103744266124,2.8274437495159344,2.788209394874354,-0.1068238198652871,-0.10688091717371258,5.941562934575351,5.771746303603386,6.861185916320411,6.636047833060278
V,2025-01-30,315.0126037597656,327.87127685546875,340.630615234375,339.38946533203125,343.3810729980469,345.5655517578125,351.9058837890625,11.711683783113758,11.075111428667366,5.396713939703757,5.256127259049763,0.8074605278152625,0.8042180083107602,1.1761141914380158,1.169251723050244,1.8197637394958832,1.8034042109176327,3.6879219114200223,3.6215451021635237
