ticker,earnings_date,announce_timing,pre_date,react_date,d5,d10,d20,pre_adj_close,react_adj_close,adj_close_p5,adj_close_p10,adj_close_p20,delta_react_vs_pre,delta_p5_vs_pre,delta_p10_vs_pre,delta_p20_vs_pre,delta_drift_5_vs_react,delta_drift_10_vs_react,delta_drift_20_vs_react,retpct_react_vs_pre,retpct_p5_vs_pre,retpct_p10_vs_pre,retpct_p20_vs_pre,retpct_drift_5_vs_react,retpct_drift_10_vs_react,retpct_drift_20_vs_react
V,2021-01-28,amc,2021-01-28,2021-01-29,2021-02-05,2021-02-12,2021-03-01,191.16098022460935,186.3679351806641,201.3352813720703,202.79721069335935,209.23973083496097,-4.793045043945256,10.174301147460966,11.63623046875,18.07875061035162,14.967346191406222,16.429275512695256,22.871795654296875,-2.5073344143315968,5.322373392052304,6.087136849307706,9.45734353794878,8.031073680618373,8.81550546598524,12.272387753893966
V,2021-04-27,amc,2021-04-27,2021-04-28,2021-05-05,2021-05-12,2021-05-26,222.06661987304688,225.48585510253903,221.3905334472656,213.1031951904297,219.64212036132812,3.419235229492159,-0.6760864257812784,-8.963424682617188,-2.42449951171875,-4.0953216552734375,-12.382659912109347,-5.843734741210909,1.5397339912891495,-0.3044520721609545,-4.0363674143108375,-1.0917892626567727,-1.8162210899708597,-5.491546202079222,-2.5916192120137627
V,2021-07-27,amc,2021-07-27,2021-07-28,2021-08-04,2021-08-11,2021-08-25,242.7216033935547,238.8620758056641,228.92808532714844,227.37071228027344,225.28822326660156,-3.8595275878905966,-13.79351806640625,-15.35089111328125,-17.433380126953125,-9.933990478515653,-11.491363525390653,-13.573852539062528,-1.590104685338889,-5.6828555322457674,-6.3244848825388384,-7.182459197373636,-4.1588814151468085,-4.810878196813428,-5.682715639675717
V,2021-10-26,amc,2021-10-26,2021-10-27,2021-11-03,2021-11-10,2021-11-24,224.5424041748047,209.0059356689453,201.56703186035156,209.160400390625,197.21583557128903,-15.536468505859375,-22.975372314453125,-15.382003784179688,-27.326568603515653,-7.43890380859375,0.1544647216796875,-11.790100097656278,-6.9191690375615345,-10.232086183849242,-6.850378146038249,-12.169892232133627,-3.5591830369720134,0.07390446648574134,-5.641036011690693
V,2022-01-27,amc,2022-01-27,2022-01-28,2022-02-04,2022-02-11,2022-02-28,200.02976989746097,221.23109436035156,221.60952758789065,218.37408447265625,210.04495239257812,21.201324462890597,21.579757690429688,18.344314575195284,10.015182495117159,0.3784332275390909,-2.8570098876953125,-11.186141967773438,10.599084563142181,10.788273016307471,9.170792219877534,5.006845981101282,0.1710578834468457,-1.291414254382195,-5.056315433468372
V,2022-04-26,amc,2022-04-26,2022-04-27,2022-05-04,2022-05-11,2022-05-25,195.44720458984375,208.0914764404297,208.4899749755859,191.19029235839844,198.4885101318359,12.644271850585938,13.042770385742159,-4.2569122314453125,3.041305541992159,0.3984985351562216,-16.90118408203125,-9.602966308593778,6.469405319518695,6.673295948700364,-2.178036897677138,1.5560752318635185,0.1915016136041947,-8.121997292315598,-4.614781187994899
V,2022-07-26,amc,2022-07-26,2022-07-27,2022-08-03,2022-08-10,2022-08-24,206.9114227294922,204.9444580078125,203.00669860839844,206.5316619873047,201.60069274902344,-1.9669647216796875,-3.90472412109375,-0.3797607421875,-5.31072998046875,-1.9377593994140625,1.5872039794921875,-3.3437652587890625,-0.95063128740418,-1.887147683575996,-0.18353783332879514,-2.566668340689815,-0.9455046592868555,0.7744556720004958,-1.6315470500117613
V,2022-10-25,amc,2022-10-25,2022-10-26,2022-11-02,2022-11-09,2022-11-23,189.6121368408203,198.3425750732422,196.02099609375,189.59597778320312,206.99818420410156,8.730438232421875,6.4088592529296875,-0.0161590576171875,17.38604736328125,-2.3215789794921875,-8.746597290039062,8.655609130859375,4.604366776242341,3.379983665449604,-0.008522164185487124,9.169269252989265,-1.1704894819656864,-4.409843568285421,4.363969323108319
V,2023-01-26,amc,2023-01-26,2023-01-27,2023-02-03,2023-02-10,2023-02-27,219.6881103515625,226.26771545410156,224.98699951171875,222.55751037597656,215.8474884033203,6.5796051025390625,5.29888916015625,2.8694000244140625,-3.8406219482421875,-1.2807159423828125,-3.710205078125,-10.42022705078125,2.9949755096030595,2.4120054342843256,1.3061244051042253,-1.7482156599627152,-0.5660179755704542,-1.6397412554764679,-4.605264621984917
V,2023-04-25,amc,2023-04-25,2023-04-26,2023-05-03,2023-05-10,2023-05-24,224.89871215820312,223.4880828857422,221.36245727539065,226.54437255859375,218.13311767578125,-1.4106292724609375,-3.5362548828124716,1.645660400390625,-6.765594482421875,-2.125625610351534,3.0562896728515625,-5.3549652099609375,-0.6272287017226819,-1.5723766707587572,0.7317340257746885,-3.0082851153290124,-0.95111362668866,1.367540332973416,-2.3960853486307165
V,2023-07-25,amc,2023-07-25,2023-07-26,2023-08-02,2023-08-09,2023-08-23,234.2686004638672,232.70803833007812,233.15951538085935,235.3187561035156,238.25889587402344,-1.5605621337890625,-1.109085083007841,1.050155639648409,3.99029541015625,0.4514770507812216,2.6107177734374716,5.5508575439453125,-0.6661422532507788,-0.47342455660374094,0.44826990794712973,1.703299290752236,0.1940100797639177,1.1218855146440498,2.385331243294586
V,2023-10-24,amc,2023-10-24,2023-10-25,2023-11-01,2023-11-08,2023-11-22,230.73646545410156,232.8997802734375,234.60093688964844,240.3526611328125,250.01959228515625,2.1633148193359375,3.864471435546875,9.616195678710938,19.283126831054688,1.7011566162109375,7.452880859375,17.11981201171875,0.93756954067854,1.6748420878951231,4.167609857326093,8.35720820855277,0.730424311355593,3.200037737530237,7.3507205509679485
V,2024-01-25,amc,2024-01-25,2024-01-26,2024-02-02,2024-02-09,2024-02-26,268.634033203125,264.03216552734375,273.13739013671875,272.90631103515625,280.5278625488281,-4.60186767578125,4.50335693359375,4.27227783203125,11.893829345703125,9.105224609375,8.8741455078125,16.495697021484375,-1.7130620498489124,1.676391066275884,1.5903710267420879,4.427521414127633,3.448528549992913,3.361009250554159,6.247608880735411
V,2024-04-23,amc,2024-04-23,2024-04-24,2024-05-01,2024-05-08,2024-05-22,270.6158752441406,271.5142822265625,263.9124450683594,273.6566162109375,272.57061767578125,0.898406982421875,-6.70343017578125,3.040740966796875,1.954742431640625,-7.601837158203125,2.142333984375,1.05633544921875,0.33198606017159626,-2.4771016000941004,1.1236373195229632,0.7223310272825412,-2.7997927386596344,0.7890317838187721,0.3890533641752514
V,2024-07-23,amc,2024-07-23,2024-07-24,2024-07-31,2024-08-07,2024-08-21,261.8984680175781,251.3944396972656,262.7688293457031,253.71876525878903,265.80316162109375,-10.504028320312528,0.870361328125,-8.179702758789091,3.904693603515625,11.374389648437528,2.3243255615234375,14.408721923828153,-4.010725377594615,0.33232776606642034,-3.1232342902594135,1.4909188408286367,4.524519182737219,0.9245731784372158,5.731519734954937
V,2024-10-29,amc,2024-10-29,2024-10-30,2024-11-06,2024-11-13,2024-11-27,279.3609313964844,287.56689453125,304.6528625488281,307.2973937988281,312.4805908203125,8.205963134765625,25.29193115234375,27.93646240234375,33.119659423828125,17.085968017578125,19.730499267578125,24.9136962890625,2.9374054180536957,9.053496144186335,10.000132181222865,11.855508663386761,5.941562934575351,6.861185916320411,8.663617670480894
V,2025-01-30,amc,2025-01-30,2025-01-31,2025-02-07,2025-02-14,2025-03-03,340.630615234375,339.38946533203125,345.5655517578125,351.9058837890625,359.8727722167969,-1.24114990234375,4.9349365234375,11.2752685546875,19.242156982421875,6.17608642578125,12.51641845703125,20.483306884765625,-0.36436827661241455,1.448764821107451,3.310116017296161,5.648980485556798,1.8197637394958832,3.6879219114200223,6.035339625149061
V,2025-04-29,amc,2025-04-29,2025-04-30,2025-05-07,2025-05-14,2025-05-29,339.6820373535156,343.6405944824219,347.96722412109375,355.13043212890625,361.0483093261719,3.95855712890625,8.285186767578125,15.448394775390625,21.36627197265625,4.326629638671875,11.489837646484375,17.40771484375,1.1653713454345738,2.4391006460419806,4.547898645377324,6.290080022812572,1.2590566155865401,3.3435623820258886,5.06567475532651
V,2025-07-29,amc,2025-07-29,2025-07-30,2025-08-06,2025-08-13,2025-08-27,349.979736328125,349.6011657714844,338.4728088378906,341.8728332519531,349.65740966796875,-0.378570556640625,-11.506927490234375,-8.106903076171875,-0.32232666015625,-11.12835693359375,-7.72833251953125,0.056243896484375,-0.10816927877381755,-3.2878839246412883,-2.31639213207796,-0.092098663636353,-3.183157844750373,-2.21061405858779,0.01608801742987165
V,2025-10-28,amc,2025-10-28,2025-10-29,2025-11-05,2025-11-12,2025-11-26,346.2142333984375,340.6053466796875,339.3677978515625,338.8800048828125,333.7900085449219,-5.60888671875,-6.846435546875,-7.334228515625,-12.424224853515625,-1.237548828125,-1.725341796875,-6.815338134765625,-1.620062428887803,-1.9775141766040116,-2.118407566214786,-3.5885944756110955,-0.3633380509698303,-0.5065515893083017,-2.0009486642542096
