ticker,earnings_date,announce_timing,pre_date,react_date,d5,d10,d20,pre_adj_close,react_adj_close,adj_close_p5,adj_close_p10,adj_close_p20,delta_react_vs_pre,delta_p5_vs_pre,delta_p10_vs_pre,delta_p20_vs_pre,delta_drift_5_vs_react,delta_drift_10_vs_react,delta_drift_20_vs_react,retpct_react_vs_pre,retpct_p5_vs_pre,retpct_p10_vs_pre,retpct_p20_vs_pre,retpct_drift_5_vs_react,retpct_drift_10_vs_react,retpct_drift_20_vs_react,eps_est,eps_actual,revenue_est,revenue_actual,eps_surprise_pct,revenue_surprise_pct,km_freeCashFlowYield,km_earningsYield,km_enterpriseValueOverEBITDA,km_peRatio,km_pfcfRatio,km_pocfratio,km_priceToSalesRatio,km_evToSales,km_pbRatio,km_roic,km_incomeQuality,km_netDebtToEBITDA,km_debtToEquity,km_capexToRevenue,km_researchAndDdevelopementToRevenue,km_freeCashFlowPerShare,km_operatingCashFlowPerShare,km_revenuePerShare,km_cashPerShare,km_bookValuePerShare,km_enterpriseValue,km_marketCap,rt_operatingProfitMargin,rt_netProfitMargin,rt_grossProfitMargin,rt_returnOnEquity,rt_returnOnAssets,rt_returnOnCapitalEmployed,rt_ebitPerRevenue,rt_interestCoverage,rt_debtEquityRatio,rt_debtRatio,rt_cashFlowToDebtRatio,rt_operatingCashFlowSalesRatio,rt_enterpriseValueMultiple,rt_effectiveTaxRate,rt_priceEarningsRatio,rt_currentRatio,rt_priceToFreeCashFlowsRatio,rt_quickRatio,rt_cashRatio,rt_priceToOperatingCashFlowsRatio,rt_cashConversionCycle,rt_daysOfSalesOutstanding,rt_daysOfInventoryOutstanding,rt_priceFairValue,rt_daysOfPayablesOutstanding,rt_receivablesTurnover,rt_inventoryTurnover,rt_assetTurnover,rt_dividendYield,rt_payoutRatio
V,2021-01-28,amc,2021-01-28,2021-01-29,2021-02-05,2021-02-12,2021-03-01,191.16098022460935,186.3679351806641,201.3352813720703,202.79721069335935,209.23973083496097,-4.793045043945256,10.174301147460966,11.63623046875,18.07875061035162,14.967346191406222,16.429275512695256,22.871795654296875,-2.5073344143315968,5.322373392052304,6.087136849307706,9.45734353794878,8.031073680618373,8.81550546598524,12.272387753893966,1.28,1.42,5528260000.0,5687000000.0,10.937499999999991,2.871427899556099,0.0071780773732755,0.006692117467599,115.9372030825778,37.35738369961612,139.3130706173576,132.9680403586678,82.13763421487603,83.19671633198523,12.397269720003184,0.0471231157489415,1.1238003838771593,1.4758637588826269,0.5587993311924414,0.0281343414805697,0.0,1.5700608638565714,1.6449817520811618,2.662969320832783,8.447798402873966,17.643400921339623,473139725780.0,467116725780.0,0.6759275540706875,0.5496746966766309,0.7970810620713908,0.0829639852437697,0.0388680277522194,0.0564995002645658,0.6759275540706875,28.264705882352946,0.5587993311924414,0.2617934498793922,0.1668487295179292,0.6177246351327589,115.9372030825778,0.1659551760939167,37.35738369961612,2.1210653753026634,139.3130706173576,2.1210653753026634,1.2132364810330911,132.9680403586678,42.67240740915689,52.889045190786,0.0,12.397269720003184,10.216637781629116,1.701675643327349,0.0,0.0707109641160818,0.0015049771528221,0.2248880358285348
V,2021-04-27,amc,2021-04-27,2021-04-28,2021-05-05,2021-05-12,2021-05-26,222.06661987304688,225.48585510253903,221.3905334472656,213.1031951904297,219.64212036132812,3.419235229492159,-0.6760864257812784,-8.963424682617188,-2.42449951171875,-4.0953216552734375,-12.382659912109348,-5.843734741210909,1.5397339912891497,-0.3044520721609545,-4.0363674143108375,-1.091789262656773,-1.8162210899708595,-5.491546202079222,-2.5916192120137627,1.27,1.38,5542250000.0,5729000000.0,8.661417322834636,3.3695701204384503,0.0071780773732755,0.006692117467599,115.9372030825778,37.35738369961612,139.3130706173576,132.9680403586678,82.13763421487603,83.19671633198523,12.397269720003184,0.0471231157489415,1.1238003838771593,1.4758637588826269,0.5587993311924414,0.0281343414805697,0.0,1.5700608638565714,1.6449817520811618,2.662969320832783,8.447798402873966,17.643400921339623,473139725780.0,467116725780.0,0.6759275540706875,0.5496746966766309,0.7970810620713908,0.0829639852437697,0.0388680277522194,0.0564995002645658,0.6759275540706875,28.264705882352946,0.5587993311924414,0.2617934498793922,0.1668487295179292,0.6177246351327589,115.9372030825778,0.1659551760939167,37.35738369961612,2.1210653753026634,139.3130706173576,2.1210653753026634,1.2132364810330911,132.9680403586678,42.67240740915689,52.889045190786,0.0,12.397269720003184,10.216637781629116,1.701675643327349,0.0,0.0707109641160818,0.0015049771528221,0.2248880358285348
V,2021-07-27,amc,2021-07-27,2021-07-28,2021-08-04,2021-08-11,2021-08-25,242.7216033935547,238.8620758056641,228.92808532714844,227.37071228027344,225.28822326660156,-3.8595275878905966,-13.79351806640625,-15.35089111328125,-17.433380126953125,-9.933990478515652,-11.491363525390652,-13.573852539062528,-1.590104685338889,-5.6828555322457674,-6.3244848825388384,-7.182459197373636,-4.1588814151468085,-4.810878196813428,-5.682715639675717,1.35,1.49,6526260000.0,6130000000.0,10.370370370370363,-6.071777710357846,0.0085090398403358,0.0051737373291298,105.98390739204063,48.32096878834951,117.52207285005905,112.75622531037608,81.19183988907015,81.67503727895595,13.170309037311458,0.0347326134407752,1.714174757281553,0.6270110076206604,0.5555967187086531,0.0292006525285481,0.0,1.9895836954673196,2.073677079526033,2.879846057429674,9.038864297707493,17.75356974066352,500667978520.0,497705978520.0,0.6629690048939642,0.4200652528548124,0.7905383360522023,0.0681397195025138,0.0311475608133444,0.0592005593753641,0.6629690048939642,31.022900763358777,0.5555967187086531,0.2539705579949438,0.2102305200990664,0.7200652528548124,105.98390739204063,0.4133059922533607,48.32096878834951,1.9997147543321685,117.52207285005905,1.9997147543321685,1.2860300934179565,112.75622531037608,39.55077678340017,51.606851549755305,0.0,13.170309037311458,12.05607476635514,1.743954480796586,0.0,0.0741493389459423,0.0014024344294107,0.2710679611650485
V,2021-10-26,amc,2021-10-26,2021-10-27,2021-11-03,2021-11-10,2021-11-24,224.5424041748047,209.0059356689453,201.56703186035156,209.160400390625,197.21583557128903,-15.536468505859377,-22.975372314453125,-15.382003784179688,-27.326568603515653,-7.43890380859375,0.1544647216796875,-11.790100097656278,-6.9191690375615345,-10.232086183849242,-6.850378146038249,-12.169892232133629,-3.5591830369720134,0.0739044664857413,-5.641036011690693,1.54,1.62,6511100000.0,6559000000.0,5.194805194805199,0.7356667844143079,0.0079524409331406,0.0075741558077002,103.28174005405404,33.00697877720424,125.7475545442466,119.16092867036012,72.1433218097271,72.8278773822229,12.58847130144457,0.0527932375104975,1.1079799107142858,0.9708108108108108,0.5580621990475937,0.0317121512425674,0.0,1.771406217857074,1.869320778929163,3.0876038753453487,8.714395935415933,17.69476171220557,477678047750.0,473188047750.0,0.6578746760176857,0.5464247598719317,0.8110992529348986,0.0953470430179041,0.0432348967380814,0.0642524234257039,0.6578746760176857,34.52,0.5580621990475937,0.253052016985138,0.18930256948086,0.6054276566549779,103.28174005405404,0.1661237785016286,33.00697877720424,1.754050447931889,125.7475545442466,1.754050447931889,1.0475252557341634,119.16092867036012,31.80466224439959,51.12669614270468,0.0,12.58847130144457,19.322033898305083,1.760332796564681,0.0,0.0791232387569967,0.0014708740072989,0.1941964285714285
V,2022-01-27,amc,2022-01-27,2022-01-28,2022-02-04,2022-02-11,2022-02-28,200.02976989746097,221.23109436035156,221.60952758789065,218.37408447265625,210.04495239257812,21.201324462890597,21.579757690429688,18.344314575195284,10.01518249511716,0.3784332275390909,-2.8570098876953125,-11.186141967773438,10.59908456314218,10.788273016307471,9.170792219877534,5.006845981101282,0.1710578834468457,-1.291414254382195,-5.056315433468372,1.7,1.81,6602241176.0,7059000000.0,6.470588235294124,6.918239001331508,0.008891210771276,0.0086721614790544,88.49077300822337,28.827876487749432,112.47062135008623,107.87293290642722,64.67180224677716,65.55011362232611,12.613092005857323,0.0579686681355353,1.0689568072745643,1.185695161598776,0.5779963529866828,0.0245077206403173,0.0,1.9268142862432391,2.0089376840062547,3.350919449763741,7.557726102803303,17.181354096153683,462718252060.0,456518252060.0,0.6765830854228644,0.5608443122255277,0.8137129905085706,0.1093827706249654,0.0483223278692526,0.075377598207099,0.6765830854228644,35.64179104477612,0.5779963529866828,0.2553430409256795,0.2022944550669216,0.599518345374699,88.49077300822337,0.1915458443945272,28.827876487749432,1.395196036191297,112.47062135008623,1.395196036191297,0.7927617406290393,107.87293290642722,33.190590767550205,50.43773905652359,0.0,12.613092005857323,17.247148288973385,1.7843781597573307,0.0,0.0861599677769776,0.001772108774073,0.2043445314473352
V,2022-04-26,amc,2022-04-26,2022-04-27,2022-05-04,2022-05-11,2022-05-25,195.44720458984375,208.0914764404297,208.4899749755859,191.19029235839844,198.4885101318359,12.644271850585938,13.04277038574216,-4.2569122314453125,3.041305541992159,0.3984985351562216,-16.90118408203125,-9.602966308593778,6.469405319518695,6.673295948700364,-2.178036897677138,1.5560752318635185,0.1915016136041947,-8.121997292315598,-4.614781187994899,1.65,1.79,6832936649.0,7189000000.0,8.484848484848492,5.210985690202614,0.0069405047965195,0.0078559965837699,96.85835813434365,31.822824428982727,144.08173891061452,133.055707300086,64.57523477117819,65.78931183335652,12.899257072160935,0.0578474969689419,0.9566767205922676,1.7874257628507064,0.5842618577898803,0.0371400751147586,0.0,1.5391957487241443,1.6667454895402047,3.4342887143320526,6.462997915732138,17.192463004603734,472959362770.0,464231362770.0,0.667964946445959,0.50730282375852,0.8030324106273473,0.101336519492067,0.0445799921768042,0.0760941907267137,0.667964946445959,35.83582089552239,0.5842618577898803,0.2570286524545276,0.1659295191896133,0.4853248017804979,96.85835813434365,0.1970497578159401,31.822824428982727,1.2881509998930596,144.08173891061452,1.2881509998930596,0.6576301999786119,133.055707300086,35.59175270127855,47.159549311448046,0.0,12.899257072160935,11.567796610169491,1.9084151844969472,0.0,0.0878764912966947,0.0017275868549995,0.2199067726898821
V,2022-07-26,amc,2022-07-26,2022-07-27,2022-08-03,2022-08-10,2022-08-24,206.9114227294922,204.9444580078125,203.00669860839844,206.5316619873047,201.60069274902344,-1.9669647216796875,-3.90472412109375,-0.3797607421875,-5.31072998046875,-1.9377593994140625,1.5872039794921875,-3.3437652587890625,-0.95063128740418,-1.887147683575996,-0.1835378333287951,-2.566668340689815,-0.9455046592868556,0.7744556720004958,-1.6315470500117613,1.75,1.98,7076579410.0,7275000000.0,13.142857142857142,2.8039053687380298,0.0134323843837032,0.0091325220515869,91.90607434052758,27.374694371152152,74.44694638230018,71.11582825590251,51.340251546391755,52.680182817869415,10.526176760702308,0.0540625568969572,1.5397244209909118,2.337649880095923,0.6706028238874954,0.0323024054982817,0.0,2.644702161307327,2.768581971534001,3.835002635740643,9.149182920400632,18.70479704797048,383248330000.0,373500330000.0,0.5701718213058419,0.4688659793814433,0.7991752577319587,0.0961305413860158,0.0399367755532139,0.0637163791646825,0.5701718213058419,37.369369369369366,0.6706028238874954,0.2785973539398197,0.2207186383694053,0.7219243986254296,91.90607434052758,0.1091668843039958,27.374694371152152,1.4265104141021223,74.44694638230018,1.4265104141021223,0.6916637943768772,71.11582825590251,33.96719659603294,48.01237113402062,0.0,10.526176760702308,14.04517453798768,1.8745168770935323,0.0,0.0851773796979276,0.0021365442970291,0.2339489885664028
V,2022-10-25,amc,2022-10-25,2022-10-26,2022-11-02,2022-11-09,2022-11-23,189.6121368408203,198.3425750732422,196.02099609375,189.59597778320312,206.99818420410156,8.730438232421875,6.4088592529296875,-0.0161590576171875,17.38604736328125,-2.3215789794921875,-8.746597290039062,8.655609130859375,4.604366776242341,3.379983665449604,-0.0085221641854871,9.169269252989263,-1.1704894819656864,-4.409843568285421,4.363969323108319,1.86,1.93,7554182372.0,7787000000.0,3.763440860215045,3.081969914612488,0.0148467415113402,0.0104813047042968,72.84759185227489,23.851992385786804,67.35484680164845,63.97334921715453,48.27371259791961,49.14195453961731,10.564835164835165,0.0615452096918024,1.4913705583756345,1.2870740529221398,0.6309547230263343,0.0378836522409143,0.0,2.637523629489603,2.776937618147448,3.6800567107750473,8.753308128544424,16.815217391304348,382668400000.0,375907400000.0,0.6532682676255297,0.5059714909464492,0.8021060742262746,0.1107332565133076,0.0460813323820774,0.0786876624180175,0.6532682676255297,31.9937106918239,0.6309547230263343,0.2625700284207202,0.2617371937639198,0.7545909849749582,72.84759185227489,0.19063270336894,23.851992385786804,1.4484726418261162,67.35484680164845,1.4484726418261162,0.7523617704886587,63.97334921715453,25.818891316806404,45.67612687813022,0.0,10.564835164835165,19.857235561323815,1.9703947368421053,0.0,0.0910749581876235,0.0021122223185816,0.2015228426395939
V,2023-01-26,amc,2023-01-26,2023-01-27,2023-02-03,2023-02-10,2023-02-27,219.6881103515625,226.26771545410156,224.98699951171875,222.55751037597656,215.8474884033203,6.5796051025390625,5.29888916015625,2.8694000244140625,-3.840621948242187,-1.2807159423828125,-3.710205078125,-10.42022705078125,2.9949755096030595,2.4120054342843256,1.3061244051042251,-1.7482156599627152,-0.5660179755704542,-1.639741255476468,-4.605264621984917,2.01,2.18,7702909080.0,7936000000.0,8.45771144278609,3.026011570163827,0.0089807569079011,0.0095692460780517,83.10513387006179,26.125360134003348,111.3491891891892,104.70187485015585,55.029173387096776,55.93050907258065,11.827307983967067,0.0647224438401442,0.998085666427375,1.3392623104287589,0.5548423789405265,0.0313760080645161,0.0,1.8658420551855377,1.98430066603235,3.775451950523311,7.668411037107517,17.566127497621313,443864520000.0,436711520000.0,0.6413810483870968,0.5265877016129032,0.8090977822580645,0.1131784205394865,0.0489418763980465,0.0770815034679104,0.6413810483870968,37.153284671532845,0.5548423789405265,0.2399311370583344,0.2035925220871772,0.5255796370967742,83.10513387006179,0.160337552742616,26.125360134003348,1.4395184209166538,111.3491891891892,1.4395184209166538,0.6889887872681238,104.70187485015585,32.75794474608751,48.08467741935484,0.0,11.827307983967067,15.326732673267326,1.8716981132075472,0.0,0.0929415484792767,0.0021638998668961,0.2261306532663316
V,2023-04-25,amc,2023-04-25,2023-04-26,2023-05-03,2023-05-10,2023-05-24,224.89871215820312,223.4880828857422,221.36245727539065,226.54437255859375,218.13311767578125,-1.4106292724609375,-3.5362548828124716,1.645660400390625,-6.765594482421875,-2.125625610351534,3.0562896728515625,-5.3549652099609375,-0.6272287017226819,-1.5723766707587572,0.7317340257746885,-3.0082851153290124,-0.95111362668866,1.367540332973416,-2.3960853486307165,1.99,2.09,7791230000.0,7985000000.0,5.025125628140697,2.487027080448145,0.0077348898502944,0.0090212126281379,84.65719490626105,27.712460653042047,129.28432328767124,122.25072020725388,59.096778960551035,59.9438672510958,12.236166990794764,0.0636108105439152,0.9067418369743953,1.1963211885390874,0.5343186827434202,0.0262993112085159,0.0,1.743908265647396,1.8442427138079311,3.815097945532728,7.928332537028189,18.425704730052555,478651780000.0,471887780000.0,0.6682529743268628,0.5331246086412023,0.7878522229179712,0.1103850641773629,0.0490692179125122,0.0788672440805226,0.6682529743268628,37.57746478873239,0.5343186827434202,0.2375194513284537,0.1873240803649422,0.4834063869755792,84.65719490626105,0.1934444865479348,27.712460653042047,1.50060218882547,129.28432328767124,1.50060218882547,0.7248258888830706,122.25072020725388,30.929852978466855,45.8058860363181,0.0,12.236166990794764,14.87603305785124,1.9648129921259845,0.0,0.0920408045645784,0.001994118177843,0.2210476861639652
