ticker,earnings_date,day0_date,section,speaker_type,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
V,2021-01-28,2021-01-29,all,all,9996.0,19208.0,298.0,158.0,154.0,20.0,58.0,104.0,94.0,44.0,0.029811924769907964,0.015806322529011603,0.015406162464985995,0.0020008003201280513,0.005802320928371348,0.014005602240896359
V,2021-01-28,2021-01-29,prepared,all,6032.0,10644.0,194.0,102.0,70.0,4.0,40.0,54.0,42.0,36.0,0.03216180371352785,0.016909814323607428,0.011604774535809019,0.000663129973474801,0.006631299734748011,0.015251989389920425
V,2021-01-28,2021-01-29,qa,all,3964.0,8564.0,104.0,56.0,84.0,16.0,18.0,50.0,52.0,8.0,0.026236125126135216,0.014127144298688193,0.02119071644803229,0.004036326942482341,0.004540867810292634,0.012108980827447022
V,2021-04-27,2021-04-28,all,all,9762.0,18680.0,298.0,94.0,136.0,10.0,50.0,90.0,78.0,36.0,0.030526531448473674,0.009629174349518542,0.013931571399303422,0.001024380249948781,0.005121901249743905,0.02089735709895513
V,2021-04-27,2021-04-28,prepared,all,3268.0,5944.0,94.0,30.0,40.0,4.0,14.0,28.0,18.0,20.0,0.02876376988984088,0.009179926560587515,0.012239902080783354,0.0012239902080783353,0.004283965728274173,0.019583843329253364
V,2021-04-27,2021-04-28,qa,all,6494.0,12736.0,204.0,64.0,96.0,6.0,36.0,62.0,60.0,16.0,0.031413612565445025,0.00985525100092393,0.014782876501385895,0.0009239297813366184,0.00554357868801971,0.021558361564521098
V,2021-07-27,2021-07-28,all,all,9226.0,18020.0,306.0,82.0,116.0,10.0,26.0,68.0,82.0,38.0,0.03316713635378279,0.008887925428137872,0.012573162800780403,0.0010838933448948623,0.0028181226967266423,0.024279210925644917
V,2021-07-27,2021-07-28,prepared,all,2800.0,5108.0,108.0,18.0,26.0,4.0,6.0,24.0,20.0,18.0,0.03857142857142857,0.0064285714285714285,0.009285714285714286,0.0014285714285714286,0.002142857142857143,0.03214285714285714
V,2021-07-27,2021-07-28,qa,all,6426.0,12912.0,198.0,64.0,90.0,6.0,20.0,44.0,62.0,20.0,0.03081232492997199,0.009959539371304078,0.014005602240896359,0.0009337068160597573,0.003112356053532524,0.020852785558667913
V,2021-10-26,2021-10-27,all,all,9638.0,19158.0,350.0,102.0,176.0,16.0,20.0,90.0,72.0,34.0,0.03631458808881511,0.010583108528740403,0.018261050010375597,0.0016600954554886907,0.002075119319360863,0.025731479560074703
V,2021-10-26,2021-10-27,prepared,all,2924.0,5384.0,124.0,24.0,44.0,12.0,2.0,16.0,18.0,14.0,0.04240766073871409,0.008207934336525308,0.015047879616963064,0.004103967168262654,0.0006839945280437756,0.03419972640218878
V,2021-10-26,2021-10-27,qa,all,6714.0,13774.0,226.0,78.0,132.0,4.0,18.0,74.0,54.0,20.0,0.033661006851355375,0.01161751563896336,0.01966041108132261,0.0005957700327673518,0.002680965147453083,0.022043491212392016
V,2022-01-27,2022-01-28,all,all,8650.0,16964.0,306.0,102.0,108.0,38.0,42.0,76.0,32.0,54.0,0.035375722543352604,0.011791907514450866,0.012485549132947978,0.004393063583815029,0.004855491329479769,0.023583815028901733
V,2022-01-27,2022-01-28,prepared,all,5428.0,9830.0,204.0,56.0,50.0,16.0,32.0,42.0,14.0,46.0,0.03758290346352248,0.010316875460574797,0.009211495946941784,0.0029476787030213707,0.0058953574060427415,0.027266028002947678
V,2022-01-27,2022-01-28,qa,all,3222.0,7134.0,102.0,46.0,58.0,22.0,10.0,34.0,18.0,8.0,0.03165735567970205,0.014276846679081317,0.018001241464928614,0.006828057107386716,0.0031036623215394167,0.01738050900062073
V,2022-04-26,2022-04-27,all,all,9522.0,19070.0,266.0,116.0,180.0,12.0,22.0,122.0,104.0,52.0,0.02793530770846461,0.012182314639781559,0.01890359168241966,0.001260239445494644,0.0023104389834068474,0.01575299306868305
V,2022-04-26,2022-04-27,prepared,all,5560.0,10112.0,170.0,70.0,64.0,8.0,14.0,66.0,30.0,44.0,0.030575539568345324,0.012589928057553957,0.011510791366906475,0.0014388489208633094,0.002517985611510791,0.017985611510791366
V,2022-04-26,2022-04-27,qa,all,3962.0,8958.0,96.0,46.0,116.0,4.0,8.0,56.0,74.0,8.0,0.024230186774356385,0.011610297829379102,0.0292781423523473,0.0010095911155981827,0.0020191822311963654,0.012619888944977285
V,2022-07-26,2022-07-27,all,all,9176.0,17930.0,276.0,158.0,140.0,8.0,42.0,94.0,80.0,44.0,0.03007846556233653,0.017218831734960766,0.015257192676547515,0.0008718395815170009,0.004577157802964254,0.012859633827375762
V,2022-07-26,2022-07-27,prepared,all,5412.0,9778.0,162.0,94.0,66.0,8.0,30.0,34.0,30.0,40.0,0.02993348115299335,0.01736881005173688,0.012195121951219513,0.0014781966001478197,0.005543237250554324,0.012564671101256468
V,2022-07-26,2022-07-27,qa,all,3764.0,8152.0,114.0,64.0,74.0,0.0,12.0,60.0,50.0,4.0,0.03028692879914984,0.01700318809776833,0.019659936238044632,0.0,0.003188097768331562,0.013283740701381509
V,2022-10-25,2022-10-26,all,all,9484.0,18658.0,206.0,170.0,196.0,6.0,24.0,158.0,90.0,44.0,0.021720792914382118,0.017924926191480388,0.02066638549135386,0.0006326444538169548,0.0025305778152678194,0.003795866722901729
V,2022-10-25,2022-10-26,prepared,all,5948.0,10780.0,112.0,76.0,88.0,4.0,18.0,90.0,34.0,34.0,0.01882985877605918,0.012777404169468728,0.014794889038332213,0.0006724949562878278,0.003026227303295225,0.00605245460659045
V,2022-10-25,2022-10-26,qa,all,3536.0,7878.0,94.0,94.0,108.0,2.0,6.0,68.0,56.0,10.0,0.026583710407239818,0.026583710407239818,0.030542986425339366,0.0005656108597285068,0.0016968325791855204,0.0
V,2023-01-26,2023-01-27,all,all,9464.0,18480.0,252.0,108.0,144.0,8.0,22.0,94.0,78.0,42.0,0.026627218934911243,0.011411665257819104,0.015215553677092139,0.0008453085376162299,0.002324598478444632,0.015215553677092139
V,2023-01-26,2023-01-27,prepared,all,258.0,466.0,2.0,2.0,6.0,0.0,0.0,4.0,4.0,2.0,0.007751937984496124,0.007751937984496124,0.023255813953488372,0.0,0.0,0.0
V,2023-01-26,2023-01-27,qa,all,9206.0,18014.0,250.0,106.0,138.0,8.0,22.0,90.0,74.0,40.0,0.027156202476645665,0.011514229850097762,0.014990223767108407,0.0008689984792526613,0.0023897458179448186,0.015641972626547904
