ticker,earnings_date,date,offset,ret,ret_pct
V,2021-01-28,2021-01-14,-10,,
V,2021-01-28,2021-01-15,-9,-0.0013378289234411422,-0.13378289234411422
V,2021-01-28,2021-01-19,-8,0.0003473062690311224,0.03473062690311224
V,2021-01-28,2021-01-20,-7,0.021570784179097302,2.15707841790973
V,2021-01-28,2021-01-21,-6,-0.004222877747216858,-0.42228777472168577
V,2021-01-28,2021-01-22,-5,-0.015208998490970349,-1.520899849097035
V,2021-01-28,2021-01-25,-4,-0.005148222569755112,-0.5148222569755112
V,2021-01-28,2021-01-26,-3,0.005124873222407622,0.5124873222407622
V,2021-01-28,2021-01-27,-2,-0.034849685462129076,-3.4849685462129076
V,2021-01-28,2021-01-28,-1,0.01666923784008767,1.666923784008767
V,2021-01-28,2021-01-29,0,-0.02507326432164414,-2.507326432164414
V,2021-01-28,2021-02-01,1,0.02644228131926063,2.644228131926063
V,2021-01-28,2021-02-02,2,0.021426011530401246,2.1426011530401246
V,2021-01-28,2021-02-03,3,-0.006169748599495151,-0.6169748599495151
V,2021-01-28,2021-02-04,4,0.039183733187871495,3.9183733187871495
V,2021-01-28,2021-02-05,5,-0.0022938296240201383,-0.22938296240201383
V,2021-01-28,2021-02-08,6,-0.009005200493622079,-0.9005200493622079
V,2021-01-28,2021-02-09,7,-0.001788559216781338,-0.1788559216781338
V,2021-01-28,2021-02-10,8,-0.0003872821001892346,-0.03872821001892346
V,2021-01-28,2021-02-11,9,0.02202614979207418,2.202614979207418
V,2021-01-28,2021-02-12,10,-0.00332302674102114,-0.332302674102114
V,2021-04-27,2021-04-14,-10,,
V,2021-04-27,2021-04-15,-9,0.019371111238263516,1.9371111238263516
V,2021-04-27,2021-04-16,-8,0.0005745072512952643,0.057450725129526425
V,2021-04-27,2021-04-19,-7,-0.0027383844383067624,-0.27383844383067624
V,2021-04-27,2021-04-20,-6,-0.011116481425793467,-1.1116481425793467
V,2021-04-27,2021-04-21,-5,0.018676029079194523,1.8676029079194523
V,2021-04-27,2021-04-22,-4,0.0005277253772144608,0.05277253772144608
V,2021-04-27,2021-04-23,-3,0.010677852042430658,1.0677852042430658
V,2021-04-27,2021-04-26,-2,0.001478392656666383,0.1478392656666383
V,2021-04-27,2021-04-27,-1,-0.0018667982938126437,-0.18667982938126437
V,2021-04-27,2021-04-28,0,0.015397200371597863,1.5397200371597863
V,2021-04-27,2021-04-29,1,0.014607062210568289,1.460706221056829
V,2021-04-27,2021-04-30,2,-0.0139322934730296,-1.39322934730296
V,2021-04-27,2021-05-03,3,-0.004067461625949731,-0.4067461625949731
V,2021-04-27,2021-05-04,4,-0.002493434309476794,-0.2493434309476794
V,2021-04-27,2021-05-05,5,-0.012153621746191168,-1.2153621746191168
V,2021-04-27,2021-05-06,6,0.009205565437128138,0.9205565437128138
V,2021-04-27,2021-05-07,7,0.0034585357135368255,0.34585357135368255
V,2021-04-27,2021-05-10,8,-0.026495014208900658,-2.649501420890066
