date_x,symbol,date_y,revenueLow,revenueHigh,revenueAvg,ebitdaLow,ebitdaHigh,ebitdaAvg,ebitLow,ebitHigh,ebitAvg,netIncomeLow,netIncomeHigh,netIncomeAvg,sgaExpenseLow,sgaExpenseHigh,sgaExpenseAvg,epsAvg,epsHigh,epsLow,numAnalystsRevenue,numAnalystsEps
2020-12-31,JPM,2020-12-29,28182963827,29285442396,28671549443,9002131297,13503196946,11252664121,8917675388,9266522516,9072274030,5910509923,8865764885,7388137404,4226871755,6340307633,5283589694,2.62353,2.69655,2.56541,5,4
2021-03-31,JPM,2021-03-29,29968297773,31140616137,30487834303,10206098064,15309147096,12757622580,9482592147,9853538038,9646984301,6900903225,10351354838,8626129031,5478255483,8217383225,6847819354,3.09647,3.18266,3.02787,8,7
2021-06-30,JPM,2021-06-29,29455980019,30608257221,29966634904,11524196129,17286294193,14405245161,9320484164,9685088615,9482065981,7461718709,11192578064,9327148386,6519948387,9779922579,8149935483,3.20002,3.28909,3.12913,6,10
2021-09-30,JPM,2021-09-29,29278298633,30423625185,29785873197,10509904000,15764856000,13137380000,9264262081,9626667202,9424869221,7043365333,10565047999,8804206666,5905530666,8858296000,7381913333,3.00485,3.08849,2.93828,4,11
2021-12-31,JPM,2021-12-29,29309860912,30456422137,29817982646,11443492358,17165238538,14304365448,9274249042,9637044839,9435029318,7434766777,11152150166,9293458471,7158081063,10737121594,8947601328,3.0115,3.09532,2.94479,6,5
2022-03-31,JPM,2022-03-29,30086293051,31263227227,30607875171,9558141263,14337211895,11947676579,9519928305,9892334735,9684967726,6773382899,10160074349,8466728624,9574498141,14361747211,11968122676,2.69536,2.77038,2.63565,3,6
2022-06-30,JPM,2022-06-29,31324479805,32549850134,31867527383,13346155789,20019233684,16682694736,9911716323,10299448958,10083547861,7137701052,10706551578,8922126315,9228092631,13842138947,11535115789,2.89115,2.97162,2.8271,5,6
2022-09-30,JPM,2022-09-29,31509868083,32742490545,32056129590,11560894400,17341341600,14451118000,9970377027,10360404387,10143225519,7747701866,11621552798,9684627332,6496083732,9744125600,8120104666,2.89617,2.97678,2.83201,3,6
2022-12-31,JPM,2022-12-29,33767191297,35088117121,34352586220,12587841593,18881762391,15734801992,10684640998,11102609377,10869872116,8178243454,12267365182,10222804318,7873889169,11810833753,9842361461,3.07509,3.16068,3.00697,5,6
2023-03-31,JPM,2023-03-29,35509355001,36898431860,36124952430,10513955389,15770933084,13142444236,11235897796,11675430579,11430685614,7450721188,11176081783,9313401485,10531947955,15797921931,13164934943,3.4142,3.50923,3.33857,4,5
2023-06-30,JPM,2023-06-29,37959531291,39444455659,38617605477,14680771367,22021157052,18350964209,12011184488,12481045414,12219412835,7851471157,11777206735,9814338946,10150901894,15226352840,12688627367,3.93701,4.0466,3.84979,6,5
2023-09-30,JPM,2023-09-29,38952408662,40476173019,39627695572,12716983840,19075475760,15896229800,12325351520,12807502226,12539026330,8522472051,12783708077,10653090064,7145692105,10718538160,8932115132,3.9487,4.05861,3.86122,4,5
2023-12-31,JPM,2023-12-30,38124843192,41707134904,39729668369,13846625752,20769938630,17308282191,12063492608,13197004145,12571292642,8996067799,13494101700,11245084749,8661278085,12991917128,10826597606,3.34885,4.07266,2.7505,11,18
2024-03-31,JPM,2024-03-31,40537043081,43207574961,41688837366,11565350927,17348026392,14456688659,12689874646,13525868399,13050436837,8195793306,12293689961,10244741633,11585142750,17377714125,14481428437,4.1718,4.47121,3.78257,11,13
2024-06-30,JPM,2024-06-30,38860343348,46632412017,42226052217,13480696685,16176836022,14648264866,12164993998,14597992797,13218608677,15535765705,18164302162,16438102868,9802667228,11763200673,10651679902,5.88399,6.50188,5.561,6,10
2024-09-30,JPM,2024-09-30,40871623927,41991532654,41426533657,14178412174,14566909767,14370910981,12794613143,13145193755,12968324257,10703558687,11646348627,11147226184,10310020290,10592521463,10449998349,3.99013,4.16879,3.83132,8,11
2024-12-31,JPM,2024-12-31,40444071898,43270753043,41949586856,14030093895,15010672754,14552358723,12660770583,13545645913,13132062878,10700122436,12573354161,11438050355,10202168689,10915209600,10581940479,4.09423,4.50061,3.83009,7,10
2025-03-31,JPM,2025-03-31,42806879747,45713203880,43993969886,14849754588,15857961689,15261557488,13400433201,14310240284,13772044545,12262052170,13823171730,12943267978,10798195823,11531326976,11097643759,4.63302,4.94798,4.38918,7,10
2025-06-30,JPM,2025-06-30,42108052803,45445263968,43812377772,14607330737,15765013033,15198562980,13181669679,14226363325,13715198238,11108086447,13718491791,12524380600,10621914108,11463738129,11051836468,4.48308,4.91051,3.97612,8,10
2025-09-30,JPM,2025-09-30,43703631081,46875995767,45467182057,15160838631,16261335498,15772616442,13681155749,14674245208,14233224649,13088903559,14013813819,13537348283,11024404707,11824645587,11469267049,4.84567,5.01622,4.68515,6,9
