date,ret_1d,logret_1d,ret_5d,ret_20d,sma_5,ema_5,sma_20,ema_20,sma_50,ema_50,macd_12_26,macd_signal_9,macd_hist,rsi_14,roc_10,mom_10,vol_20,vol_60,atr_14,bb_mid_20,bb_upper_20_2,bb_lower_20_2,bb_width_20_2,obv,cmf_20,mfi_14,hl_range,oc_gap
2024-07-15,0.016743339977235427,0.016604715478590264,0.028882329974530885,0.09410002241548887,229.2767547607422,228.9475306613476,217.65668792724608,218.34848403812967,200.90380004882812,204.47408777074128,8.779642558212373,8.05969141369795,0.7199511445144235,73.46157474397334,0.11290471517513323,23.61956787109375,0.01526387588997028,0.01730514173374137,4.912857055664061,217.65668792724608,235.36938977695587,199.9439860775363,0.162758167629845,3899518500.0,-0.10817197682221442,82.24766573282724,0.017662113896968295,0.008873728179247309
2024-07-16,0.001791977274094858,0.0017903735983672401,0.026849918535740702,0.105087407278879,230.49647827148436,230.37698740053384,218.76565704345703,219.76633326106077,202.1359194946289,205.60200201027718,8.894985311408135,8.226750193239987,0.6682351181681483,73.73937672605936,0.0833679622819341,17.948104858398438,0.014987381973568293,0.01717592725161409,4.962856837681362,218.76565704345703,237.4869788187225,200.04433526819156,0.171154120151012,3942752800.0,-0.08362204141879814,76.48401929386972,0.01677881917432304,0.0007665133726562404
2024-07-17,-0.02529605475779828,-0.025621499999476213,-0.01759801624376489,0.05635295162831988,229.68201293945313,229.36330918661892,219.37203826904297,220.48724940370155,203.0447149658203,206.45431380433646,8.41333507927115,8.26406717044622,0.14926790882493002,63.60023005666472,0.039088436996756126,8.551925659179688,0.01604885545066565,0.01605086802627021,5.133572169712612,219.37203826904297,238.39146816519556,200.3526083728904,0.17339885289142198,3885406900.0,-0.1064720779156541,69.04459161478036,0.021059101806147784,0.0024903532561593826
2024-07-18,-0.02053475980336239,-0.02074852952009663,-0.014896496527202152,0.04615251823647459,229.0085876464844,227.13142731581888,219.8632034301758,220.69490789613175,203.89327392578124,207.09013144237107,7.5676961866138015,8.124792973679737,-0.5570967870659356,56.930047352887996,0.011870984741584545,2.612274169921875,0.01662391937995889,0.0163329363491016,5.475000653948096,219.8632034301758,238.67912385790305,201.04728300244852,0.171160249956995,3819372300.0,-0.10169454822887947,61.65381886355447,0.03644392200851343,0.02721030557056765
2024-07-19,0.0005798085459982616,0.0005796405219679639,-0.027023452057518438,0.06977294703758252,227.77099609375,225.68654094003813,220.58976821899415,220.89508506683126,204.7307275390625,207.70607798143405,6.82921598425483,7.865677575794757,-1.0364615915399265,57.06415937477689,-0.00896890327258204,-2.016326904296875,0.015648191646976357,0.016341000865104843,5.314286368233811,220.58976821899415,238.62613558521392,202.5534008527744,0.16352859438443093,3868523800.0,-0.07558145341253548,63.90569876032485,0.015692587538553425,0.0022736827211269368
2024-07-22,-0.0015602132672711821,-0.0015614316674652084,-0.044539109500939866,0.07937744746352271,225.69708862304688,224.6074131983067,221.40771408081054,221.04309198568959,205.55448364257813,208.28423797097955,6.1450791955156205,7.52155789973893,-1.3764787042233095,56.5535497952007,-0.016943172783786986,-3.8339538574218466,0.015356078566068875,0.01635800587687415,5.157143729073654,221.40771408081054,238.10984390306268,204.7055842585584,0.15087215810516988,3820322000.0,0.06036901955446504,63.459036904770784,0.020941249780360115,0.013618448390499499
2024-07-23,0.004688159793360347,0.004677204598694953,-0.041776870242012265,0.08105115487228565,223.7483154296875,224.2356204362409,222.24552307128906,221.2763246453486,206.36279327392577,208.88062216474935,5.622237679384824,7.141693855668109,-1.5194561762832848,57.77430160639116,-0.016048657268947886,-3.645248413085966,0.015356315073975921,0.01633636518621794,5.084287370954233,222.24552307128906,237.46398752945325,207.02705861312486,0.13695182020186394,3860282300.0,0.10126312608419091,57.42947091470565,0.01893253575229779,-0.0028443153871947923
2024-07-24,-0.02875424991195985,-0.029175753023582895,-0.04517659238339666,0.045295598610967325,221.6942626953125,221.84564331979865,222.71582641601563,220.8753117350215,207.0678045654297,209.20160518130484,4.635889956424791,6.640533075819445,-2.004643119394655,48.69463682437183,-0.061979590220560654,-14.342590332031222,0.017040849119279427,0.016932095432141827,5.4671434674944095,222.71582641601563,236.55525413571036,208.8763986963209,0.12427879906337473,3798504700.0,0.09896783130493697,51.02639547366196,0.03509654253033238,0.024984016114242488
2024-07-25,-0.004804571921203982,-0.004816150980045259,-0.029842151731805378,0.01988276145606549,220.36528625488282,219.90468933722255,222.92639617919923,220.41316598616902,207.68779357910157,209.46910228682506,3.7270848292016296,6.057843426495882,-2.3307585972942526,47.39292428621455,-0.044294104749370455,-10.012008666992188,0.016587061477491085,0.016850792162085945,5.562144688197533,222.92639617919923,236.1831291193888,209.66966323900965,0.11893372133045352,3747113500.0,0.08259842576410513,43.94090308468494,0.02864504496287721,0.006620934968261882
2024-07-26,0.002161080643448887,0.0021587488675080713,-0.028308957155534165,0.018029001476041362,219.103857421875,218.76633423262754,223.11809463500975,220.03949532305174,208.29427459716797,209.74441686473145,3.009825128162049,5.448239766829116,-2.4384146386670666,48.062233124198684,-0.05456740346656164,-12.495101928710938,0.016574764154596053,0.01684547504794255,5.48214503696986,223.11809463500975,235.84997375150385,210.38621551851566,0.11412681824234548,3788714800.0,0.08628269531835547,42.52062492486178,0.01596628224964527,0.003395073461098035
