ticker,earnings_date,announce_timing,day0_date,date,offset,open,high,low,close,adj_close,volume
AAPL,2021-01-27,amc,2021-01-28,2021-01-21,-5,133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,133.2364044189453,120150900.0
AAPL,2021-01-27,amc,2021-01-28,2021-01-22,-4,136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,135.37802124023438,114459400.0
AAPL,2021-01-27,amc,2021-01-28,2021-01-25,-3,143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,139.12582397460938,157611700.0
AAPL,2021-01-27,amc,2021-01-28,2021-01-26,-2,143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,139.35943603515625,98390600.0
AAPL,2021-01-27,amc,2021-01-28,2021-01-27,-1,143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,138.28863525390625,140843800.0
AAPL,2021-01-27,amc,2021-01-28,2021-01-28,0,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,133.4505615234375,142621100.0
AAPL,2021-01-27,amc,2021-01-28,2021-01-29,1,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,128.45675659179688,177523800.0
AAPL,2021-01-27,amc,2021-01-28,2021-02-01,2,133.75,135.3800048828125,130.92999267578125,134.13999938964844,130.57888793945312,106239800.0
AAPL,2021-01-27,amc,2021-01-28,2021-02-02,3,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,131.40631103515625,83305400.0
AAPL,2021-01-27,amc,2021-01-28,2021-02-03,4,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,130.38421630859375,89880900.0
AAPL,2021-01-27,amc,2021-01-28,2021-02-04,5,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,133.7426300048828,84183100.0
AAPL,2021-01-27,amc,2021-01-28,2021-02-05,6,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,133.3282470703125,75693800.0
AAPL,2021-01-27,amc,2021-01-28,2021-02-08,7,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,133.47451782226562,71297200.0
AAPL,2021-01-27,amc,2021-01-28,2021-02-09,8,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,132.5970916748047,76774200.0
AAPL,2021-01-27,amc,2021-01-28,2021-02-10,9,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,131.99264526367188,73046600.0
AAPL,2021-01-27,amc,2021-01-28,2021-02-11,10,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,131.7392120361328,64280000.0
AAPL,2021-04-28,amc,2021-04-29,2021-04-22,-5,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,128.62918090820312,84566500.0
AAPL,2021-04-28,amc,2021-04-29,2021-04-23,-4,132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,130.9495391845703,78657500.0
AAPL,2021-04-28,amc,2021-04-29,2021-04-26,-3,134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,131.33946228027344,66905100.0
AAPL,2021-04-28,amc,2021-04-29,2021-04-27,-2,135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,131.0177764892578,66015800.0
AAPL,2021-04-28,amc,2021-04-29,2021-04-28,-1,134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,130.2281036376953,107760100.0
AAPL,2021-04-28,amc,2021-04-29,2021-04-29,0,136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,130.13058471679688,151101000.0
AAPL,2021-04-28,amc,2021-04-29,2021-04-30,1,131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,128.16128540039062,109839500.0
AAPL,2021-04-28,amc,2021-04-29,2021-05-03,2,132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,129.21414184570312,75135100.0
AAPL,2021-04-28,amc,2021-04-29,2021-05-04,3,131.19000244140625,131.49000549316406,126.6999969482422,127.8499984741211,124.641845703125,137564700.0
AAPL,2021-04-28,amc,2021-04-29,2021-05-05,4,129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,124.88558197021484,84000900.0
AAPL,2021-04-28,amc,2021-04-29,2021-05-06,5,127.88999938964844,129.75,127.12999725341795,129.74000549316406,126.48445892333984,78128300.0
AAPL,2021-04-28,amc,2021-04-29,2021-05-07,6,130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,127.15826416015624,78973300.0
AAPL,2021-04-28,amc,2021-04-29,2021-05-10,7,129.41000366210938,129.5399932861328,126.80999755859376,126.8499984741211,123.87700653076172,88071200.0
AAPL,2021-04-28,amc,2021-04-29,2021-05-11,8,123.5,126.2699966430664,122.7699966430664,125.91000366210938,122.95902252197266,126142800.0
AAPL,2021-04-28,amc,2021-04-29,2021-05-12,9,123.4000015258789,124.63999938964844,122.25,122.7699966430664,119.89263153076172,112172300.0
AAPL,2021-04-28,amc,2021-04-29,2021-05-13,10,124.58000183105467,126.1500015258789,124.26000213623048,124.97000122070312,122.0410614013672,105861300.0
AAPL,2021-07-27,amc,2021-07-28,2021-07-21,-5,145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,141.99224853515625,74993500.0
AAPL,2021-07-27,amc,2021-07-28,2021-07-22,-4,145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,143.3594207763672,77338200.0
AAPL,2021-07-27,amc,2021-07-28,2021-07-23,-3,147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,145.0781707763672,71447400.0
AAPL,2021-07-27,amc,2021-07-28,2021-07-26,-2,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,145.4981231689453,72434100.0
AAPL,2021-07-27,amc,2021-07-28,2021-07-27,-1,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,143.33016967773438,104818600.0
AAPL,2021-07-27,amc,2021-07-28,2021-07-28,0,144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,141.58209228515625,118931200.0
AAPL,2021-07-27,amc,2021-07-28,2021-07-29,1,144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,142.2266387939453,56699500.0
AAPL,2021-07-27,amc,2021-07-28,2021-07-30,2,144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,142.4414520263672,70440600.0
AAPL,2021-07-27,amc,2021-07-28,2021-08-02,3,146.36000061035156,146.9499969482422,145.25,145.52000427246094,142.1094207763672,62880000.0
AAPL,2021-07-27,amc,2021-07-28,2021-08-03,4,145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,143.90634155273438,64786600.0
