ticker,earnings_date,day0_date,nw_lm_constr_prop__all,nw_lm_constr_prop__post,nw_lm_constr_prop__pre,nw_lm_lit_prop__all,nw_lm_lit_prop__post,nw_lm_lit_prop__pre,nw_lm_neg_prop__all,nw_lm_neg_prop__post,nw_lm_neg_prop__pre,nw_lm_pos_prop__all,nw_lm_pos_prop__post,nw_lm_pos_prop__pre,nw_lm_tone__all,nw_lm_tone__post,nw_lm_tone__pre,nw_lm_unc_prop__all,nw_lm_unc_prop__post,nw_lm_unc_prop__pre,nw_n_tokens__all,nw_n_tokens__post,nw_n_tokens__pre,nw_lm_pos_prop__post_minus_pre,nw_lm_neg_prop__post_minus_pre,nw_lm_unc_prop__post_minus_pre,nw_lm_lit_prop__post_minus_pre,nw_lm_constr_prop__post_minus_pre,nw_lm_tone__post_minus_pre
AAPL,2021-01-27,2021-01-28,0.003465583173996176,0.0019908987485779293,0.004534212695795548,0.0057361376673040155,0.007679180887372013,0.004328112118713932,0.02055449330783939,0.023890784982935155,0.018136850783182192,0.02163001912045889,0.024459613196814563,0.019579554822753503,0.0010755258126195029,0.0005688282138794084,0.0014427040395713108,0.02163001912045889,0.019055745164960183,0.023495465787304205,8368.0,3516.0,4852.0,0.0048800583740610595,0.005753934199752963,-0.004439720622344021,0.003351068768658081,-0.0025433139472176187,-0.0008738758256919024
AAPL,2021-04-28,2021-04-29,0.0058595909342178,0.004256526674233825,0.006882811084948379,0.01636263128800442,0.02695800227014756,0.009599710197428002,0.02962962962962963,0.04199772985244041,0.021735192899836987,0.01625207296849088,0.018161180476730987,0.01503350842238725,-0.01337755666113875,-0.02383654937570942,-0.006701684477449737,0.017136539524599224,0.014188422247446084,0.019018293787357362,9045.0,3524.0,5521.0,0.0031276720543437376,0.02026253695260342,-0.004829871539911278,0.017358292072719557,-0.002626284410714554,-0.01713486489825968
AAPL,2021-07-27,2021-07-28,0.003738013976921827,0.0019179133103183737,0.005076142131979695,0.006825938566552901,0.005753739930955121,0.007614213197969543,0.01738989111002763,0.01611047180667434,0.01833051325437112,0.019990248659190638,0.02838511699271193,0.013818386914833615,0.00260035754916301,0.01227464518603759,-0.0045121263395375075,0.020477815699658702,0.009973149213655544,0.02820078962210942,6153.0,2607.0,3546.0,0.014566730077878313,-0.0022200414476967814,-0.018227640408453878,-0.0018604732670144224,-0.0031582288216613214,0.016786771525575096
AAPL,2021-10-28,2021-10-29,0.004821019645655056,0.00365990990990991,0.005690200210748156,0.010485717729299748,0.008164414414414414,0.012223393045310853,0.034349764975292275,0.04842342342342342,0.0238145416227608,0.01807882367120646,0.02252252252252252,0.014752370916754479,-0.016270941304085813,-0.0259009009009009,-0.009062170706006322,0.013860431481258286,0.007882882882882882,0.01833508956796628,8297.0,3552.0,4745.0,0.007770151605768043,0.024608881800662622,-0.010452206685083398,-0.004058978630896439,-0.0020302903008382464,-0.016838730194894576
AAPL,2022-01-27,2022-01-28,0.004200076365024819,0.0033003300330033004,0.005104645227156712,0.012345679012345678,0.009900990099009901,0.014803471158754467,0.024691358024691357,0.02487941101802488,0.02450229709035222,0.025200458190148912,0.03198781416603199,0.018376722817764167,0.0005091001654575538,0.007108403148007108,-0.006125574272588055,0.01730940562555683,0.010916476263010916,0.023736600306278714,7857.0,3939.0,3918.0,0.013611091348267823,0.0003771139276726593,-0.012820124043267798,-0.004902481059744565,-0.001804315194153412,0.013233977420595164
AAPL,2022-04-28,2022-04-29,0.004242424242424243,0.004283489096573208,0.004216269841269841,0.01090909090909091,0.012071651090342679,0.010168650793650794,0.03272727272727273,0.045950155763239874,0.024305555555555556,0.01681818181818182,0.01674454828660436,0.016865079365079364,-0.015909090909090907,-0.029205607476635514,-0.00744047619047619,0.02106060606060606,0.01791277258566978,0.023065476190476192,6600.0,2568.0,4032.0,-0.00012053107847500438,0.021644600207684318,-0.005152703604806411,0.0019030002966918848,6.72192553033673e-05,-0.021765131286159325
AAPL,2022-07-28,2022-07-29,0.0037581141100102495,0.0034897246994959287,0.003969465648854962,0.015544926545951486,0.030244280728964713,0.003969465648854962,0.029723266142808336,0.04730515703761148,0.01587786259541985,0.026306798770071745,0.02908103916246607,0.024122137404580152,-0.0034164673727365906,-0.018224117875145406,0.008244274809160306,0.01708233686368295,0.015509887553315239,0.0183206106870229,5854.0,2579.0,3275.0,0.004958901757885919,0.031427294442191625,-0.0028107231337076623,0.026274815080109752,-0.00047974094935903343,-0.02646839268430571
AAPL,2022-10-27,2022-10-28,0.007912457912457913,0.008270406328658756,0.007597340930674264,0.006397306397306397,0.0068320747932398415,0.006014561570117125,0.03468013468013468,0.04854368932038835,0.022475466919911365,0.019865319865319864,0.02445163610212154,0.015827793605571384,-0.014814814814814815,-0.02409205321826681,-0.006647673314339981,0.016666666666666666,0.017259978425026967,0.016144349477682812,5940.0,2781.0,3159.0,0.008623842496550155,0.026068222400476983,0.001115628947344155,0.0008175132231227162,0.0006730653979844913,-0.01744437990392683
AAPL,2023-02-02,2023-02-03,0.002689743889603555,0.0035536602700781805,0.0010263427984946972,0.008069231668810666,0.009772565742714996,0.004789599726308587,0.03180914512922465,0.03553660270078181,0.024632227163872734,0.02046544263828792,0.016702203269367447,0.027711255559356825,-0.011343702490936733,-0.018834399431414357,0.003079028395484092,0.01660624488363934,0.015458422174840085,0.01881628463906945,8551.0,5628.0,2923.0,-0.011009052289989378,0.010904375536909074,-0.0033578624642293647,0.0049829660164064085,0.0025273174715834835,-0.021913427826898448
AAPL,2023-05-04,2023-05-05,0.0026621490803484995,0.0025906735751295338,0.002797202797202797,0.004719264278799613,0.0038860103626943004,0.006293706293706294,0.026258470474346565,0.024056254626202814,0.03041958041958042,0.024685382381413358,0.028127313101406367,0.01818181818181818,-0.0015730880929332044,0.0040710584752035525,-0.012237762237762238,0.015972894482090997,0.012768319763138416,0.022027972027972027,8264.0,5404.0,2860.0,0.009945494919588186,-0.006363325793377606,-0.009259652264833612,-0.0024076959310119937,-0.00020652922207326342,0.016308820712965792
