ticker,earnings_date,day0_date,nw_lm_constr_prop__all,nw_lm_constr_prop__post,nw_lm_constr_prop__pre,nw_lm_lit_prop__all,nw_lm_lit_prop__post,nw_lm_lit_prop__pre,nw_lm_neg_prop__all,nw_lm_neg_prop__post,nw_lm_neg_prop__pre,nw_lm_pos_prop__all,nw_lm_pos_prop__post,nw_lm_pos_prop__pre,nw_lm_tone__all,nw_lm_tone__post,nw_lm_tone__pre,nw_lm_unc_prop__all,nw_lm_unc_prop__post,nw_lm_unc_prop__pre,nw_n_tokens__all,nw_n_tokens__post,nw_n_tokens__pre,nw_lm_pos_prop__post_minus_pre,nw_lm_neg_prop__post_minus_pre,nw_lm_unc_prop__post_minus_pre,nw_lm_lit_prop__post_minus_pre,nw_lm_constr_prop__post_minus_pre,nw_lm_tone__post_minus_pre
AVGO,2021-03-04,2021-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.017879948914431672,0.016129032258064516,0.019027484143763214,0.038314176245210725,0.025806451612903226,0.046511627906976744,0.020434227330779056,0.00967741935483871,0.02748414376321353,0.008939974457215836,0.00967741935483871,0.008456659619450317,783.0,310.0,473.0,-0.020705176294073518,-0.002898451885698698,0.0012207597353883926,0.0,0.0,-0.01780672440837482
AVGO,2021-06-03,2021-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.008316008316008316,0.01327433628318584,0.00392156862745098,0.04365904365904366,0.0752212389380531,0.01568627450980392,0.035343035343035345,0.061946902654867256,0.011764705882352941,0.016632016632016633,0.02654867256637168,0.00784313725490196,481.0,226.0,255.0,0.05953496442824918,0.00935276765573486,0.01870553531146972,0.0,0.0,0.050182196772514315
AVGO,2021-09-02,2021-09-03,0.0,0.0,0.0,0.003355704697986577,0.0,0.007194244604316547,0.016778523489932886,0.009433962264150943,0.025179856115107913,0.025167785234899327,0.02830188679245283,0.02158273381294964,0.008389261744966443,0.018867924528301886,-0.0035971223021582736,0.008389261744966443,0.009433962264150943,0.007194244604316547,596.0,318.0,278.0,0.006719152979503189,-0.01574589385095697,0.002239717659834396,-0.007194244604316547,0.0,0.02246504683046016
AVGO,2021-12-09,2021-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.007575757575757576,0.0,0.013944223107569721,0.01893939393939394,0.008403361344537815,0.0099601593625498,0.011363636363636364,0.008403361344537815,0.0099601593625498,0.015151515151515152,0.004201680672268907,502.0,264.0,238.0,0.010536032594856125,0.007575757575757576,0.010949834479246245,0.0,0.0,0.002960275019098549
AVGO,2022-03-03,2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.01675977653631285,0.02717391304347826,0.005747126436781609,0.0223463687150838,0.02717391304347826,0.017241379310344827,0.00558659217877095,0.0,0.011494252873563218,0.013966480446927373,0.02717391304347826,0.0,358.0,184.0,174.0,0.009932533733133433,0.02142678660669665,0.02717391304347826,0.0,0.0,-0.011494252873563218
AVGO,2022-05-26,2022-05-27,0.0019157088122605363,0.002457002457002457,0.0015698587127158557,0.011494252873563218,0.014742014742014743,0.009419152276295133,0.011494252873563218,0.012285012285012284,0.01098901098901099,0.029693486590038315,0.04176904176904177,0.02197802197802198,0.018199233716475097,0.029484029484029485,0.01098901098901099,0.027777777777777776,0.02457002457002457,0.029827315541601257,1044.0,407.0,637.0,0.019791019791019788,0.0012960012960012944,-0.005257290971576688,0.00532286246571961,0.0008871437442866013,0.018495018495018493
AVGO,2022-09-01,2022-09-02,0.0016420361247947454,0.003401360544217687,0.0,0.0,0.0,0.0,0.011494252873563218,0.017006802721088437,0.006349206349206349,0.021346469622331693,0.034013605442176874,0.009523809523809525,0.009852216748768473,0.017006802721088437,0.0031746031746031746,0.011494252873563218,0.006802721088435374,0.015873015873015872,609.0,294.0,315.0,0.02448979591836735,0.010657596371882088,-0.009070294784580497,0.0,0.003401360544217687,0.013832199546485263
AVGO,2022-12-08,2022-12-09,0.0012531328320802004,0.002,0.0,0.008771929824561403,0.014,0.0,0.03007518796992481,0.04,0.013422818791946308,0.03132832080200501,0.04,0.016778523489932886,0.0012531328320802004,0.0,0.003355704697986577,0.012531328320802004,0.012,0.013422818791946308,798.0,500.0,298.0,0.023221476510067115,0.02657718120805369,-0.0014228187919463082,0.014,0.002,-0.003355704697986577
AVGO,2023-03-02,2023-03-03,0.0,0.0,0.0,0.005369127516778523,0.0,0.0273972602739726,0.016107382550335572,0.01335559265442404,0.0273972602739726,0.040268456375838924,0.035058430717863104,0.06164383561643835,0.024161073825503355,0.021702838063439065,0.03424657534246575,0.01476510067114094,0.01669449081803005,0.00684931506849315,745.0,599.0,146.0,-0.02658540489857525,-0.01404166761954856,0.009845175749536899,-0.0273972602739726,0.0,-0.012543737279026686
AVGO,2023-06-01,2023-06-02,0.001554001554001554,0.002288329519450801,0.0,0.0,0.0,0.0,0.018648018648018648,0.021739130434782608,0.012106537530266344,0.031857031857031856,0.04004576659038902,0.014527845036319613,0.01320901320901321,0.018306636155606407,0.002421307506053269,0.02564102564102564,0.02517162471395881,0.026634382566585957,1287.0,874.0,413.0,0.025517921554069407,0.009632592904516265,-0.001462757852627148,0.0,0.002288329519450801,0.015885328649553138
AVGO,2023-08-31,2023-09-01,0.0010351966873706005,0.0016806722689075631,0.0,0.0,0.0,0.0,0.017598343685300208,0.025210084033613446,0.005390835579514825,0.036231884057971016,0.043697478991596636,0.02425876010781671,0.018633540372670808,0.018487394957983194,0.018867924528301886,0.008281573498964804,0.0067226890756302525,0.01078167115902965,966.0,595.0,371.0,0.019438718883779925,0.01981924845409862,-0.004058982083399398,0.0,0.0016806722689075631,-0.00038052957031869256
