ticker,earnings_date,date,offset,ret,ret_pct
AVGO,2021-03-04,2021-02-26,-5,,
AVGO,2021-03-04,2021-03-01,-4,0.04194783276675196,4.194783276675196
AVGO,2021-03-04,2021-03-02,-3,-0.018526101973721287,-1.8526101973721287
AVGO,2021-03-04,2021-03-03,-2,-0.03631535831274135,-3.6315358312741353
AVGO,2021-03-04,2021-03-04,-1,-0.04204651346789512,-4.204651346789512
AVGO,2021-03-04,2021-03-05,0,0.01476593714045138,1.476593714045138
AVGO,2021-03-04,2021-03-08,1,-0.06418000164476423,-6.418000164476423
AVGO,2021-03-04,2021-03-09,2,0.05305631052324289,5.305631052324289
AVGO,2021-03-04,2021-03-10,3,-0.013548352437447342,-1.3548352437447342
AVGO,2021-03-04,2021-03-11,4,0.036792535015372385,3.6792535015372385
AVGO,2021-03-04,2021-03-12,5,-0.005554236144855729,-0.5554236144855729
AVGO,2021-03-04,2021-03-15,6,0.04344237835409426,4.344237835409426
AVGO,2021-03-04,2021-03-16,7,0.015740208554971158,1.5740208554971158
AVGO,2021-03-04,2021-03-17,8,0.01131379835043056,1.131379835043056
AVGO,2021-03-04,2021-03-18,9,-0.04019959411957408,-4.019959411957408
AVGO,2021-03-04,2021-03-19,10,0.030203380372585187,3.0203380372585187
AVGO,2021-06-03,2021-05-27,-5,,
AVGO,2021-06-03,2021-05-28,-4,0.009942823233520137,0.9942823233520137
AVGO,2021-06-03,2021-06-01,-3,-0.008511320991367088,-0.8511320991367088
AVGO,2021-06-03,2021-06-02,-2,0.011573786030506739,1.1573786030506739
AVGO,2021-06-03,2021-06-03,-1,-0.018850276819420975,-1.8850276819420975
AVGO,2021-06-03,2021-06-04,0,0.02194451351858029,2.194451351858029
AVGO,2021-06-03,2021-06-07,1,-0.023620896411353565,-2.3620896411353565
AVGO,2021-06-03,2021-06-08,2,-0.0005387083446811713,-0.053870834468117135
AVGO,2021-06-03,2021-06-09,3,0.0008625068577554629,0.08625068577554629
AVGO,2021-06-03,2021-06-10,4,0.010217185825866393,1.0217185825866393
AVGO,2021-06-03,2021-06-11,5,0.004331583337395584,0.43315833373955837
AVGO,2021-06-03,2021-06-14,6,0.010898414356780739,1.089841435678074
AVGO,2021-06-03,2021-06-15,7,-0.01069682751536949,-1.069682751536949
AVGO,2021-06-03,2021-06-16,8,-0.010600564904640009,-1.0600564904640009
AVGO,2021-06-03,2021-06-17,9,0.011637309529270778,1.1637309529270778
AVGO,2021-06-03,2021-06-18,10,-0.016278628670668094,-1.6278628670668094
AVGO,2021-09-02,2021-08-27,-5,,
AVGO,2021-09-02,2021-08-30,-4,0.005948595848533911,0.5948595848533911
AVGO,2021-09-02,2021-08-31,-3,-0.003367632253185593,-0.3367632253185593
AVGO,2021-09-02,2021-09-01,-2,-0.00814538003320997,-0.814538003320997
AVGO,2021-09-02,2021-09-02,-1,-0.0025551341536435013,-0.2555134153643501
AVGO,2021-09-02,2021-09-03,0,0.011750473413800755,1.1750473413800755
AVGO,2021-09-02,2021-09-07,1,-0.002190093175428731,-0.21900931754287312
AVGO,2021-09-02,2021-09-08,2,-0.0044504149107941204,-0.44504149107941204
AVGO,2021-09-02,2021-09-09,3,-0.0018002165022547034,-0.18002165022547034
AVGO,2021-09-02,2021-09-10,4,0.009443013466923889,0.9443013466923889
AVGO,2021-09-02,2021-09-13,5,0.0016261023835226762,0.16261023835226762
AVGO,2021-09-02,2021-09-14,6,0.005832014683202713,0.5832014683202713
AVGO,2021-09-02,2021-09-15,7,0.015681475192653505,1.5681475192653505
AVGO,2021-09-02,2021-09-16,8,-0.004688763070411328,-0.4688763070411328
AVGO,2021-09-02,2021-09-17,9,-0.002660916228412691,-0.2660916228412691
