ticker,earnings_date,announce_timing,pre_date,react_date,d5,d10,d20,pre_adj_close,react_adj_close,adj_close_p5,adj_close_p10,adj_close_p20
AVGO,2021-03-04,amc,2021-03-04,2021-03-05,2021-03-12,2021-03-19,2021-04-05,39.90568542480469,40.494930267333984,40.58759307861328,43.01641082763672,44.28751373291016
AVGO,2021-06-03,amc,2021-06-03,2021-06-04,2021-06-11,2021-06-18,2021-07-02,42.140602111816406,43.06536865234375,42.67551803588867,42.02273178100586,42.77839279174805
AVGO,2021-09-02,amc,2021-09-02,2021-09-03,2021-09-13,2021-09-20,2021-10-04,44.946685791015625,45.47482681274414,45.5917854309082,45.2135009765625,43.80801010131836
AVGO,2021-12-09,amc,2021-12-09,2021-12-10,2021-12-17,2021-12-27,2022-01-10,53.69990158081055,58.141902923583984,58.44379806518555,62.459957122802734,57.53934860229492
AVGO,2022-03-03,amc,2022-03-03,2022-03-04,2022-03-11,2022-03-18,2022-04-01,53.59691619873047,55.207794189453125,53.52744674682617,56.54356002807617,58.47120666503906
AVGO,2022-05-26,amc,2022-05-26,2022-05-27,2022-06-06,2022-06-13,2022-06-28,51.35371780395508,54.39580535888672,52.33946228027344,48.2724609375,46.87006759643555
AVGO,2022-09-01,amc,2022-09-01,2022-09-02,2022-09-12,2022-09-19,2022-10-03,46.26449966430664,47.036502838134766,49.74837112426758,47.18883514404297,43.31192779541016
AVGO,2022-12-08,amc,2022-12-08,2022-12-09,2022-12-16,2022-12-23,2023-01-10,50.3570671081543,51.65040969848633,52.711448669433594,52.81853103637695,54.96978759765625
AVGO,2023-03-02,amc,2023-03-02,2023-03-03,2023-03-10,2023-03-17,2023-03-31,57.23768615722656,60.49898147583008,58.78467559814453,60.327842712402344,61.779930114746094
AVGO,2023-06-01,amc,2023-06-01,2023-06-02,2023-06-09,2023-06-16,2023-07-03,76.07173919677734,78.19513702392578,77.48442840576172,83.5984878540039,84.85032653808594
AVGO,2023-08-31,amc,2023-08-31,2023-09-01,2023-09-11,2023-09-18,2023-10-02,89.34725189208984,84.47080993652344,83.17546844482422,82.29059600830078,81.27381896972656
AVGO,2023-12-07,amc,2023-12-07,2023-12-08,2023-12-15,2023-12-22,2024-01-09,89.77255249023438,91.9179229736328,109.9686050415039,109.7154312133789,105.85379791259766
AVGO,2024-03-07,amc,2024-03-07,2024-03-08,2024-03-15,2024-03-22,2024-04-08,137.58775329589844,127.97620391845705,120.81625366210938,132.9158935546875,131.21006774902344
AVGO,2024-06-12,amc,2024-06-12,2024-06-13,2024-06-21,2024-06-28,2024-07-15,146.86474609375,164.88319396972656,162.88375854492188,158.1697540283203,168.87545776367188
AVGO,2024-09-05,amc,2024-09-05,2024-09-06,2024-09-13,2024-09-20,2024-10-04,150.55157470703125,134.9663848876953,165.20082092285156,169.1146240234375,174.59033203125
AVGO,2024-12-12,amc,2024-12-12,2024-12-13,2024-12-20,2024-12-30,2025-01-15,178.5636749267578,222.1914825439453,218.22802734375,233.4702911376953,225.95816040039065
AVGO,2025-03-06,amc,2025-03-06,2025-03-07,2025-03-14,2025-03-21,2025-04-04,177.8429412841797,193.21405029296875,193.7888641357422,190.51837158203125,145.41860961914062
AVGO,2025-06-05,amc,2025-06-05,2025-06-06,2025-06-13,2025-06-23,2025-07-08,258.3817138671875,245.45913696289065,247.21859741210935,252.8521423339844,270.81689453125
AVGO,2025-09-04,amc,2025-09-04,2025-09-05,2025-09-12,2025-09-19,2025-10-03,304.9928894042969,333.6787414550781,358.5683898925781,343.6923828125,337.7237854003906
AVGO,2025-12-11,amc,2025-12-11,2025-12-12,2025-12-19,2025-12-29,2025-12-31,405.5939331054687,359.24261474609375,339.7099914550781,349.3900146484375,346.1000061035156
