ticker,earnings_date,day0_date,section,speaker_type,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
AVGO,2021-03-04,2021-03-05,all,all,5392.0,11362.0,92.0,102.0,136.0,6.0,4.0,54.0,68.0,12.0,0.017062314540059347,0.018916913946587538,0.025222551928783383,0.001112759643916914,0.000741839762611276,-0.00185459940652819
AVGO,2021-03-04,2021-03-05,prepared,all,2056.0,3822.0,22.0,20.0,52.0,4.0,0.0,14.0,16.0,4.0,0.010700389105058366,0.009727626459143969,0.02529182879377432,0.0019455252918287938,0.0,0.0009727626459143969
AVGO,2021-03-04,2021-03-05,qa,all,3336.0,7540.0,70.0,82.0,84.0,2.0,4.0,40.0,52.0,8.0,0.020983213429256596,0.024580335731414868,0.025179856115107913,0.0005995203836930455,0.001199040767386091,-0.0035971223021582736
AVGO,2021-06-03,2021-06-04,all,all,5622.0,11678.0,154.0,90.0,96.0,12.0,12.0,72.0,52.0,8.0,0.027392387050871575,0.016008537886873,0.017075773745997867,0.0021344717182497333,0.0021344717182497333,0.011383849163998577
AVGO,2021-06-03,2021-06-04,prepared,all,2104.0,3950.0,34.0,16.0,36.0,2.0,2.0,14.0,10.0,6.0,0.016159695817490494,0.0076045627376425855,0.017110266159695818,0.0009505703422053232,0.0009505703422053232,0.008555133079847909
AVGO,2021-06-03,2021-06-04,qa,all,3518.0,7728.0,120.0,74.0,60.0,10.0,10.0,58.0,42.0,2.0,0.03411028993746447,0.021034678794769755,0.017055144968732235,0.0028425241614553724,0.0028425241614553724,0.013075611142694713
AVGO,2021-09-02,2021-09-03,all,all,5344.0,10864.0,100.0,88.0,102.0,2.0,8.0,60.0,42.0,8.0,0.0187125748502994,0.016467065868263474,0.01908682634730539,0.00037425149700598805,0.0014970059880239522,0.002245508982035928
AVGO,2021-09-02,2021-09-03,prepared,all,1962.0,3602.0,30.0,14.0,28.0,2.0,0.0,16.0,4.0,4.0,0.01529051987767584,0.007135575942915392,0.014271151885830785,0.0010193679918450561,0.0,0.00815494393476045
AVGO,2021-09-02,2021-09-03,qa,all,3382.0,7262.0,70.0,74.0,74.0,0.0,8.0,44.0,38.0,4.0,0.02069781194559432,0.02188054405677114,0.02188054405677114,0.0,0.002365464222353637,-0.0011827321111768185
AVGO,2021-12-09,2021-12-10,all,all,6866.0,14324.0,168.0,120.0,156.0,10.0,12.0,66.0,90.0,2.0,0.024468394989804836,0.01747742499271774,0.022720652490533063,0.0014564520827264782,0.001747742499271774,0.006990969997087096
AVGO,2021-12-09,2021-12-10,prepared,all,2830.0,5038.0,60.0,12.0,32.0,10.0,6.0,18.0,6.0,2.0,0.02120141342756184,0.004240282685512367,0.011307420494699646,0.0035335689045936395,0.0021201413427561835,0.01696113074204947
AVGO,2021-12-09,2021-12-10,qa,all,4036.0,9286.0,108.0,108.0,124.0,0.0,6.0,48.0,84.0,0.0,0.026759167492566897,0.026759167492566897,0.030723488602576808,0.0,0.0014866204162537165,0.0
AVGO,2022-03-03,2022-03-04,all,all,6382.0,13078.0,164.0,88.0,122.0,12.0,16.0,80.0,60.0,12.0,0.02569727358194923,0.013788780946411783,0.019116264493889062,0.001880288310874334,0.0025070510811657787,0.011908492635537449
AVGO,2022-03-03,2022-03-04,prepared,all,2444.0,4398.0,46.0,10.0,20.0,4.0,4.0,18.0,4.0,8.0,0.018821603927986905,0.004091653027823241,0.008183306055646482,0.0016366612111292963,0.0016366612111292963,0.014729950900163666
AVGO,2022-03-03,2022-03-04,qa,all,3938.0,8680.0,118.0,78.0,102.0,8.0,12.0,62.0,56.0,4.0,0.029964448958862366,0.019807008633824275,0.02590147282884713,0.002031488065007618,0.0030472320975114273,0.01015744032503809
AVGO,2022-05-26,2022-05-27,all,all,7488.0,14870.0,192.0,52.0,110.0,20.0,20.0,102.0,50.0,18.0,0.02564102564102564,0.006944444444444444,0.01469017094017094,0.002670940170940171,0.002670940170940171,0.018696581196581196
AVGO,2022-05-26,2022-05-27,prepared,all,4460.0,8142.0,138.0,12.0,48.0,10.0,16.0,54.0,12.0,12.0,0.03094170403587444,0.0026905829596412557,0.010762331838565023,0.002242152466367713,0.003587443946188341,0.028251121076233184
AVGO,2022-05-26,2022-05-27,qa,all,3028.0,6728.0,54.0,40.0,62.0,10.0,4.0,48.0,38.0,6.0,0.0178335535006605,0.013210039630118891,0.02047556142668428,0.0033025099075297227,0.001321003963011889,0.004623513870541612
AVGO,2022-09-01,2022-09-02,all,all,5696.0,11674.0,110.0,84.0,132.0,14.0,14.0,58.0,76.0,6.0,0.019311797752808987,0.014747191011235955,0.023174157303370788,0.0024578651685393258,0.0024578651685393258,0.004564606741573034
AVGO,2022-09-01,2022-09-02,prepared,all,1962.0,3578.0,44.0,16.0,24.0,8.0,4.0,10.0,6.0,4.0,0.022426095820591234,0.00815494393476045,0.012232415902140673,0.004077471967380225,0.0020387359836901123,0.014271151885830785
AVGO,2022-09-01,2022-09-02,qa,all,3734.0,8096.0,66.0,68.0,108.0,6.0,10.0,48.0,70.0,2.0,0.017675415104445636,0.01821103374397429,0.0289234065345474,0.0016068559185859668,0.002678093197643278,-0.0005356186395286556
AVGO,2022-12-08,2022-12-09,all,all,5816.0,12040.0,98.0,110.0,122.0,10.0,16.0,46.0,62.0,10.0,0.01685006877579092,0.01891334250343879,0.020976616231086657,0.0017193947730398899,0.002751031636863824,-0.0020632737276478678
AVGO,2022-12-08,2022-12-09,prepared,all,2140.0,3894.0,42.0,16.0,28.0,8.0,0.0,10.0,8.0,6.0,0.019626168224299065,0.007476635514018692,0.013084112149532711,0.003738317757009346,0.0,0.012149532710280374
AVGO,2022-12-08,2022-12-09,qa,all,3676.0,8146.0,56.0,94.0,94.0,2.0,16.0,36.0,54.0,4.0,0.015233949945593036,0.025571273122959738,0.025571273122959738,0.000544069640914037,0.004352557127312296,-0.010337323177366704
AVGO,2023-03-02,2023-03-03,all,all,5670.0,11640.0,134.0,92.0,90.0,18.0,12.0,42.0,50.0,6.0,0.0236331569664903,0.016225749559082892,0.015873015873015872,0.0031746031746031746,0.0021164021164021165,0.007407407407407408
AVGO,2023-03-02,2023-03-03,prepared,all,2416.0,4462.0,40.0,16.0,32.0,10.0,4.0,20.0,6.0,6.0,0.016556291390728478,0.006622516556291391,0.013245033112582781,0.0041390728476821195,0.0016556291390728477,0.009933774834437087
AVGO,2023-03-02,2023-03-03,qa,all,3254.0,7178.0,94.0,76.0,58.0,8.0,8.0,22.0,44.0,0.0,0.028887523048555623,0.023355869698832205,0.01782421634910879,0.002458512599877074,0.002458512599877074,0.005531653349723417
AVGO,2023-06-01,2023-06-02,all,all,5868.0,12168.0,132.0,60.0,108.0,16.0,18.0,54.0,70.0,6.0,0.022494887525562373,0.010224948875255624,0.018404907975460124,0.0027266530334014998,0.003067484662576687,0.012269938650306749
AVGO,2023-06-01,2023-06-02,prepared,all,2060.0,3808.0,38.0,12.0,28.0,12.0,2.0,20.0,6.0,4.0,0.018446601941747572,0.005825242718446602,0.013592233009708738,0.005825242718446602,0.000970873786407767,0.01262135922330097
AVGO,2023-06-01,2023-06-02,qa,all,3808.0,8360.0,94.0,48.0,80.0,4.0,16.0,34.0,64.0,2.0,0.02468487394957983,0.012605042016806723,0.02100840336134454,0.0010504201680672268,0.004201680672268907,0.01207983193277311
AVGO,2023-08-31,2023-09-01,all,all,5976.0,12516.0,92.0,92.0,126.0,24.0,26.0,70.0,68.0,6.0,0.015394912985274432,0.015394912985274432,0.02108433734939759,0.004016064257028112,0.004350736278447122,0.0
AVGO,2023-08-31,2023-09-01,prepared,all,2312.0,4316.0,38.0,22.0,34.0,20.0,6.0,22.0,8.0,4.0,0.01643598615916955,0.009515570934256055,0.014705882352941176,0.00865051903114187,0.0025951557093425604,0.006920415224913495
AVGO,2023-08-31,2023-09-01,qa,all,3664.0,8200.0,54.0,70.0,92.0,4.0,20.0,48.0,60.0,2.0,0.014737991266375546,0.01910480349344978,0.025109170305676855,0.001091703056768559,0.0054585152838427945,-0.004366812227074236
AVGO,2023-12-07,2023-12-08,all,all,5710.0,11774.0,110.0,88.0,90.0,8.0,16.0,58.0,58.0,12.0,0.01926444833625219,0.015411558669001752,0.01576182136602452,0.0014010507880910684,0.0028021015761821367,0.003852889667250438
AVGO,2023-12-07,2023-12-08,prepared,all,2492.0,4536.0,24.0,28.0,20.0,4.0,2.0,24.0,4.0,8.0,0.009630818619582664,0.011235955056179775,0.008025682182985553,0.0016051364365971107,0.0008025682182985554,-0.0016051364365971107
AVGO,2023-12-07,2023-12-08,qa,all,3218.0,7238.0,86.0,60.0,70.0,4.0,14.0,34.0,54.0,4.0,0.026724673710379118,0.018645121193287758,0.02175264139216905,0.001243008079552517,0.00435052827843381,0.008079552517091361
AVGO,2024-03-07,2024-03-08,all,all,6072.0,12800.0,114.0,80.0,118.0,12.0,12.0,40.0,90.0,20.0,0.018774703557312252,0.013175230566534914,0.019433465085639,0.001976284584980237,0.001976284584980237,0.005599472990777339
AVGO,2024-03-07,2024-03-08,prepared,all,2120.0,3852.0,28.0,30.0,18.0,2.0,2.0,12.0,8.0,14.0,0.013207547169811321,0.014150943396226415,0.008490566037735849,0.0009433962264150943,0.0009433962264150943,-0.0009433962264150943
AVGO,2024-03-07,2024-03-08,qa,all,3952.0,8948.0,86.0,50.0,100.0,10.0,10.0,28.0,82.0,6.0,0.021761133603238867,0.012651821862348178,0.025303643724696356,0.0025303643724696357,0.0025303643724696357,0.009109311740890687
AVGO,2024-06-12,2024-06-13,all,all,6060.0,12892.0,126.0,104.0,102.0,2.0,12.0,64.0,66.0,20.0,0.020792079207920793,0.017161716171617162,0.016831683168316833,0.00033003300330033004,0.0019801980198019802,0.0036303630363036304
AVGO,2024-06-12,2024-06-13,prepared,all,2068.0,3842.0,28.0,32.0,14.0,2.0,0.0,14.0,4.0,16.0,0.013539651837524178,0.015473887814313346,0.006769825918762089,0.0009671179883945841,0.0,-0.0019342359767891683
AVGO,2024-06-12,2024-06-13,qa,all,3992.0,9050.0,98.0,72.0,88.0,0.0,12.0,50.0,62.0,4.0,0.024549098196392786,0.018036072144288578,0.022044088176352707,0.0,0.003006012024048096,0.006513026052104208
AVGO,2024-09-05,2024-09-06,all,all,5864.0,12764.0,108.0,86.0,118.0,4.0,8.0,52.0,62.0,16.0,0.018417462482946793,0.014665757162346521,0.020122783083219645,0.0006821282401091405,0.001364256480218281,0.003751705320600273
