ticker,t_earnings_date,announce_timing,pre_date,post_date,d5,d10,d20,pre_adj_close,post_adj_close,adj_close_5,adj_close_10,adj_close_20,post_minus_pre,r_post_pre,drift_5,drift_10,drift_20,r_5_post,r_10_post,r_20_post,eps_est,eps_actual,revenue_est,revenue_actual,eps_surprise,revenue_surprise,news_tminus1_date,news_tplus1_date,news_tminus1_k,news_tminus1_pos,news_tminus1_neu,news_tminus1_neg,news_tminus1_pos_share,news_tminus1_neu_share,news_tminus1_neg_share,news_tplus1_k,news_tplus1_pos,news_tplus1_neu,news_tplus1_neg,news_tplus1_pos_share,news_tplus1_neu_share,news_tplus1_neg_share,transcript_date_used,transcript_sentence_k,transcript_pos,transcript_neu,transcript_neg,transcript_pos_share,transcript_neu_share,transcript_neg_share
META,2023-07-26,amc,2023-07-26,2023-07-27,2023-08-03,2023-08-10,2023-08-24,296.4988708496094,309.5476989746094,311.0174255371094,303.6191101074219,284.7608337402344,13.048828125,0.044009705964845436,1.4697265625,-5.9285888671875,-24.786865234375,0.0047479809004187246,-0.019152424284936465,-0.08007446127521733,2.92,2.98,27968300000.0,31999000000.0,0.02054794520547947,0.14411673215747828,2023-07-25,2023-07-27,14,3,9,2,0.21428571428571427,0.6428571428571429,0.14285714285714285,47,24,20,3,0.5106382978723404,0.425531914893617,0.06382978723404255,2023-07-26,501,105,369,27,0.20958083832335328,0.7365269461077845,0.05389221556886228
META,2023-10-25,amc,2023-10-25,2023-10-26,2023-11-02,2023-11-09,2023-11-24,297.4521789550781,286.3497009277344,308.7135314941406,318.32635498046875,335.8837585449219,-11.10247802734375,-0.037325253646975254,22.36383056640625,31.976654052734375,49.5340576171875,0.07809971686350803,0.11166994045788892,0.172984492236953,3.63,4.39,31647200000.0,34146000000.0,0.20936639118457295,0.07895801208321747,2023-10-24,2023-10-26,31,6,10,15,0.1935483870967742,0.3225806451612903,0.4838709677419355,24,5,3,16,0.20833333333333334,0.125,0.6666666666666666,2023-10-25,497,113,356,28,0.22736418511066397,0.716297786720322,0.056338028169014086
META,2024-02-01,amc,2024-02-01,2024-02-02,2024-02-09,2024-02-16,2024-03-04,392.04144287109375,471.695068359375,464.8627624511719,470.03662109375,495.2590637207031,79.65362548828125,0.2031765440534612,-6.832305908203125,-1.658447265625,23.563995361328125,-0.014484582024499204,-0.003515930898733588,0.04995599263585082,4.96,5.33,39168800000.0,40111000000.0,0.0745967741935484,0.024054859990604766,2024-01-31,2024-02-02,25,6,14,5,0.24,0.56,0.2,48,25,20,3,0.5208333333333334,0.4166666666666667,0.0625,2024-02-01,472,111,347,14,0.23516949152542374,0.7351694915254238,0.029661016949152543
META,2024-04-24,amc,2024-04-24,2024-04-25,2024-05-02,2024-05-09,2024-05-23,490.59661865234375,438.78326416015625,439.08154296875,472.6230163574219,463.0397338867187,-51.8133544921875,-0.10561294660879939,0.29827880859375,33.839752197265625,24.256469726562443,0.0006797862018841361,0.07712179328907598,0.055281209899812334,4.32,4.71,36146676261.0,36455000000.0,0.09027777777777769,0.00852979501555616,2024-04-23,2024-04-25,17,8,6,3,0.47058823529411764,0.35294117647058826,0.17647058823529413,57,12,9,36,0.21052631578947367,0.15789473684210525,0.631578947368421,2024-04-24,431,114,309,8,0.26450116009280744,0.7169373549883991,0.018561484918793503
META,2024-07-31,amc,2024-07-31,2024-08-01,2024-08-08,2024-08-15,2024-08-29,472.5051574707031,495.302978515625,507.134765625,534.6991577148438,515.6826171875,22.797821044921875,0.048248830059247405,11.831787109375,39.39617919921875,20.379638671875,0.023887978919153063,0.07953955640905952,0.041145802783078,4.73,5.16,38261443896.0,39071000000.0,0.09090909090909084,0.021158535109142448,2024-07-30,2024-08-01,23,8,12,3,0.34782608695652173,0.5217391304347826,0.13043478260869565,34,24,7,3,0.7058823529411765,0.20588235294117646,0.08823529411764706,2024-07-31,492,134,345,13,0.27235772357723576,0.7012195121951219,0.026422764227642278
META,2024-10-30,amc,2024-10-30,2024-10-31,2024-11-07,2024-11-14,2024-11-29,589.4642944335938,565.33984375,589.3646850585938,574.8820190429688,572.05322265625,-24.12445068359375,-0.0409260593243812,24.02484130859375,9.54217529296875,6.71337890625,0.04249628179261644,0.01687865343025141,0.01187494385981891,5.25,6.03,40202943776.0,40589000000.0,0.14857142857142863,0.009602685468780634,2024-10-29,2024-10-31,12,2,8,2,0.16666666666666666,0.6666666666666666,0.16666666666666666,37,12,13,12,0.32432432432432434,0.35135135135135137,0.32432432432432434,2024-10-30,418,114,298,6,0.2727272727272727,0.7129186602870813,0.014354066985645933
META,2025-01-29,amc,2025-01-29,2025-01-30,2025-02-06,2025-02-13,2025-02-28,674.363525390625,684.8404541015625,709.7518920898438,726.2698364257812,666.0995483398438,10.4769287109375,0.015536025179992752,24.91143798828125,41.42938232421875,-18.74090576171875,0.03637553511782876,0.060494940209935066,-0.027365360281329743,6.75,8.02,47004057689.0,48385000000.0,0.1881481481481481,0.02937921487836084,2025-01-28,2025-01-30,15,6,7,2,0.4,0.4666666666666667,0.13333333333333333,41,19,14,8,0.4634146341463415,0.34146341463414637,0.1951219512195122,2025-01-29,483,104,375,4,0.2153209109730849,0.7763975155279503,0.008281573498964804
META,2025-04-30,amc,2025-04-30,2025-05-01,2025-05-08,2025-05-15,2025-05-30,547.7611694335938,570.9188232421875,596.6605834960938,642.4270629882812,646.0288696289062,23.15765380859375,0.042276917570735595,25.74176025390625,71.50823974609375,75.11004638671875,0.04508830188453339,0.12525115101303896,0.13155994044858565,5.23,6.43,41339201062.0,42314000000.0,0.22944550669216046,0.02358049775896755,2025-04-29,2025-05-01,24,6,15,3,0.25,0.625,0.125,40,28,10,2,0.7,0.25,0.05,2025-04-30,436,87,335,14,0.19954128440366972,0.768348623853211,0.03211009174311927
META,2025-07-30,amc,2025-07-30,2025-07-31,2025-08-07,2025-08-14,2025-08-28,694.1749877929688,772.2884521484375,760.6957397460938,780.9655151367188,749.99169921875,78.11346435546875,0.11252705114573414,-11.59271240234375,8.67706298828125,-22.2967529296875,-0.015010858145157902,0.01123552082663215,-0.02887101686896898,5.88,7.14,44821438597.0,47516000000.0,0.21428571428571425,0.06011769116175475,2025-07-29,2025-07-31,17,6,9,2,0.35294117647058826,0.5294117647058824,0.11764705882352941,49,30,16,3,0.6122448979591837,0.32653061224489793,0.061224489795918366,2025-07-30,435,111,313,11,0.25517241379310346,0.7195402298850575,0.02528735632183908
META,2025-10-29,amc,2025-10-29,2025-10-30,2025-11-06,2025-11-13,2025-11-28,751.0574340820312,665.9268798828125,618.4356079101562,609.3930053710938,647.4219970703125,-85.13055419921875,-0.11334759545156259,-47.49127197265625,-56.53387451171875,-18.5048828125,-0.07131604596140284,-0.08489501808617095,-0.02778816018923347,6.72,7.25,49508128269.0,51242000000.0,0.07886904761904766,0.03502196087032603,2025-10-28,2025-10-30,20,5,11,4,0.25,0.55,0.2,82,32,22,28,0.3902439024390244,0.2682926829268293,0.34146341463414637,2025-10-29,452,142,302,8,0.3141592920353982,0.668141592920354,0.017699115044247787
