ticker,earnings_date,day0_date,tr_lm_constr_prop__all__all,tr_lm_constr_prop__prepared__all,tr_lm_constr_prop__qa__all,tr_lm_lit_prop__all__all,tr_lm_lit_prop__prepared__all,tr_lm_lit_prop__qa__all,tr_lm_neg_prop__all__all,tr_lm_neg_prop__prepared__all,tr_lm_neg_prop__qa__all,tr_lm_pos_prop__all__all,tr_lm_pos_prop__prepared__all,tr_lm_pos_prop__qa__all,tr_lm_tone__all__all,tr_lm_tone__prepared__all,tr_lm_tone__qa__all,tr_lm_unc_prop__all__all,tr_lm_unc_prop__prepared__all,tr_lm_unc_prop__qa__all,tr_n_tokens__all__all,tr_n_tokens__prepared__all,tr_n_tokens__qa__all
META,2021-01-27,2021-01-28,0.0025391451544646637,0.00216998191681736,0.0030596634370219276,0.0021159542953872196,0.0018083182640144665,0.0025497195308516064,0.015869657215404148,0.014828209764918625,0.017338092809790925,0.027507405840033854,0.027124773960216998,0.02804691483936767,0.011637748624629707,0.012296564195298372,0.010708822029576747,0.013542107490478206,0.011573236889692586,0.01631820499745028,9452.0,5530.0,3922.0
META,2021-04-28,2021-04-29,0.0031840373593716833,0.004155124653739612,0.002357563850687623,0.0016981532583315645,0.0023084025854108957,0.0011787819253438114,0.00955211207811505,0.0046168051708217915,0.0137524557956778,0.03651029505412864,0.03693444136657433,0.03614931237721022,0.026958182976013587,0.032317636195752536,0.022396856581532416,0.011462534493738059,0.010156971375807941,0.012573673870333988,9422.0,4332.0,5090.0
META,2021-07-28,2021-07-29,0.001996805111821086,0.0030782761653474055,0.0010972933430870519,0.0007987220447284345,0.0008795074758135445,0.000731528895391368,0.010583067092651758,0.005277044854881266,0.014996342355523043,0.03394568690095846,0.032981530343007916,0.034747622531089976,0.02336261980830671,0.027704485488126648,0.019751280175566936,0.01178115015974441,0.0079155672823219,0.014996342355523043,10016.0,4548.0,5468.0
META,2021-10-25,2021-10-26,0.0015381234893430016,0.0021376656690893546,0.0009041591320072332,0.0013183915622940012,0.0021376656690893546,0.0004520795660036166,0.016260162601626018,0.012398460880718255,0.02034358047016275,0.03515710832784003,0.033347584437793926,0.037070524412296565,0.018896945726214018,0.020949123557075674,0.016726943942133816,0.012964183695891012,0.013253527148353997,0.012658227848101266,9102.0,4678.0,4424.0
META,2022-02-02,2022-02-03,0.0026909542537776857,0.0024449877750611247,0.002944888514934792,0.0018629683295383979,0.0024449877750611247,0.0012620950778291964,0.016145725522666115,0.010594947025264874,0.02187631468237274,0.025460567170358103,0.03341483292583537,0.01724863273033235,0.00931484164769199,0.022819885900570498,-0.004627681952040387,0.014696750155247362,0.009779951100244499,0.019772822885990745,9662.0,4908.0,4754.0
META,2022-04-27,2022-04-28,0.001689545934530095,0.0017391304347826088,0.0016427104722792608,0.00337909186906019,0.0017391304347826088,0.004928131416837783,0.018373812038014782,0.014782608695652174,0.021765913757700206,0.0337909186906019,0.03217391304347826,0.035318275154004104,0.015417106652587118,0.017391304347826087,0.013552361396303902,0.015417106652587118,0.010869565217391304,0.01971252566735113,9470.0,4600.0,4870.0
META,2022-07-27,2022-07-28,0.00102880658436214,0.0015533980582524273,0.000437636761487965,0.001440329218106996,0.0011650485436893205,0.00175054704595186,0.017078189300411523,0.017475728155339806,0.01663019693654267,0.03621399176954732,0.03145631067961165,0.04157549234135667,0.019135802469135803,0.013980582524271845,0.024945295404814005,0.01316872427983539,0.01320388349514563,0.01312910284463895,9720.0,5150.0,4570.0
META,2022-10-26,2022-10-27,0.002034358047016275,0.002056555269922879,0.002016942315449778,0.0002260397830018083,0.0005141388174807198,0.0,0.013788426763110307,0.011825192802056555,0.015328761597418314,0.030515370705244124,0.02930591259640103,0.03146430012101654,0.016726943942133816,0.017480719794344474,0.016135538523598225,0.0189873417721519,0.017994858611825194,0.019766034691407825,8848.0,3890.0,4958.0
META,2023-02-01,2023-02-02,0.001756311745334797,0.002207505518763797,0.0014582573824279985,0.0019758507135016466,0.0016556291390728477,0.002187386073641998,0.019758507135016465,0.02097130242825607,0.018957345971563982,0.040834248079034026,0.04746136865342163,0.03645643456069996,0.021075740944017565,0.026490066225165563,0.017499088589135983,0.01646542261251372,0.017108167770419427,0.016040831206707983,9110.0,3624.0,5486.0
META,2023-04-26,2023-04-27,0.00149508756941478,0.002911208151382824,0.00038153376573826786,0.0017086715079026058,0.002911208151382824,0.0007630675314765357,0.01687313114053823,0.01455604075691412,0.018695154521175122,0.04933788979068774,0.051916545366327026,0.047310186951545215,0.03246475865014951,0.037360504609412905,0.02861503243037009,0.010679196924391286,0.012130033964095099,0.009538344143456695,9364.0,4122.0,5242.0
