ticker,earnings_date,date,offset,ret,ret_pct
META,2021-01-27,2021-01-13,-10,,
META,2021-01-27,2021-01-14,-9,-0.023843627801781397,-2.3843627801781397
META,2021-01-27,2021-01-15,-8,0.023286140240905473,2.3286140240905473
META,2021-01-27,2021-01-19,-7,0.03874910086933325,3.8749100869333253
META,2021-01-27,2021-01-20,-6,0.024435247318444375,2.4435247318444375
META,2021-01-27,2021-01-21,-5,0.020150884910762112,2.0150884910762112
META,2021-01-27,2021-01-22,-4,0.005973616620443378,0.5973616620443378
META,2021-01-27,2021-01-25,-3,0.012786904332756421,1.2786904332756421
META,2021-01-27,2021-01-26,-2,0.014531807285756315,1.4531807285756315
META,2021-01-27,2021-01-27,-1,-0.035135586856628986,-3.5135586856628986
META,2021-01-27,2021-01-28,0,-0.026236660454418526,-2.6236660454418526
META,2021-01-27,2021-01-29,1,-0.02516965118385317,-2.516965118385317
META,2021-01-27,2021-02-01,2,0.014245375189873899,1.42453751898739
META,2021-01-27,2021-02-02,3,0.01935036964048864,1.935036964048864
META,2021-01-27,2021-02-03,4,-0.0016101773703458555,-0.16101773703458555
META,2021-01-27,2021-02-04,5,-0.0005997482532504872,-0.05997482532504872
META,2021-01-27,2021-02-05,6,0.0060414425198085375,0.6041442519808538
META,2021-01-27,2021-02-08,7,-0.005669542970326069,-0.5669542970326069
META,2021-01-27,2021-02-09,8,0.010766138486896004,1.0766138486896004
META,2021-01-27,2021-02-10,9,0.008980974307862377,0.8980974307862377
META,2021-01-27,2021-02-11,10,-0.005443527443763196,-0.5443527443763196
META,2021-04-28,2021-04-15,-10,,
META,2021-04-28,2021-04-16,-9,-0.005327815335147146,-0.5327815335147146
META,2021-04-28,2021-04-19,-8,-0.012868315135062036,-1.2868315135062036
META,2021-04-28,2021-04-20,-7,0.0013565701124687024,0.13565701124687024
META,2021-04-28,2021-04-21,-6,-0.003898891601106347,-0.3898891601106347
META,2021-04-28,2021-04-22,-5,-0.016419399631520393,-1.6419399631520393
META,2021-04-28,2021-04-23,-4,0.015547052860684474,1.5547052860684474
META,2021-04-28,2021-04-26,-3,0.006342803026437416,0.6342803026437416
META,2021-04-28,2021-04-27,-2,0.001748784850584606,0.1748784850584606
META,2021-04-28,2021-04-28,-1,0.01162822479560921,1.162822479560921
META,2021-04-28,2021-04-29,0,0.07297308602229946,7.297308602229946
META,2021-04-28,2021-04-30,1,-0.013444272800966606,-1.3444272800966606
META,2021-04-28,2021-05-03,2,-0.007690440303987578,-0.7690440303987578
META,2021-04-28,2021-05-04,3,-0.01308205334564927,-1.308205334564927
META,2021-04-28,2021-05-05,4,-0.010491180496954855,-1.0491180496954855
META,2021-04-28,2021-05-06,5,0.015872060485208728,1.5872060485208728
META,2021-04-28,2021-05-07,6,-0.0029373881818643977,-0.29373881818643977
META,2021-04-28,2021-05-10,7,-0.041086829308132344,-4.108682930813234
META,2021-04-28,2021-05-11,8,0.0018301656128132393,0.18301656128132393
META,2021-04-28,2021-05-12,9,-0.012984052249000455,-1.2984052249000455
META,2021-04-28,2021-05-13,10,0.008957169524273167,0.8957169524273167
META,2021-07-28,2021-07-15,-10,,
META,2021-07-28,2021-07-16,-9,-0.009580097791348607,-0.9580097791348607
META,2021-07-28,2021-07-19,-8,-0.012340220999093487,-1.2340220999093487
META,2021-07-28,2021-07-20,-7,0.013978181396327782,1.3978181396327782
META,2021-07-28,2021-07-21,-6,0.013375873920981052,1.3375873920981052
META,2021-07-28,2021-07-22,-5,0.01432575184412932,1.432575184412932
META,2021-07-28,2021-07-23,-4,0.052962793203970016,5.2962793203970016
META,2021-07-28,2021-07-26,-3,0.0072203432114570365,0.7220343211457037
META,2021-07-28,2021-07-27,-2,-0.012484460739496606,-1.2484460739496606
META,2021-07-28,2021-07-28,-1,0.014871673787684614,1.4871673787684614
META,2021-07-28,2021-07-29,0,-0.04007709032592133,-4.007709032592133
META,2021-07-28,2021-07-30,1,-0.005637573025412901,-0.5637573025412901
META,2021-07-28,2021-08-02,2,-0.012208726258054803,-1.2208726258054803
META,2021-07-28,2021-08-03,3,-0.0020172541018067536,-0.20172541018067536
META,2021-07-28,2021-08-04,4,0.021865343598381548,2.186534359838155
META,2021-07-28,2021-08-05,5,0.011283782036671797,1.1283782036671797
META,2021-07-28,2021-08-06,6,0.001487728483625217,0.1487728483625217
META,2021-07-28,2021-08-09,7,-0.005226874222188815,-0.5226874222188815
META,2021-07-28,2021-08-10,8,-0.0013272667830879215,-0.13272667830879215
META,2021-07-28,2021-08-11,9,-0.0032399485985566967,-0.32399485985566967
META,2021-07-28,2021-08-12,10,0.00747309885039682,0.747309885039682
META,2021-10-25,2021-10-12,-10,,
META,2021-10-25,2021-10-13,-9,0.0023782947502302143,0.23782947502302143
META,2021-10-25,2021-10-14,-8,0.012294383821159771,1.2294383821159771
META,2021-10-25,2021-10-15,-7,-0.011475413669678858,-1.1475413669678858
META,2021-10-25,2021-10-18,-6,0.03257785167860905,3.257785167860905
META,2021-10-25,2021-10-19,-5,0.013866594771574814,1.3866594771574814
META,2021-10-25,2021-10-20,-4,0.0023234938709781883,0.23234938709781883
META,2021-10-25,2021-10-21,-3,0.0032279105008046205,0.32279105008046205
META,2021-10-25,2021-10-22,-2,-0.05051491180414003,-5.051491180414002
META,2021-10-25,2021-10-25,-1,0.012569117222297699,1.2569117222297699
META,2021-10-25,2021-10-26,0,-0.039185844987205676,-3.9185844987205676
META,2021-10-25,2021-10-27,1,-0.01136768237437058,-1.136768237437058
META,2021-10-25,2021-10-28,2,0.01505346286930287,1.505346286930287
META,2021-10-25,2021-10-29,3,0.020983252262529062,2.098325226252906
META,2021-10-25,2021-11-01,4,0.019810352019414168,1.9810352019414168
META,2021-10-25,2021-11-02,5,-0.00575808088432439,-0.575808088432439
META,2021-10-25,2021-11-03,6,0.01079004678740536,1.079004678740536
META,2021-10-25,2021-11-04,7,0.012755644813932543,1.2755644813932543
META,2021-10-25,2021-11-05,8,0.01572122518206953,1.5721225182069531
META,2021-10-25,2021-11-08,9,-0.007357886587452955,-0.7357886587452955
META,2021-10-25,2021-11-09,10,-0.00959775673298191,-0.959775673298191
META,2022-02-02,2022-01-20,-10,,
META,2022-02-02,2022-01-21,-9,-0.042298469228766455,-4.2298469228766455
META,2022-02-02,2022-01-24,-8,0.018273632533707396,1.8273632533707396
META,2022-02-02,2022-01-25,-7,-0.027728353341022194,-2.7728353341022194
META,2022-02-02,2022-01-26,-6,-0.018390740577873266,-1.8390740577873266
META,2022-02-02,2022-01-27,-5,3.4002731691851196e-05,0.0034002731691851196
META,2022-02-02,2022-01-28,-4,0.023995203900460504,2.3995203900460504
META,2022-02-02,2022-01-31,-3,0.03828189709928398,3.828189709928398
META,2022-02-02,2022-02-01,-2,0.018323477897814966,1.8323477897814966
META,2022-02-02,2022-02-02,-1,0.012539109455611097,1.2539109455611097
META,2022-02-02,2022-02-03,0,-0.2639009560213438,-26.390095602134377
META,2022-02-02,2022-02-04,1,-0.002817933597220934,-0.2817933597220934
META,2022-02-02,2022-02-07,2,-0.05137287748281849,-5.1372877482818495
META,2022-02-02,2022-02-08,3,-0.02103077345071247,-2.103077345071247
META,2022-02-02,2022-02-09,4,0.05368349665706362,5.368349665706362
META,2022-02-02,2022-02-10,5,-0.016939664804321297,-1.6939664804321297
META,2022-02-02,2022-02-11,6,-0.03735692353463349,-3.735692353463349
META,2022-02-02,2022-02-14,7,-0.008426286683128725,-0.8426286683128725
META,2022-02-02,2022-02-15,8,0.015158433110047165,1.5158433110047165
META,2022-02-02,2022-02-16,9,-0.020181065310008295,-2.0181065310008295
META,2022-02-02,2022-02-17,10,-0.04077771201491709,-4.077771201491709
META,2022-04-27,2022-04-13,-10,,
META,2022-04-27,2022-04-14,-9,-0.022373098964482696,-2.2373098964482696
META,2022-04-27,2022-04-18,-8,0.002807116146897881,0.2807116146897881
META,2022-04-27,2022-04-19,-7,0.03102891587608414,3.102891587608414
META,2022-04-27,2022-04-20,-6,-0.07772303077848253,-7.772303077848253
META,2022-04-27,2022-04-21,-5,-0.06162066624035334,-6.162066624035334
META,2022-04-27,2022-04-22,-4,-0.021055968391782254,-2.1055968391782254
META,2022-04-27,2022-04-25,-3,0.01564279081195319,1.5642790811953189
META,2022-04-27,2022-04-26,-2,-0.032300984907680075,-3.2300984907680075
META,2022-04-27,2022-04-27,-1,-0.03315855555455549,-3.315855555455549
META,2022-04-27,2022-04-28,0,0.17593617487882263,17.593617487882263
