earnings_date,fiscalYear,period,transcript_dir,symbol,fiscal_period_end,calendarYear,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
2021-02-02,2020,Q4,data/AMZN/transcripts/2021-02-02,AMZN,2020-12-31,2020,1.0502274795268425,0.8619535546148672,0.33328322190133325,17.592130938632472,27.011124564855457,44.60325550348793,82.34334796428031,-37.74009246079238,0.368531719166899,0.05474095018119549,0.06202062840986022,0.05752060849826769,0.07255682547836137,0.022484783387039027,0.07732002912080853,0.03528052974693291,0.9274431745216386,1.132984140840972,0.05474095018119549,0.2627344759414063,0.9034837908440752,0.2540808177607411,0.47464748330924167,16.60144927536232,0.36060387017265283,3.4387713588283155,5.115923722597995,1.0929844635299633,3.3319604959025004,0.8333278023721187,0.39089960927162626,3.03097609561753,1.554581673306773,8.40597609561753,0,0.2423718689020748,0.5128980316125004,0.36060387017265283,0.0,2.052958240572084,2.052958240572084,0,17.504753543745448,17.504753543745448,13.02229301899566,56.59837995015231,104.754869297796,53.72856626466432,53.72856626466432,3.9618865965106633,13.02229301899566,0,106.17718554155853,17.504753543745448
2021-04-29,2021,Q1,data/AMZN/transcripts/2021-04-29,AMZN,2021-03-31,2021,1.0520259263110463,0.8453693112890368,0.29317874597067695,20.14421570615013,34.39594250276429,54.54015820891442,92.19652901302823,-37.656370804113806,0.42495254243535635,0.08169151661475516,0.09457417202676054,0.07470650030409702,0.21007502679528403,0.025093089263550174,0.07846496322106078,0.042687301671377596,0.789924973204716,1.157698815566836,0.08169151661475516,0.26289398502524164,0.8220576848625629,0.235730982039826,0.4511699556452684,22.218045112781954,0.049602637310884795,3.1269550909794814,4.467783770431059,0.9761755780120764,2.6165876975973834,0.6749093532517771,0.33588896764548387,0.4179563492063492,-0.7806547619047619,7.2688492063492065,0,0.03882305239683739,-1.867790173273202,0.049602637310884795,0.0,0.3487005462671743,0.3487005462671743,0,15.092682926829267,15.092682926829267,14.369745111410088,48.087331935364496,-198.1669843690431,370.13434607168284,370.13434607168284,4.327859874182803,14.369745111410088,0,88.60946354883082,15.092682926829267
2021-07-29,2021,Q2,data/AMZN/transcripts/2021-07-29,AMZN,2021-06-30,2021,1.19573485465906,0.9909756180385765,0.3428076609616952,21.357888220728686,33.82432685115931,55.182215071888,92.68418100224383,-37.50196593035583,0.43247258577997877,0.06811107180756987,0.0764591439688716,0.0687831623629289,0.10039324543141337,0.02158642758222575,0.06775084274801181,0.03175728887917634,0.8996067545685866,1.1225655673850947,0.06811107180756987,0.2957823484190398,0.9283381096312814,0.30456985013508436,0.48141874342191443,17.70574712643678,0.11930453385377571,3.1385852286090086,4.21389975777902,0.9710394916023605,2.660806832787429,0.6394191622184022,0.31383302018489173,1.258910891089109,-0.15574257425742574,8.90039603960396,0,0.11244251857092324,-0.12371215100275265,0.11930453385377571,0.0,0.8899076147816349,0.8899076147816349,0,15.132888513366375,15.132888513366375,15.363468340997525,55.840222422216506,-1104.4507310870947,136.6339756193472,136.6339756193472,-14.890725979257743,15.363468340997525,0,105.42450458876483,15.132888513366375
2021-10-28,2021,Q3,data/AMZN/transcripts/2021-10-28,AMZN,2021-09-30,2021,1.117239543848896,0.8677677952158975,0.24149555623659208,23.236653070064612,44.23915461624027,67.47580768630489,102.21929127602098,-34.74348358971609,0.43210121647475,0.043785871566256365,0.03890372883803198,0.028480669963541854,0.26791927627000695,0.00825300858250132,0.026176968249228626,0.01877621782270173,0.732080723729993,0.8884995877988459,0.043785871566256365,0.29785882020679594,0.9447513353903321,0.29337295377419864,0.4857954424289985,9.841784989858013,0.06420375231556676,3.171809163597757,3.8731911918909474,0.8804600274225592,2.0343969223806293,0.5559976518165808,0.2897757880367986,0.7212031558185404,-0.8318540433925049,7.78974358974359,0,0.06599465761830849,-1.1534254068097909,0.06420375231556676,0.0,0.4643764287528575,0.4643764287528575,0,13.814198268139744,13.814198268139744,15.029915532613796,131.93084600760454,-197.45050385299348,227.74442773143716,227.74442773143716,-2.2084076396925107,15.029915532613796,0,127.17752253562082,13.814198268139744
2022-02-03,2021,Q4,data/AMZN/transcripts/2022-02-03,AMZN,2021-12-31,2021,1.1357597739445826,0.9063303951752352,0.2545935079358385,21.54244170814776,35.46327035673327,57.005712064881024,85.46821995533288,-28.462507890451874,0.39717783017494834,0.025179751404535267,0.10868774197304457,0.1042339824760574,0.04097756946769334,0.03405786246073585,0.10360591703135737,0.01243338615725718,0.9590224305323066,4.316473988439307,0.025179751404535267,0.2767691755300809,0.8419472675322797,0.26067843562990334,0.4570962928055294,7.178423236514523,0.18975041883242408,3.04205577055228,4.177799398011614,1.0530229838299603,2.5378370098039214,0.6350993469308523,0.3267443270582025,2.1738188976377955,0.31013779527559054,9.453641732283465,0,0.1607283206706838,0.14266956442995563,0.18975041883242408,0.0,1.1664114074465275,1.1664114074465275,0,12.252704980288618,12.252704980288618,12.326981631880768,29.565649654402012,537.5675023801967,76.6945214162818,76.6945214162818,0.08332137629876932,12.326981631880768,0,70.34856848282972,12.252704980288618
2022-04-28,2022,Q1,data/AMZN/transcripts/2022-04-28,AMZN,2022-03-31,2022,0.95962955529432,0.7088410700461623,0.26086676032915673,25.122462299474424,47.351539120889036,72.47400142036346,92.77177100407525,-20.297769583711784,0.42891862182680085,0.031508708048504,-0.04522345505135516,-0.03301157638006252,0.27003418154196734,-0.009358103255616932,-0.028686353086917263,0.013525818498188078,0.7299658184580327,-1.4352684655219405,0.031508708048504,0.27579381985407786,0.8454190640368355,0.26193426857681057,0.45811766037980006,7.773305084745763,-0.02462771544837448,3.065402496996291,3.5824513905980804,0.9701226895414825,1.9006773944607998,0.5183836459228328,0.28347944211682047,-0.27406679764243613,-1.742730844793713,6.521119842829076,0,-0.023960015114561507,6.358781362007169,-0.02462771544837448,0.0,-0.1866095913316835,-0.1866095913316835,0,12.38304191759763,12.38304191759763,14.250111641647488,-107.91753381893861,-93.53136801758639,-594.7455197132617,-594.7455197132617,0.850076663043036,14.250111641647488,0,394.5986363636364,12.38304191759763
2022-07-28,2022,Q2,data/AMZN/transcripts/2022-07-28,AMZN,2022-06-30,2022,0.9527838564127421,0.6808277081209771,0.26714472061643296,25.837306366200902,51.6947187763459,77.5320251425468,96.49689871130917,-18.96487356876237,0.4521008957883102,0.027360311463780786,-0.02198228219806325,-0.01672798059950179,0.23902439024390243,-0.0048317005298669615,-0.01543355504482428,0.011870296345866869,0.7609756097560976,-0.8034368405185408,0.027360311463780786,0.2968041207639233,0.9480601512914567,0.30642104985352725,0.48666882830232167,5.679794520547945,0.07196352456713519,3.194228398350101,3.4833352488219744,0.9326724610005757,1.7409902235735066,0.5222541958162457,0.2888394388746998,0.8810810810810811,-0.6642751842751843,5.966584766584766,0,0.07394790240361615,-0.7539319576129392,0.07196352456713519,0.0,0.5701475451539049,0.5701475451539049,0,8.224279310817186,8.224279310817186,8.9140567002656,-133.2207532051282,-159.88855599940817,120.54509202453987,120.54509202453987,2.812438123219373,8.9140567002656,0,152.71161893553028,8.224279310817186
2022-10-27,2022,Q3,data/AMZN/transcripts/2022-10-27,AMZN,2022-09-30,2022,0.9365929767816304,0.675505653199205,0.24897586970925387,25.60058536124814,46.93786645414698,72.53845181539512,86.78772698810269,-14.24927517270757,0.44714833085498934,0.01986609074672898,0.023139078370744526,0.022596203019645794,0.023461407684461068,0.006704609652583562,0.02088894384278015,0.008767391553442893,0.976538592315539,1.1647524752475247,0.01986609074672898,0.29939863946848694,0.9328091701881605,0.29998268909616715,0.48261834876194776,4.0923824959481365,0.08891938464417432,3.115609248739899,3.5155446147037672,1.037012987012987,1.91742843888995,0.5312965037537412,0.2967139942385179,1.1190265920910607,-0.4880777156314395,5.756255519576096,0,0.0897239203468108,-0.43616274991231146,0.08891938464417432,0.0,0.6962999145194774,0.6962999145194774,0,8.375819156441606,8.375819156441606,9.060377180352633,100.24225278551533,-231.52050663449938,100.9806208347948,100.9806208347948,-0.4176760532729805,9.060377180352633,0,89.63760080645162,8.375819156441606
2023-02-02,2022,Q4,data/AMZN/transcripts/2023-02-02,AMZN,2022-12-31,2022,0.9446435811136924,0.7232372114574016,0.3467852477267316,25.55159379105118,36.15658570761327,61.70817949866444,83.65249883232134,-21.9443193336569,0.426020750113938,0.018344012224873328,-0.006360419291707997,0.0018632208251789495,1.2929399367755532,0.0006008537310206949,0.0019035489547598995,0.008907127654727579,-0.2929399367755532,-0.34672999634636464,0.018344012224873328,0.3028432485005674,0.9594297569893798,0.31497281805687805,0.48964743623344903,3.9438040345821324,0.20820308597039638,3.1680737864875415,3.5222851746931068,1.0758793969849245,2.489173085307368,0.5901169919078619,0.3224812233209056,2.854500978473581,1.2310176125244618,6.851859099804305,0,0.19552424867966006,0.43125492750145683,0.20820308597039638,0.0,1.7582569913211186,1.7582569913211186,0,5.8782687290729445,5.8782687290729445,5.753733143883542,772.0143884892086,68.23622923456006,29.427210091522984,29.427210091522984,-8.550792277570348,5.753733143883542,0,73.3641376096917,5.8782687290729445
2023-04-27,2023,Q1,data/AMZN/transcripts/2023-04-27,AMZN,2023-03-31,2023,0.9230941248221183,0.691542996544013,0.33437012943010097,26.603275805210508,45.36442890649201,71.96770471170252,88.82639288401116,-16.858688172308618,0.4677130608206787,0.037484885126964934,0.03234975423609039,0.024906170008951147,0.23009708737864076,0.006830642278488645,0.020527289905905802,0.015069063912527462,0.7699029126213592,0.8630079597821533,0.037484885126964934,0.3043878047624995,0.9147392671783389,0.30271197148143136,0.4777356807051579,5.800729040097205,0.033873124350022286,3.0051771222965713,3.3830420230568983,1.013212369408283,1.9839332748024583,0.4916993544800321,0.27425502500118437,0.4671219512195122,-0.9189268292682927,6.283414634146341,0,0.03759481147631087,-1.9672096908939014,0.033873124350022286,0.0,0.3370169634687126,0.3370169634687126,0,6.851419825789835,6.851419825789835,8.312964242528935,83.44281998738967,-112.40285592950421,221.11998746867167,221.11998746867167,0.08025617763992217,8.312964242528935,0,71.62966075319017,6.851419825789835
