earnings_date,fiscalYear,period,transcript_dir,symbol,fiscal_period_end,calendarYear,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
2021-01-27,2021,Q1,data/AAPL/transcripts/2021-01-27,AAPL,2020-12-26,2021,6.5803493911085,1.6979508676614554,2.288912171210607,2.0822410518638814,4.5364901185518685,3.9104537736050156,3.9104537736050156,3.9104537736050156,6.653688114030968,2234927654430.0,2310960654430.0,19.430774251695357,20.055166094724466,57.6562096439904,63.37882920993676,33.748001546720225,33.748001546720225,20.737449675876487,62.65652616191741,59.61769353326626,65.53499856591895,0.012866188282651023,0.015778139363975763,1.6918790770717564,0.3164573765583781,2.061464631402001,1.16300270929083,52.56112852664577,1.3480438184663537,0.0016166071384182974,0.12564771344114067,0.0,0.04633027934565098,0.0,0.0902922890385161,0.031407317007510836,1.312828207051763,0.018126508672906255,12.222706881106967,0.12255809531327196,0.0812164246131946,-9.716642676086304,21599000000,66224000000,-133724000000,59532000000,48032500000,53071000000,4517000000,47.34249230520733,85.62143314806812,6.669100445530539,1.9010406004776528,1.0511386774425961,13.495073396340237,0.43420814206330033,0.20667111934672558
2021-04-28,2021,Q2,data/AAPL/transcripts/2021-04-28,AAPL,2021-03-27,2021,5.347188846063945,1.410453567964045,1.431404444068801,1.2959698632092826,4.168329008260733,4.129172954913954,4.129172954913954,4.129172954913954,7.300872965108852,2030688825960.0,2113867825960.0,21.48422371942446,22.667985644311486,84.6790720136775,93.52840944915255,29.354546618289046,29.354546618289046,23.596488501964636,67.15381618781372,88.14760960593803,97.35942455600589,0.011636445573500909,0.010691938480399989,1.7584347624967476,0.36079523546823744,2.642448694326196,1.1417493067631714,41.049253731343285,1.0148539991536183,0.0016974535713862732,0.14587388912399493,0.0,0.058738167529916056,0.0,0.09461657145239982,0.02532818360421504,0.8112263139077583,0.022113323807822827,11.447277028074321,0.09517529471155609,0.07008583512774426,-10.19248184675228,15080000000,69178000000,-146515000000,52895000000,45828000000,51986500000,5096000000,33.18940882300411,70.11804679157363,9.119697116784778,2.711708439278363,1.283549729608493,9.868748802452577,0.3415825840585157,0.13543458085951834
2021-07-27,2021,Q3,data/AAPL/transcripts/2021-07-27,AAPL,2021-06-26,2021,4.896998208771697,1.3075659927245595,1.2684785251348352,1.1426168794959233,3.7100621544855787,3.865449871796113,3.865449871796113,3.865449871796113,7.363838355641954,2213535573810.0,2301276573810.0,25.449958308153974,27.181958074145935,104.93673906371481,116.49574095100257,34.43583655584941,34.43583655584941,28.259407296829334,82.5836709183234,109.09626309898549,121.11344528235357,0.00982319880342994,0.008584004804266571,1.8946950840074672,0.36924266310938636,3.1486758056412834,1.0618909738849602,36.2796992481203,0.9701066961000736,0.0017018023313337281,0.17324319352465048,0.0,0.07020409165704743,0.0,0.09922252773300465,0.025701795318908566,0.7390536723163842,0.024068570867205343,10.664072532395744,0.09040283747616616,0.06592287169536745,-10.574302539765334,6669000000,64280000000,-151137000000,45284000000,33472000000,40268000000,5198500000,37.47476484023872,78.7546287273436,10.091600077957514,2.4016161377845937,1.142789972530872,8.918308227114716,0.3382700684505289,0.12586164563891203
2021-10-28,2021,Q4,data/AAPL/transcripts/2021-10-28,AAPL,2021-09-25,2021,5.056067702784494,1.2464880921296084,1.2251987475557438,1.0297128285769237,3.799268532086348,3.826623216994647,3.826623216994647,3.826623216994647,8.321283018423896,2422287817320.0,2523869817320.0,29.46678771495304,29.058155198176582,119.9152384811881,142.68055706661954,38.394164167379934,38.394164167379934,30.276749248080613,93.79277629491992,124.94405036237623,148.66406416445778,0.008484128043354265,0.007008663412584561,2.163924552226977,0.3889493507159503,3.775019510201048,1.0745531195957954,35.395833333333336,0.9829205391465136,0.001502711599328963,0.1771203347768965,0.0,0.06924184261036469,0.0,0.15955445544554456,0.03866362763915547,1.0782870525259285,0.02333253358925144,10.359604536063948,0.08664968817164637,0.05854952393433656,-11.12101379009713,9355000000,63090000000,-153076000000,48795000000,42707000000,47586000000,5879000000,55.60868522072937,102.28427344041837,12.28987672768024,1.618452219158933,0.8799006628563081,7.323100303951367,0.32574100491361546,0.1954859189788199
2022-01-27,2022,Q1,data/AAPL/transcripts/2022-01-27,AAPL,2021-12-25,2022,7.561437710883858,2.11265148193076,2.8652263788726553,2.694225451819467,3.8991017662327647,4.388312053082397,4.388312053082397,4.388312053082397,7.533801813646935,2889533106720.0,2975212106720.0,20.860042641640195,23.31302679995159,61.523934478558964,65.42882292235582,40.17034291719958,40.17034291719958,24.004293087417807,66.66096313676286,63.34821161521101,67.36888587097796,0.011984635136888811,0.01528378404708116,1.7071400767391425,0.3221429676986078,1.919676465316365,1.0378115386179136,59.78097982708934,1.3562229280970257,0.0012915581383444715,0.10776783136009241,0.0,0.050877405300738233,0.0,0.05968147170293404,0.022614869498567912,1.039302929180571,0.018274234539513493,14.44288455079804,0.13946900744850446,0.09084684580695766,-11.802800608404583,5580000000,71932000000,-156105000000,44825000000,58379500000,64562500000,6228000000,47.3820646254387,96.01704398726005,7.587156753034346,1.8994528987173003,0.9373335843576021,11.86215112321307,0.4814269031863427,0.17100092705318856
2022-04-28,2022,Q2,data/AAPL/transcripts/2022-04-28,AAPL,2022-03-26,2022,5.975746863927702,1.5363538422544853,1.7302256025965548,1.5757916338069595,3.1642991910584084,4.1402923876093585,4.1402923876093585,4.1402923876093585,7.41283050190057,2844232285440.0,2936115285440.0,28.430950474210317,29.238186285079873,100.98105110558829,110.87760351785435,42.19991818038843,42.19991818038843,30.182726674479326,87.47029181755892,104.24324666051268,114.45950746296585,0.008793233987262393,0.009018953948070969,1.780159943025861,0.34215569408718366,2.7373015163702448,0.9268438058788468,43.3849493487699,1.126189524190324,0.0012639614627832187,0.14374250299880048,0.0,0.06565718867575403,0.0,0.08925655045089824,0.025843458952692282,0.9185239313116551,0.023150147001377495,11.963338482614887,0.1037363789464803,0.07132224193097626,-11.977048433908097,-9328000000,67399000000,-165083000000,29976000000,55326500000,63522000000,5668000000,42.003330660581014,86.64960982474096,8.98042727389024,2.1426872246696034,1.0386659580122244,10.021794871794873,0.37107375480348376,0.1544339687895952
2022-07-28,2022,Q3,data/AAPL/transcripts/2022-07-28,AAPL,2022-06-25,2022,5.132666107568887,1.2028748473746584,1.4163260470168029,1.2862754900174442,2.984047770997179,3.59507503119017,3.59507503119017,3.59507503119017,7.449756217075539,2289642788700.0,2381831788700.0,29.441965701831087,27.599691277619065,100.01934250829984,110.13192826839827,39.40390639165677,39.40390639165677,28.710951056546005,89.5762237194434,104.0464698890442,114.5662236026936,0.008491280865273601,0.009080018989252042,2.059837885280603,0.35589591714762314,3.467055283941331,0.8646292916926536,32.09457579972184,1.177450879539142,0.0016644517733544748,0.19601892809381752,0.0,0.0819320387179209,0.0,0.0918224707321335,0.025337817476102652,0.7493761140819964,0.027037452235441604,9.864054435802487,0.08404563363965885,0.057809930748210725,-12.10008448336612,-17581000000,58107000000,-165910000000,22754000000,43821000000,50512500000,5446500000,45.82721585361444,92.42618005693164,10.387262607808982,1.963898489654846,0.9737500775706928,8.664457942205043,0.3345896363605073,0.13005055699935872
2022-10-27,2022,Q4,data/AAPL/transcripts/2022-10-27,AAPL,2022-09-24,2022,5.623446777500374,1.2926079989859256,1.5050795420845242,1.2999066397793888,3.0132781614312125,3.1609976605672903,3.1609976605672903,3.1609976605672903,8.315896651745417,2411450364260.0,2520284364260.0,29.09428073283143,26.750497684423046,99.94820592116716,115.72369537671561,47.58940567295548,47.58940567295548,27.95780582898853,88.90205524921514,104.45908584821984,120.94655745560995,0.008592754098158116,0.008641272617027115,2.6144616356173036,0.37555810690139046,3.839077216127553,0.8793560286267226,30.101571946795648,1.1643743062593503,0.0015355903877940016,0.17870759133246464,0.0,0.07500055465578062,0.0,0.1363203050524309,0.036485257249351054,1.1479930191972076,0.02527011736516318,9.5881929667985,0.09442809917714291,0.05874048560615725,-12.826082372834284,-18577000000,50672000000,-166678000000,23540000000,51587000000,56229000000,5189500000,60.83331484480731,110.85954160342742,8.551997079787132,1.4794525044311693,0.8118381034079388,10.523857662757784,0.40892406062519737,0.20517290230513532
2023-02-02,2023,Q1,data/AAPL/transcripts/2023-02-02,AAPL,2022-12-31,2023,7.371549859643309,1.887530538347645,2.1396585091176634,1.9013733518164257,3.2313531167692284,3.5693694529250903,3.5693694529250903,3.5693694529250903,7.054360665570022,2064941499390.0,2155516499390.0,17.208993094456297,17.625872777626032,60.72464341685047,68.33481697630552,36.40138733566027,36.40138733566027,18.399000455724945,55.36618975110449,63.388222302308485,71.33220264047918,0.01452728806547868,0.014633828613995425,1.9586792885222204,0.32043536065200273,2.326492345628275,0.9380199000626429,35.90827517447657,1.1335755717047804,0.0018247490309595197,0.12560837389159277,0.0,0.06580227734435017,0.0,0.11136597559182473,0.03232497396589105,1.2986968449931413,0.02479642180377964,12.31215300073184,0.13726982350536315,0.08651264466599567,-12.245856169518591,-8509000000,56727000000,-161243000000,34442000000,57556000000,61016500000,5883000000,41.622138381958784,78.00754242614708,9.185597557690581,2.162310815799188,1.1537345902828136,9.797947214076247,0.5288134398082042,0.2382851573012378
2023-05-04,2023,Q2,data/AAPL/transcripts/2023-05-04,AAPL,2023-04-01,2023,6.007162532271491,1.5303581633523053,1.8090657758833544,1.6243586399423227,3.5390799380306293,3.9372517681147596,3.9372517681147596,3.9372517681147596,7.002212051646548,2603301694600.0,2688229694600.0,26.93813839610927,27.450564074823905,91.15202011904762,101.51699011854625,41.88200544740822,41.88200544740822,28.346088980977687,86.11704557278318,94.12568958683474,104.82879794883793,0.009280522518813252,0.0098505678589589,1.7634898162746548,0.3300066233140655,2.7206560738083034,0.9403539454507599,30.449462365591398,1.1821192052980132,0.0014020656951021677,0.15107615894039736,0.0,0.07863047787759922,0.0,0.10210084033613445,0.030747817284575478,1.0062111801242235,0.028322577923995108,11.643522712281868,0.1072982627014884,0.07273603082851637,-11.621141467296766,-7162000000,62158000000,-157089000000,36236000000,45039500000,50431500000,7151000000,34.06839174996836,73.11861520998865,12.738933030646992,2.641744895400986,1.2308767027593432,7.0649558941459505,0.38868689468773127,0.18470713594103155
