date_x,symbol,date_y,revenueLow,revenueHigh,revenueAvg,ebitdaLow,ebitdaHigh,ebitdaAvg,ebitLow,ebitHigh,ebitAvg,netIncomeLow,netIncomeHigh,netIncomeAvg,sgaExpenseLow,sgaExpenseHigh,sgaExpenseAvg,epsAvg,epsHigh,epsLow,numAnalystsRevenue,numAnalystsEps
2021-02-14,COST,2021-02-22,42571665307.0,44326808296.0,43748386406.0,1581648979.0,2372473469.0,1977061224.0,1207640816.0,1811461224.0,1509551020.0,857064489.0,1285596734.0,1071330611.0,3913116734.0,5869675102.0,4891395918.0,2.45177,2.49391,2.36604,7.0,6.0
2021-05-09,COST,2021-05-22,42475435772.0,44226611413.0,43649496995.0,1371784615.0,2057676923.0,1714730769.0,1097295726.0,1645943589.0,1371619657.0,804991452.0,1207487179.0,1006239315.0,2764023931.0,4146035896.0,3455029914.0,2.32315,2.36308,2.24192,11.0,10.0
2021-08-31,COST,2021-08-22,59754125899.0,62217666716.0,61405786462.0,2075402816.0,3113104225.0,2594253520.0,1640563380.0,2460845070.0,2050704225.0,1204281690.0,1806422535.0,1505352112.0,4061385915.0,6092078873.0,5076732394.0,3.57531,3.63676,3.45029,7.0,6.0
2021-11-21,COST,2021-11-22,48316251691.0,50308232267.0,49651758591.0,1495696969.0,2243545454.0,1869621211.0,1179969696.0,1769954545.0,1474962120.0,922787878.0,1384181818.0,1153484848.0,3288303030.0,4932454545.0,4110378787.0,2.62388,2.66898,2.53213,8.0,9.0
2022-02-13,COST,2022-02-22,50148123111.0,52215628012.0,51534264670.0,1683246715.0,2524870072.0,2104058393.0,1354370802.0,2031556204.0,1692963503.0,970931386.0,1456397080.0,1213664233.0,3419562043.0,5129343065.0,4274452554.0,2.76081,2.80826,2.66427,14.0,10.0
2022-05-08,COST,2022-05-22,50168436047.0,52236778410.0,51555139075.0,1735307537.0,2602961307.0,2169134422.0,1388079093.0,2082118640.0,1735098866.0,1018314186.0,1527471281.0,1272892733.0,3496490272.0,5244735409.0,4370612840.0,3.04223,3.09452,2.93585,10.0,10.0
2022-08-31,COST,2022-08-22,68895658820.0,71736086407.0,70800000000.0,2282943097.0,3424414647.0,2853678872.0,1804619718.0,2706929577.0,2255774647.0,1324709859.0,1987064788.0,1655887323.0,4467524506.0,6701286760.0,5584405633.0,4.16857,4.24022,4.02281,7.0,10.0
2022-11-20,COST,2022-11-22,56790263400.0,59131610208.0,58360000000.0,1645266665.0,2467899999.0,2056583332.0,1297966665.0,1946949999.0,1622458332.0,1015066665.0,1522599998.0,1268833332.0,3617133333.0,5425699999.0,4521416666.0,3.11649,3.17006,3.00752,7.0,10.0
2023-02-12,COST,2023-02-22,54078012744.0,56307538985.0,55572780170.0,1851571386.0,2777357079.0,2314464232.0,1489807882.0,2234711824.0,1862259853.0,1068024524.0,1602036788.0,1335030656.0,3761518247.0,5642277371.0,4701897809.0,3.21469,3.26994,3.10228,15.0,9.0
2023-05-07,,,,,,,,,,,,,,,,,,,,,,
2023-08-31,COST,2023-08-22,75629332910.0,78747376154.0,77719799211.0,2511237406.0,3766856111.0,3139046758.0,1985081689.0,2977622534.0,2481352111.0,1457180844.0,2185771266.0,1821476055.0,4914276956.0,7371415436.0,6142846196.0,4.78786,4.87015,4.62044,8.0,9.0
2023-11-26,COST,2023-11-23,49029006400.0,73543509600.0,61286258000.0,1809793331.0,2714689998.0,2262241664.0,1427763331.0,2141644998.0,1784704164.0,1116573331.0,1674859998.0,1395716664.0,3978846665.0,5968269998.0,4973558332.0,2.08841,2.1243,2.01155,20.0,9.0
2024-02-18,COST,2024-02-23,58251802676.0,60248779114.0,59110502545.0,2036728524.0,3055092786.0,2545910655.0,1638788670.0,2458183006.0,2048485838.0,1174826976.0,1762240466.0,1468533721.0,4137670071.0,6206505108.0,5172087589.0,3.62598,3.77706,3.50511,17.0,20.0
2024-05-12,COST,2024-05-23,57303669500.0,59580636500.0,58022711711.0,2616970515.0,2720956098.0,2649808067.0,2116825997.0,2200938288.0,2143387773.0,1485546907.0,1703488167.0,1645665656.0,5166865978.0,5372171911.0,5231699431.0,3.70216,3.83224,3.34195,18.0,21.0
2024-09-01,COST,2024-08-23,79290229689.0,80151971096.0,79911485122.0,3621062927.0,3660417333.0,3649434708.0,2929020444.0,2960853599.0,2951969928.0,2191574528.0,2406261938.0,2258665177.0,7149315109.0,7227015236.0,7205331479.0,5.08119,5.41323,4.93026,18.0,21.0
2024-11-24,COST,2024-11-23,60759988305.0,62889987895.0,62049988057.0,2774815283.0,2872089090.0,2833727589.0,2244504129.0,2323187371.0,2292157360.0,1554313378.0,1811883150.0,1683098264.0,5478509826.0,5670564235.0,5594824468.0,3.78637,4.07609,3.49665,14.0,19.0
2025-02-16,COST,2025-02-23,62287017644.0,64263905428.0,63109884641.0,2844552366.0,2934833792.0,2882131437.0,2300913351.0,2373940567.0,2331310466.0,1743187802.0,1993494199.0,1819173196.0,5616196574.0,5794445442.0,5690391535.0,4.09249,4.48465,3.92155,18.0,21.0
2025-05-11,COST,2025-05-23,61970622859.0,65608839618.0,63129611578.0,2830103102.0,2996254870.0,2883032335.0,2289225570.0,2423623103.0,2332039189.0,1847955542.0,2007874259.0,1883494517.0,5587668393.0,5915713326.0,5692170242.0,4.23719,4.517,4.15724,18.0,20.0
2025-08-31,COST,2025-08-23,85195140408.0,87161335659.0,86013556706.0,3890731124.0,3980524240.0,3928106939.0,3147150777.0,3219783006.0,3177383482.0,2470187641.0,2638707723.0,2576622312.0,7681739692.0,7859024453.0,7755533349.0,5.79648,5.93615,5.55704,15.0,19.0
2025-11-23,COST,2025-11-23,66893927711.0,67631875035.0,67143234240.0,3054942868.0,3088643788.0,3066328314.0,2471094895.0,2498355036.0,2480304402.0,1809985071.0,1943726299.0,1899145890.0,6031585102.0,6098123160.0,6054064176.0,4.2724,4.37269,4.07182,16.0,20.0
