symbol,date,fiscalYear,period,reportedCurrency,growthRevenue,growthCostOfRevenue,growthGrossProfit,growthGrossProfitRatio,growthResearchAndDevelopmentExpenses,growthGeneralAndAdministrativeExpenses,growthSellingAndMarketingExpenses,growthOtherExpenses,growthOperatingExpenses,growthCostAndExpenses,growthInterestIncome,growthInterestExpense,growthDepreciationAndAmortization,growthEBITDA,growthOperatingIncome,growthIncomeBeforeTax,growthIncomeTaxExpense,growthNetIncome,growthEPS,growthEPSDiluted,growthWeightedAverageShsOut,growthWeightedAverageShsOutDil,growthEBIT,growthNonOperatingIncomeExcludingInterest,growthNetInterestIncome,growthTotalOtherIncomeExpensesNet,growthNetIncomeFromContinuingOperations,growthOtherAdjustmentsToNetIncome,growthNetIncomeDeductions
COST,2021-02-14,2021,Q2,USD,0.0361275689687095,0.04324843825084094,-0.01026086956521739,-0.044770971633828406,0,0,0,-0.18181818181818182,0.007175925925925926,0.03951840681698501,-0.047619047619047616,0.02564102564102564,0.0297029702970297,-0.04723564143853999,-0.06293706293706294,-0.07112676056338028,0.4560669456066946,-0.1843910806174957,-0.18250950570342206,-0.18320610687022898,0.00041087973414726653,0.0002430319587025694,-0.06854009595613433,0.3448275862068966,-0.1111111111111111,-1.1,-0.17781541066892464,0,0
COST,2021-05-09,2021,Q3,USD,0.011347137528200317,0.00862377808485593,0.030047443331576173,0.01849049142941495,0,0,0,0.4444444444444444,-0.034934497816593885,0.00425982638329227,0.05,0.0,-0.03365384615384615,0.17859154929577464,0.24104477611940298,0.25094768764215314,0.19827586206896552,0.28286014721345953,0.2790697674418605,0.28504672897196254,-0.00020535549066422347,-0.0008256579391397859,0.24356144223693893,-0.42105263157894735,0.05,0.38095238095238093,0.2698249227600412,0,0
COST,2021-08-31,2021,Q4,USD,0.3842569074806193,0.3886337688697197,0.35482770385533946,-0.021259928887134304,0,0,0,0.0,0.3496070492974518,0.38487641582977944,0.19047619047619047,0.3,0.39054726368159204,0.38718929254302104,0.36800962116656644,0.3884848484848485,0.4316546762589928,0.36885245901639346,0.3709090909090909,0.3672727272727272,0.00041530957491710735,0.0005606504445800413,0.3863905325443787,-1.5185185185185186,-0.42105263157894735,2.230769230769231,0.37388483373884834,0,0
COST,2021-11-21,2022,Q1,USD,-0.19644196250498605,-0.19697440301098057,-0.19277260135985896,0.004566392226057502,0,0,0,-0.38461538461538464,-0.16746073760367036,-0.19420529801324504,-0.36,-0.25,-0.22719141323792486,-0.2532736044107512,-0.2558241758241758,-0.25971191619380185,-0.4120603015075377,-0.20718562874251498,-0.20689655172413787,-0.20744680851063826,0.00033842703625907265,0.0005130790141681819,-0.2594963721724285,0.38235294117647056,0.14814814814814814,-0.8125,-0.20602125147579692,0,0
COST,2022-02-13,2022,Q2,USD,0.030597859539741475,0.035607025846377864,-0.003743565746373421,-0.03332184819691061,0,0,0,-0.125,-0.030309453158117845,0.02921717690569139,-0.1875,-0.07692307692307693,0.009259259259259259,0.04891555145362252,0.07028942705256941,0.061910377358490566,0.37037037037037035,-0.0188821752265861,-0.02006688963210704,-0.020134228187919483,0.0005548325691228909,0.0007017480724419934,0.058789625360230545,0.40476190476190477,0.0,-4.666666666666667,-0.01858736059479554,0,0
COST,2022-05-08,2022,Q3,USD,0.013332305795314426,0.018410703693125644,-0.022858932206043524,-0.03571507413057768,0,0,0,0.2857142857142857,-0.0273224043715847,0.014233809789986425,0.15384615384615385,-0.027777777777777776,-0.011467889908256881,0.008798944126704795,-0.011589403973509934,0.014436424208772903,-0.05405405405405406,0.04157043879907621,0.04095563139931729,0.04109589041095894,0.00017357080223523127,-6.742845840563163e-05,0.013609145345672292,-1.84,0.13043478260869565,4.2727272727272725,0.03939393939393939,0,0
COST,2022-08-31,2022,Q4,USD,0.37065556316069664,0.3711142271599612,0.36724883832719113,-0.0024854707110581096,0,0,0,0.6666666666666666,0.3564044943820225,0.3698258045467966,2.6666666666666665,0.37142857142857144,0.37819025522041766,0.3772350632359355,0.3941931881630374,0.3771209633278599,0.4021978021978022,0.38063562453806354,0.38032786885245906,0.3815789473684211,0.0003132747351814289,-0.0005192341408810347,0.3770139634801289,0.056338028169014086,1.35,-0.4722222222222222,0.3688046647230321,0,0
COST,2022-11-20,2023,Q1,USD,-0.24488493709339584,-0.2484187671103559,-0.21856322512598148,0.034857882507833685,0,0,0,-1.0,-0.18538767395626243,-0.24295197861884646,0.12727272727272726,-0.2916666666666667,-0.2474747474747475,-0.2872070930968968,-0.2987585102122547,-0.29650238473767887,-0.36363636363636365,-0.2698072805139186,-0.27078384798099764,-0.2690476190476191,-4.506138487154126e-06,-0.00027886788633884696,-0.296411856474259,0.208955223880597,3.0,0.0,-0.2736954206602769,0,0
COST,2023-02-12,2023,Q2,USD,0.01522861289196686,0.013690887395591282,0.02624475104979004,0.010850893406973173,0,0,0,0.0,0.004677648972950987,0.012849713396348175,0.7903225806451613,0.0,0.05145413870246085,0.10484229231452688,0.08680753854940035,0.12033898305084746,0.2733990147783251,0.0747800586510264,0.07491856677524429,0.07491856677524429,9.01231758505938e-05,-0.00012597546627794238,0.1180709534368071,-1.150943396226415,1.75,3.210526315789474,0.0747800586510264,0,0
COST,2023-05-07,2023,Q3,USD,-0.029276589584916586,-0.02577287652561799,-0.05406985240391641,-0.02554101674695966,0,0,0,0.0,-0.029554655870445343,-0.026122969098438992,0.07207207207207207,0.058823529411764705,0.00425531914893617,-0.08363490148773622,-0.11770888071466107,-0.10690872415532023,-0.09284332688588008,-0.11186903137789904,-0.11212121212121202,-0.11212121212121202,-0.00014193121067322705,-0.000258732212160414,-0.10411502231036192,-0.12280701754385964,0.07792207792207792,0.15,-0.11186903137789904,0,0
COST,2023-08-31,2023,Q4,USD,0.4714248434237996,0.46728139904610494,0.5016221226633709,0.020522475095708252,0,0,0,0.0,0.4474342928660826,0.4654505570628644,0.7815126050420168,0.5555555555555556,0.4576271186440678,0.6265906099166301,0.6563430613460393,0.6730660643704122,0.7121535181236673,0.6589861751152074,0.6621160409556314,0.658703071672355,0.0001396981618425737,0.00019128634440543704,0.6707249584947427,-0.859375,0.8795180722891566,0.9782608695652174,0.6589861751152074,0,0
COST,2023-11-26,2024,Q1,USD,-0.2678017203156868,-0.27105274563342435,-0.24465020576131688,0.03161918699812695,0,0,0,0.0,-0.22784262862083873,-0.2671157330812259,-0.25943396226415094,-0.32142857142857145,-0.27180232558139533,-0.28648502832479095,-0.2865875584322186,-0.2892338845764428,-0.3561643835616438,-0.26435185185185184,-0.2648870636550308,-0.26337448559670784,-0.00011039119033243519,-9.449988187514766e-05,-0.2898310698906923,0.3277310924369748,-0.23717948717948717,-0.32967032967032966,-0.26435185185185184,0,0
COST,2024-02-18,2024,Q2,USD,0.011124759943943668,0.013536278415284302,-0.005448106782892944,-0.01639052580362009,0,0,0,0.0,-0.02202314296379246,0.010122726865537938,0.17834394904458598,0.07894736842105263,0.02594810379241517,0.0555765595463138,0.03931451612903226,0.06220322886989554,-0.04448742746615087,0.09691629955947137,0.09776536312849164,0.0949720670391061,0.0001464534604699579,0.0007898236510554609,0.0625,-0.35,0.21008403361344538,0.4344262295081967,0.09691629955947137,0,0
COST,2024-05-12,2024,Q3,USD,0.0012491016734540229,0.0006452874462260462,0.005477951246233908,0.00422357420734531,0,0,0,0.0,-0.01812977099236641,-0.0010996807378503015,-0.41621621621621624,0.0,0.0038910505836575876,0.017550143266475644,0.06547041707080505,0.02101028162717926,0.22064777327935223,-0.03557085484796328,-0.03562340966921122,-0.03571428571428575,0.0,0.00016638411346497166,0.020632133450395083,0.4074074074074074,-0.5347222222222222,-0.5028571428571429,-0.03557085484796328,0,0
COST,2024-09-01,2024,Q4,USD,0.3619926514568914,0.35985773747874855,0.37687278670661944,0.0109252685408922,0,0,0,0.0,0.37356656948493683,0.36111012464931286,0.2777777777777778,0.1951219512195122,0.3682170542635659,0.36149243224216826,0.38461538461538464,0.36295971978984237,0.25870646766169153,0.4003569303985723,0.3984168865435356,0.39947089947089953,0.000272588827913096,0.0003349609287185159,0.36,0.0625,0.3283582089552239,-0.1839080459770115,0.4003569303985723,0,0
COST,2024-11-24,2025,Q1,USD,-0.22015885165062674,-0.22243777662815428,-0.20447126323078446,0.02011638921809236,0,0,0,0.0,-0.17277486910994763,-0.21785923944948143,-0.30434782608695654,-0.24489795918367346,-0.2237960339943343,-0.25258531540847984,-0.2781065088757396,-0.25923546418246063,-0.33069828722002637,-0.23619371282922685,-0.2358490566037736,-0.23629489603024575,0.0,0.0,-0.25901328273244784,-0.225,-0.33707865168539325,0.5492957746478874,-0.23619371282922685,0,0
COST,2025-02-16,2025,Q2,USD,0.025293237437852972,0.03021678463841505,-0.007833872171101717,-0.032309888261737356,0,0,0,0.0,-0.031303455354088267,0.02421816362271704,0.13541666666666666,-0.02702702702702703,0.0072992700729927005,0.04116222760290557,0.0546448087431694,0.05030355594102342,0.24803149606299213,-0.0055617352614015575,-0.0049382716049381666,-0.004950495049505065,-6.981777560566921e-05,-0.0002045049519413363,0.049082373026035,0.034013605442176874,0.23728813559322035,-0.03636363636363636,-0.0055617352614015575,0,0
COST,2025-05-11,2025,Q3,USD,-0.00812893303830642,-0.013418484500574052,0.028825667376864268,0.037257464463825656,0,0,0,0.0,0.0028253575843192654,-0.011920465093556109,-0.12844036697247707,-0.027777777777777776,0.0,0.052159468438538206,0.0924006908462867,0.06523534269199009,0.06782334384858044,0.06431767337807606,0.06451612903225801,0.06467661691542306,-5.405624552346717e-05,-0.0002787230886114645,0.06387306753458095,0.4014084507042254,-0.1780821917808219,-0.5283018867924528,0.06431767337807606,0,0
