ticker,event_date,window_start,window_end,symbol,symbols,publishedDate,publishedDateET,date_et,title,text,site,url,image
JPM,2024-04-12,2024-03-29,2024-04-26,JPM,,2024-03-29 09:49:00,2024-03-29T09:49:00-04:00,2024-03-29,Ex-FDIC Chair Sheila Bair says it's wrong for regulators to ‘discourage' regional bank mergers,"Sheila Bair, who led the Federal Deposit Insurance Corp. through the bank failures of the 2008 Global Financial Crisis, said this week that regulators should support the survival of big regional banks by encouraging mergers instead of scrutinizing deals more closely.",marketwatch.com,https://www.marketwatch.com/story/ex-fdic-chair-sheila-bair-says-its-wrong-for-regulators-to-discourage-regional-bank-mergers-d03db057,https://images.financialmodelingprep.com/news/exfdic-chair-sheila-bair-says-its-wrong-for-regulators-20240329.jpg
JPM,2024-04-12,2024-03-29,2024-04-26,JPM,,2024-03-29 10:06:10,2024-03-29T10:06:10-04:00,2024-03-29,Investors Heavily Search JPMorgan Chase & Co. (JPM): Here is What You Need to Know,"Recently, Zacks.com users have been paying close attention to JPMorgan Chase & Co. (JPM). This makes it worthwhile to examine what the stock has in store.",zacks.com,https://www.zacks.com/stock/news/2247837/investors-heavily-search-jpmorgan-chase-co-jpm-here-is-what-you-need-to-know?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|most_searched_stocks-2247837,https://images.financialmodelingprep.com/news/investors-heavily-search-jpmorgan-chase-co-jpm-here-is-20240329.jpg
JPM,2024-04-12,2024-03-29,2024-04-26,JPM,,2024-03-29 14:22:08,2024-03-29T14:22:08-04:00,2024-03-29,JPMorgan: This Banking Giant Has A Very Decent Upside Potential,"Thesis Update: JPMorgan's stock has risen by 15.57% since my previous article. Now, my projected fair price is $237.41, representing a 20.7% upside from the current price. Growth Plan: Expansion through 500 new branches poses both opportunities and risks in capturing deposits. Market Share: JPMorgan holds 13.80% of total deposits in the US, indicating room for growth in the banking sector.",seekingalpha.com,https://seekingalpha.com/article/4681250-jpmorgan-banking-giant-decent-upside-potential,https://images.financialmodelingprep.com/news/jpmorgan-this-banking-giant-has-a-very-decent-upside-20240329.jpg
JPM,2024-04-12,2024-03-29,2024-04-26,JPM,,2024-03-30 09:54:02,2024-03-30T09:54:02-04:00,2024-03-30,JPM.PR.M: Lock-In Attractive Yields From JPM,"JPMorgan is a stable and well-run bank that is able to pay 0.01% on checking and savings accounts despite increasing rates. Preferred shares issued by JPMorgan can be considered bond-like and offer a 5.2% current yield with a potential 13% yield to maturity. The stability of JPMorgan makes its preferred shares a good investment option, with the expectation of principal accretion and minimal credit risk.",seekingalpha.com,https://seekingalpha.com/article/4681307-jpmprm-lock-in-attractive-yields-from-jpm,https://images.financialmodelingprep.com/news/jpmprm-lockin-attractive-yields-from-jpm-20240330.jpg
JPM,2024-04-12,2024-03-29,2024-04-26,JPM,,2024-03-31 08:05:00,2024-03-31T08:05:00-04:00,2024-03-31,"If There Was a ""Magnificent Seven"" of Value Stocks, These Stocks Would Make the Cut","The ""Magnificent Seven"" are all among the highest market-cap companies in the world, and they're all focused on technology. There are seven value stocks that also have some of the highest market caps, and offer benefits for investors.",fool.com,https://www.fool.com/investing/2024/03/31/if-there-was-a-magnificent-seven-of-value-stocks-t/,https://images.financialmodelingprep.com/news/if-there-was-a-magnificent-seven-of-value-stocks-20240331.jpg
JPM,2024-04-12,2024-03-29,2024-04-26,JPM,,2024-04-01 09:56:04,2024-04-01T09:56:04-04:00,2024-04-01,3 S&P 500 Bank Stocks That Outperformed the Index in Q1,"Investors remain bullish on bank stocks in Q1 on the back of rate cut expectations, decent lending and robust economic growth. Thus, major banks - Citigroup (C), Wells Fargo (WFC) and JPMorgan (JPM) - outperform the S&P 500 index.",zacks.com,https://www.zacks.com/stock/news/2248417/3-s-p-500-bank-stocks-that-outperformed-the-index-in-q1?cid=CS-STOCKNEWSAPI-FT-analyst_blog|investment_ideas-2248417,https://images.financialmodelingprep.com/news/3-sp-500-bank-stocks-that-outperformed-the-index-20240401.jpg
JPM,2024-04-12,2024-03-29,2024-04-26,JPM,,2024-04-01 11:26:06,2024-04-01T11:26:06-04:00,2024-04-01,Markets Turn Tepid to Start a New Quarter,"By Friday afternoon, we'll have a lot more understanding about the U.S. economy than we do right now.",zacks.com,https://www.zacks.com/stock/news/2248443/markets-turn-tepid-to-start-a-new-quarter?cid=CS-STOCKNEWSAPI-FT-ahead_of_wall_street-2248443,https://images.financialmodelingprep.com/news/markets-turn-tepid-to-start-a-new-quarter-20240401.jpg
JPM,2024-04-12,2024-03-29,2024-04-26,JPM,,2024-04-01 13:15:16,2024-04-01T13:15:16-04:00,2024-04-01,Will JPMorgan Chase & Co. (JPM) Beat Estimates Again in Its Next Earnings Report?,JPMorgan Chase & Co. (JPM) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,zacks.com,https://www.zacks.com/stock/news/2248591/will-jpmorgan-chase-co-jpm-beat-estimates-again-in-its-next-earnings-report?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_7-2248591,https://images.financialmodelingprep.com/news/will-jpmorgan-chase-co-jpm-beat-estimates-again-in-20240401.jpg
JPM,2024-04-12,2024-03-29,2024-04-26,JPM,,2024-04-01 18:51:20,2024-04-01T18:51:20-04:00,2024-04-01,JPMorgan Chase & Co. (JPM) Falls More Steeply Than Broader Market: What Investors Need to Know,"In the most recent trading session, JPMorgan Chase & Co. (JPM) closed at $198.94, indicating a -0.68% shift from the previous trading day.",zacks.com,https://www.zacks.com/stock/news/2248698/jpmorgan-chase-co-jpm-falls-more-steeply-than-broader-market-what-investors-need-to-know?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_6-2248698,https://images.financialmodelingprep.com/news/jpmorgan-chase-co-jpm-falls-more-steeply-than-broader-20240401.jpg
JPM,2024-04-12,2024-03-29,2024-04-26,JPM,,2024-04-02 06:23:00,2024-04-02T06:23:00-04:00,2024-04-02,"BlackRock, Vanguard probed over U.S. bank stakes: report","A federal regulator is examining index fund giants over their massive stakes in U.S. banks, according to a published report.",marketwatch.com,https://www.marketwatch.com/story/blackrock-vanguard-probed-over-u-s-bank-stakes-report-1a8f09e2,https://images.financialmodelingprep.com/news/blackrock-vanguard-probed-over-us-bank-stakes-report-20240402.jpg
