ticker,earnings_date,day0_date,section,speaker_type,n_tokens,n_tokens_raw,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
AMD,2021-01-26,2021-01-27,all,all,8334.0,17492.0,316.0,76.0,144.0,2.0,8.0,48.0,92.0,12.0,0.03791696664266859,0.00911927045836333,0.017278617710583154,0.00023998080153587713,0.0009599232061435085,0.028797696184305256
AMD,2021-01-26,2021-01-27,prepared,all,1742.0,3154.0,82.0,12.0,16.0,2.0,0.0,8.0,4.0,2.0,0.04707233065442021,0.006888633754305396,0.009184845005740528,0.001148105625717566,0.0,0.040183696900114814
AMD,2021-01-26,2021-01-27,qa,all,6592.0,14338.0,234.0,64.0,128.0,0.0,8.0,40.0,88.0,10.0,0.03549757281553398,0.009708737864077669,0.019417475728155338,0.0,0.0012135922330097086,0.02578883495145631
AMD,2021-04-27,2021-04-28,all,all,8152.0,17350.0,326.0,76.0,134.0,4.0,12.0,66.0,70.0,24.0,0.03999018645731109,0.009322865554465163,0.016437684003925417,0.0004906771344455348,0.0014720314033366045,0.030667320902845928
AMD,2021-04-27,2021-04-28,prepared,all,1656.0,2966.0,68.0,6.0,22.0,0.0,0.0,18.0,8.0,6.0,0.04106280193236715,0.0036231884057971015,0.013285024154589372,0.0,0.0,0.03743961352657005
AMD,2021-04-27,2021-04-28,qa,all,6496.0,14384.0,258.0,70.0,112.0,4.0,12.0,48.0,62.0,18.0,0.039716748768472906,0.010775862068965518,0.017241379310344827,0.0006157635467980296,0.0018472906403940886,0.02894088669950739
AMD,2021-07-27,2021-07-28,all,all,6906.0,14488.0,282.0,48.0,148.0,4.0,6.0,68.0,58.0,10.0,0.04083405734144222,0.0069504778453518675,0.02143064002316826,0.0005792064871126556,0.0008688097306689834,0.03388357949609035
AMD,2021-07-27,2021-07-28,prepared,all,1762.0,3118.0,74.0,2.0,28.0,4.0,0.0,18.0,12.0,2.0,0.04199772985244041,0.0011350737797956867,0.015891032917139614,0.0022701475595913734,0.0,0.04086265607264472
AMD,2021-07-27,2021-07-28,qa,all,5144.0,11370.0,208.0,46.0,120.0,0.0,6.0,50.0,46.0,8.0,0.04043545878693624,0.008942457231726283,0.02332814930015552,0.0,0.0011664074650077762,0.031493001555209954
AMD,2021-10-26,2021-10-27,all,all,6978.0,14620.0,318.0,68.0,110.0,8.0,24.0,40.0,44.0,8.0,0.04557179707652623,0.009744912582401835,0.015763829177414732,0.0011464603038119805,0.0034393809114359416,0.03582688449412439
