ticker,earnings_date,px_-5,px_-1,px_+0,px_+1,px_+5,px_+10,pct_m5_p5,logpct_m5_p5,pct_m1_p1,logpct_m1_p1,pct_p0_p1,logpct_p0_p1,pct_p0_p5,logpct_p0_p5,pct_p0_p10,logpct_p0_p10
AMD,2021-01-26,88.75,94.70999908447266,88.83999633789062,87.5199966430664,87.88999938964844,92.3499984741211,-0.969014772227117,-0.9737402723465229,-7.5915980476289775,-7.895228125388918,-1.4858169171954705,-1.4969657487341455,-1.0693347449374113,-1.075093217276362,3.950925575098707,3.874873231764343
AMD,2021-04-27,81.61000061035156,85.20999908447266,84.0199966430664,83.91000366210938,77.83000183105469,74.63999938964844,-4.631783790009447,-4.742482646240153,-1.525637174428951,-1.5373947570221587,-0.13091286045190387,-0.13099862619749456,-7.367287621193375,-7.652784128962095,-11.164005746472538,-11.837827742543626
AMD,2021-07-27,89.41000366210938,91.02999877929688,97.93000030517578,102.9499969482422,118.7699966430664,107.68000030517578,32.83748101824466,28.39562478161578,13.094582367122154,12.30542947233935,5.126107043217387,4.999046298172411,21.280502678390366,19.29358806730268,9.956091054443394,9.491092788154903
AMD,2021-10-26,116.38999938964844,122.93000030517578,122.27999877929688,121.16000366210938,130.52999877929688,139.8699951171875,12.148809574532947,11.465646033893709,-1.4398410792096028,-1.450307377733106,-0.9159266669678146,-0.9201470655346473,6.746810665978509,6.528958900901941,14.38501514024284,13.43998978417818
AMD,2022-02-01,110.70999908447266,116.77999877929688,122.76000213623048,120.08000183105467,132.85000610351562,117.69000244140624,19.9981999838605,18.230655654695564,2.8258289829189875,2.786639017145349,-2.1831217485657306,-2.2073044579387626,8.219292759613971,7.898947099551447,-4.130009454706518,-4.217717751926526
AMD,2022-05-03,84.91000366210938,91.12999725341795,99.41999816894533,93.87000274658205,87.91999816894531,96.27999877929688,3.5449233035178107,3.483537412841589,3.0066998526781186,2.962384723945245,-5.582373289659614,-5.74424066408358,-11.567089329913237,-12.292599298016588,-3.158317690081447,-3.2092682012965854
AMD,2022-08-02,89.81999969482422,99.29000091552734,98.08999633789062,103.91000366210938,99.0500030517578,98.2699966430664,10.276111543413258,9.781713969288042,4.653039282890714,4.548030484140037,5.933334225205367,5.7639787865596706,0.9786999181448097,0.97394167127881,0.18350526240793474,0.18333709719785501
AMD,2022-11-01,59.72999954223633,59.65999984741211,58.630001068115234,60.11000061035156,59.91999816894531,72.69999694824219,0.3180958114266108,0.31759095703084855,0.7542755013248081,0.7514450676003332,2.524304136574873,2.4929698010961703,2.2002338006635647,2.1763779456621646,23.99794580215118,21.50948133680419
AMD,2023-01-31,74.91000366210938,75.1500015258789,84.63999938964844,88.30999755859375,84.69000244140625,85.18000030517578,13.055664532351031,12.271011791448998,17.511637745187556,16.13671873314199,4.336009210078218,4.244636293600509,0.05907733000756199,0.059059886222834604,0.6379973055545385,0.6359707178942423
AMD,2023-05-02,85.94000244140625,89.91000366210938,81.62000274658203,86.61000061035156,97.0199966430664,103.75,12.892708735043934,12.1267701461528,-3.670340248410564,-3.739392133743655,6.11369480011259,5.934092576157442,18.86791641541481,17.284274458813627,27.113448307675657,23.99097954823029
AMD,2023-08-01,110.08999633789062,117.5999984741211,109.3499984741211,113.1500015258789,110.47000122070312,107.19000244140624,0.34517657866586227,0.3445822116646463,-3.7840110595081744,-3.8574636924367285,3.4750828575979664,3.416065239630408,1.024236636680964,1.0190268765576354,-1.975305041477482,-1.9950749688830012
AMD,2023-10-31,96.05999755859376,98.5,108.04000091552734,107.83000183105467,113.58999633789062,118.0,18.249010227804852,16.76224711823658,9.472083077212856,9.049938169687675,-0.1943716056026945,-0.1945607523461335,5.136982020855996,5.009390460523219,9.218806923428314,8.818308706728336
AMD,2024-01-30,178.2899932861328,172.05999755859375,167.69000244140625,170.47999572753906,170.94000244140625,178.6999969482422,-4.122492075553986,-4.209876836956185,-0.9182853966487103,-0.9225276274929652,1.6637803360445957,1.6500911410936718,1.9381000373803525,1.919558070204968,6.565683312386517,6.359135376977133
AMD,2024-04-30,151.74000549316406,158.3800048828125,144.27000427246094,146.16000366210938,153.6199951171875,159.6699981689453,1.2389544984616085,1.2313422674441818,-7.715621192046851,-8.02953024867612,1.3100432062641998,1.3015363553212613,6.480897322958867,6.279541521350891,10.674425341667515,10.142260031184463
AMD,2024-07-30,144.6300048828125,138.44000244140625,144.47999572753906,132.5399932861328,128.6699981689453,140.75,-11.035059237396073,-11.69278178800847,-4.261780591755315,-4.3552600397589085,-8.26412153549807,-8.625662409270223,-10.942689663701477,-11.589008713110587,-2.5816693229788745,-2.615579307757847
AMD,2024-10-29,152.91000366210938,166.25,148.60000610351562,144.07000732421875,145.10000610351562,139.3000030517578,-5.107577903046668,-5.242633501516035,-13.341348977913537,-14.31933361246659,-3.048451274047226,-3.0958829945816744,-2.355316188588763,-2.383497140277164,-6.25841364049432,-6.462827066354547
AMD,2025-02-04,117.3499984741211,119.5,112.01000213623048,110.16000366210938,111.72000122070312,114.16999816894533,-4.797611697165505,-4.916515729080259,-7.8158965170632815,-8.138248370761731,-1.6516368528152303,-1.6654284431483553,-0.2589062672944564,-0.25924200920043994,1.9283956713863626,1.9100377554837271
AMD,2025-05-06,97.3499984741211,98.62000274658205,100.36000061035156,101.6999969482422,117.72000122070312,112.05999755859376,20.924502378905597,18.999621759076497,3.1230927964731814,3.0753164400930295,1.3351896470120472,1.3263545467219222,17.29772868152113,15.95452061549761,11.6580279763723,11.027069277069629
AMD,2025-08-05,179.50999450683594,174.30999755859375,163.1199951171875,172.39999389648438,184.4199981689453,165.1999969482422,2.735225788178819,2.698486910017648,-1.0957510692795047,-1.1017986394287764,5.689062688255975,5.533122649403767,13.057873767379412,12.272965884994273,1.2751360307241333,1.2670746281435794
AMD,2025-11-04,264.3299865722656,250.0500030517578,256.3299865722656,237.6999969482422,258.8900146484375,223.5500030517578,-2.0580230016169154,-2.0794954106102055,-4.939014578199908,-5.065154854204987,-7.267971208967861,-7.545626293979761,0.9987236024959323,0.993769317426278,-12.788196948337271,-13.683050813591773
