ticker,earnings_date,announce_timing,pre_date,react_date,d5,d10,d20,pre_adj_close,react_adj_close,adj_close_p5,adj_close_p10,adj_close_p20,delta_react_vs_pre,delta_p5_vs_pre,delta_p10_vs_pre,delta_p20_vs_pre,delta_drift_5_vs_react,delta_drift_10_vs_react,delta_drift_20_vs_react,retpct_react_vs_pre,retpct_p5_vs_pre,retpct_p10_vs_pre,retpct_p20_vs_pre,retpct_drift_5_vs_react,retpct_drift_10_vs_react,retpct_drift_20_vs_react
AMD,2021-01-26,amc,2021-01-26,2021-01-27,2021-02-03,2021-02-10,2021-02-25,94.70999908447266,88.83999633789062,87.88999938964844,92.3499984741211,82.41999816894531,-5.870002746582031,-6.819999694824219,-2.3600006103515625,-12.290000915527344,-0.9499969482421875,3.5100021362304688,-6.4199981689453125,-6.197870133381089,-7.200928899536152,-2.491817794493545,-12.976455531971641,-1.0693347449374113,3.950925575098707,-7.22647279782378
AMD,2021-04-27,amc,2021-04-27,2021-04-28,2021-05-05,2021-05-12,2021-05-26,85.20999908447266,84.0199966430664,77.83000183105469,74.63999938964844,78.33999633789062,-1.19000244140625,-7.379997253417969,-10.569999694824219,-6.870002746582031,-6.189994812011719,-9.379997253417969,-5.680000305175781,-1.3965525809084278,-8.660952156685076,-12.404647116995838,-8.062437296556569,-7.367287621193375,-11.164005746472538,-6.7602958011359515
AMD,2021-07-27,amc,2021-07-27,2021-07-28,2021-08-04,2021-08-11,2021-08-25,91.02999877929688,97.93000030517578,118.7699966430664,107.68000030517578,108.3000030517578,6.900001525878906,27.73999786376953,16.650001525878906,17.270004272460923,20.839996337890625,9.75,10.370002746582017,7.579920486001579,30.47346834643536,18.290675325885708,18.97177249703388,21.280502678390366,9.956091054443394,10.589199136389604
AMD,2021-10-26,amc,2021-10-26,2021-10-27,2021-11-03,2021-11-10,2021-11-24,122.93000030517578,122.27999877929688,130.52999877929688,139.8699951171875,157.8000030517578,-0.6500015258789062,7.599998474121094,16.93999481201172,34.87000274658203,8.25,17.589996337890625,35.52000427246094,-0.5287574426627084,6.182378959777091,13.78019585939796,28.365738761910574,6.746810665978509,14.38501514024284,29.048090143156593
AMD,2022-02-01,amc,2022-02-01,2022-02-02,2022-02-09,2022-02-16,2022-03-03,116.77999877929688,122.76000213623048,132.85000610351562,117.69000244140624,111.9800033569336,5.980003356933608,16.07000732421875,0.9100036621093608,-4.799995422363281,10.090003967285142,-5.069999694824247,-10.77999877929689,5.1207427808209305,13.760924381057361,0.7792461651152882,-4.1102889814503385,8.219292759613971,-4.130009454706518,-8.781360859976195
AMD,2022-05-03,amc,2022-05-03,2022-05-04,2022-05-11,2022-05-18,2022-06-02,91.12999725341795,99.41999816894533,87.91999816894531,96.27999877929688,108.58999633789062,8.290000915527372,-3.209999084472642,5.1500015258789205,17.45999908447267,-11.500000000000014,-3.1399993896484517,9.169998168945298,9.096895825064276,-3.522439571183289,5.651269264891545,19.159442127403125,-11.567089329913237,-3.158317690081447,9.22349460655052
AMD,2022-08-02,amc,2022-08-02,2022-08-03,2022-08-10,2022-08-17,2022-08-31,99.29000091552734,98.08999633789062,99.0500030517578,98.2699966430664,84.87000274658203,-1.2000045776367188,-0.23999786376954546,-1.0200042724609375,-14.419998168945312,0.9600067138671733,0.18000030517578125,-13.219993591308594,-1.2085855237907062,-0.2417140311779531,-1.0272980794196251,-14.523112132120309,0.9786999181448097,0.18350526240793474,-13.477412666802103
AMD,2022-11-01,amc,2022-11-01,2022-11-02,2022-11-09,2022-11-16,2022-12-01,59.65999984741211,58.630001068115234,59.91999816894531,72.69999694824219,77.4800033569336,-1.029998779296875,0.2599983215332031,13.039997100830078,17.820003509521484,1.2899971008300781,14.069995880126953,18.85000228881836,-1.726447840984291,0.43580007073111826,21.85718594398507,29.86926509403012,2.2002338006635647,23.99794580215118,32.15077937133035
AMD,2023-01-31,amc,2023-01-31,2023-02-01,2023-02-08,2023-02-15,2023-03-02,75.1500015258789,84.63999938964844,84.69000244140625,85.18000030517578,80.44000244140625,9.489997863769531,9.540000915527344,10.029998779296875,5.290000915527344,0.0500030517578125,0.5400009155273438,-4.1999969482421875,12.628074079947327,12.694611738952677,13.346638157875358,7.039255899024388,0.05907733000756199,0.6379973055545385,-4.962189246844262
AMD,2023-05-02,amc,2023-05-02,2023-05-03,2023-05-10,2023-05-17,2023-06-01,89.91000366210938,81.62000274658203,97.0199966430664,103.75,119.47000122070312,-8.290000915527344,7.109992980957031,13.839996337890625,29.55999755859375,15.399993896484375,22.12999725341797,37.849998474121094,-9.22033208527272,7.907899779069161,15.393166248666489,32.87731771170106,18.86791641541481,27.113448307675657,46.37343445287512
