ticker,earnings_date,date,offset,ret,ret_pct
AMD,2021-01-26,2021-01-20,-5,,
AMD,2021-01-26,2021-01-21,-4,0.03132392990757049,3.132392990757049
AMD,2021-01-26,2021-01-22,-3,0.013766001890469504,1.3766001890469504
AMD,2021-01-26,2021-01-25,-2,0.014441171728303948,1.4441171728303948
AMD,2021-01-26,2021-01-26,-1,0.006161710910213003,0.6161710910213003
AMD,2021-01-26,2021-01-27,0,-0.06197870133381089,-6.197870133381089
AMD,2021-01-26,2021-01-28,1,-0.014858169171954705,-1.4858169171954705
AMD,2021-01-26,2021-01-29,2,-0.021480773829153366,-2.1480773829153366
AMD,2021-01-26,2021-02-01,3,0.023587158884369464,2.3587158884369464
AMD,2021-01-26,2021-02-02,4,0.013689218550202664,1.3689218550202664
AMD,2021-01-26,2021-02-03,5,-0.010916061377903352,-1.0916061377903352
AMD,2021-01-26,2021-02-04,6,-0.0005689276607697691,-0.05689276607697691
AMD,2021-01-26,2021-02-05,7,0.0006831191995666508,0.06831191995666508
AMD,2021-01-26,2021-02-08,8,0.04061433029410311,4.061433029410311
AMD,2021-01-26,2021-02-09,9,-0.006122199093914538,-0.6122199093914538
AMD,2021-01-26,2021-02-10,10,0.015839783896212767,1.5839783896212767
AMD,2021-04-27,2021-04-21,-5,,
AMD,2021-04-27,2021-04-22,-4,-0.03124620797312394,-3.124620797312394
AMD,2021-04-27,2021-04-23,-3,0.04679995815702531,4.679995815702531
AMD,2021-04-27,2021-04-26,-2,0.032020317272548615,3.2020317272548615
AMD,2021-04-27,2021-04-27,-1,-0.0023416996728855555,-0.23416996728855555
AMD,2021-04-27,2021-04-28,0,-0.013965525809084278,-1.3965525809084278
AMD,2021-04-27,2021-04-29,1,-0.0013091286045190387,-0.13091286045190387
AMD,2021-04-27,2021-04-30,2,-0.02729115499444823,-2.729115499444823
AMD,2021-04-27,2021-05-03,3,-0.0376133250614572,-3.7613325061457203
AMD,2021-04-27,2021-05-04,4,0.0007638135743193164,0.07638135743193164
AMD,2021-04-27,2021-05-05,5,-0.009922386124420979,-0.9922386124420979
AMD,2021-04-27,2021-05-06,6,0.0007708795732008777,0.07708795732008777
AMD,2021-04-27,2021-05-07,7,0.01181150566381417,1.181150566381417
AMD,2021-04-27,2021-05-10,8,-0.0357822583705526,-3.57822583705526
AMD,2021-04-27,2021-05-11,9,0.011054138582699657,1.1054138582699657
AMD,2021-04-27,2021-05-12,10,-0.02850452153082017,-2.850452153082017
AMD,2021-07-27,2021-07-21,-5,,
AMD,2021-07-27,2021-07-22,-4,0.020131924266166834,2.0131924266166834
AMD,2021-07-27,2021-07-23,-3,0.010305914382650938,1.0305914382650938
AMD,2021-07-27,2021-07-26,-2,-0.003581137553882896,-0.3581137553882896
AMD,2021-07-27,2021-07-27,-1,-0.008603800023448183,-0.8603800023448183
AMD,2021-07-27,2021-07-28,0,0.07579920486001579,7.579920486001579
