date,symbol,reportedCurrency,cik,filingDate,acceptedDate,fiscalYear,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,netInterestIncome,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebit,nonOperatingIncomeExcludingInterest,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncomeFromContinuingOperations,netIncomeFromDiscontinuedOperations,otherAdjustmentsToNetIncome,netIncome,netIncomeDeductions,bottomLineNetIncome,eps,epsDiluted,weightedAverageShsOut,weightedAverageShsOutDil
2023-08-31,MU,USD,0000723125,2023-10-06,2023-10-06 16:01:37,2023,Q4,4010000000,4445000000,-435000000,719000000,0,0,219000000,99000000,1037000000,5482000000,5000000,134000000,129000000,1851000000,476000000,-1375000000,-97000000,-1472000000,18000000,-1454000000,-24000000,-1430000000,0,0,-1430000000,0,-1430000000,-1.31,-1.31,1095000000,1095000000
2023-11-30,MU,USD,0000723125,2023-12-21,2023-12-21 13:05:34,2024,Q1,4726000000,4761000000,-35000000,865000000,0,0,263000000,-35000000,1093000000,5854000000,0,132000000,132000000,1915000000,787000000,-1128000000,0,-1128000000,-33000000,-1161000000,73000000,-1234000000,0,0,-1234000000,0,-1234000000,-1.12,-1.12,1100000000,1100000000
2024-02-29,MU,USD,0000723125,2024-03-21,2024-03-21 13:17:48,2024,Q2,5824000000,4745000000,1079000000,832000000,52000000,228000000,280000000,-224000000,888000000,5633000000,-14000000,130000000,144000000,1883000000,2074000000,191000000,0,191000000,-20000000,171000000,-622000000,793000000,0,0,793000000,0,793000000,0.72,0.71,1104000000,1114000000
2024-05-30,MU,USD,0000723125,2024-06-27,2024-06-27 13:19:29,2024,Q3,6811000000,4979000000,1832000000,850000000,0,0,291000000,-28000000,1113000000,6092000000,-14000000,136000000,150000000,1955000000,2636000000,681000000,38000000,719000000,-10000000,709000000,377000000,332000000,0,0,332000000,0,332000000,0.3,0.3,1107000000,1123000000
2024-08-29,MU,USD,0000723125,2024-10-04,2024-10-04 16:12:50,2024,Q4,7750000000,5013000000,2737000000,903000000,0,0,295000000,17000000,1215000000,6228000000,-5000000,131000000,136000000,1904000000,3431000000,1527000000,-5000000,1522000000,-12000000,1510000000,623000000,887000000,0,0,887000000,0,887000000,0.8,0.79,1108000000,1125000000
2024-11-28,MU,USD,0000723125,2024-12-19,2024-12-18 18:52:13,2025,Q1,8709000000,5361000000,3348000000,906000000,0,0,288000000,-20000000,1174000000,6535000000,-11000000,107000000,118000000,2030000000,4204000000,2174000000,0,2174000000,-21000000,2153000000,283000000,1870000000,0,0,1870000000,0,1870000000,1.68,1.67,1111000000,1122000000
2025-02-27,MU,USD,0000723125,2025-03-21,2025-03-20 19:20:23,2025,Q2,8053000000,5090000000,2963000000,898000000,0,0,285000000,7000000,1190000000,6280000000,-4000000,108000000,112000000,2044000000,3817000000,1773000000,0,1773000000,-13000000,1760000000,177000000,1583000000,0,0,1583000000,0,1583000000,1.42,1.41,1115000000,1123000000
2025-05-29,MU,USD,0000723125,2025-06-26,2025-06-25 18:50:42,2025,Q3,9301000000,5793000000,3508000000,965000000,0,0,318000000,56000000,1339000000,7132000000,12000000,135000000,123000000,2094000000,4330000000,2236000000,-67000000,2169000000,-56000000,2113000000,235000000,1878000000,0,7000000,1885000000,0,1885000000,1.69,1.68,1118000000,1125000000
2025-08-28,MU,USD,0000723125,2025-10-03,2025-10-03 14:42:25,2025,Q4,11315000000,6261000000,5054000000,1029000000,0,0,314000000,-43000000,1300000000,7561000000,22000000,146000000,124000000,2184000000,5945000000,3761000000,-7000000,3754000000,-117000000,3637000000,429000000,3208000000,0,-7000000,3201000000,0,3201000000,2.86,2.83,1116000000,1125000000
2025-11-27,MU,USD,0000723125,2025-12-18,2025-12-17 18:47:44,2026,Q1,13643000000,5991000000,7652000000,1171000000,0,0,337000000,0,1508000000,7499000000,65000000,139000000,74000000,2212000000,8347000000,6135000000,9000000,6144000000,-75000000,6069000000,829000000,5240000000,0,0,5240000000,0,5240000000,4.66,4.6,1125000000,1138000000
