period_end,quarter_rank,actual_revenue,actual_ebitda,actual_ebit,actual_netIncome,actual_eps,est_revenue,est_ebitda,est_ebit,est_netIncome,est_eps,surprise_revenue,surprise_revenue_pct,surprise_ebitda,surprise_ebitda_pct,surprise_ebit,surprise_ebit_pct,surprise_netIncome,surprise_netIncome_pct,surprise_eps,surprise_eps_pct
2021-03-04,1,6236000000,2217000000,668000000,603000000,0.54,6192240214,1821360674,436254052,401552025,0.94711,43759786,0.7066874747698539,395639326,21.722184499081813,231745948,53.121786935287886,201447975,50.16734133018007,-0.40710999999999997,-42.98444742426962
2021-06-03,2,7422000000,3809000000,2252000000,1735000000,1.55,7234925428,2446174358,926707691,838002563,1.71991,187074572,2.5857152760137616,1362825642,55.71253077455405,1325292309,143.0108244348217,896997437,107.03993956639009,-0.16991,-9.879005296788785
2021-09-02,3,8274000000,4574000000,2953000000,2720000000,2.42,8226748364,2263988570,704785713,608284285,2.33318,47251636,0.5743658844212584,2310011430,102.0328221003342,2248214287,318.9926023656498,2111715715,347.1593409650555,0.0868199999999999,3.7211016723956103
2021-12-02,4,7687000000,4345000000,2674000000,2306000000,2.06,7677203204,2368811266,858681689,796214083,2.09905,9796796,0.1276089187647872,1976188734,83.42533499247551,1815318311,211.4075954168856,1509785917,189.62059943870648,-0.03905000000000003,-1.860365403396776
2022-03-03,5,7786000000,4293000000,2551000000,2263000000,2.0,7527711316,2003496740,479879457,441707228,1.97568,258288684,3.43117148303778,2289503260,114.27536737594093,2071120543,431.59183265475775,1821292772,412.33030762177157,0.024319999999999897,1.2309685779073483
2022-06-02,6,8642000000,4820000000,2999000000,2626000000,2.36,8642347225,2690791793,1019378460,921802819,2.44297,-347225,-0.004017716379128703,2129208207,79.12942995214495,1979621540,194.19887879522196,1704197181,184.87654256132188,-0.08296999999999999,-3.3962758445662447
2022-09-01,7,6643000000,3298000000,1501000000,1492000000,1.36,6728346474,2490387426,775264284,669112713,1.36988,-85346474,-1.2684613423193938,807612574,32.42919417149354,725735716,93.6113956205417,822887287,122.98186404358454,-0.009879999999999889,-0.7212310567348884
2022-12-01,8,4085000000,1725000000,-196000000,-195000000,-0.17,4133514968,2605692393,944549857,875835491,-0.019823,-48514968,-1.1736976489884092,-880692393,-33.798785895292745,-1140549857,-120.75062513084474,-1070835491,-122.2644551406972,-0.150177,-757.5896685668164
2023-03-02,9,3693000000,-275000000,-2217000000,-2312000000,-2.13,3714225777,2203846414,527867402,485877950,-0.66723,-21225777,-0.5714724487520026,-2478846414,-112.47818351828214,-2744867402,-519.9918372682539,-2797877950,-575.8396630264864,-1.46277,-219.23025043837953
2023-06-01,10,3752000000,307000000,-1649000000,-1896000000,-1.73,3649706046,2959870972,1121316306,1013983101,-1.61046,102293954,2.802799806634071,-2652870972,-89.62792625407727,-2770316306,-247.059307991549,-2909983101,-286.98536475905235,-0.11953999999999998,-7.422723942227686
2023-08-31,11,4010000000,476000000,-1375000000,-1430000000,-1.31,3956215908,2739426169,852790712,736023984,-1.1442,53784092,1.3594832347557508,-2263426169,-82.6240982368304,-2227790712,-261.2353395331069,-2166023984,-294.28714703405643,-0.16579999999999995,-14.490473693410236
2023-11-30,12,4726000000,787000000,-1128000000,-1234000000,-1.12,6926299040,2866261632,1039004842,963419040,2.08841,-2200299040,-31.767312200831572,-2079261632,-72.54263214447549,-2167004842,-208.56542283563294,-2197419040,-228.08549019334308,-3.20841,-153.62931608257
2024-02-29,13,5824000000,2074000000,191000000,793000000,0.72,5346816980,2424231055,580654142,534465745,-0.25268,477183020,8.924618549408438,-350231055,-14.447098772934414,-389654142,-67.10606431874896,258534255,48.37246491821473,0.97268,384.9453854677853
2024-05-30,14,6811000000,2636000000,681000000,332000000,0.3,6668667523,2672889039,707641196,546399320,0.48014,142332477,2.1343465768701213,-36889039,-1.3801186080586865,-26641196,-3.764788730587132,-214399320,-39.23857738329543,-0.18014000000000002,-37.51822385137669
2024-08-29,15,7750000000,3431000000,1527000000,887000000,0.8,7649013878,3065824661,811669994,1269894201,1.1159,100986122,1.3202502127817424,365175339,11.911161901897167,715330006,88.13064561802688,-382894201,-30.151661508374744,-0.31589999999999985,-28.308988260596816
2024-11-28,16,8709000000,4204000000,2174000000,1870000000,1.68,8714396051,3492843751,924722311,2006146061,1.76287,-5396051,-0.061921112701559956,711156249,20.360379670473268,1249277689,135.09760434448955,-136146061,-6.7864480880387905,-0.08287,-4.700857125029072
2025-02-27,17,8053000000,3817000000,1773000000,1583000000,1.42,7897155150,3165282924,838001339,1626748241,1.42948,155844850,1.9734302674805624,651717076,20.589536279948668,934998661,111.57484093232458,-43748241,-2.689306181336759,-0.009480000000000155,-0.6631782186529476
2025-05-29,18,9301000000,4330000000,2236000000,1885000000,1.69,8863291621,3552523040,940522265,1823508441,1.60238,437708379,4.938440454367173,777476960,21.885205282159127,1295477735,137.74025168877847,61491559,3.3721565317393556,0.08762000000000003,5.468116177186437
2025-08-28,19,11315000000,5945000000,3761000000,3201000000,2.86,11217035053,4495934148,1190288176,3256671502,2.86175,97964947,0.8733586597271017,1449065852,32.23058444138048,2570711824,215.97390244091613,-55671502,-1.7094601640297709,-0.0017499999999999183,-0.06115139337817484
2025-11-27,20,13643000000,8347000000,6135000000,5240000000,4.66,12906739080,5173189591,1369589989,4508016303,3.96135,736260920,5.704468924617015,3173810409,61.351132665263265,4765410011,347.9442788917757,731983697,16.23737909982443,0.6986500000000002,17.636664268494332
