symbol,date,fiscalYear,period,reportedCurrency,growthRevenue,growthCostOfRevenue,growthGrossProfit,growthGrossProfitRatio,growthResearchAndDevelopmentExpenses,growthGeneralAndAdministrativeExpenses,growthSellingAndMarketingExpenses,growthOtherExpenses,growthOperatingExpenses,growthCostAndExpenses,growthInterestIncome,growthInterestExpense,growthDepreciationAndAmortization,growthEBITDA,growthOperatingIncome,growthIncomeBeforeTax,growthIncomeTaxExpense,growthNetIncome,growthEPS,growthEPSDiluted,growthWeightedAverageShsOut,growthWeightedAverageShsOutDil,growthEBIT,growthNonOperatingIncomeExcludingInterest,growthNetInterestIncome,growthTotalOtherIncomeExpensesNet,growthNetIncomeFromContinuingOperations,growthOtherAdjustmentsToNetIncome,growthNetIncomeDeductions
MU,2021-03-04,2021,Q2,USD,0.08020093538887926,0.1362397820163488,-0.05011520737327189,-0.1206406499489216,-0.038980509745127435,0,0,12.909090909090908,0.13333333333333333,0.13572447523945383,0.0,-0.125,0.04169468728984533,-0.060991105463786534,-0.23441108545034642,-0.23770491803278687,-0.058823529411764705,-0.24906600249066002,-0.24999999999999992,-0.2535211267605633,0.004484304932735426,0.007929515418502203,-0.23569794050343248,0.375,0.15789473684210525,0.0,-0.24906600249066002,0.0,0.0
MU,2021-06-03,2021,Q3,USD,0.19018601667735727,-0.06344015696533682,0.8956943602183142,0.5927714945008212,0.0452418096723869,0,0,2.2595419847328246,0.345841784989858,0.00897182845863987,-0.2,0.09523809523809523,0.005164622336991607,0.7180875056382499,1.7134238310708898,1.7649769585253456,0.3541666666666667,1.8772802653399667,1.8703703703703702,1.8679245283018866,0.0008928571428571428,0.0008741258741258741,2.37125748502994,-89.6,-0.1875,1.0833333333333333,1.8772802653399667,0.0,0.0
MU,2021-09-02,2021,Q4,USD,0.11479385610347616,0.015363128491620111,0.2514395393474088,0.12257484401960057,0.05223880597014925,0,0,-0.9625292740046838,-0.2788244159758855,-0.054063667081629026,0.125,0.021739130434782608,0.04110468850353243,0.20084011551588343,0.6425792106725959,0.6388888888888888,2.5384615384615383,0.5677233429394812,0.561290322580645,0.5723684210526316,0.001784121320249777,-0.00611353711790393,0.31127886323268206,1.0044150110375276,0.0,-6.0,0.5677233429394812,0.0,0.0
MU,2021-12-02,2022,Q1,USD,-0.07094512932076384,-0.055020632737276476,-0.08870143149284254,-0.019112221102521615,0.03829787234042553,0,0,-4.25,-0.024033437826541274,-0.04944538447076518,0.1111111111111111,-0.0425531914893617,0.030845157310302282,-0.050065588106689984,-0.10964467005076142,-0.1440677966101695,-0.04782608695652174,-0.15220588235294116,-0.14876033057851235,-0.14644351464435149,-0.003561887800534283,-0.007029876977152899,-0.09448018963765661,-22.5,0.07894736842105263,-20.2,-0.15220588235294116,0.0,0.0
MU,2022-03-03,2022,Q2,USD,0.01287888643163783,-0.002911208151382824,0.031136044880785415,0.018025016229095126,0.08196721311475409,0,0,2.4423076923076925,0.20985010706638116,0.03639240506329114,0.2,0.2222222222222222,0.04248952722920407,-0.011967779056386652,-0.032307107563664006,-0.002772277227722772,0.1643835616438356,-0.0186470078057242,-0.029126213592233035,-0.01960784313725492,0.0,0.0,-0.04599850411368736,0.8837209302325582,-0.22857142857142856,0.7358490566037735,-0.0186470078057242,0.0,0.0
MU,2022-06-02,2022,Q3,USD,0.10994091959928076,0.12092457420924574,0.09766050054406965,-0.01106402948399259,-0.023989898989898988,0,0,-1.08,-0.08761061946902655,0.07595419847328244,0.6666666666666666,-0.2,0.04535017221584386,0.12275797810389005,0.17989002356637862,0.18506751389992057,0.403921568627451,0.16040653999116217,0.17999999999999994,0.16999999999999993,-0.006255585344057194,-0.007964601769911504,0.17561740493923952,2.0,0.4418604651162791,0.2857142857142857,0.16040653999116217,0.0,0.0
MU,2022-09-01,2022,Q4,USD,-0.23131219625086785,-0.12719774256566094,-0.35018587360594794,-0.15464493745660157,0.08538163001293661,0,0,-2.0,0.06789524733268672,-0.09152181624689606,1.7,0.022727272727272728,-0.013179571663920923,-0.3157676348547718,-0.4936750998668442,-0.4812332439678284,-0.8435754189944135,-0.43183549124143183,-0.42372881355932196,-0.423076923076923,-0.013489208633093525,-0.013380909901873328,-0.49949983327775926,3.0,1.375,2.35,-0.43183549124143183,0.0,0.0
MU,2022-12-01,2023,Q1,USD,-0.38506698780671383,-0.2061676199950261,-0.6594202898550725,-0.44615152631518856,0.03933253873659118,0,0,-0.16666666666666666,0.0009082652134423251,-0.16165560327996875,0.6296296296296297,0.13333333333333333,0.06900389538119088,-0.47695573074590664,-1.1374095989480606,-1.1208010335917313,-0.8571428571428571,-1.1306970509383378,-1.125,-1.1259259259259258,-0.006381039197812215,-0.014466546112115732,-1.1305796135909394,-1.65,3.111111111111111,-0.18518518518518517,-1.1306970509383378,0.0,0.0
MU,2023-03-02,2023,Q2,USD,-0.09596083231334149,0.5347744360902256,-2.3505039193729003,-2.4938555401606206,-0.0963302752293578,0,0,4.714285714285714,-0.004537205081669692,0.39636702375407545,0.3522727272727273,0.7450980392156863,0.010931806350858927,-1.1594202898550725,-10.019138755980862,-11.074866310160427,5.75,-10.856410256410257,-11.52941176470588,-11.52941176470588,0.0009174311926605505,0.0009174311926605505,-10.311224489795919,-5.615384615384615,-0.1891891891891892,1.0454545454545454,-10.856410256410257,0.0,0.0
MU,2023-06-01,2023,Q3,USD,0.015976171134578932,-0.09777505613390487,0.4461028192371476,0.45481282298513687,-0.03807106598984772,-1,-1,0.48717948717948717,-0.0036463081130355514,-0.08055370246831221,0.06722689075630252,0.33707865168539325,0.007209062821833162,2.1163636363636362,0.23534520191055144,0.22187776793622674,1.5740740740740742,0.17993079584775087,0.1877934272300469,0.1877934272300469,0.002749770852428964,0.002749770852428964,0.25620207487595853,-0.3023255813953488,-0.7333333333333333,-0.9111111111111111,0.17993079584775087,0.0,0.0
MU,2023-08-31,2023,Q4,USD,0.06876332622601279,0.005656108597285068,0.34880239520958084,0.39069989681634915,-0.051451187335092345,0,0,-0.14655172413793102,-0.05123513266239707,-0.005623072737166697,0.05511811023622047,0.08403361344537816,-0.05368098159509203,0.5504885993485342,0.1641113003975014,0.17245304496300512,-1.1726618705035972,0.24578059071729957,0.2427745664739884,0.2427745664739884,0.0009140767824497258,0.0009140767824497258,0.16616130988477865,0.13392857142857142,-0.375,3.5,0.24578059071729957,0.0,0.0
MU,2023-11-30,2024,Q1,USD,0.17855361596009975,0.07109111361079865,0.9195402298850575,0.9317300726483865,0.20305980528511822,0,0,-1.3535353535353536,0.05400192864030858,0.06785844582269245,-0.014925373134328358,0.023255813953488372,0.03457590491626148,0.6533613445378151,0.23369565217391305,0.2015130674002751,4.041666666666667,0.13706293706293707,0.14503816793893126,0.14503816793893126,0.0045662100456621,0.0045662100456621,0.17963636363636365,1.0,-1.0,-2.8333333333333335,0.13706293706293707,0.0,0.0
MU,2024-02-29,2024,Q2,USD,0.23233178163351673,-0.0033606385213190504,31.82857142857143,26.016454190206645,-0.03815028901734104,0,0,-5.4,-0.18755718206770358,-0.037751964468739324,-0.015151515151515152,0.09090909090909091,-0.01671018276762402,1.6353240152477764,1.1693262411347518,1.1472868217054264,-9.520547945205479,1.6426256077795787,1.6428571428571428,1.6339285714285714,0.0036363636363636364,0.012727272727272728,1.1693262411347518,0.0,0.0,0.3939393939393939,1.6426256077795787,0.0,0.0
MU,2024-05-30,2024,Q3,USD,0.16947115384615385,0.049315068493150684,0.6978683966635774,0.4518258029768079,0.021634615384615384,-1,-1,0.875,0.2533783783783784,0.08148411148588675,0.046153846153846156,0.041666666666666664,0.038236856080722255,0.2709739633558341,2.764397905759162,3.146198830409357,1.6061093247588425,-0.5813366960907944,-0.5833333333333334,-0.5774647887323944,0.002717391304347826,0.00807899461400359,2.5654450261780104,0.0,0.0,0.5,-0.5813366960907944,0.0,0.0
MU,2024-08-29,2024,Q4,USD,0.1378652180296579,0.006828680457923278,0.49399563318777295,0.3129811945010898,0.06235294117647059,0,0,1.6071428571428572,0.09164420485175202,0.02232435981615233,-0.03676470588235294,-0.09333333333333334,-0.02608695652173913,0.30159332321699545,1.1168289290681501,1.1297602256699577,0.6525198938992043,1.6716867469879517,1.6666666666666667,1.6333333333333335,0.0009033423667570009,0.0017809439002671415,1.2422907488986785,-1.131578947368421,0.6428571428571429,-0.2,1.6716867469879517,0.0,0.0
MU,2024-11-28,2025,Q1,USD,0.12374193548387097,0.06941950927588271,0.22323712093533066,0.08853917645798118,0.0033222591362126247,0,0,-2.176470588235294,-0.03374485596707819,0.04929351316634554,-0.183206106870229,-0.1323529411764706,0.0661764705882353,0.22529874672107258,0.4283837056504599,0.42582781456953644,-0.5457463884430177,1.108229988726043,1.0999999999999999,1.1139240506329111,0.002707581227436823,-0.0026666666666666666,0.42370661427635886,1.0,-1.2,-0.75,1.108229988726043,0.0,0.0
MU,2025-02-27,2025,Q2,USD,-0.0753243770811804,-0.05055027047192688,-0.11499402628434886,-0.04290115179831192,-0.008830022075055188,0,0,1.35,0.013628620102214651,-0.03902065799540933,0.009345794392523364,-0.05084745762711865,0.006896551724137931,-0.09205518553758325,-0.1844526218951242,-0.18253599628425451,-0.3745583038869258,-0.153475935828877,-0.15476190476190477,-0.15568862275449102,0.0036003600360036,0.00089126559714795,-0.1844526218951242,0.0,0.6363636363636364,0.38095238095238093,-0.153475935828877,0.0,0.0
MU,2025-05-29,2025,Q3,USD,0.1549733018750776,0.1381139489194499,0.18393520080998987,0.02507581679354441,0.07461024498886415,0,0,7.0,0.12521008403361344,0.1356687898089172,0.25,0.09821428571428571,0.02446183953033268,0.13439874246790673,0.2233502538071066,0.2005681818181818,0.327683615819209,0.19077700568540745,0.19014084507042256,0.1914893617021277,0.0026905829596412557,0.0017809439002671415,0.2611393119007332,0.0,4.0,-3.3076923076923075,0.1863550221099179,0.0,0.0
MU,2025-08-28,2025,Q4,USD,0.21653585635953124,0.08078715691351632,0.44070695553021666,0.18427003038848275,0.06632124352331606,0,0,-1.7678571428571428,-0.02912621359223301,0.060151430173864276,0.08148148148148149,0.008130081300813009,0.04297994269340974,0.3729792147806005,0.7307514983863531,0.7212494084240416,0.825531914893617,0.6981432360742705,0.6923076923076923,0.6845238095238096,-0.0017889087656529517,0.0,0.6820214669051878,0.8955223880597015,0.8333333333333334,-1.0892857142857142,0.7082002129925452,0.0,0.0
MU,2025-11-27,2026,Q1,USD,0.2057445868316394,-0.04312410158121706,0.5140482785912148,0.25569568806934456,0.1379980563654033,0,0,1.0,0.16,-0.008199973548472425,-0.04794520547945205,-0.4032258064516129,0.01282051282051282,0.40403700588730024,0.6366542354821524,0.6686829804784162,0.9324009324009324,0.6369884411121525,0.6293706293706295,0.625441696113074,0.008064516129032258,0.011555555555555555,0.6312151023663919,2.2857142857142856,1.9545454545454546,0.358974358974359,0.6334164588528678,0.0,0.0
