ticker,date,open,high,low,close,adj_close,volume,dividends,stock_splits
XOM,2020-10-01,33.790000915527344,34.099998474121094,32.939998626708984,33.130001068115234,26.439592361450195,36890200,0.0,0.0
XOM,2020-10-02,32.25,33.349998474121094,32.209999084472656,32.97999954223633,26.31987953186035,32694300,0.0,0.0
XOM,2020-10-05,33.31999969482422,33.75,33.16999816894531,33.7400016784668,26.92641258239746,22965200,0.0,0.0
XOM,2020-10-06,34.119998931884766,34.41999816894531,33.310001373291016,33.38999938964844,26.6470890045166,26731800,0.0,0.0
XOM,2020-10-07,33.63999938964844,33.7400016784668,33.209999084472656,33.5,26.734867095947266,23779300,0.0,0.0
XOM,2020-10-08,33.880001068115234,35.34000015258789,33.7599983215332,35.2599983215332,28.13944435119629,34413700,0.0,0.0
XOM,2020-10-09,35.68000030517578,35.95000076293945,34.650001525878906,34.7400016784668,27.724462509155273,29228600,0.0,0.0
XOM,2020-10-12,34.540000915527344,34.72999954223633,34.22999954223633,34.630001068115234,27.636672973632812,17912800,0.0,0.0
XOM,2020-10-13,34.72999954223633,34.869998931884766,34.099998474121094,34.220001220703125,27.309476852416992,20995100,0.0,0.0
XOM,2020-10-14,34.060001373291016,34.83000183105469,34.029998779296875,34.150001525878906,27.25360870361328,17743000,0.0,0.0
XOM,2020-10-15,33.70000076293945,34.459999084472656,33.27000045776367,34.45000076293945,27.493022918701172,23251600,0.0,0.0
XOM,2020-10-16,34.369998931884766,34.63999938964844,33.880001068115234,34.099998474121094,27.21370506286621,22627200,0.0,0.0
XOM,2020-10-19,34.099998474121094,34.369998931884766,33.38999938964844,33.41999816894531,26.671031951904297,23645800,0.0,0.0
XOM,2020-10-20,33.65999984741211,33.93000030517578,33.33000183105469,33.70000076293945,26.894479751586914,23040600,0.0,0.0
XOM,2020-10-21,33.5099983215332,33.619998931884766,33.13999938964844,33.15999984741211,26.463529586791992,28619300,0.0,0.0
XOM,2020-10-22,33.18000030517578,34.959999084472656,33.02000045776367,34.86000061035156,27.820226669311523,31831500,0.0,0.0
XOM,2020-10-23,34.970001220703125,35.08000183105469,33.86000061035156,34.15999984741211,27.2615909576416,27429100,0.0,0.0
XOM,2020-10-26,33.61000061035156,33.77000045776367,32.95000076293945,33.349998474121094,26.61515998840332,30888700,0.0,0.0
XOM,2020-10-27,33.150001525878906,33.20000076293945,32.70000076293945,32.81999969482422,26.19219970703125,27100700,0.0,0.0
XOM,2020-10-28,32.099998474121094,32.380001068115234,31.520000457763672,31.56999969482422,25.194622039794922,42136400,0.0,0.0
XOM,2020-10-29,31.40999984741211,33.130001068115234,31.110000610351562,32.970001220703125,26.31190299987793,38622800,0.0,0.0
XOM,2020-10-30,32.40999984741211,33.13999938964844,32.0099983215332,32.619998931884766,26.03257942199707,47885700,0.0,0.0
XOM,2020-11-02,33.13999938964844,34.459999084472656,32.56999969482422,33.9900016784668,27.12592124938965,40130300,0.0,0.0
XOM,2020-11-03,34.4900016784668,34.4900016784668,33.130001068115234,33.40999984741211,26.663043975830078,36773000,0.0,0.0
XOM,2020-11-04,33.27000045776367,34.13999938964844,32.529998779296875,33.22999954223633,26.51939582824707,35410100,0.0,0.0
XOM,2020-11-05,33.369998931884766,33.91999816894531,33.13999938964844,33.16999816894531,26.471511840820312,30824100,0.0,0.0
XOM,2020-11-06,33.099998474121094,33.65999984741211,32.619998931884766,32.779998779296875,26.16027069091797,33985600,0.0,0.0
XOM,2020-11-09,36.41999816894531,38.0099983215332,36.060001373291016,36.93000030517578,29.472211837768555,76879400,0.0,0.0
XOM,2020-11-10,37.04999923706055,37.43000030517578,35.97999954223633,36.86000061035156,30.12604522705078,49055400,0.87,0.0
XOM,2020-11-11,37.09000015258789,37.119998931884766,36.189998626708984,36.47999954223633,29.815473556518555,34124500,0.0,0.0
XOM,2020-11-12,35.86000061035156,36.290000915527344,34.869998931884766,35.22999954223633,28.793834686279297,30933700,0.0,0.0
XOM,2020-11-13,35.400001525878906,36.25,35.380001068115234,36.08000183105469,29.48855209350586,29241500,0.0,0.0
XOM,2020-11-16,37.59000015258789,38.16999816894531,37.099998474121094,38.15999984741211,31.188547134399414,38596800,0.0,0.0
XOM,2020-11-17,37.810001373291016,38.709999084472656,37.380001068115234,38.66999816894531,31.605375289916992,26521100,0.0,0.0
XOM,2020-11-18,39.02000045776367,39.130001068115234,37.20000076293945,37.209999084472656,30.412109375,31068000,0.0,0.0
XOM,2020-11-19,36.86000061035156,37.5,36.560001373291016,37.400001525878906,30.567401885986328,26954400,0.0,0.0
XOM,2020-11-20,37.349998474121094,37.40999984741211,36.779998779296875,36.939998626708984,30.19143295288086,18351000,0.0,0.0
XOM,2020-11-23,37.5,39.43000030517578,37.279998779296875,39.36000061035156,32.16932678222656,29367600,0.0,0.0
XOM,2020-11-24,40.5099983215332,42.08000183105469,40.220001220703125,41.97999954223633,34.31067657470703,46979300,0.0,0.0
XOM,2020-11-25,41.66999816894531,41.709999084472656,40.650001525878906,40.810001373291016,33.35441970825195,28178200,0.0,0.0
XOM,2020-11-27,40.70000076293945,40.939998626708984,39.869998931884766,40.189998626708984,32.84769058227539,14971900,0.0,0.0
XOM,2020-11-30,39.79999923706055,39.880001068115234,37.970001220703125,38.130001068115234,31.16403579711914,45614300,0.0,0.0
XOM,2020-12-01,38.959999084472656,39.650001525878906,38.470001220703125,38.5,31.4664363861084,32472900,0.0,0.0
XOM,2020-12-02,38.38999938964844,40.41999816894531,38.34000015258789,39.939998626708984,32.643367767333984,29369500,0.0,0.0
XOM,2020-12-03,40.06999969482422,40.63999938964844,39.72999954223633,40.209999084472656,32.86404037475586,27038900,0.0,0.0
XOM,2020-12-04,40.77000045776367,41.7599983215332,40.650001525878906,41.68000030517578,34.06549072265625,28723600,0.0,0.0
XOM,2020-12-07,41.41999816894531,41.540000915527344,40.66999816894531,40.900001525878906,33.4279899597168,24899400,0.0,0.0
XOM,2020-12-08,40.529998779296875,42.59000015258789,40.439998626708984,42.2400016784668,34.5231819152832,32573800,0.0,0.0
XOM,2020-12-09,42.709999084472656,43.72999954223633,42.380001068115234,42.79999923706055,34.980865478515625,37824800,0.0,0.0
XOM,2020-12-10,43.20000076293945,44.470001220703125,42.7599983215332,44.0099983215332,35.969810485839844,38058700,0.0,0.0
XOM,2020-12-11,43.70000076293945,43.93000030517578,43.209999084472656,43.79999923706055,35.798179626464844,25478800,0.0,0.0
XOM,2020-12-14,44.34000015258789,44.459999084472656,42.18000030517578,42.220001220703125,34.506839752197266,30595000,0.0,0.0
XOM,2020-12-15,42.439998626708984,43.220001220703125,42.060001373291016,43.040000915527344,35.17702865600586,27138400,0.0,0.0
XOM,2020-12-16,43.75,44.11000061035156,42.959999084472656,43.70000076293945,35.71644973754883,34273000,0.0,0.0
XOM,2020-12-17,44.0,44.040000915527344,43.400001525878906,43.47999954223633,35.53664779663086,21204600,0.0,0.0
XOM,2020-12-18,43.27000045776367,43.779998779296875,42.41999816894531,42.72999954223633,34.92366027832031,46596800,0.0,0.0
XOM,2020-12-21,41.11000061035156,42.08000183105469,40.529998779296875,41.95000076293945,34.286155700683594,27869500,0.0,0.0
XOM,2020-12-22,41.58000183105469,41.900001525878906,41.22999954223633,41.2400016784668,33.705867767333984,21792900,0.0,0.0
XOM,2020-12-23,41.5099983215332,42.38999938964844,41.459999084472656,41.77000045776367,34.1390380859375,19085900,0.0,0.0
